group,role_family,pseudo_index,pseudo_id,component,members,match_distance,source_event_ratio,real_family_continuity_score,control_family_continuity_score,control_minus_real_family_continuity_score,real_mean_family_event_share,control_mean_family_event_share,control_minus_real_mean_family_event_share,real_mean_member_coverage,control_mean_member_coverage,control_minus_real_mean_member_coverage,relation
overall,rf_05,0,rf_05_observed,volume,dio_0ein;dio_0fe7;dio_0qup;dio_0u24;dio_0v65;dio_17dc;dio_1ba6;dio_1xrt,0.0,1.0,0.8132471361185984,0.8277346542971542,0.014487518178555758,0.02221663313212609,0.02791750503018109,0.005700871898054998,0.8854166666666666,0.8923611111111112,0.006944444444444531,verstaerkt
year:2024,rf_05,0,rf_05_observed,volume,dio_0ein;dio_0fe7;dio_0qup;dio_0u24;dio_0v65;dio_17dc;dio_1ba6;dio_1xrt,0.0,1.0,0.7660430298073427,0.7616607021131562,-0.004382327694186561,0.021965124077800133,0.02733065057008719,0.005365526492287057,0.8541666666666666,0.8472222222222222,-0.00694444444444442,gemischt
year:2025,rf_05,0,rf_05_observed,volume,dio_0ein;dio_0fe7;dio_0qup;dio_0u24;dio_0v65;dio_17dc;dio_1ba6;dio_1xrt,0.0,1.0,0.8603855721393034,0.8886385387488329,0.028252966609529473,0.022468142186452045,0.028504359490274984,0.006036217303822939,0.9166666666666666,0.9375,0.02083333333333337,verstaerkt
asset:BTC,rf_05,0,rf_05_observed,volume,dio_0ein;dio_0fe7;dio_0qup;dio_0u24;dio_0v65;dio_17dc;dio_1ba6;dio_1xrt,0.0,1.0,0.8592261904761904,0.8549636243386243,-0.004262566137566148,0.021462105969148226,0.030181086519114688,0.008718980549966462,0.9166666666666666,0.9097222222222222,-0.00694444444444442,gemischt
asset:SOL,rf_05,0,rf_05_observed,volume,dio_0ein;dio_0fe7;dio_0qup;dio_0u24;dio_0v65;dio_17dc;dio_1ba6;dio_1xrt,0.0,1.0,0.7657118960722975,0.8006944444444445,0.03498254837214698,0.022971160295103956,0.025653923541247486,0.0026827632461435304,0.8541666666666666,0.875,0.02083333333333337,verstaerkt
