transfer,control,scope,direction,observed_frozen_minus_online,null_mean,null_sd,null_min,null_max,empirical_p_ge_observed,permutations,seed
2091_basis_to_2092_holdout,frozen_gap_label_identity,all,higher,0.017104915627292737,-0.41672920322817314,0.10834586145860338,-0.6785840058694057,-0.14105209097578872,0.000999000999000999,1000,2099
2091_basis_to_2092_holdout,frozen_gap_label_identity,first_half,higher,0.04524106724918084,-0.36445669371196754,0.09567305314287708,-0.599812763301607,-0.11682009673896085,0.000999000999000999,1000,2099
2091_basis_to_2092_holdout,frozen_gap_label_identity,second_half,higher,0.00013877781436703128,-0.448249597779555,0.11627713293493515,-0.7286423295855483,-0.15397751328973985,0.000999000999000999,1000,2099
2092_holdout_to_2091_basis,frozen_gap_label_identity,all,higher,0.013610481294445016,-0.4232148819952592,0.11616181272119189,-0.7180446769040503,-0.10249085334432649,0.000999000999000999,1000,2100
2092_holdout_to_2091_basis,frozen_gap_label_identity,first_half,higher,0.03244321247579852,-0.38550495667537743,0.10461719382692793,-0.6668553412541394,-0.09156624593996973,0.000999000999000999,1000,2100
2092_holdout_to_2091_basis,frozen_gap_label_identity,second_half,higher,0.0007444724725882325,-0.4489772755198659,0.12468592947687122,-0.7530158363027907,-0.10995424746843219,0.000999000999000999,1000,2100
