holdout_id,group,role_family,component,observed_relation,pseudo_same_relation,pseudo_families,mean_match_distance,median_source_event_ratio,observed_control_minus_real_family_continuity_score,pseudo_mean_control_minus_real_family_continuity_score,observed_percentile_control_minus_real_family_continuity_score,observed_control_minus_real_mean_family_event_share,pseudo_mean_control_minus_real_mean_family_event_share,observed_percentile_control_minus_real_mean_family_event_share,observed_control_minus_real_mean_member_coverage,pseudo_mean_control_minus_real_mean_member_coverage,observed_percentile_control_minus_real_mean_member_coverage
2086_5m_windows,overall,rf_10,volume,abgeschwaecht,49,100,0.523890102114776,0.9022988505747126,-0.033076923076923226,-0.10309986750769247,0.7,-0.00016767270288397043,-0.00015230270511960655,0.44,-0.05555555555555558,-0.1151388888888889,0.675
2086_5m_windows,year:2024,rf_10,volume,verstaerkt,15,100,0.523890102114776,0.9022988505747126,0.09951298701298705,-0.11025849714534613,0.95,5.589090096132362e-05,-0.0003878828526715851,0.64,0.08333333333333331,-0.12638888888888888,0.9
2086_5m_windows,year:2025,rf_10,volume,abgeschwaecht,43,100,0.523890102114776,0.9022988505747126,-0.16348039215686277,-0.09388472068338093,0.28,-0.0003912363067292646,8.327744243237197e-05,0.33,-0.19444444444444448,-0.10388888888888888,0.24
2086_5m_windows,asset:BTC,rf_10,volume,gemischt,39,100,0.523890102114776,0.9022988505747126,0.040350877192982526,-0.09279386748837994,0.88,5.589090096132362e-05,-0.00011457634697071328,0.53,0.0,-0.10666666666666667,0.8
2086_5m_windows,asset:SOL,rf_10,volume,abgeschwaecht,48,100,0.523890102114776,0.9022988505747126,-0.0755555555555556,-0.11257774191075498,0.59,-0.0003912363067292647,-0.00019002906326849993,0.37,-0.11111111111111116,-0.12361111111111112,0.51
2086_5m_windows,overall,rf_13,volume,abgeschwaecht,47,100,0.14455981408974777,1.0034562211981566,-0.09556410256410264,-0.06760107791016258,0.27,-0.0011737089201877935,-1.4252179745137558e-05,0.0,-0.19444444444444442,-0.0889814814814815,0.02
2086_5m_windows,year:2024,rf_13,volume,abgeschwaecht,63,100,0.14455981408974777,1.0034562211981566,-0.10773354325985895,-0.10225442496498607,0.47,-0.001006036217303823,-0.0004583053878828527,0.265,-0.2037037037037036,-0.13962962962962963,0.395
2086_5m_windows,year:2025,rf_13,volume,abgeschwaecht,28,100,0.14455981408974777,1.0034562211981566,-0.08370370370370372,-0.032600396155305376,0.26,-0.0013413816230717639,0.0004298010283925776,0.0,-0.18518518518518523,-0.03833333333333332,0.05
2086_5m_windows,asset:BTC,rf_13,volume,abgeschwaecht,47,100,0.14455981408974777,1.0034562211981566,-0.19087301587301586,-0.06645690457724696,0.02,-0.0019561815336463224,-1.7885088307623623e-05,0.0,-0.2777777777777778,-0.08259259259259259,0.0
2086_5m_windows,asset:SOL,rf_13,volume,abgeschwaecht,44,100,0.14455981408974777,1.0034562211981566,-0.0027186761229313072,-0.06914826025967799,0.84,-0.0003912363067292645,-1.0619271182651534e-05,0.245,-0.11111111111111105,-0.09537037037037037,0.5
2086_5m_windows,overall,rf_17,volume,abgeschwaecht,46,100,0.45198108761550226,1.0472312703583062,-0.3156397090286693,-0.09777224353614687,0.0,-0.002040017885088308,-8.914598703331102e-05,0.0,-0.36111111111111105,-0.10597222222222222,0.0
2086_5m_windows,year:2024,rf_17,volume,abgeschwaecht,49,100,0.45198108761550226,1.0472312703583062,-0.30946115288220555,-0.09457339522249197,0.1,-0.002459199642298234,-0.0001447574334898279,0.0,-0.38888888888888895,-0.10361111111111111,0.05
2086_5m_windows,year:2025,rf_17,volume,abgeschwaecht,50,100,0.45198108761550226,1.0472312703583062,-0.32170231729055243,-0.09897230005072273,0.01,-0.0016208361278783818,-3.3534540576794084e-05,0.0,-0.3333333333333333,-0.10833333333333332,0.045
2086_5m_windows,asset:BTC,rf_17,volume,abgeschwaecht,43,100,0.45198108761550226,1.0472312703583062,-0.32463768115942027,-0.09144602766878392,0.0,-0.0025709814442208805,8.383635144198443e-06,0.0,-0.38888888888888895,-0.09833333333333333,0.0
2086_5m_windows,asset:SOL,rf_17,volume,abgeschwaecht,49,100,0.45198108761550226,1.0472312703583062,-0.3088888888888888,-0.10231171615901707,0.05,-0.0015090543259557348,-0.00018667560921082051,0.07,-0.3333333333333333,-0.11361111111111112,0.09
2086_5m_windows,overall,rf_21,volume,abgeschwaecht,13,100,1.148641803475441,0.6791147994467497,-0.04692028985507246,-0.05307124042432359,0.44,-0.0028504359490274973,0.0009029175050301812,0.0,-0.02777777777777779,-0.0625,0.605
2086_5m_windows,year:2024,rf_21,volume,gemischt,61,100,1.148641803475441,0.6791147994467497,-0.01589041095890409,-0.052544677692169806,0.48,-0.0038564721663313217,0.0008808405991504581,0.0,0.0,-0.06194444444444444,0.61
2086_5m_windows,year:2025,rf_21,volume,abgeschwaecht,21,100,1.148641803475441,0.6791147994467497,-0.06734567901234556,-0.053742754328872364,0.41,-0.0018443997317236747,0.0009249944109099037,0.0,-0.05555555555555558,-0.06305555555555556,0.46
2086_5m_windows,asset:BTC,rf_21,volume,gemischt,52,100,1.148641803475441,0.6791147994467497,-0.02385957536262351,-0.049273469185758756,0.53,-0.0032975631567180863,0.0009333780460541023,0.0,0.0,-0.05805555555555556,0.69
2086_5m_windows,asset:SOL,rf_21,volume,abgeschwaecht,8,100,1.148641803475441,0.6791147994467497,-0.06899061032863829,-0.056723585264719614,0.4,-0.0024033087413369084,0.0008724569640062597,0.0,-0.05555555555555558,-0.06694444444444445,0.505
