symbol_family,events,holdout_labels,dominant_field_contact_class,dominant_field_share,field_classes,syntax_reifung,avg_carry,avg_strain,avg_rekopplung
dio_17ct,1746,btc_random:1;xrp_random:1;doge_random:1;paxg_random:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1746,weltuebergreifend_feldstabil,0.5849100393888174,0.1681242495904801,0.7243078463963417
dio_0dd2,1574,paxg_random:1;paxg_shuffle:1;doge_random:1;xrp_shuffle:1;xrp_random:1;btc_random:1;btc_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1574,weltuebergreifend_feldstabil,0.5899353406851495,0.15634143358693176,0.7329522252449636
dio_1lsu,1524,doge_random:1;btc_random:1;xrp_random:1;paxg_random:1;paxg_shuffle:1;doge_shuffle:1;btc_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1524,weltuebergreifend_feldstabil,0.5754277410623635,0.17413410503382343,0.7180149231509203
dio_1kpz,1508,paxg_shuffle:1;doge_shuffle:1;btc_shuffle:1;xrp_random:1;doge_random:1;xrp_shuffle:1;btc_random:1;paxg_random:1,tragende_rekopplung,1.0,tragende_rekopplung:1508,weltuebergreifend_feldstabil,0.5944397588652004,0.14620245268498472,0.7365250033030206
dio_0tay,1439,paxg_random:1;doge_random:1;xrp_random:1;paxg_shuffle:1;btc_random:1;doge_shuffle:1;xrp_shuffle:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1439,weltuebergreifend_feldstabil,0.5857393798820708,0.1651598616406333,0.7254734402216133
dio_1492,1392,paxg_random:1;xrp_random:1;btc_shuffle:1;btc_random:1;paxg_shuffle:1;doge_random:1;doge_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1392,weltuebergreifend_feldstabil,0.5999063543775855,0.1408864519622041,0.7420213369761485
dio_1q85,1352,paxg_random:1;btc_random:1;xrp_random:1;doge_random:1;paxg_shuffle:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1352,weltuebergreifend_feldstabil,0.574639793344127,0.18094381478667967,0.7146586092357247
dio_0nlj,1325,paxg_random:1;paxg_shuffle:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1;doge_random:1;btc_random:1;xrp_random:1,tragende_rekopplung,1.0,tragende_rekopplung:1325,weltuebergreifend_feldstabil,0.6002168964038445,0.1402215331520513,0.742586810672725
dio_1fll,1215,paxg_random:1;paxg_shuffle:1;xrp_shuffle:1;xrp_random:1;doge_random:1;doge_shuffle:1;btc_random:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1215,weltuebergreifend_feldstabil,0.6014631853012097,0.1318946782117883,0.747851999805533
dio_09bn,1131,xrp_random:1;doge_random:1;btc_random:1;paxg_random:1;xrp_shuffle:1;doge_shuffle:1;paxg_shuffle:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1131,weltuebergreifend_feldstabil,0.5919524821920898,0.15207286462024514,0.7337741638026097
dio_0kx9,1108,doge_shuffle:1;paxg_random:1;xrp_shuffle:1;paxg_shuffle:1;btc_shuffle:1;xrp_random:1;btc_random:1;doge_random:1,tragende_rekopplung,1.0,tragende_rekopplung:1108,weltuebergreifend_feldstabil,0.5970639294391465,0.13716358733836667,0.7411943427308061
dio_1jc2,1068,paxg_random:1;doge_shuffle:1;btc_shuffle:1;btc_random:1;doge_random:1;xrp_random:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1068,weltuebergreifend_feldstabil,0.5962475267817666,0.13757679696152703,0.7408943708409794
dio_00ja,1034,btc_random:1;paxg_random:1;doge_random:1;xrp_random:1;doge_shuffle:1;btc_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:1034,weltuebergreifend_feldstabil,0.5633622401691186,0.18180460459181355,0.7043561651890231
dio_0oc3,990,doge_random:1;paxg_random:1;xrp_random:1;btc_random:1;btc_shuffle:1;xrp_shuffle:1;paxg_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:990,weltuebergreifend_feldstabil,0.5497262593081629,0.1895754905530126,0.7015062337649074
dio_1ewh,940,paxg_random:1;btc_random:1;doge_random:1;xrp_random:1;paxg_shuffle:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:940,weltuebergreifend_feldstabil,0.5545305563406834,0.16731706457778694,0.7093242937020966
dio_0obq,928,paxg_random:1;doge_random:1;btc_random:1;xrp_random:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:928,weltuebergreifend_feldstabil,0.5560249922451652,0.1777419770808556,0.7082416646998607
dio_19pg,887,btc_random:1;xrp_random:1;doge_random:1;btc_shuffle:1;paxg_random:1;doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:887,weltuebergreifend_feldstabil,0.568805200278387,0.1812827666507456,0.7080446769413763
dio_0z9t,867,paxg_random:1;paxg_shuffle:1;doge_random:1;xrp_random:1;btc_random:1;btc_shuffle:1;xrp_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:867,weltuebergreifend_feldstabil,0.5724276831829987,0.16893537035624873,0.7206681367035196
dio_1u5i,853,paxg_random:1;xrp_random:1;btc_random:1;doge_random:1;doge_shuffle:1;btc_shuffle:1;paxg_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:853,weltuebergreifend_feldstabil,0.5726629070317759,0.15092428030241978,0.7232313011528847
dio_03uk,806,doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1;btc_shuffle:1;doge_random:1;xrp_random:1;btc_random:1,tragende_rekopplung,1.0,tragende_rekopplung:806,weltuebergreifend_feldstabil,0.5876072646348026,0.1470903657248702,0.7346850758877558
dio_10dv,796,paxg_random:1;paxg_shuffle:1;doge_random:1;xrp_random:1;btc_random:1;btc_shuffle:1;xrp_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:796,weltuebergreifend_feldstabil,0.5768414049416933,0.15759258962069433,0.7282777109339086
dio_05yg,784,xrp_random:1;doge_random:1;btc_random:1;paxg_random:1;xrp_shuffle:1;btc_shuffle:1;doge_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:784,weltuebergreifend_feldstabil,0.5555494511252971,0.20125076941687903,0.6939259675607812
dio_1r55,778,paxg_shuffle:1;doge_random:1;btc_random:1;btc_shuffle:1;xrp_random:1;xrp_shuffle:1;doge_shuffle:1;paxg_random:1,tragende_rekopplung,1.0,tragende_rekopplung:778,weltuebergreifend_feldstabil,0.5695267224669296,0.16791478410743552,0.7204195974560237
dio_1350,757,paxg_random:1;doge_random:1;xrp_shuffle:1;btc_shuffle:1;xrp_random:1;doge_shuffle:1;paxg_shuffle:1;btc_random:1,tragende_rekopplung,1.0,tragende_rekopplung:757,weltuebergreifend_feldstabil,0.5871393370888718,0.15103654328616353,0.7321483354693007
dio_05ap,711,paxg_random:1;paxg_shuffle:1;doge_random:1;xrp_random:1;doge_shuffle:1;btc_shuffle:1;xrp_shuffle:1;btc_random:1,tragende_rekopplung,1.0,tragende_rekopplung:711,weltuebergreifend_feldstabil,0.5948760872048733,0.13686008432652247,0.7430305329066398
dio_1tiu,686,paxg_random:1;paxg_shuffle:1;doge_shuffle:1;xrp_random:1;xrp_shuffle:1;btc_random:1;doge_random:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:686,weltuebergreifend_feldstabil,0.5879707824015423,0.14737342178026794,0.7356418462263514
dio_1o4z,684,doge_shuffle:1;btc_random:1;btc_shuffle:1;xrp_random:1;xrp_shuffle:1;doge_random:1;paxg_random:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:684,weltuebergreifend_feldstabil,0.5725484539052976,0.17043105468072745,0.7141264570784472
dio_07uk,677,btc_random:1;xrp_random:1;doge_random:1;btc_shuffle:1;paxg_shuffle:1;doge_shuffle:1;xrp_shuffle:1;paxg_random:1,tragende_rekopplung,1.0,tragende_rekopplung:677,weltuebergreifend_feldstabil,0.5802359890131225,0.16043936916121554,0.7265883853029328
dio_04uf,672,btc_random:1;xrp_random:1;doge_random:1;paxg_random:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:672,weltuebergreifend_feldstabil,0.559234617469667,0.18662227234453108,0.7023255267173178
dio_0ly7,668,paxg_shuffle:1;paxg_random:1;doge_random:1;xrp_random:1;xrp_shuffle:1;btc_random:1;btc_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:668,weltuebergreifend_feldstabil,0.5945189715045661,0.13548428215372763,0.7435902002270256
dio_0n0i,667,paxg_random:1;paxg_shuffle:1;xrp_shuffle:1;xrp_random:1;btc_shuffle:1;doge_shuffle:1;btc_random:1;doge_random:1,tragende_rekopplung,1.0,tragende_rekopplung:667,weltuebergreifend_feldstabil,0.5967858587192794,0.1301705669495451,0.7454481441471811
dio_1gp2,646,xrp_random:1;btc_random:1;doge_random:1;paxg_random:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:646,weltuebergreifend_feldstabil,0.5591361960079629,0.17034045192255678,0.708065759946059
dio_17db,640,xrp_random:1;paxg_random:1;doge_random:1;btc_random:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:640,weltuebergreifend_feldstabil,0.5459573758302467,0.20623044425254503,0.6916994955617581
dio_01hu,612,paxg_shuffle:1;doge_shuffle:1;xrp_shuffle:1;doge_random:1;btc_shuffle:1;btc_random:1;xrp_random:1,tragende_rekopplung,1.0,tragende_rekopplung:612,weltuebergreifend_feldstabil,0.5769745898646967,0.15608557634229314,0.7265914981404179
dio_13o0,609,paxg_random:1;paxg_shuffle:1;btc_shuffle:1;btc_random:1;doge_random:1;xrp_random:1;xrp_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:609,weltuebergreifend_feldstabil,0.5952227185982145,0.12983648039399392,0.7447296179914146
dio_02n3,573,paxg_shuffle:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1;xrp_random:1;doge_random:1;btc_random:1,tragende_rekopplung,1.0,tragende_rekopplung:573,weltuebergreifend_feldstabil,0.5879071914447419,0.13728998514725316,0.7393029318789386
dio_0g2r,572,btc_random:1;doge_random:1;xrp_random:1;paxg_random:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:572,weltuebergreifend_feldstabil,0.55676292200883,0.1676751420209449,0.7081561402138291
dio_0jkk,546,xrp_random:1;btc_random:1;doge_random:1;paxg_random:1;doge_shuffle:1;xrp_shuffle:1;btc_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:546,weltuebergreifend_feldstabil,0.5373454329991301,0.1993260610991929,0.686622176608758
dio_1cic,539,btc_random:1;paxg_random:1;xrp_random:1;doge_random:1;doge_shuffle:1;paxg_shuffle:1;xrp_shuffle:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:539,weltuebergreifend_feldstabil,0.5643347781197476,0.1573425902643749,0.717187120750485
dio_1uof,539,btc_random:1;paxg_random:1;xrp_random:1;doge_random:1;btc_shuffle:1;doge_shuffle:1;paxg_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:539,weltuebergreifend_feldstabil,0.5684550490415962,0.16465340942243598,0.7133936047044813
dio_169a,522,btc_random:1;paxg_random:1;doge_random:1;xrp_random:1;btc_shuffle:1;xrp_shuffle:1;paxg_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:522,weltuebergreifend_feldstabil,0.5454846500046183,0.19148128804927753,0.6988050824666718
dio_0pq6,511,paxg_random:1;btc_random:1;doge_shuffle:1;xrp_random:1;doge_random:1;xrp_shuffle:1;paxg_shuffle:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:511,weltuebergreifend_feldstabil,0.5674712698466471,0.1712349451289068,0.7118942003868577
dio_02xf,488,btc_random:1;paxg_random:1;xrp_random:1;doge_random:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:488,weltuebergreifend_feldstabil,0.5629869461419226,0.17139471042331056,0.7099706597508999
dio_06qi,448,xrp_random:1;doge_random:1;btc_random:1;btc_shuffle:1;doge_shuffle:1;paxg_shuffle:1;xrp_shuffle:1;paxg_random:1,tragende_rekopplung,1.0,tragende_rekopplung:448,weltuebergreifend_feldstabil,0.5693464488346971,0.16426844853750186,0.7201831884276797
dio_087m,439,btc_random:1;doge_random:1;xrp_random:1;btc_shuffle:1;paxg_shuffle:1;doge_shuffle:1;paxg_random:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:439,weltuebergreifend_feldstabil,0.5854801453228513,0.1399865993339558,0.7367506734743897
dio_0jqc,430,paxg_random:1;paxg_shuffle:1;doge_random:1;btc_random:1;xrp_shuffle:1;xrp_random:1;btc_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:430,weltuebergreifend_feldstabil,0.5665011855436651,0.1551139114048957,0.7254245778493787
dio_1mwv,425,xrp_random:1;btc_random:1;doge_random:1;doge_shuffle:1;btc_shuffle:1;paxg_random:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:425,weltuebergreifend_feldstabil,0.5704117830383113,0.16056776880362955,0.7213917649532742
dio_0pxr,417,xrp_random:1;doge_random:1;btc_random:1;paxg_random:1;doge_shuffle:1;xrp_shuffle:1;btc_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:417,weltuebergreifend_feldstabil,0.551564295098121,0.18628978781034727,0.6997036387549603
dio_0fl2,413,paxg_random:1;paxg_shuffle:1;doge_random:1;btc_random:1;xrp_random:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:413,weltuebergreifend_feldstabil,0.5774574895728317,0.14340768562179057,0.734804431065017
dio_06jk,404,doge_random:1;btc_random:1;xrp_random:1;paxg_random:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:404,weltuebergreifend_feldstabil,0.5554530687259386,0.1724896877953516,0.7122805611326268
dio_08l0,403,xrp_random:1;btc_random:1;doge_shuffle:1;btc_shuffle:1;xrp_shuffle:1;paxg_shuffle:1;doge_random:1;paxg_random:1,tragende_rekopplung,1.0,tragende_rekopplung:403,weltuebergreifend_feldstabil,0.5646423910489085,0.16823451654513322,0.7110998062423155
dio_12fw,399,btc_random:1;xrp_random:1;doge_random:1;paxg_random:1;doge_shuffle:1;xrp_shuffle:1;btc_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:399,weltuebergreifend_feldstabil,0.5343485483771531,0.18778901309512008,0.6902300982164836
dio_0g3b,386,paxg_random:1;paxg_shuffle:1;xrp_shuffle:1;xrp_random:1;doge_shuffle:1;doge_random:1;btc_shuffle:1;btc_random:1,tragende_rekopplung,1.0,tragende_rekopplung:386,weltuebergreifend_feldstabil,0.5883550022894306,0.12572256081204145,0.7447557635168438
dio_1o0u,385,doge_random:1;btc_random:1;xrp_random:1;btc_shuffle:1;doge_shuffle:1;paxg_random:1;paxg_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:385,weltuebergreifend_feldstabil,0.5505476811035502,0.17955690982186398,0.7065278837084552
dio_1oye,385,paxg_random:1;doge_random:1;xrp_random:1;btc_random:1;paxg_shuffle:1;btc_shuffle:1;xrp_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:385,weltuebergreifend_feldstabil,0.5356645931693196,0.19247601255539112,0.6950254809642936
dio_0fe7,381,paxg_random:1;xrp_random:1;btc_random:1;doge_random:1;paxg_shuffle:1;btc_shuffle:1;xrp_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:381,weltuebergreifend_feldstabil,0.546963428363429,0.15506120932282894,0.7107439938060229
dio_1ygx,380,paxg_random:1;paxg_shuffle:1;xrp_random:1;doge_random:1;btc_shuffle:1;xrp_shuffle:1;btc_random:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:380,weltuebergreifend_feldstabil,0.5862533305829493,0.12516300257571408,0.7443670170024967
dio_1xrt,374,paxg_random:1;xrp_random:1;btc_random:1;doge_random:1;doge_shuffle:1;btc_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:374,weltuebergreifend_feldstabil,0.5403356715644083,0.1561051453519548,0.7073131733584472
dio_1772,342,btc_random:1;doge_random:1;xrp_random:1;paxg_random:1;paxg_shuffle:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:342,weltuebergreifend_feldstabil,0.5178768049714224,0.1812143705417507,0.6877458742005165
dio_14d9,328,xrp_random:1;doge_random:1;btc_random:1;paxg_random:1;xrp_shuffle:1;btc_shuffle:1;doge_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:328,weltuebergreifend_feldstabil,0.555599979713645,0.1695418482938226,0.7097108714238142
dio_07o8,309,paxg_random:1;doge_random:1;btc_random:1;xrp_random:1;paxg_shuffle:1;btc_shuffle:1;xrp_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:309,weltuebergreifend_feldstabil,0.5180512310140498,0.17209071800327114,0.6935504877198627
dio_1sa0,305,btc_random:1;xrp_random:1;doge_random:1;paxg_random:1;xrp_shuffle:1;btc_shuffle:1;doge_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:305,weltuebergreifend_feldstabil,0.5582222242524735,0.17093808520649423,0.7100024861691039
dio_1mjc,303,paxg_random:1;paxg_shuffle:1;xrp_shuffle:1;xrp_random:1;doge_shuffle:1;btc_shuffle:1;doge_random:1;btc_random:1,tragende_rekopplung,1.0,tragende_rekopplung:303,weltuebergreifend_feldstabil,0.5713464753253326,0.1349636290164514,0.7323493323774178
dio_1v2w,301,xrp_random:1;btc_random:1;doge_random:1;paxg_random:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:301,weltuebergreifend_feldstabil,0.5268863351197496,0.19180278848224105,0.682647892855373
dio_0f4r,289,paxg_random:1;doge_random:1;xrp_random:1;btc_random:1;paxg_shuffle:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:289,weltuebergreifend_feldstabil,0.561955627055346,0.1569142802355813,0.7199153975793121
dio_1rqi,278,btc_random:1;doge_random:1;paxg_random:1;xrp_random:1;xrp_shuffle:1;btc_shuffle:1;doge_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:278,weltuebergreifend_feldstabil,0.5707707721824475,0.139474835311855,0.7291538980945778
dio_0lsd,271,btc_random:1;doge_random:1;xrp_random:1;paxg_random:1;btc_shuffle:1;doge_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:271,weltuebergreifend_feldstabil,0.5259636128051857,0.18043393454819073,0.6914969946184759
dio_0sxm,271,xrp_shuffle:2;xrp_random:2;paxg_shuffle:2;btc_shuffle:1;doge_random:1;paxg_random:1;doge_shuffle:1;btc_random:1,tragende_rekopplung,0.988929889298893,tragende_rekopplung:268;offene_rekopplung:3,weltuebergreifend_feldstabil,0.5260144868216095,0.22408232731009825,0.671119240545299
dio_18kx,269,btc_random:1;xrp_random:1;paxg_random:1;doge_random:1;doge_shuffle:1;btc_shuffle:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:269,weltuebergreifend_feldstabil,0.5603261278712428,0.14824027189947184,0.7181472216838243
dio_0z3k,261,paxg_random:1;btc_random:1;paxg_shuffle:1;xrp_random:1;doge_random:1;doge_shuffle:1;btc_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:261,weltuebergreifend_feldstabil,0.5648448507553254,0.1509317950992099,0.7247860107535812
dio_1nmh,261,paxg_random:1;btc_random:1;paxg_shuffle:1;doge_random:1;xrp_random:1;btc_shuffle:1;xrp_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:261,weltuebergreifend_feldstabil,0.524816792472677,0.173206276327575,0.7015165375318774
dio_1yme,244,paxg_random:1;paxg_shuffle:1;doge_random:1;xrp_random:1;btc_random:1;xrp_shuffle:1;doge_shuffle:1;btc_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:244,weltuebergreifend_feldstabil,0.5591034784716133,0.15515853656870243,0.7188578338828651
dio_1aeg,241,doge_random:1;paxg_shuffle:1;paxg_random:1;btc_random:1;btc_shuffle:1;doge_shuffle:1;xrp_random:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:241,weltuebergreifend_feldstabil,0.5464607252254211,0.1757736187159823,0.707048512308166
dio_0om4,237,btc_random:1;doge_random:1;xrp_random:1;paxg_random:1;btc_shuffle:1;xrp_shuffle:1;doge_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:237,weltuebergreifend_feldstabil,0.5588051496957893,0.14789279070870376,0.7182666643141273
dio_0dzv,228,paxg_random:1;xrp_random:1;paxg_shuffle:1;btc_random:1;doge_random:1;xrp_shuffle:1;btc_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:228,weltuebergreifend_feldstabil,0.5607449855639515,0.13552360175570044,0.7306168670506241
dio_04q7,227,paxg_random:1;paxg_shuffle:1;doge_random:1;btc_random:1;xrp_random:1;xrp_shuffle:1;btc_shuffle:1;doge_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:227,weltuebergreifend_feldstabil,0.5744063383780763,0.1263966557469201,0.736351868319623
dio_161t,225,paxg_shuffle:1;btc_shuffle:1;doge_random:1;doge_shuffle:1;btc_random:1;xrp_random:1;xrp_shuffle:1;paxg_random:1,tragende_rekopplung,1.0,tragende_rekopplung:225,weltuebergreifend_feldstabil,0.5446294906312785,0.16357317107755778,0.7118114860423643
dio_1yoi,225,xrp_random:2;btc_random:2;doge_random:2;btc_shuffle:2;xrp_shuffle:2;paxg_random:2;paxg_shuffle:2;doge_shuffle:2,tragende_rekopplung,0.7022222222222222,tragende_rekopplung:158;offene_rekopplung:67,weltuebergreifend_feldoffen,0.49148719946307173,0.2350284235493111,0.6569175236977606
dio_17dc,223,doge_random:1;xrp_random:1;btc_random:1;doge_shuffle:1;btc_shuffle:1;paxg_random:1;xrp_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:223,weltuebergreifend_feldstabil,0.545956538598034,0.16139670844543189,0.7102777568818912
dio_18v0,218,btc_random:2;doge_random:1;xrp_random:1;paxg_random:1;xrp_shuffle:1;btc_shuffle:1;paxg_shuffle:1;doge_shuffle:1,tragende_rekopplung,0.9954128440366973,tragende_rekopplung:217;offene_rekopplung:1,weltuebergreifend_feldstabil,0.500613989160053,0.20230277018738976,0.6806309028152557
dio_0u1o,217,btc_random:1;doge_random:1;xrp_shuffle:1;paxg_random:1;xrp_random:1;btc_shuffle:1;doge_shuffle:1;paxg_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:217,weltuebergreifend_feldstabil,0.5227034906778666,0.20458514206218673,0.679157322552475
dio_1pij,217,paxg_random:1;doge_random:1;btc_random:1;xrp_random:1;doge_shuffle:1;paxg_shuffle:1;btc_shuffle:1;xrp_shuffle:1,tragende_rekopplung,1.0,tragende_rekopplung:217,weltuebergreifend_feldstabil,0.4805589292325938,0.19749928074528383,0.6711276069470371
