sequence,pair_key,neighborhood_symbol,checkpoint_index,checkpoint_label,run_index,pareto_depth,max_pareto_depth,normalized_depth,world_pair_count,world_count,growth_seen_count
forward,dio_mcm_episode_0b4v1an|dio_mcm_episode_1vjymvi,dio_mcm_neighbor_001xii9,3,forward_40,40,53,53,1.0,1,2,1
forward,dio_mcm_episode_0b4v1an|dio_mcm_episode_1vjymvi,dio_mcm_neighbor_001xii9,4,forward_60,60,64,66,0.9692307692307692,2,3,2
forward,dio_mcm_episode_0b4v1an|dio_mcm_episode_1vjymvi,dio_mcm_neighbor_001xii9,5,forward_81,81,72,77,0.9342105263157895,3,4,3
forward,dio_mcm_episode_1vpfj3r|dio_mcm_episode_1x3djkm,dio_mcm_neighbor_003mrnt,2,forward_20,20,34,36,0.9428571428571428,2,3,2
forward,dio_mcm_episode_1vpfj3r|dio_mcm_episode_1x3djkm,dio_mcm_neighbor_003mrnt,3,forward_40,40,11,53,0.19230769230769232,47,28,13
forward,dio_mcm_episode_1vpfj3r|dio_mcm_episode_1x3djkm,dio_mcm_neighbor_003mrnt,4,forward_60,60,10,66,0.13846153846153847,98,41,26
forward,dio_mcm_episode_1vpfj3r|dio_mcm_episode_1x3djkm,dio_mcm_neighbor_003mrnt,5,forward_81,81,9,77,0.10526315789473684,156,58,41
forward,dio_mcm_episode_14oenqv|dio_mcm_episode_1ny5ha7,dio_mcm_neighbor_0047zsi,1,forward_10,10,16,20,0.7894736842105263,3,4,2
forward,dio_mcm_episode_14oenqv|dio_mcm_episode_1ny5ha7,dio_mcm_neighbor_0047zsi,2,forward_20,20,29,36,0.8,4,5,3
forward,dio_mcm_episode_14oenqv|dio_mcm_episode_1ny5ha7,dio_mcm_neighbor_0047zsi,3,forward_40,40,43,53,0.8076923076923077,5,6,4
forward,dio_mcm_episode_14oenqv|dio_mcm_episode_1ny5ha7,dio_mcm_neighbor_0047zsi,4,forward_60,60,44,66,0.6615384615384615,12,8,6
forward,dio_mcm_episode_14oenqv|dio_mcm_episode_1ny5ha7,dio_mcm_neighbor_0047zsi,5,forward_81,81,55,77,0.7105263157894737,12,8,6
forward,dio_mcm_episode_0ffk9vo|dio_mcm_episode_19nvu4o,dio_mcm_neighbor_004nn9u,1,forward_10,10,20,20,1.0,1,2,1
forward,dio_mcm_episode_0ffk9vo|dio_mcm_episode_19nvu4o,dio_mcm_neighbor_004nn9u,2,forward_20,20,36,36,1.0,1,2,1
forward,dio_mcm_episode_0ffk9vo|dio_mcm_episode_19nvu4o,dio_mcm_neighbor_004nn9u,3,forward_40,40,53,53,1.0,1,2,1
forward,dio_mcm_episode_0ffk9vo|dio_mcm_episode_19nvu4o,dio_mcm_neighbor_004nn9u,4,forward_60,60,66,66,1.0,1,2,1
forward,dio_mcm_episode_0ffk9vo|dio_mcm_episode_19nvu4o,dio_mcm_neighbor_004nn9u,5,forward_81,81,74,77,0.9605263157894737,2,4,2
forward,dio_mcm_episode_09627ba|dio_mcm_episode_1f1nrkg,dio_mcm_neighbor_004rmj4,1,forward_10,10,20,20,1.0,1,2,1
forward,dio_mcm_episode_09627ba|dio_mcm_episode_1f1nrkg,dio_mcm_neighbor_004rmj4,2,forward_20,20,36,36,1.0,1,2,1
forward,dio_mcm_episode_09627ba|dio_mcm_episode_1f1nrkg,dio_mcm_neighbor_004rmj4,3,forward_40,40,53,53,1.0,1,2,1
forward,dio_mcm_episode_09627ba|dio_mcm_episode_1f1nrkg,dio_mcm_neighbor_004rmj4,4,forward_60,60,66,66,1.0,1,2,1
forward,dio_mcm_episode_09627ba|dio_mcm_episode_1f1nrkg,dio_mcm_neighbor_004rmj4,5,forward_81,81,72,77,0.9342105263157895,3,5,2
forward,dio_mcm_episode_1s3ee36|dio_mcm_episode_1ugezq6,dio_mcm_neighbor_0051qou,4,forward_60,60,66,66,1.0,1,2,1
forward,dio_mcm_episode_1s3ee36|dio_mcm_episode_1ugezq6,dio_mcm_neighbor_0051qou,5,forward_81,81,75,77,0.9736842105263158,2,3,2
forward,dio_mcm_episode_1qlxgj7|dio_mcm_episode_1ubfji8,dio_mcm_neighbor_00798qm,2,forward_20,20,33,36,0.9142857142857143,3,4,1
forward,dio_mcm_episode_1qlxgj7|dio_mcm_episode_1ubfji8,dio_mcm_neighbor_00798qm,3,forward_40,40,47,53,0.8846153846153846,4,5,2
forward,dio_mcm_episode_1qlxgj7|dio_mcm_episode_1ubfji8,dio_mcm_neighbor_00798qm,4,forward_60,60,57,66,0.8615384615384616,5,6,3
forward,dio_mcm_episode_1qlxgj7|dio_mcm_episode_1ubfji8,dio_mcm_neighbor_00798qm,5,forward_81,81,58,77,0.75,8,9,6
forward,dio_mcm_episode_07iaozp|dio_mcm_episode_1m4fasf,dio_mcm_neighbor_009fmlh,3,forward_40,40,48,53,0.9038461538461539,4,5,1
forward,dio_mcm_episode_07iaozp|dio_mcm_episode_1m4fasf,dio_mcm_neighbor_009fmlh,4,forward_60,60,58,66,0.8769230769230769,5,6,2
forward,dio_mcm_episode_07iaozp|dio_mcm_episode_1m4fasf,dio_mcm_neighbor_009fmlh,5,forward_81,81,66,77,0.8552631578947368,6,7,3
forward,dio_mcm_episode_0tusrny|dio_mcm_episode_0ueya1u,dio_mcm_neighbor_009z52c,4,forward_60,60,66,66,1.0,1,2,1
forward,dio_mcm_episode_0tusrny|dio_mcm_episode_0ueya1u,dio_mcm_neighbor_009z52c,5,forward_81,81,77,77,1.0,1,2,1
forward,dio_mcm_episode_14y2lc5|dio_mcm_episode_1x3djkm,dio_mcm_neighbor_00axd7f,3,forward_40,40,51,53,0.9615384615384616,2,3,2
forward,dio_mcm_episode_14y2lc5|dio_mcm_episode_1x3djkm,dio_mcm_neighbor_00axd7f,4,forward_60,60,32,66,0.47692307692307695,24,14,7
forward,dio_mcm_episode_14y2lc5|dio_mcm_episode_1x3djkm,dio_mcm_neighbor_00axd7f,5,forward_81,81,30,77,0.3815789473684211,48,24,16
forward,dio_mcm_episode_1n87ekd|dio_mcm_episode_1vty8kh,dio_mcm_neighbor_00cybni,5,forward_81,81,77,77,1.0,1,2,1
forward,dio_mcm_episode_0l909ce|dio_mcm_episode_149dati,dio_mcm_neighbor_00ddkv9,3,forward_40,40,48,53,0.9038461538461539,3,4,3
forward,dio_mcm_episode_0l909ce|dio_mcm_episode_149dati,dio_mcm_neighbor_00ddkv9,4,forward_60,60,55,66,0.8307692307692308,5,6,5
forward,dio_mcm_episode_0l909ce|dio_mcm_episode_149dati,dio_mcm_neighbor_00ddkv9,5,forward_81,81,65,77,0.8421052631578947,5,6,5
forward,dio_mcm_episode_0lje5cp|dio_mcm_episode_0tusrny,dio_mcm_neighbor_00dea9v,4,forward_60,60,66,66,1.0,1,2,1
forward,dio_mcm_episode_0lje5cp|dio_mcm_episode_0tusrny,dio_mcm_neighbor_00dea9v,5,forward_81,81,75,77,0.9736842105263158,2,3,2
forward,dio_mcm_episode_07iaozp|dio_mcm_episode_0jx9fyz,dio_mcm_neighbor_00evp3d,3,forward_40,40,52,53,0.9807692307692307,2,3,1
forward,dio_mcm_episode_07iaozp|dio_mcm_episode_0jx9fyz,dio_mcm_neighbor_00evp3d,4,forward_60,60,65,66,0.9846153846153847,2,3,1
forward,dio_mcm_episode_07iaozp|dio_mcm_episode_0jx9fyz,dio_mcm_neighbor_00evp3d,5,forward_81,81,72,77,0.9342105263157895,4,4,2
forward,dio_mcm_episode_1qv5i56|dio_mcm_episode_1tvdhgs,dio_mcm_neighbor_00fhf11,5,forward_81,81,77,77,1.0,1,2,1
forward,dio_mcm_episode_0qxnz4m|dio_mcm_episode_158apmu,dio_mcm_neighbor_00h8cxo,5,forward_81,81,42,77,0.5394736842105263,26,14,6
forward,dio_mcm_episode_0gslldm|dio_mcm_episode_1ubfji8,dio_mcm_neighbor_00hwpr3,4,forward_60,60,64,66,0.9692307692307692,2,3,2
