dataset,profile_kind,source_identities,universe_a_targets,universe_b_targets,source_target_streams,streams_with_exact_recurrence,minimum_recurrence_observations,median_recurrence_observations,maximum_recurrence_observations,zero_universe_a_profiles,zero_universe_b_profiles,minimum_universe_a_profile_observations,maximum_universe_a_profile_observations,minimum_universe_b_profile_observations,maximum_universe_b_profile_observations,a_to_b_mean_identity_auc,a_to_b_median_identity_rank,a_to_b_unique_nearest,a_to_b_label_null_max_auc,a_to_b_auc_label_p,b_to_a_mean_identity_auc,b_to_a_median_identity_rank,b_to_a_unique_nearest,b_to_a_label_null_max_auc,b_to_a_auc_label_p,mutual_nearest_edges,same_source_mutual_edges_posthoc,same_source_edge_share_posthoc,edge_label_null_permutations,edge_label_null_mean_same_source_edges,edge_label_null_max_same_source_edges,same_source_edge_label_p,form_strength_removed_by_exact_gcd,recurrence_requires_second_observation,formerhaltende_source_label_null,fixed_distance_threshold_used,graph_used_source_label,graph_used_asset_or_year,field_learning_used,memory_read,memory_written,influences_action
2091_basis,all_episode_forms,48,8,8,768,768,2,7.0,18,0,0,31252,31427,31741,31980,0.5438829787234043,22.5,1,0.5328014184397163,0.000244081034903588,0.5523049645390071,22.0,1,0.5438829787234043,0.000244081034903588,2,0,0.0,4096,0.04443359375,2,1.0,1,1,1,0,0,0,0,0,0,0
2091_basis,exact_recurrence_forms,48,8,8,768,768,2,7.0,18,0,0,414,450,406,436,0.5,6.0,0,0.5026595744680851,0.7622650720039053,0.5044326241134752,24.0,1,0.5155141843971631,0.16036123993165732,2,0,0.0,4096,0.038330078125,1,1.0,1,1,1,0,0,0,0,0,0,0
2092_holdout,all_episode_forms,44,8,8,704,704,1,7.0,26,0,0,31187,31305,31587,31794,0.5031712473572939,22.0,1,0.5137420718816068,0.25994630217232123,0.49841437632135305,22.5,1,0.5169133192389006,0.6436416890407616,1,0,0.0,4096,0.02001953125,1,1.0,1,1,1,0,0,0,0,0,0,0
2092_holdout,exact_recurrence_forms,44,8,8,704,704,1,7.0,26,0,0,411,430,469,518,0.5,21.0,1,0.5,1.0,0.5,11.0,1,0.5005285412262156,0.74762020990969,1,0,0.0,4096,0.025390625,1,1.0,1,1,1,0,0,0,0,0,0,0
