asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,target_members,found_members,member_coverage,found_symbols,missing_symbols,total_family_events,family_event_share,event_concentration,event_balance,dominant_member,phase_complete_members,phase_complete_ratio,early_family_events,late_family_events,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,source_follow_reading,boundary,world_kind,timeframe,year
BTC,0,1000,real_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start0_rows1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0qup,dio_0v65;dio_0ein;dio_0u24,13,0.013078470824949699,0.38461538461538464,0.7032967032967034,dio_0fe7,0,0.0,4,4,0.74202725,0.14824175,0.131469,0.20752574999999995,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,0,1000,real_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start0_rows1000.csv,994,rf_05,8,4,0.5,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65,dio_1ba6;dio_0ein;dio_0u24;dio_0qup,15,0.015090543259557344,0.4,0.6857142857142857,dio_1xrt,1,0.125,5,6,0.7453363333333334,0.14244216666666668,0.2409515333333333,0.5720604999999999,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,0,1000,real_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start0_rows1000.csv,994,rf_06,8,1,0.125,dio_1xme,dio_0s8r;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,1,0.001006036217303823,1.0,0.0,dio_1xme,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,0,1000,real_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start0_rows1000.csv,994,rf_06,8,2,0.25,dio_0s8r;dio_0gh3,dio_1xme;dio_0f8s;dio_0nx9;dio_1ejq;dio_0lr0;dio_1yhs,2,0.002012072434607646,0.5,0.5714285714285714,dio_0s8r,0,0.0,2,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,0,1000,real_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start0_rows1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,25,0.025150905432595575,0.64,0.72,dio_1ewh,2,1.0,9,8,0.745085125,0.16259137499999998,0.4592159583333333,0.31302995833333336,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,0,1000,real_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start0_rows1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,25,0.025150905432595575,0.64,0.72,dio_1ewh,2,1.0,13,9,0.740547,0.1627672222222222,0.2884051880341881,0.2057652478632478,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,0,1000,real_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start0_rows1000.csv,994,rf_08,2,0,0.0,,dio_0h6t;dio_1w94,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,0,1000,real_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start0_rows1000.csv,994,rf_08,2,1,0.5,dio_0h6t,dio_1w94,1,0.001006036217303823,1.0,0.0,dio_0h6t,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,0,1000,real_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start0_rows1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,1,0.001006036217303823,1.0,0.0,dio_0jsd,0,0.0,0,1,0.681934,0.217007,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,0,1000,real_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start0_rows1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,2,0.002012072434607646,1.0,0.0,dio_0jsd,0,0.0,0,2,0.695343,0.2007505,0.0338335,0.30831,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,0,1000,real_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start0_rows1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1sub;dio_14l0,dio_1t9l,3,0.0030181086519114686,0.6666666666666666,0.5,dio_14l0,0,0.0,2,1,0.693167,0.195755,0.100211,0.624094,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,0,1000,real_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start0_rows1000.csv,994,rf_13,3,1,0.3333333333333333,dio_1t9l,dio_1sub;dio_14l0,1,0.001006036217303823,1.0,0.0,dio_1t9l,0,0.0,0,1,0.672122,0.224291,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,0,1000,real_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start0_rows1000.csv,994,rf_17,2,2,1.0,dio_1udx;dio_1cmd,,2,0.002012072434607646,0.5,1.0,dio_1udx,0,0.0,0,2,0.6901085,0.20455299999999998,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,0,1000,real_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start0_rows1000.csv,994,rf_17,2,1,0.5,dio_1udx,dio_1cmd,1,0.001006036217303823,1.0,0.0,dio_1udx,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,0,1000,real_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start0_rows1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,12,0.012072434607645875,0.75,0.5,dio_1v2w,1,0.5,2,6,0.7189274999999999,0.17920899999999998,0.279998,0.417324,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,0,1000,real_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start0_rows1000.csv,994,rf_21,2,1,0.5,dio_1v2w,dio_1pij,3,0.0030181086519114686,1.0,0.0,dio_1v2w,0,0.0,2,1,0.704358,0.186834,0.14095,0.3623625,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,3000,4000,real_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start3000_rows1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,22,0.022132796780684104,0.3181818181818182,0.7792207792207793,dio_1xrt,2,0.25,8,4,0.747514,0.1391745,0.18577212499999998,0.37395899999999993,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,3000,4000,real_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start3000_rows1000.csv,994,rf_06,8,3,0.375,dio_0s8r;dio_1ejq;dio_1yhs,dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_0lr0,3,0.0030181086519114686,0.3333333333333333,0.761904761904762,dio_0s8r,0,0.0,1,2,0.6983245,0.1977315,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,3000,4000,real_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start3000_rows1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,21,0.02112676056338028,0.6190476190476191,0.7619047619047619,dio_1ewh,1,0.5,6,4,0.74307225,0.16377875,0.4855629166666667,0.40416274999999996,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,3000,4000,real_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start3000_rows1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,4,0.004024144869215292,0.75,0.5,dio_1w94,0,0.0,3,1,0.74937,0.131679,0.15727733333333335,0.46564400000000006,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,3000,4000,real_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start3000_rows1000.csv,994,rf_10,2,1,0.5,dio_0ioc,dio_0jsd,1,0.001006036217303823,1.0,0.0,dio_0ioc,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,3000,4000,real_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start3000_rows1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1t9l;dio_14l0,dio_1sub,3,0.0030181086519114686,0.6666666666666666,0.5,dio_14l0,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,3000,4000,real_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start3000_rows1000.csv,994,rf_17,2,0,0.0,,dio_1udx;dio_1cmd,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,3000,4000,real_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start3000_rows1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,5,0.005030181086519115,0.8,0.3999999999999999,dio_1v2w,0,0.0,4,1,0.704799,0.189663,0.1985175,0.37962950000000006,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,6000,7000,real_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start6000_rows1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,22,0.022132796780684104,0.22727272727272727,0.8831168831168831,dio_17dc,3,0.375,11,4,0.7488145,0.141866,0.20771697727272728,0.35784299999999997,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,6000,7000,real_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start6000_rows1000.csv,994,rf_06,8,3,0.375,dio_0s8r;dio_1ejq;dio_0lr0,dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_1yhs,5,0.005030181086519115,0.4,0.6857142857142857,dio_0s8r,0,0.0,1,3,0.7175516666666667,0.17492066666666664,0.053968666666666665,0.41310833333333336,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,6000,7000,real_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start6000_rows1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,14,0.014084507042253521,0.6428571428571429,0.7142857142857142,dio_0g2r,1,0.5,3,10,0.7396936999999999,0.153588,0.28967283333333327,0.5185648666666667,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,6000,7000,real_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start6000_rows1000.csv,994,rf_08,2,1,0.5,dio_1w94,dio_0h6t,1,0.001006036217303823,1.0,0.0,dio_1w94,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,6000,7000,real_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start6000_rows1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,1,0.001006036217303823,1.0,0.0,dio_0jsd,0,0.0,0,1,0.674766,0.224091,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,6000,7000,real_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start6000_rows1000.csv,994,rf_13,3,1,0.3333333333333333,dio_14l0,dio_1sub;dio_1t9l,2,0.002012072434607646,1.0,0.0,dio_14l0,0,0.0,2,0,0.0,0.0,-0.048376,-0.3131715,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,6000,7000,real_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start6000_rows1000.csv,994,rf_17,2,1,0.5,dio_1cmd,dio_1udx,1,0.001006036217303823,1.0,0.0,dio_1cmd,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,6000,7000,real_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_1h_start6000_rows1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,10,0.01006036217303823,0.6,0.8,dio_1v2w,2,1.0,2,4,0.713999,0.18271300000000001,0.28882275,0.71672525,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
BTC,12000,13000,real_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start12000_rows1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein;dio_0qup,dio_1ba6;dio_0u24,22,0.022132796780684104,0.22727272727272727,0.8831168831168831,dio_0fe7,2,0.25,10,8,0.745167375,0.1451,0.19866495000000003,0.37735882499999995,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,12000,13000,real_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start12000_rows1000.csv,994,rf_06,8,3,0.375,dio_0s8r;dio_0gh3;dio_0lr0,dio_1xme;dio_0f8s;dio_0nx9;dio_1ejq;dio_1yhs,5,0.005030181086519115,0.6,0.4571428571428572,dio_0s8r,0,0.0,2,2,0.714213,0.1806135,0.046475499999999996,0.02524700000000002,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,12000,13000,real_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start12000_rows1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,19,0.019114688128772636,0.631578947368421,0.736842105263158,dio_0g2r,2,1.0,5,5,0.7392352000000001,0.1649264,0.44708559999999997,0.4268304,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,12000,13000,real_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start12000_rows1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,6,0.006036217303822937,0.8333333333333334,0.33333333333333326,dio_1w94,0,0.0,2,1,0.716811,0.166276,-0.045242,-0.310817,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,12000,13000,real_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start12000_rows1000.csv,994,rf_10,2,1,0.5,dio_0ioc,dio_0jsd,1,0.001006036217303823,1.0,0.0,dio_0ioc,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,12000,13000,real_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start12000_rows1000.csv,994,rf_13,3,3,1.0,dio_1sub;dio_1t9l;dio_14l0,,3,0.0030181086519114686,0.3333333333333333,1.0,dio_1sub,0,0.0,2,0,0.0,0.0,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,12000,13000,real_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start12000_rows1000.csv,994,rf_17,2,1,0.5,dio_1udx,dio_1cmd,2,0.002012072434607646,1.0,0.0,dio_1udx,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,12000,13000,real_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start12000_rows1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,14,0.014084507042253521,0.8571428571428571,0.2857142857142858,dio_1v2w,1,0.5,7,3,0.720832,0.18395533333333333,0.4108549047619047,0.34252295238095243,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,24000,25000,real_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start24000_rows1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,20,0.02012072434607646,0.35,0.7428571428571429,dio_0fe7,3,0.375,7,6,0.7470865,0.14099050000000002,0.20776861904761906,0.4250554285714286,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,24000,25000,real_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start24000_rows1000.csv,994,rf_06,8,3,0.375,dio_0f8s;dio_1ejq;dio_0lr0,dio_0s8r;dio_1xme;dio_0nx9;dio_0gh3;dio_1yhs,3,0.0030181086519114686,0.3333333333333333,0.761904761904762,dio_0f8s,0,0.0,1,1,0.70266,0.195025,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,24000,25000,real_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start24000_rows1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,33,0.03319919517102616,0.5454545454545454,0.9090909090909092,dio_1ewh,1,0.5,10,8,0.747225125,0.161791125,0.5023221750000001,0.31987005,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,24000,25000,real_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start24000_rows1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,3,0.0030181086519114686,0.6666666666666666,0.6666666666666667,dio_0h6t,0,0.0,1,1,0.72756,0.150471,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,24000,25000,real_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start24000_rows1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,2,0.002012072434607646,1.0,0.0,dio_0jsd,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,24000,25000,real_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start24000_rows1000.csv,994,rf_13,3,1,0.3333333333333333,dio_14l0,dio_1sub;dio_1t9l,2,0.002012072434607646,1.0,0.0,dio_14l0,0,0.0,0,1,0.708518,0.174657,0.09984,0.622571,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,24000,25000,real_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start24000_rows1000.csv,994,rf_17,2,2,1.0,dio_1udx;dio_1cmd,,4,0.004024144869215292,0.75,0.5,dio_1cmd,0,0.0,1,3,0.6992073333333333,0.19715966666666665,0.09621066666666667,0.4255613333333333,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
BTC,24000,25000,real_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_btc_2024_15m_start24000_rows1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,5,0.005030181086519115,0.6,0.8,dio_1v2w,0,0.0,3,1,0.697281,0.191335,0.153298,0.4459343333333333,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
SOL,0,1000,real_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_sol_2024_1h_start0_rows1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,23,0.023138832997987926,0.30434782608695654,0.7950310559006211,dio_0v65,1,0.125,15,3,0.7469993333333332,0.132066,0.03838159999999999,0.2912243333333335,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
SOL,0,1000,real_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_sol_2024_15m_start0_rows1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,24,0.02414486921529175,0.4166666666666667,0.6666666666666666,dio_1xrt,1,0.125,5,12,0.747195,0.13949391666666666,0.23638206666666667,0.4240095833333333,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
SOL,0,1000,real_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_sol_2024_1h_start0_rows1000.csv,994,rf_06,8,3,0.375,dio_0s8r;dio_0gh3;dio_1ejq,dio_1xme;dio_0f8s;dio_0nx9;dio_0lr0;dio_1yhs,3,0.0030181086519114686,0.3333333333333333,0.761904761904762,dio_0s8r,0,0.0,1,2,0.7009855,0.194074,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
SOL,0,1000,real_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_sol_2024_15m_start0_rows1000.csv,994,rf_06,8,1,0.125,dio_0lr0,dio_0s8r;dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_1yhs,1,0.001006036217303823,1.0,0.0,dio_0lr0,0,0.0,0,1,0.70685,0.174819,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
SOL,0,1000,real_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_sol_2024_1h_start0_rows1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,19,0.019114688128772636,0.631578947368421,0.736842105263158,dio_1ewh,2,1.0,9,6,0.7446834999999999,0.158501,0.38172033333333333,0.28411183333333334,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,1h,2024
SOL,0,1000,real_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2074_rf05_holdout/holdout_2074_sol_2024_15m_start0_rows1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,34,0.03420523138832998,0.5882352941176471,0.8235294117647058,dio_0g2r,2,1.0,9,13,0.7442276153846155,0.16451092307692308,0.5107194615384616,0.3370023504273505,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,real,15m,2024
