target_group,source_chain,rows,events,avg_field_recall,avg_sensory_recall,avg_motion_recall,avg_carry,avg_strain,avg_rekopplung,landkarte_classes,field_relations
oberflaeche_rekoppelt,long_btc_sol,2,30,0.6666666666666666,0.25,0.3333333333333333,0.40253866666666666,0.23342524999999997,0.6104512499999999,verschobene_rekopplungsqualitaet:1;stabil_wiederkehrend:1,rekopplungsqualitaet_verschoben:1;feldrolle_identisch:1
oberflaeche_rekoppelt,multiasset,2,45,0.4444444444444444,0.1388888888888889,0.16666666666666666,0.40253866666666666,0.23342524999999997,0.61045125,teilstabil_wiederkehrend:1;verschobene_rekopplungsqualitaet:1,feldrolle_identisch:1;rekopplungsqualitaet_verschoben:1
oberflaeche_rekoppelt_spaet,long_btc_sol,2,18,1.0,1.0,0.08333333333333333,0.3750665,0.26592425,0.5901332499999999,stabil_wiederkehrend:2,feldrolle_identisch:2
oberflaeche_rekoppelt_spaet,multiasset,2,27,1.0,1.0,0.08333333333333333,0.3750665,0.26592425,0.59013325,stabil_wiederkehrend:2,feldrolle_identisch:2
rekopplung_oeffnet,long_btc_sol,3,78,0.45714285714285713,0.8095238095238095,0.326984126984127,0.38444428571428574,0.28100877142857145,0.5853974476190477,stabil_wiederkehrend:1;teilstabil_wiederkehrend:1;umorganisierte_rekopplung:1,feldrolle_identisch:2;spannung_rekoppelt_um:1
rekopplung_oeffnet,multiasset,3,117,0.45714285714285713,0.8095238095238095,0.1544973544973545,0.38444428571428574,0.28100877142857145,0.5853974476190477,stabil_wiederkehrend:1;teilstabil_wiederkehrend:1;umorganisierte_rekopplung:1,feldrolle_identisch:2;spannung_rekoppelt_um:1
