holdout_label,symbol_family,field_contact_class,events,distinct_symbols,runs,top_symbols,avg_carry,avg_strain,avg_rekopplung
adapted_sideways,dio_1cic,tragende_rekopplung,122,1,dio_mini_lauf_1:61;dio_mini_lauf_2:61,dio_1cicntf:122,0.5498047131147541,0.13374311475409836,0.7161419508196721
adapted_sideways,dio_1v2w,tragende_rekopplung,118,1,dio_mini_lauf_1:59;dio_mini_lauf_2:59,dio_1v2wzbp:118,0.5280446440677966,0.17444977118644067,0.6849472288135593
adapted_sideways,dio_1772,tragende_rekopplung,116,1,dio_mini_lauf_1:58;dio_mini_lauf_2:58,dio_1772of0:116,0.5289639310344828,0.16496277586206898,0.6950737672413793
adapted_sideways,dio_1o4z,tragende_rekopplung,114,1,dio_mini_lauf_1:57;dio_mini_lauf_2:57,dio_1o4za2w:114,0.5437387719298246,0.14867734210526315,0.7060445087719298
adapted_sideways,dio_1uof,tragende_rekopplung,112,1,dio_mini_lauf_1:56;dio_mini_lauf_2:56,dio_1uofb8f:112,0.5458559553571428,0.1413288125,0.7086033839285715
sol_quiet_fp,dio_0pz6,tragende_rekopplung,112,1,dio_mini_lauf_6:112,dio_0pz659c:112,0.5888309642857142,0.15112653571428572,0.7312109464285714
adapted_sideways,dio_1pij,tragende_rekopplung,110,1,dio_mini_lauf_1:55;dio_mini_lauf_2:55,dio_1pij39c:110,0.5167691090909091,0.17450008181818183,0.6890990545454545
sol_quiet_fp,dio_1kpz,tragende_rekopplung,108,1,dio_mini_lauf_6:108,dio_1kpzc2b:108,0.5894101018518518,0.14349567592592594,0.7331369074074074
adapted_sideways,dio_06qi,tragende_rekopplung,106,1,dio_mini_lauf_1:53;dio_mini_lauf_2:53,dio_06qio1t:106,0.5501164339622642,0.1377395283018868,0.7182799811320755
adapted_sideways,dio_14d9,tragende_rekopplung,104,1,dio_mini_lauf_1:52;dio_mini_lauf_2:52,dio_14d9xfs:104,0.543808125,0.143267,0.7101714807692308
adapted_sideways,dio_0fe7,tragende_rekopplung,102,1,dio_mini_lauf_1:51;dio_mini_lauf_2:51,dio_0fe7rps:102,0.5437273921568627,0.13645966666666667,0.7126065784313725
adapted_sideways,dio_0pxr,tragende_rekopplung,102,2,dio_mini_lauf_1:51;dio_mini_lauf_2:51,dio_0pxrfv9:96;dio_0pxr3wm:6,0.5317316470588235,0.16398672549019608,0.6951453529411765
adapted_sideways,dio_02xf,tragende_rekopplung,100,1,dio_mini_lauf_1:50;dio_mini_lauf_2:50,dio_02xfd5m:100,0.53984044,0.14675006,0.70403468
adapted_sideways,dio_087m,tragende_rekopplung,100,1,dio_mini_lauf_1:50;dio_mini_lauf_2:50,dio_087m4d7:100,0.56446537,0.11605198,0.73200823
adapted_sideways,dio_1mwv,tragende_rekopplung,100,1,dio_mini_lauf_1:50;dio_mini_lauf_2:50,dio_1mwvpyg:100,0.55175186,0.13446286,0.71963144
adapted_sideways,dio_10dv,tragende_rekopplung,98,1,dio_mini_lauf_1:49;dio_mini_lauf_2:49,dio_10dv2hw:98,0.5521379081632654,0.13584172448979592,0.7212317040816326
sol_quiet_fp,dio_03uk,tragende_rekopplung,96,1,dio_mini_lauf_6:96,dio_03ukugj:96,0.5863430729166667,0.14528913541666666,0.7328991666666667
sol_quiet_fp,dio_17ct,tragende_rekopplung,92,1,dio_mini_lauf_6:92,dio_17ctp0f:92,0.5765639021739131,0.16565718478260869,0.7198789782608696
adapted_sideways,dio_1xrt,tragende_rekopplung,90,1,dio_mini_lauf_1:45;dio_mini_lauf_2:45,dio_1xrtd2m:90,0.5439718,0.1359151222222222,0.7147239444444444
sol_quiet_fp,dio_1jc2,tragende_rekopplung,89,1,dio_mini_lauf_6:89,dio_1jc244o:89,0.5917835168539326,0.13522249438202247,0.7370247303370786
adapted_sideways,dio_0n0i,tragende_rekopplung,86,1,dio_mini_lauf_1:43;dio_mini_lauf_2:43,dio_0n0i1kn:86,0.567703034883721,0.10612491860465116,0.7371532558139535
adapted_sideways,dio_0pq6,tragende_rekopplung,86,2,dio_mini_lauf_1:43;dio_mini_lauf_2:43,dio_0pq692e:82;dio_0pq6u5l:4,0.5381497093023255,0.14810166279069767,0.7051103023255814
adapted_sideways,dio_18kx,tragende_rekopplung,86,1,dio_mini_lauf_1:43;dio_mini_lauf_2:43,dio_18kx94v:86,0.5509151395348837,0.12894170930232557,0.7195736744186046
adapted_sideways,dio_05gr,tragende_rekopplung,82,1,dio_mini_lauf_1:41;dio_mini_lauf_2:41,dio_05gr7dd:82,0.5094945609756097,0.18307096341463414,0.679599756097561
sol_quiet_rand,dio_00ja,tragende_rekopplung,82,1,dio_mini_lauf_1:41;dio_mini_lauf_2:41,dio_00jaski:82,0.5328535853658537,0.1620178292682927,0.6953481585365854
sol_quiet_fp,dio_1lsu,tragende_rekopplung,81,1,dio_mini_lauf_6:81,dio_1lsuk2g:81,0.5684032592592593,0.1691171975308642,0.7145762592592593
adapted_sideways,dio_1350,tragende_rekopplung,80,1,dio_mini_lauf_1:40;dio_mini_lauf_2:40,dio_1350v29:80,0.5544611,0.1247283625,0.7245006625
adapted_sideways,dio_0lsd,tragende_rekopplung,78,1,dio_mini_lauf_1:39;dio_mini_lauf_2:39,dio_0lsdqwq:78,0.5252626923076923,0.16238628205128205,0.692895
sol_quiet_fp,dio_0dd2,tragende_rekopplung,78,1,dio_mini_lauf_6:78,dio_0dd2ogm:78,0.5815553076923077,0.15354264102564102,0.7272172948717949
adapted_sideways,dio_18im,tragende_rekopplung,76,1,dio_mini_lauf_1:38;dio_mini_lauf_2:38,dio_18imn0s:76,0.5265977894736842,0.15602077631578948,0.7006338157894737
sol_quiet_fp,dio_1492,tragende_rekopplung,76,1,dio_mini_lauf_6:76,dio_1492fc4:76,0.5904914078947369,0.1393686710526316,0.736526697368421
sol_quiet_fp,dio_1fll,tragende_rekopplung,74,1,dio_mini_lauf_6:74,dio_1fllaqz:74,0.594548418918919,0.12943385135135135,0.7422213513513514
sol_quiet_rand,dio_0oc3,tragende_rekopplung,74,1,dio_mini_lauf_1:37;dio_mini_lauf_2:37,dio_0oc3c1g:74,0.5209007837837838,0.16988129729729728,0.6926946486486486
adapted_sideways,dio_07o8,tragende_rekopplung,72,1,dio_mini_lauf_1:36;dio_mini_lauf_2:36,dio_07o834n:72,0.5262158055555556,0.15198693055555557,0.7002770555555555
adapted_sideways,dio_0om4,tragende_rekopplung,72,1,dio_mini_lauf_1:36;dio_mini_lauf_2:36,dio_0om4osj:72,0.548507875,0.12628369444444446,0.7202007916666666
adapted_sideways,dio_0u1o,tragende_rekopplung,72,1,dio_mini_lauf_1:36;dio_mini_lauf_2:36,dio_0u1ofvi:72,0.5123975555555556,0.18217094444444445,0.6805622777777778
adapted_sideways,dio_0z9t,tragende_rekopplung,72,1,dio_mini_lauf_1:36;dio_mini_lauf_2:36,dio_0z9ti81:72,0.5385133888888889,0.1450973611111111,0.7106357222222223
adapted_sideways,dio_1r55,tragende_rekopplung,72,1,dio_mini_lauf_1:36;dio_mini_lauf_2:36,dio_1r55zet:72,0.5363290000000001,0.14512804166666668,0.7112695277777777
sol_quiet_fp,dio_0nlj,tragende_rekopplung,72,1,dio_mini_lauf_6:72,dio_0nljypu:72,0.5893255972222222,0.1395124861111111,0.7355369166666667
sol_quiet_rand,dio_14wj,tragende_rekopplung,72,1,dio_mini_lauf_1:36;dio_mini_lauf_2:36,dio_14wjmk5:72,0.5541464444444445,0.12320530555555556,0.7238206527777777
adapted_sideways,dio_05mh,tragende_rekopplung,68,1,dio_mini_lauf_1:34;dio_mini_lauf_2:34,dio_05mhi5t:68,0.5350383823529412,0.14039201470588236,0.710755
sol_quiet_fp,dio_0tay,tragende_rekopplung,68,1,dio_mini_lauf_6:68,dio_0tay831:68,0.574993544117647,0.16103895588235295,0.7201477941176471
sol_quiet_rand,dio_0pz6,tragende_rekopplung,66,1,dio_mini_lauf_1:33;dio_mini_lauf_2:33,dio_0pz659c:66,0.5524403939393939,0.1313090909090909,0.7223863181818182
adapted_sideways,dio_0klp,tragende_rekopplung,65,1,dio_mini_lauf_1:33;dio_mini_lauf_2:32,dio_0klpw7y:65,0.5066691230769231,0.1956973846153846,0.667525923076923
adapted_sideways,dio_17dc,tragende_rekopplung,64,1,dio_mini_lauf_1:32;dio_mini_lauf_2:32,dio_17dc2hx:64,0.537394828125,0.140598078125,0.71150996875
adapted_sideways,dio_1o0u,tragende_rekopplung,64,1,dio_mini_lauf_1:32;dio_mini_lauf_2:32,dio_1o0u4o0:64,0.523759890625,0.156244859375,0.69910303125
adapted_sideways,dio_1oc2,tragende_rekopplung,64,1,dio_mini_lauf_1:32;dio_mini_lauf_2:32,dio_1oc2hs4:64,0.535213828125,0.148416796875,0.705479765625
adapted_sideways,dio_1oye,tragende_rekopplung,62,1,dio_mini_lauf_1:31;dio_mini_lauf_2:31,dio_1oyed02:62,0.5112115967741936,0.17019682258064517,0.6874847741935484
sol_quiet_fp,dio_0kx9,tragende_rekopplung,61,1,dio_mini_lauf_6:61,dio_0kx9346:61,0.586173868852459,0.13461762295081967,0.7348412131147541
sol_quiet_fp,dio_19pg,tragende_rekopplung,61,1,dio_mini_lauf_6:61,dio_19pgsid:61,0.561871131147541,0.17819418032786885,0.7042481639344262
adapted_sideways,dio_0sxm,tragende_rekopplung,60,1,dio_mini_lauf_1:30;dio_mini_lauf_2:30,dio_0sxmvln:60,0.5037632333333333,0.1920807,0.6718616
adapted_sideways,dio_1e0y,tragende_rekopplung,60,1,dio_mini_lauf_1:30;dio_mini_lauf_2:30,dio_1e0yzbh:60,0.5202010166666666,0.16256151666666666,0.6924791166666666
sol_quiet_rand,dio_1lsu,tragende_rekopplung,60,1,dio_mini_lauf_1:30;dio_mini_lauf_2:30,dio_1lsuk2g:60,0.5335970833333333,0.14911073333333333,0.7069683333333333
adapted_sideways,dio_03uk,tragende_rekopplung,58,1,dio_mini_lauf_1:29;dio_mini_lauf_2:29,dio_03ukugj:58,0.5469492586206897,0.12170055172413793,0.7234907413793104
adapted_sideways,dio_1fll,tragende_rekopplung,58,1,dio_mini_lauf_1:29;dio_mini_lauf_2:29,dio_1fllaqz:58,0.5593503620689655,0.10896793103448275,0.7346210517241379
adapted_sideways,dio_1rqi,tragende_rekopplung,58,1,dio_mini_lauf_1:29;dio_mini_lauf_2:29,dio_1rqiop3:58,0.5531611206896552,0.11855622413793103,0.7262232241379311
adapted_sideways,dio_1yoi,tragende_rekopplung,58,1,dio_mini_lauf_1:29;dio_mini_lauf_2:29,dio_1yoi6u6:58,0.4878595,0.2116567931034483,0.6607652413793104
adapted_sideways,dio_05ap,tragende_rekopplung,56,1,dio_mini_lauf_1:28;dio_mini_lauf_2:28,dio_05apipz:56,0.5544260892857142,0.110018125,0.7326806964285715
adapted_sideways,dio_0v65,tragende_rekopplung,56,1,dio_mini_lauf_1:28;dio_mini_lauf_2:28,dio_0v65ujo:56,0.5386021607142857,0.1274380892857143,0.7131505357142857
sol_quiet_fp,dio_02n3,tragende_rekopplung,56,1,dio_mini_lauf_6:56,dio_02n3w6a:56,0.5844431428571428,0.13494464285714286,0.735572625
sol_quiet_rand,dio_00ly,tragende_rekopplung,56,1,dio_mini_lauf_1:28;dio_mini_lauf_2:28,dio_00lyjkf:56,0.5416131071428572,0.13421582142857144,0.7147366964285714
sol_quiet_rand,dio_04uf,tragende_rekopplung,56,1,dio_mini_lauf_1:28;dio_mini_lauf_2:28,dio_04ufc5f:56,0.5262719642857143,0.16593173214285714,0.6929306071428571
sol_quiet_rand,dio_1gp2,tragende_rekopplung,56,1,dio_mini_lauf_1:28;dio_mini_lauf_2:28,dio_1gp2pvj:56,0.5305296964285714,0.15200294642857143,0.6997250892857143
sol_quiet_rand,dio_1kpz,tragende_rekopplung,56,1,dio_mini_lauf_1:28;dio_mini_lauf_2:28,dio_1kpzc2b:56,0.5494939464285714,0.12419198214285715,0.7218158392857142
adapted_sideways,dio_00pl,tragende_rekopplung,54,1,dio_mini_lauf_1:27;dio_mini_lauf_2:27,dio_00plp3t:54,0.537553962962963,0.13380724074074074,0.7104272037037037
adapted_sideways,dio_06jk,tragende_rekopplung,54,1,dio_mini_lauf_1:27;dio_mini_lauf_2:27,dio_06jkf08:54,0.5253905555555556,0.1494583148148148,0.7033346111111111
adapted_sideways,dio_08l0,tragende_rekopplung,54,1,dio_mini_lauf_1:27;dio_mini_lauf_2:27,dio_08l009d:54,0.5321707407407408,0.14355577777777778,0.7035182592592593
adapted_sideways,dio_0cky,tragende_rekopplung,54,1,dio_mini_lauf_1:27;dio_mini_lauf_2:27,dio_0ckylz8:54,0.4962793148148148,0.19833212962962962,0.6655324444444445
adapted_sideways,dio_0ein,tragende_rekopplung,54,1,dio_mini_lauf_1:27;dio_mini_lauf_2:27,dio_0eindxe:54,0.5364258333333334,0.1297650740740741,0.711511425925926
adapted_sideways,dio_1198,tragende_rekopplung,54,2,dio_mini_lauf_1:27;dio_mini_lauf_2:27,dio_11981vh:36;dio_1198cu8:18,0.5198301851851852,0.16111142592592592,0.6887251111111111
sol_quiet_fp,dio_01hu,tragende_rekopplung,54,1,dio_mini_lauf_6:54,dio_01huv7b:54,0.5719483333333333,0.15305003703703704,0.7228102592592592
sol_quiet_rand,dio_0tay,tragende_rekopplung,54,1,dio_mini_lauf_1:27;dio_mini_lauf_2:27,dio_0tay831:54,0.5403906666666667,0.1394572962962963,0.7118017962962963
sol_quiet_fp,dio_09bn,tragende_rekopplung,53,1,dio_mini_lauf_6:53,dio_09bnon2:53,0.5797772641509434,0.14571262264150944,0.730972
adapted_sideways,dio_0f4r,tragende_rekopplung,52,1,dio_mini_lauf_1:26;dio_mini_lauf_2:26,dio_0f4rso3:52,0.5397174038461539,0.137841,0.7139809807692308
adapted_sideways,dio_1aeg,tragende_rekopplung,52,1,dio_mini_lauf_1:26;dio_mini_lauf_2:26,dio_1aeggxt:52,0.5239873461538461,0.15424340384615384,0.7024799038461539
adapted_sideways,dio_1un4,tragende_rekopplung,52,1,dio_mini_lauf_1:26;dio_mini_lauf_2:26,dio_1un4wlz:52,0.4803671153846154,0.22413509615384616,0.6477386538461538
sol_quiet_fp,dio_1r55,tragende_rekopplung,52,1,dio_mini_lauf_6:52,dio_1r55zet:52,0.5625626923076923,0.16219751923076922,0.7161121346153846
adapted_sideways,dio_1sa0,tragende_rekopplung,50,1,dio_mini_lauf_1:25;dio_mini_lauf_2:25,dio_1sa02ul:50,0.53167914,0.15073456,0.70226296
sol_quiet_rand,dio_0g2r,tragende_rekopplung,50,1,dio_mini_lauf_1:25;dio_mini_lauf_2:25,dio_0g2rowx:50,0.52881556,0.1456685,0.702321
sol_quiet_rand,dio_0jkk,tragende_rekopplung,50,1,dio_mini_lauf_1:25;dio_mini_lauf_2:25,dio_0jkk2ux:50,0.50945648,0.18073408,0.67771348
adapted_sideways,dio_0jho,tragende_rekopplung,49,1,dio_mini_lauf_1:25;dio_mini_lauf_2:24,dio_0jhoby3:49,0.507173775510204,0.18245595918367347,0.674764306122449
adapted_sideways,dio_0d03,tragende_rekopplung,48,1,dio_mini_lauf_1:24;dio_mini_lauf_2:24,dio_0d0374o:48,0.5351107083333333,0.128392625,0.7124195416666667
adapted_sideways,dio_0ssi,tragende_rekopplung,48,1,dio_mini_lauf_1:24;dio_mini_lauf_2:24,dio_0ssi1re:48,0.5247572708333333,0.15488722916666667,0.6985095
adapted_sideways,dio_1tiu,tragende_rekopplung,48,1,dio_mini_lauf_1:24;dio_mini_lauf_2:24,dio_1tiulrn:48,0.54666475,0.12054720833333334,0.7244595
sol_quiet_fp,dio_00ja,tragende_rekopplung,48,1,dio_mini_lauf_6:48,dio_00jaski:48,0.5529190625,0.1799180625,0.6990184166666666
sol_quiet_fp,dio_1q85,tragende_rekopplung,48,1,dio_mini_lauf_6:48,dio_1q85toi:48,0.5600641875,0.1741951875,0.7086058333333334
sol_quiet_rand,dio_17ct,tragende_rekopplung,48,1,dio_mini_lauf_1:24;dio_mini_lauf_2:24,dio_17ctp0f:48,0.5323675833333333,0.14796560416666665,0.7070209791666666
sol_quiet_rand,dio_1ewh,tragende_rekopplung,48,1,dio_mini_lauf_1:24;dio_mini_lauf_2:24,dio_1ewh8ej:48,0.5275520416666667,0.14486489583333334,0.7033964166666666
adapted_sideways,dio_0bgx,tragende_rekopplung,46,1,dio_mini_lauf_1:23;dio_mini_lauf_2:23,dio_0bgx1pd:46,0.49937745652173915,0.18671784782608697,0.6716607391304348
adapted_sideways,dio_0jqc,tragende_rekopplung,46,1,dio_mini_lauf_1:23;dio_mini_lauf_2:23,dio_0jqclvm:46,0.5378060869565218,0.13163465217391304,0.7173912391304348
sol_quiet_fp,dio_1350,tragende_rekopplung,46,1,dio_mini_lauf_6:46,dio_1350v29:46,0.5768898043478261,0.1465118260869565,0.7268478043478261
sol_quiet_rand,dio_1492,tragende_rekopplung,46,1,dio_mini_lauf_1:23;dio_mini_lauf_2:23,dio_1492fc4:46,0.5525973695652174,0.11780297826086956,0.726989152173913
adapted_sideways,dio_02n3,tragende_rekopplung,44,1,dio_mini_lauf_1:22;dio_mini_lauf_2:22,dio_02n3w6a:44,0.5470282954545455,0.11298259090909091,0.7262032954545454
adapted_sideways,dio_1a0z,tragende_rekopplung,44,1,dio_mini_lauf_1:22;dio_mini_lauf_2:22,dio_1a0z47n:44,0.52384175,0.1538433409090909,0.7007983636363636
adapted_sideways,dio_1j37,tragende_rekopplung,44,1,dio_mini_lauf_1:22;dio_mini_lauf_2:22,dio_1j37agn:44,0.5303128181818182,0.13366906818181817,0.7070341818181818
adapted_sideways,dio_1q2r,tragende_rekopplung,44,1,dio_mini_lauf_1:22;dio_mini_lauf_2:22,dio_1q2rjee:44,0.5382975454545454,0.13509427272727273,0.7130507272727272
adapted_sideways,dio_1wdi,tragende_rekopplung,44,1,dio_mini_lauf_1:22;dio_mini_lauf_2:22,dio_1wdik71:44,0.5380643409090909,0.11953961363636363,0.7174977499999999
sol_quiet_fp,dio_0ly7,tragende_rekopplung,44,1,dio_mini_lauf_6:44,dio_0ly7zc9:44,0.5840667954545454,0.13123868181818182,0.7391814318181819
sol_quiet_rand,dio_06s7,tragende_rekopplung,44,1,dio_mini_lauf_1:22;dio_mini_lauf_2:22,dio_06s7dt1:44,0.5433986136363637,0.12211463636363637,0.7204585
