dataset,source_key_posthoc,source_asset_posthoc,source_year_posthoc,target_key_posthoc,target_universe,target_ticks,original_same_tick_closures,original_synchrony_excess,alternative_order_excess_mean,alternative_order_excess_min,alternative_order_excess_max,original_minus_alternative_mean,alternative_orders_at_least_original,alternative_orders,direction,same_external_senses,same_weights,same_coupling_strength,same_afterimage_mechanism,original_source_trace_sha256,production_field_modified,viranz_parameter_used,memory_read,memory_written,influences_action,excess_forward_rotation_01,excess_forward_rotation_02,excess_forward_rotation_03,excess_forward_rotation_04,excess_forward_rotation_05,excess_forward_rotation_06,excess_forward_rotation_07,excess_forward_rotation_08,excess_forward_rotation_09,excess_forward_rotation_10,excess_forward_rotation_11,excess_reverse_rotation_00,excess_reverse_rotation_01,excess_reverse_rotation_02,excess_reverse_rotation_03,excess_reverse_rotation_04,excess_reverse_rotation_05,excess_reverse_rotation_06,excess_reverse_rotation_07,excess_reverse_rotation_08,excess_reverse_rotation_09,excess_reverse_rotation_10,excess_reverse_rotation_11,production_core_sha256,production_core_unchanged
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|SOL|2024|10000,a,994,24,7.564954683,3.970138798,-0.582074522,15.445115811,3.594815885,5,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,12.378650554,15.445115811,9.417925478,7.49244713,2.835850957,9.022155086,6.652567976,10.339375629,0.662638469,7.168177241,6.147029204,0.759315206,0.79959718,-0.582074522,0.774420947,0.698892246,-0.241691843,0.749244713,-0.241691843,-0.181268882,0.698892246,0.75427996,-0.236656596,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|SOL|2024|13000,a,994,40,15.717019134,5.705241035,-1.925478348,19.101711984,10.011778099,4,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,10.314199396,5.424974824,16.515609265,14.064451158,10.412890232,18.082578046,19.101711984,6.459214502,-1.925478348,16.072507553,8.854984894,-0.136958711,-0.12286002,-0.441087613,2.806646526,-0.143001007,1.796576032,-0.134944612,2.794561934,0.0,-0.175226586,-0.136958711,1.736153072,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|BTC|2025|1000,a,994,33,14.80060423,5.038793292,-1.614300101,15.762336354,9.761810937,1,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,10.928499496,11.639476334,14.321248741,14.283987915,8.282980866,10.755287009,15.762336354,11.456193353,-0.083585096,12.322255791,8.028197382,0.0,0.0,-1.614300101,0.0,0.0,-0.063444109,0.0,-0.064451158,0.0,0.0,0.0,-0.062437059,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|BTC|2025|2000,a,994,22,8.79959718,4.69017908,-0.33836858,12.780463243,4.109418101,10,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,10.436052367,11.360523666,10.089627392,11.192346425,12.505538771,9.164149043,9.943605237,12.780463243,-0.33836858,9.863041289,11.26082578,-0.052366566,0.0,0.102719033,0.0,-0.054380665,-0.052366566,0.0,-0.053373615,0.0,-0.116817724,-0.052366566,-0.104733132,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|SOL|2024|2000,a,994,33,12.207452165,6.653268532,-1.767371601,24.320241692,5.554183633,6,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,16.644511581,24.320241692,11.805639476,11.149043303,15.832829809,16.946626385,12.16918429,9.409869084,-1.767371601,15.003021148,22.07653575,0.0,0.0,-0.564954683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|BTC|2025|7000,a,994,22,5.179254783,3.14256316,-5.900302115,12.837865055,2.036691624,6,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,7.721047331,6.203423968,2.255790534,5.736153072,12.837865055,3.562940584,5.113796576,7.139979859,-5.900302115,3.411883182,10.731117825,1.720040282,0.86203424,-0.721047331,1.768378651,1.675730111,0.73917422,0.688821752,0.708962739,1.921450151,1.699899295,1.657603223,0.744209466,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|BTC|2024|1000,a,994,35,12.533736153,5.571522396,-1.617321249,17.581067472,6.962213757,7,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,17.581067472,12.808660624,12.231621349,12.906344411,10.926485398,12.563947633,10.998992951,13.699899295,-1.617321249,13.393756294,12.891238671,0.0,0.0,-0.239677744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|SOL|2025|8000,a,994,25,6.24572004,1.525504619,-4.318227593,7.622356495,4.720215421,1,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,7.622356495,-0.949647533,3.017119839,5.301107754,3.282980866,4.883182276,5.136958711,3.703927492,-4.318227593,3.699899295,2.043303122,0.0,0.0,1.663645519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|BTC|2024|4000,b,994,34,14.774420947,6.173168703,-0.080563948,16.874118832,8.601252244,3,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,16.874118832,5.325276939,14.64652568,13.778449144,11.885196375,15.21550856,15.332326284,9.453172205,1.305135952,14.554884189,11.065458207,0.859013092,-0.080563948,0.263846928,1.816717019,0.86203424,1.808660624,1.808660624,1.796576032,0.0,1.752265861,0.855991944,0.803625378,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|SOL|2025|15000,b,994,35,14.270896274,4.396777442,-2.022155086,12.403826788,9.874118832,0,23,original_higher,1,1,1,1,3f1ff8e294d0e9a93263dc8de5117cb531dee59aa3a4941ccd4895f29a72c3f4,0,0,0,0,0,6.934541793,3.282980866,12.403826788,11.679758308,7.962739174,7.760322256,8.519637462,8.67673716,-2.022155086,10.947633434,7.570996979,0.731117825,0.787512588,4.604229607,0.727089627,2.52366566,0.73917422,1.716012085,0.72306143,0.79959718,0.670694864,2.655589124,0.731117825,e68365b9fd436a33fc98370dd10c0d1e013575d4b2c8d07beb5a423b0517eecc,1
