holdout_label,symbol_family,field_contact_class,events,distinct_symbols,runs,top_symbols,avg_carry,avg_strain,avg_rekopplung
xrp2024_1h,dio_104t,tragende_rekopplung,1788,1,dio_mini_lauf_1:894;dio_mini_lauf_2:894,dio_104t4us:1788,0.5786390872483221,0.15045426565995526,0.7252784440715884
xrp2025_1h,dio_104t,tragende_rekopplung,1712,1,dio_mini_lauf_1:856;dio_mini_lauf_2:856,dio_104t4us:1712,0.578053792640187,0.15141502920560748,0.7242908960280374
xrp2025_1h,dio_155c,tragende_rekopplung,876,1,dio_mini_lauf_1:438;dio_mini_lauf_2:438,dio_155c3g6:876,0.5632512454337899,0.1604143002283105,0.7158668938356164
xrp2024_1h,dio_155c,tragende_rekopplung,860,1,dio_mini_lauf_1:430;dio_mini_lauf_2:430,dio_155c3g6:860,0.5638528930232558,0.15926957674418604,0.7164794058139535
xrp2024_1h,dio_0m9z,tragende_rekopplung,828,1,dio_mini_lauf_1:414;dio_mini_lauf_2:414,dio_0m9zys3:828,0.5594100507246377,0.1670922729468599,0.7107595495169082
xrp2025_1h,dio_0m9z,tragende_rekopplung,776,1,dio_mini_lauf_1:388;dio_mini_lauf_2:388,dio_0m9zys3:776,0.5571366533505154,0.16869875773195878,0.7085499523195876
xrp2025_1h,dio_0h9h,tragende_rekopplung,628,1,dio_mini_lauf_1:314;dio_mini_lauf_2:314,dio_0h9h06p:628,0.5729981480891719,0.14008618152866242,0.7268831847133758
xrp2024_1h,dio_0h9h,tragende_rekopplung,556,1,dio_mini_lauf_1:278;dio_mini_lauf_2:278,dio_0h9h06p:556,0.5711539928057554,0.13901180035971222,0.726516095323741
xrp2024_1h,dio_0l7p,tragende_rekopplung,520,1,dio_mini_lauf_1:260;dio_mini_lauf_2:260,dio_0l7pvdk:520,0.5753809442307692,0.13308761153846155,0.7295902653846154
xrp2024_1h,dio_14wj,tragende_rekopplung,468,1,dio_mini_lauf_1:234;dio_mini_lauf_2:234,dio_14wjmk5:468,0.5790182371794872,0.12647427777777778,0.7337671175213675
xrp2025_1h,dio_0l7p,tragende_rekopplung,446,1,dio_mini_lauf_1:223;dio_mini_lauf_2:223,dio_0l7pvdk:446,0.5738015403587444,0.1331871928251121,0.728612567264574
xrp2024_1h,dio_0dd2,tragende_rekopplung,428,1,dio_mini_lauf_1:214;dio_mini_lauf_2:214,dio_0dd2ogm:428,0.5751553831775701,0.1370478574766355,0.7301231144859813
xrp2025_1h,dio_14wj,tragende_rekopplung,406,1,dio_mini_lauf_1:203;dio_mini_lauf_2:203,dio_14wjmk5:406,0.5775293645320198,0.1266337512315271,0.7327086403940887
xrp2025_1h,dio_00ly,tragende_rekopplung,372,1,dio_mini_lauf_1:186;dio_mini_lauf_2:186,dio_00lyjkf:372,0.5681024543010753,0.13709510752688173,0.7253760376344086
xrp2024_1h,dio_00ly,tragende_rekopplung,356,1,dio_mini_lauf_1:178;dio_mini_lauf_2:178,dio_00lyjkf:356,0.5675010308988764,0.13647418539325842,0.7256215028089887
