dataset,analysis_kind,universe_scope,source_key_posthoc,opportunities,realized_replacement_events,resample_mutable_replacement_events,edge_instances_from_mutable_events,edge_instances,unique_edges,recurring_edges,maximum_edge_support,observed_collision_pairs,null_collision_mean,null_collision_min,null_collision_max,collision_delta,empirical_upper_p,permutations,source_labels_used_by_topology,opportunities_a,opportunities_b,edge_instances_a,edge_instances_b,observed_cross_edge_matches,null_cross_mean,null_cross_min,null_cross_max,cross_match_delta
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2024|7000,256,39,0,0,39,20,12,4,28,28,28,28,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2024|8000,261,46,0,0,46,20,14,5,45,45,45,45,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2024|9000,261,37,0,0,37,19,12,4,26,26,26,26,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|0,284,49,0,0,49,21,14,6,53,53,53,53,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|10000,262,43,0,0,43,21,14,5,36,36,36,36,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|11000,261,40,0,0,40,19,14,4,30,30,30,30,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|14000,257,42,0,0,42,21,13,4,32,32,32,32,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|15000,263,43,0,0,43,19,13,6,45,45,45,45,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|3000,251,28,0,0,28,19,6,4,13,13,13,13,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|4000,282,42,0,0,42,21,15,5,31,31,31,31,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|5000,272,41,0,0,41,21,13,4,29,29,29,29,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|6000,268,44,0,0,44,20,15,5,37,37,37,37,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|BTC|2025|9000,264,38,0,0,38,18,12,5,32,32,32,32,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|0,256,42,0,0,42,19,12,5,40,40,40,40,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|1000,258,40,0,0,40,20,13,5,31,31,31,31,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|11000,228,28,0,0,28,15,5,5,25,25,25,25,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|12000,269,45,0,0,45,20,13,6,47,47,47,47,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|14000,274,48,0,0,48,21,13,5,50,50,50,50,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|15000,268,47,0,0,47,21,14,6,51,51,51,51,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|3000,269,37,0,0,37,18,14,4,26,26,26,26,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|4000,254,40,0,0,40,19,11,5,37,37,37,37,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|5000,264,41,0,0,41,20,13,5,33,33,33,33,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|6000,264,42,0,0,42,19,13,5,38,38,38,38,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|7000,281,42,0,0,42,21,14,5,32,32,32,32,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|8000,281,49,0,0,49,21,15,6,52,52,52,52,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2024|9000,266,48,0,0,48,21,16,5,44,44,44,44,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|10000,248,37,0,0,37,18,9,5,36,36,36,36,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|11000,263,41,0,0,41,20,13,5,33,33,33,33,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|12000,269,43,0,0,43,20,15,5,35,35,35,35,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|13000,263,38,0,0,38,19,12,5,29,29,29,29,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|14000,265,44,0,0,44,21,14,4,34,34,34,34,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|2000,265,37,0,0,37,18,14,4,26,26,26,26,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|3000,254,34,0,0,34,18,9,5,27,27,27,27,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|4000,267,41,0,0,41,18,12,6,44,44,44,44,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|5000,267,45,0,0,45,20,15,5,40,40,40,40,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|6000,255,36,0,0,36,20,12,5,23,23,23,23,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,all,2091_basis|SOL|2025|9000,272,44,0,0,44,20,15,5,37,37,37,37,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|0,139,17,0,0,17,11,4,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|10000,141,20,0,0,20,13,6,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|11000,134,14,0,0,14,8,4,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|12000,138,18,0,0,18,14,3,3,5,5,5,5,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|13000,130,16,0,0,16,12,4,2,4,4,4,4,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|14000,145,22,0,0,22,14,6,4,11,11,11,11,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|15000,139,17,0,0,17,14,3,2,3,3,3,3,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|2000,142,19,0,0,19,13,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|3000,142,19,0,0,19,12,5,4,10,10,10,10,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|5000,144,19,0,0,19,12,6,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|6000,141,23,0,0,23,12,6,4,18,18,18,18,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|7000,139,18,0,0,18,12,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|8000,144,21,0,0,21,13,6,3,10,10,10,10,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2024|9000,139,18,0,0,18,12,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|0,137,19,0,0,19,14,5,2,5,5,5,5,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|10000,143,18,0,0,18,13,3,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|11000,137,19,0,0,19,14,5,2,5,5,5,5,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|14000,133,15,0,0,15,11,4,2,4,4,4,4,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|15000,138,19,0,0,19,12,5,4,10,10,10,10,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|3000,141,14,0,0,14,11,3,2,3,3,3,3,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|4000,143,16,0,0,16,13,3,2,3,3,3,3,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|5000,143,18,0,0,18,12,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|6000,150,20,0,0,20,13,5,3,9,9,9,9,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|BTC|2025|9000,143,18,0,0,18,12,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|0,140,18,0,0,18,10,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|1000,142,20,0,0,20,14,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|11000,123,12,0,0,12,7,3,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|12000,151,20,0,0,20,14,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|14000,141,19,0,0,19,11,7,3,9,9,9,9,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|15000,139,21,0,0,21,14,4,4,11,11,11,11,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|3000,144,19,0,0,19,12,5,4,10,10,10,10,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|4000,135,15,0,0,15,10,4,3,6,6,6,6,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|5000,141,20,0,0,20,14,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|6000,143,18,0,0,18,12,4,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|7000,143,16,0,0,16,13,3,2,3,3,3,3,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|8000,131,15,0,0,15,14,1,2,1,1,1,1,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2024|9000,138,18,0,0,18,14,3,3,5,5,5,5,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|10000,137,16,0,0,16,10,4,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|11000,137,17,0,0,17,12,4,3,6,6,6,6,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|12000,139,18,0,0,18,14,4,2,4,4,4,4,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|13000,142,18,0,0,18,12,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|14000,139,18,0,0,18,12,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|2000,143,19,0,0,19,12,5,4,10,10,10,10,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|3000,144,15,0,0,15,11,4,2,4,4,4,4,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|4000,143,18,0,0,18,12,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|5000,139,18,0,0,18,12,5,3,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|6000,140,16,0,0,16,13,2,3,4,4,4,4,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_a,2091_basis|SOL|2025|9000,138,18,0,0,18,14,4,2,4,4,4,4,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|0,123,23,0,0,23,15,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|10000,116,20,0,0,20,16,3,3,5,5,5,5,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|11000,106,14,0,0,14,10,2,4,7,7,7,7,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|12000,130,24,0,0,24,17,4,3,10,10,10,10,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|13000,119,24,0,0,24,16,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|14000,124,23,0,0,23,15,4,5,15,15,15,15,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|15000,145,27,0,0,27,18,6,4,13,13,13,13,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|2000,118,23,0,0,23,17,4,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|3000,121,24,0,0,24,16,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|5000,125,24,0,0,24,17,5,3,9,9,9,9,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|6000,124,23,0,0,23,15,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|7000,117,21,0,0,21,16,4,3,6,6,6,6,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|8000,117,25,0,0,25,18,4,4,11,11,11,11,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2024|9000,122,19,0,0,19,15,3,3,5,5,5,5,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|0,147,30,0,0,30,19,5,5,20,20,20,20,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|10000,119,25,0,0,25,16,6,4,13,13,13,13,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|11000,124,21,0,0,21,15,4,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|14000,124,27,0,0,27,19,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|15000,125,24,0,0,24,15,5,5,16,16,16,16,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|3000,110,14,0,0,14,13,1,2,1,1,1,1,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|4000,139,26,0,0,26,18,7,3,9,9,9,9,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|5000,129,23,0,0,23,17,4,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|6000,118,24,0,0,24,16,5,3,11,11,11,11,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|BTC|2025|9000,121,20,0,0,20,15,4,3,6,6,6,6,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|0,116,24,0,0,24,16,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|1000,116,20,0,0,20,16,3,3,5,5,5,5,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|11000,105,16,0,0,16,10,3,4,10,10,10,10,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|12000,118,25,0,0,25,16,4,5,17,17,17,17,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|14000,133,29,0,0,29,19,5,5,18,18,18,18,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|15000,129,26,0,0,26,17,5,5,16,16,16,16,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|3000,125,18,0,0,18,14,4,2,4,4,4,4,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|4000,119,25,0,0,25,16,5,4,14,14,14,14,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|5000,123,21,0,0,21,15,4,3,8,8,8,8,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|6000,121,24,0,0,24,16,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|7000,138,26,0,0,26,17,7,3,11,11,11,11,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|8000,150,34,0,0,34,19,7,5,27,27,27,27,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2024|9000,128,30,0,0,30,19,7,4,16,16,16,16,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|10000,111,21,0,0,21,14,4,4,11,11,11,11,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|11000,126,24,0,0,24,16,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|12000,130,25,0,0,25,17,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|13000,121,20,0,0,20,15,4,3,6,6,6,6,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|14000,126,26,0,0,26,19,5,3,9,9,9,9,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|2000,122,18,0,0,18,14,4,2,4,4,4,4,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|3000,110,19,0,0,19,12,4,4,11,11,11,11,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|4000,124,23,0,0,23,15,4,5,15,15,15,15,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|5000,128,27,0,0,27,18,6,4,13,13,13,13,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|6000,115,20,0,0,20,15,4,3,6,6,6,6,0,1.0,200,0,,,,,,,,,
2091_basis,within_universe_edge_recurrence,universe_b,2091_basis|SOL|2025|9000,134,26,0,0,26,18,5,4,12,12,12,12,0,1.0,200,0,,,,,,,,,
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|0,,,,,,,,,,,,,,1.0,200,0,139,123,17,23,17,17,17,17,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|10000,,,,,,,,,,,,,,1.0,200,0,141,116,20,20,16,16,16,16,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|11000,,,,,,,,,,,,,,1.0,200,0,134,106,14,14,8,8,8,8,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|12000,,,,,,,,,,,,,,1.0,200,0,138,130,18,24,17,17,17,17,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|13000,,,,,,,,,,,,,,1.0,200,0,130,119,16,24,17,17,17,17,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|14000,,,,,,,,,,,,,,1.0,200,0,145,124,22,23,20,20,20,20,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|15000,,,,,,,,,,,,,,1.0,200,0,139,145,17,27,21,21,21,21,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|2000,,,,,,,,,,,,,,1.0,200,0,142,118,19,23,17,17,17,17,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|3000,,,,,,,,,,,,,,1.0,200,0,142,121,19,24,19,19,19,19,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|5000,,,,,,,,,,,,,,1.0,200,0,144,125,19,24,14,14,14,14,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|6000,,,,,,,,,,,,,,1.0,200,0,141,124,23,23,20,20,20,20,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|7000,,,,,,,,,,,,,,1.0,200,0,139,117,18,21,15,15,15,15,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|8000,,,,,,,,,,,,,,1.0,200,0,144,117,21,25,24,24,24,24,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2024|9000,,,,,,,,,,,,,,1.0,200,0,139,122,18,19,14,14,14,14,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2025|0,,,,,,,,,,,,,,1.0,200,0,137,147,19,30,28,28,28,28,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2025|10000,,,,,,,,,,,,,,1.0,200,0,143,119,18,25,16,16,16,16,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2025|11000,,,,,,,,,,,,,,1.0,200,0,137,124,19,21,17,17,17,17,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2025|14000,,,,,,,,,,,,,,1.0,200,0,133,124,15,27,16,16,16,16,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2025|15000,,,,,,,,,,,,,,1.0,200,0,138,125,19,24,19,19,19,19,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2025|3000,,,,,,,,,,,,,,1.0,200,0,141,110,14,14,9,9,9,9,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2025|4000,,,,,,,,,,,,,,1.0,200,0,143,139,16,26,19,19,19,19,0
2091_basis,cross_universe_edge_identity,a_to_b,2091_basis|BTC|2025|5000,,,,,,,,,,,,,,1.0,200,0,143,129,18,23,14,14,14,14,0
