dataset,episode_prefix,edge_index,left_anonymous_node,right_anonymous_node,distance,same_source_posthoc,left_source_posthoc,right_source_posthoc,graph_used_source_label,graph_used_asset_or_year,graph_used_hidden_boundary,memory_written,influences_action
2091_basis,1,1,a_015,b_015,0.24700079978672354,1,2091_basis|BTC|2025|0,2091_basis|BTC|2025|0,0,0,0,0,0
2091_basis,1,2,a_020,b_020,0.2606516290726817,1,2091_basis|BTC|2025|3000,2091_basis|BTC|2025|3000,0,0,0,0,0
2091_basis,1,3,a_036,b_036,0.35112028301886794,1,2091_basis|SOL|2024|8000,2091_basis|SOL|2024|8000,0,0,0,0,0
2091_basis,1,4,a_037,b_007,0.303639846743295,0,2091_basis|SOL|2024|9000,2091_basis|BTC|2024|15000,0,0,0,0,0
2091_basis,1,5,a_042,b_019,0.2611149825783972,0,2091_basis|SOL|2025|14000,2091_basis|BTC|2025|15000,0,0,0,0,0
2091_basis,1,6,a_047,b_016,0.30446404704624436,0,2091_basis|SOL|2025|6000,2091_basis|BTC|2025|10000,0,0,0,0,0
2091_basis,2,1,a_015,b_015,0.27665757542316327,1,2091_basis|BTC|2025|0,2091_basis|BTC|2025|0,0,0,0,0,0
2091_basis,2,2,a_029,b_019,0.21825396825396826,0,2091_basis|SOL|2024|14000,2091_basis|BTC|2025|15000,0,0,0,0,0
2091_basis,4,1,a_015,b_019,0.20460039557541573,0,2091_basis|BTC|2025|0,2091_basis|BTC|2025|15000,0,0,0,0,0
2091_basis,8,1,a_015,b_019,0.21219700625757865,0,2091_basis|BTC|2025|0,2091_basis|BTC|2025|15000,0,0,0,0,0
2091_basis,16,1,a_015,b_032,0.15112513899388866,0,2091_basis|BTC|2025|0,2091_basis|SOL|2024|4000,0,0,0,0,0
2091_basis,32,1,a_001,b_016,0.09425315855299761,0,2091_basis|BTC|2024|0,2091_basis|BTC|2025|10000,0,0,0,0,0
2091_basis,32,2,a_036,b_027,0.09403330939068827,0,2091_basis|SOL|2024|8000,2091_basis|SOL|2024|11000,0,0,0,0,0
2091_basis,64,1,a_015,b_041,0.05447778589232358,0,2091_basis|BTC|2025|0,2091_basis|SOL|2025|13000,0,0,0,0,0
2091_basis,all,1,a_015,b_007,0.023289986890970445,0,2091_basis|BTC|2025|0,2091_basis|BTC|2024|15000,0,0,0,0,0
2091_basis,all,2,a_018,b_011,0.02280742380432674,0,2091_basis|BTC|2025|14000,2091_basis|BTC|2024|6000,0,0,0,0,0
2092_holdout,1,1,a_002,b_037,0.2852447791852105,0,2092_holdout|DOGE|2024|1000,2092_holdout|XRP|2024|7000,0,0,0,0,0
2092_holdout,1,2,a_004,b_028,0.23365539452495976,0,2092_holdout|DOGE|2024|3000,2092_holdout|PAXG|2025|3000,0,0,0,0,0
2092_holdout,1,3,a_006,b_027,0.2751060820367751,0,2092_holdout|DOGE|2024|6000,2092_holdout|PAXG|2025|2000,0,0,0,0,0
2092_holdout,1,4,a_024,b_043,0.2890460926273903,0,2092_holdout|PAXG|2024|8000,2092_holdout|XRP|2025|6000,0,0,0,0,0
2092_holdout,1,5,a_035,b_014,0.2591645353793691,0,2092_holdout|XRP|2024|3000,2092_holdout|DOGE|2025|7000,0,0,0,0,0
2092_holdout,1,6,a_035,b_015,0.2591645353793691,0,2092_holdout|XRP|2024|3000,2092_holdout|DOGE|2025|8000,0,0,0,0,0
2092_holdout,2,1,a_002,b_031,0.18394471026049972,0,2092_holdout|DOGE|2024|1000,2092_holdout|PAXG|2025|7000,0,0,0,0,0
2092_holdout,2,2,a_018,b_038,0.1817003533741731,0,2092_holdout|PAXG|2024|2000,2092_holdout|XRP|2024|8000,0,0,0,0,0
2092_holdout,4,1,a_033,b_011,0.16443944881561964,0,2092_holdout|XRP|2024|1000,2092_holdout|DOGE|2025|4000,0,0,0,0,0
2092_holdout,4,2,a_042,b_043,0.17587771080594045,0,2092_holdout|XRP|2025|4000,2092_holdout|XRP|2025|6000,0,0,0,0,0
2092_holdout,8,1,a_026,b_011,0.13263625807813656,0,2092_holdout|PAXG|2025|1000,2092_holdout|DOGE|2025|4000,0,0,0,0,0
2092_holdout,8,2,a_040,b_024,0.1296614744398723,0,2092_holdout|XRP|2025|1000,2092_holdout|PAXG|2024|8000,0,0,0,0,0
2092_holdout,16,1,a_042,b_030,0.0760632344893654,0,2092_holdout|XRP|2025|4000,2092_holdout|PAXG|2025|6000,0,0,0,0,0
2092_holdout,32,1,a_005,b_010,0.056505974228411054,0,2092_holdout|DOGE|2024|4000,2092_holdout|DOGE|2025|3000,0,0,0,0,0
2092_holdout,64,1,a_002,b_020,0.055405802329912435,0,2092_holdout|DOGE|2024|1000,2092_holdout|PAXG|2024|4000,0,0,0,0,0
2092_holdout,64,2,a_005,b_028,0.05578419005667167,0,2092_holdout|DOGE|2024|4000,2092_holdout|PAXG|2025|3000,0,0,0,0,0
2092_holdout,all,1,a_002,b_028,0.030836113903687724,0,2092_holdout|DOGE|2024|1000,2092_holdout|PAXG|2025|3000,0,0,0,0,0
