dataset,direction,comparison_scope,source_identities,comparison_groups,minimum_candidate_pool,maximum_candidate_pool,universe_a_targets,universe_b_targets,source_target_paths,paths_with_rank_change,exact_convergence_paths,maximum_exact_convergence_tick,zero_universe_a_profiles,zero_universe_b_profiles,median_identity_rank,mean_identity_rank,mean_identity_auc,identity_unique_nearest,identity_in_nearest_tie,median_same_source_distance,median_nearest_other_distance,label_null_permutations,label_null_mean_identity_auc,label_null_max_identity_auc,identity_auc_label_p,label_null_mean_unique_nearest,unique_nearest_label_p,label_null_mean_nearest_tie,nearest_tie_label_p,profile_mode,source_label_read_by_field,field_learning_used,memory_read,memory_written,influences_action
2091_basis,a_to_b,global,48,1,48,48,2091_basis|SOL|2024|10000;2091_basis|SOL|2024|13000;2091_basis|BTC|2025|1000;2091_basis|BTC|2025|2000;2091_basis|SOL|2024|2000;2091_basis|BTC|2025|7000;2091_basis|BTC|2024|1000;2091_basis|SOL|2025|8000,2091_basis|BTC|2024|4000;2091_basis|SOL|2025|15000;2091_basis|BTC|2025|13000;2091_basis|SOL|2025|0;2091_basis|BTC|2025|8000;2091_basis|SOL|2025|1000;2091_basis|SOL|2025|7000;2091_basis|BTC|2025|12000,768,767,768,305,0,0,5.0,7.4375,0.862145390070922,6,6,0.6642857142857143,0.6123481609549721,4096,0.49988133856590755,0.6427304964539007,0.000244081034903588,0.96923828125,0.000244081034903588,1.05859375,0.000976324139614352,shape,0,0,0,0,0
2091_basis,a_to_b,within_asset_year,48,4,10,14,2091_basis|SOL|2024|10000;2091_basis|SOL|2024|13000;2091_basis|BTC|2025|1000;2091_basis|BTC|2025|2000;2091_basis|SOL|2024|2000;2091_basis|BTC|2025|7000;2091_basis|BTC|2024|1000;2091_basis|SOL|2025|8000,2091_basis|BTC|2024|4000;2091_basis|SOL|2025|15000;2091_basis|BTC|2025|13000;2091_basis|SOL|2025|0;2091_basis|BTC|2025|8000;2091_basis|SOL|2025|1000;2091_basis|SOL|2025|7000;2091_basis|BTC|2025|12000,768,767,768,305,0,0,2.0,2.5208333333333335,0.8663194444444444,21,23,0.6642857142857143,0.6740498837455083,4096,0.49941852493503497,0.6580573361823362,0.000244081034903588,3.703857421875,0.000244081034903588,4.3125,0.000244081034903588,shape,0,0,0,0,0
2091_basis,b_to_a,global,48,1,48,48,2091_basis|SOL|2024|10000;2091_basis|SOL|2024|13000;2091_basis|BTC|2025|1000;2091_basis|BTC|2025|2000;2091_basis|SOL|2024|2000;2091_basis|BTC|2025|7000;2091_basis|BTC|2024|1000;2091_basis|SOL|2025|8000,2091_basis|BTC|2024|4000;2091_basis|SOL|2025|15000;2091_basis|BTC|2025|13000;2091_basis|SOL|2025|0;2091_basis|BTC|2025|8000;2091_basis|SOL|2025|1000;2091_basis|SOL|2025|7000;2091_basis|BTC|2025|12000,768,767,768,305,0,0,4.0,7.916666666666667,0.8523936170212766,9,9,0.6642857142857143,0.6381818181818182,4096,0.5000088197965148,0.65447695035461,0.000244081034903588,0.92626953125,0.000244081034903588,1.01318359375,0.000244081034903588,shape,0,0,0,0,0
2091_basis,b_to_a,within_asset_year,48,4,10,14,2091_basis|SOL|2024|10000;2091_basis|SOL|2024|13000;2091_basis|BTC|2025|1000;2091_basis|BTC|2025|2000;2091_basis|SOL|2024|2000;2091_basis|BTC|2025|7000;2091_basis|BTC|2024|1000;2091_basis|SOL|2025|8000,2091_basis|BTC|2024|4000;2091_basis|SOL|2025|15000;2091_basis|BTC|2025|13000;2091_basis|SOL|2025|0;2091_basis|BTC|2025|8000;2091_basis|SOL|2025|1000;2091_basis|SOL|2025|7000;2091_basis|BTC|2025|12000,768,767,768,305,0,0,2.0,2.6666666666666665,0.8585381054131054,22,22,0.6642857142857143,0.68337373216715,4096,0.49979626038814884,0.6706196581196582,0.000244081034903588,3.8857421875,0.000244081034903588,4.091796875,0.000244081034903588,shape,0,0,0,0,0
2092_holdout,a_to_b,global,44,1,44,44,2092_holdout|XRP|2024|4000;2092_holdout|XRP|2025|5000;2092_holdout|PAXG|2025|0;2092_holdout|XRP|2024|9000;2092_holdout|PAXG|2025|9000;2092_holdout|XRP|2024|6000;2092_holdout|PAXG|2024|1000;2092_holdout|XRP|2025|3000,2092_holdout|DOGE|2024|5000;2092_holdout|DOGE|2025|0;2092_holdout|XRP|2025|7000;2092_holdout|PAXG|2025|4000;2092_holdout|PAXG|2025|8000;2092_holdout|DOGE|2024|9000;2092_holdout|XRP|2025|8000;2092_holdout|DOGE|2025|2000,704,704,704,316,0,0,3.0,5.818181818181818,0.8874207188160677,10,10,0.721107715106048,0.6974285786455834,4096,0.4995217837440539,0.6545983086680761,0.000244081034903588,1.00830078125,0.000244081034903588,1.00830078125,0.000244081034903588,shape,0,0,0,0,0
2092_holdout,a_to_b,within_asset_year,44,6,6,9,2092_holdout|XRP|2024|4000;2092_holdout|XRP|2025|5000;2092_holdout|PAXG|2025|0;2092_holdout|XRP|2024|9000;2092_holdout|PAXG|2025|9000;2092_holdout|XRP|2024|6000;2092_holdout|PAXG|2024|1000;2092_holdout|XRP|2025|3000,2092_holdout|DOGE|2024|5000;2092_holdout|DOGE|2025|0;2092_holdout|XRP|2025|7000;2092_holdout|PAXG|2025|4000;2092_holdout|PAXG|2025|8000;2092_holdout|DOGE|2024|9000;2092_holdout|XRP|2025|8000;2092_holdout|DOGE|2025|2000,704,704,704,316,0,0,1.0,1.7272727272727273,0.8879058441558442,24,24,0.721107715106048,0.7427842695006956,4096,0.5010106668843851,0.6644480519480519,0.000244081034903588,6.04541015625,0.000244081034903588,6.04541015625,0.000244081034903588,shape,0,0,0,0,0
2092_holdout,b_to_a,global,44,1,44,44,2092_holdout|XRP|2024|4000;2092_holdout|XRP|2025|5000;2092_holdout|PAXG|2025|0;2092_holdout|XRP|2024|9000;2092_holdout|PAXG|2025|9000;2092_holdout|XRP|2024|6000;2092_holdout|PAXG|2024|1000;2092_holdout|XRP|2025|3000,2092_holdout|DOGE|2024|5000;2092_holdout|DOGE|2025|0;2092_holdout|XRP|2025|7000;2092_holdout|PAXG|2025|4000;2092_holdout|PAXG|2025|8000;2092_holdout|DOGE|2024|9000;2092_holdout|XRP|2025|8000;2092_holdout|DOGE|2025|2000,704,704,704,316,0,0,5.5,6.931818181818182,0.858615221987315,7,7,0.721107715106048,0.6781829079241474,4096,0.5002047839174815,0.6511627906976745,0.000244081034903588,0.989013671875,0.000244081034903588,1.0419921875,0.000244081034903588,shape,0,0,0,0,0
2092_holdout,b_to_a,within_asset_year,44,6,6,9,2092_holdout|XRP|2024|4000;2092_holdout|XRP|2025|5000;2092_holdout|PAXG|2025|0;2092_holdout|XRP|2024|9000;2092_holdout|PAXG|2025|9000;2092_holdout|XRP|2024|6000;2092_holdout|PAXG|2024|1000;2092_holdout|XRP|2025|3000,2092_holdout|DOGE|2024|5000;2092_holdout|DOGE|2025|0;2092_holdout|XRP|2025|7000;2092_holdout|PAXG|2025|4000;2092_holdout|PAXG|2025|8000;2092_holdout|DOGE|2024|9000;2092_holdout|XRP|2025|8000;2092_holdout|DOGE|2025|2000,704,704,704,316,0,0,1.5,1.8863636363636365,0.8689935064935065,22,22,0.721107715106048,0.7357817620975515,4096,0.49948330173244726,0.6633387445887445,0.000244081034903588,5.972900390625,0.000244081034903588,5.972900390625,0.000244081034903588,shape,0,0,0,0,0
