asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,symbol_family,target_members,event_count,world_event_share,phase_presence,dominant_field_contact_class,avg_carry,avg_strain,avg_rekopplung,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,boundary
BTC,5000,6000,btc_2025_1h_5000_6000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,994,rf_17,dio_1udx,2,1,0.001006036217303823,1,tragende_rekopplung,0.401657,0.211945,0.682227,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.682227,0.211945,0.0,0.0,0.0030211480362537764,0.0,0.0,0.211945,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,5000,6000,btc_2025_1h_5000_6000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,994,rf_17,dio_1cmd,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0s8r,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_06,dio_1xme,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0f8s,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0nx9,8,1,0.001006036217303823,1,tragende_rekopplung,0.411505,0.194998,0.699796,1,0.0030120481927710845,0.699796,0.194998,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.194998,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0gh3,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_06,dio_1ejq,8,1,0.001006036217303823,1,tragende_rekopplung,0.425088,0.194232,0.652661,1,0.0030120481927710845,0.652661,0.194232,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.194232,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0lr0,8,1,0.001006036217303823,1,tragende_rekopplung,0.424177,0.19244,0.694716,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.694716,0.19244,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_06,dio_1yhs,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_13,dio_1sub,3,1,0.001006036217303823,1,tragende_rekopplung,0.400303,0.222621,0.673055,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.673055,0.222621,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_13,dio_1t9l,3,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_13,dio_14l0,3,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_10,dio_0jsd,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_10,dio_0ioc,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_08,dio_0h6t,2,1,0.001006036217303823,1,tragende_rekopplung,0.443525,0.159417,0.720769,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.720769,0.159417,0.0,0.0,0.0030211480362537764,0.0,0.0,0.159417,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_08,dio_1w94,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_17,dio_1udx,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_17,dio_1cmd,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0s8r,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_06,dio_1xme,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0f8s,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0nx9,8,2,0.002012072434607646,2,tragende_rekopplung,0.43896349999999995,0.180333,0.7112065,1,0.0030120481927710845,0.702935,0.188686,0.0,0.0,1,0.0030211480362537764,0.719478,0.17198,0.097588,0.626982,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.188686,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0gh3,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_06,dio_1ejq,8,2,0.002012072434607646,2,tragende_rekopplung,0.446816,0.186605,0.712297,1,0.0030120481927710845,0.69868,0.202282,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.725914,0.170928,0.100304,0.628849,9.099843482691938e-06,0.100304,0.628849,-0.03135399999999999,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0lr0,8,2,0.002012072434607646,1,tragende_rekopplung,0.4544135,0.170344,0.7121215000000001,0,0.0,0.0,0.0,0.0,0.0,2,0.006042296072507553,0.7121215000000001,0.170344,0.0429735,0.3095825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_06,dio_1yhs,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_13,dio_1sub,3,1,0.001006036217303823,1,offene_rekopplung,0.39981,0.221958,0.673547,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.673547,0.221958,0.0,0.0,0.0030211480362537764,0.0,0.0,0.221958,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_13,dio_1t9l,3,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_13,dio_14l0,3,2,0.002012072434607646,1,tragende_rekopplung,0.438455,0.195201,0.6901945,2,0.006024096385542169,0.6901945,0.195201,0.0388125,0.3076385,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.006024096385542169,-0.0388125,-0.3076385,-0.195201,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_10,dio_0jsd,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_10,dio_0ioc,2,3,0.0030181086519114686,3,tragende_rekopplung,0.45013733333333333,0.196117,0.7025536666666667,1,0.0030120481927710845,0.67918,0.221189,0.0,0.0,1,0.0030211480362537764,0.708855,0.187593,0.099564,0.621054,1,0.0030211480362537764,0.719626,0.179569,0.190696,0.661916,9.099843482691938e-06,0.190696,0.661916,-0.04161999999999999,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_08,dio_0h6t,2,2,0.002012072434607646,2,tragende_rekopplung,0.467974,0.1471945,0.731878,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.711927,0.170842,0.0,0.0,1,0.0030211480362537764,0.751829,0.123547,0.099168,0.614407,0.0030211480362537764,0.099168,0.614407,0.123547,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_08,dio_1w94,2,2,0.002012072434607646,1,tragende_rekopplung,0.47148650000000003,0.1407985,0.735282,0,0.0,0.0,0.0,0.0,0.0,2,0.006042296072507553,0.735282,0.1407985,0.035101,0.3106905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_17,dio_1udx,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_17,dio_1cmd,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_06,dio_0s8r,8,1,0.001006036217303823,1,tragende_rekopplung,0.41236,0.202858,0.69265,1,0.0030120481927710845,0.69265,0.202858,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.202858,passive_same_basis_family_followworld_member_no_action_no_direction
