preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,world_binding_quality,world_binding_confidence,real_world_count,null_world_count,synthetic_world_count,real_observation_share,null_observation_share,synthetic_observation_share,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_1amcian,milieu_island,quiet_deep_recoupling,0.654285,0.851784,multiworld_depth_seed,4,6,0.797536,0.885702,0.723227,0.161412,0.862106,WB_REAL_BTC_2024_10K,realworld_bound,0.844921,4,0,0,1.0,0.0,0.0,REAL_FOLLOW_PAXG_6000:2; REAL_TIME_2024_SOL_ALTSEQ_A:2; REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:6,1,0,0,0
dio_mcm_episode_159zeqh,active_recoupling,compact_carried_recoupling,0.68133,0.850728,multiworld_depth_seed,8,17,0.780476,0.887054,0.728409,0.152006,0.864369,MB_TARGET_RUHIG_PAXG_REAL2024,realworld_bound,0.928517,8,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:4; PAXG_1846_A:3; REAL_FOLLOW_BTC_6000:3; REAL_FOLLOW_PAXG_6000:3; MB_TARGET_RUHIG_PAXG_REAL2024:1; REAL_TIME_2024_BTC_5M:1; REAL_TIME_2024_PAXG:1; WB_REAL_BTC_2024_10K:1,stabil:17,1,0,0,0
dio_mcm_episode_08g2xgt,milieu_island,quiet_deep_recoupling,0.652436,0.850284,multiworld_depth_seed,4,6,0.809284,0.859157,0.729017,0.148956,0.860309,MB_TARGET_RUHIG_PAXG_REAL2024,mixed_binding,0.634447,3,1,0,0.5,0.5,0.0,WB_NULL_BTC_SHUFFLE_10K:3; MB_TARGET_RUHIG_PAXG_REAL2024:1; REAL_FOLLOW_BTC_6000:1; REAL_TIME_2024_PAXG:1,stabil:6,1,0,0,0
dio_mcm_episode_1qv5i56,active_recoupling,compact_carried_recoupling,0.713173,0.849929,multiworld_depth_seed,18,115,0.813531,0.872668,0.719588,0.16541,0.848834,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.929005,17,1,0,0.991304,0.008696,0.0,FOLLOW_EQ10K_XRP_2024_5M:38; FOLLOW_EQ10K_DOGE_2024_5M:14; FOLLOW_EQ10K_PAXG_2024_5M:10; FOLLOW_XRP_2024_5M_2000:10; QUIET_NEAR_PAXG2025_1H:6; REAL_FOLLOW_XRP_6000:6; FOLLOW_DOGE_2024_5M_2000:5; MB_TARGET_UEBERGANG_DOGE2024:5,stabil:115,1,0,0,0
dio_mcm_episode_1c8zokt,active_recoupling,compact_carried_recoupling,0.706927,0.849064,multiworld_depth_seed,10,103,0.816932,0.870045,0.717893,0.166896,0.84298,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.923258,9,1,0,0.980583,0.019417,0.0,REAL_FOLLOW_DOGE_6000:33; REAL_FOLLOW_XRP_6000:23; REAL_FOLLOW_SOL_6000:20; FOLLOW_EQ10K_XRP_2024_5M:12; FOLLOW_EQ10K_DOGE_2024_5M:7; FOLLOW_DOGE_2024_5M_2000:2; MB_TARGET_UEBERGANG_DOGE2024:2; WB_NULL_BTC_SHUFFLE_10K:2,stabil:103,1,0,0,0
dio_mcm_episode_02ixe4y,active_recoupling,compact_carried_recoupling,0.667424,0.849004,multiworld_depth_seed,9,20,0.81568,0.888117,0.710972,0.176675,0.820923,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.90426,8,1,0,0.95,0.05,0.0,FOLLOW_EQ10K_XRP_2024_5M:5; FOLLOW_EQ10K_DOGE_2024_5M:4; FOLLOW_XRP_2024_5M_2000:2; REAL_TIME_2024_BTC_5M:2; REAL_TIME_2024_XRP:2; WB_REAL_BTC_2024_10K:2; BTC_STRESS_2025_5M:1; REAL_FOLLOW_DOGE_6000:1,stabil:20,1,0,0,0
dio_mcm_episode_0bygq81,active_recoupling,compact_carried_recoupling,0.740954,0.848729,multiworld_depth_seed,20,180,0.802232,0.872217,0.72191,0.16305,0.854088,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.931616,19,1,0,0.988889,0.011111,0.0,FOLLOW_EQ10K_XRP_2024_5M:53; FOLLOW_EQ10K_DOGE_2024_5M:30; REAL_TIME_2023_SOL_ALTSEQ_A:13; FOLLOW_XRP_2024_5M_2000:11; QUIET_NEAR_PAXG2025_1H:11; FOLLOW_EQ10K_PAXG_2024_5M:10; FOLLOW_DOGE_2024_5M_2000:9; MB_TARGET_UEBERGANG_DOGE2024:9,stabil:180,1,0,0,0
dio_mcm_episode_094f7up,active_recoupling,compact_carried_recoupling,0.705817,0.844479,multiworld_depth_seed,15,73,0.784891,0.855318,0.727411,0.155162,0.868793,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.924793,14,1,0,0.986301,0.013699,0.0,FOLLOW_EQ10K_XRP_2024_5M:25; FOLLOW_EQ10K_PAXG_2024_5M:7; QUIET_NEAR_PAXG2025_1H:6; FOLLOW_XRP_2024_5M_2000:5; REAL_FOLLOW_PAXG_6000:5; FOLLOW_EQ10K_DOGE_2024_5M:4; REAL_TIME_2023_SOL_ALTSEQ_A:4; BTC_FIELD_QUIET_05:3,stabil:73,1,0,0,0
dio_mcm_episode_0vidg3n,active_recoupling,compact_carried_recoupling,0.691558,0.84445,multiworld_depth_seed,10,38,0.799512,0.844945,0.725675,0.159621,0.869799,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.894082,9,1,0,0.921053,0.078947,0.0,FOLLOW_EQ10K_XRP_2024_5M:12; FOLLOW_EQ10K_PAXG_2024_5M:6; BTC_LONG_2024_5M_QUIET:3; FOLLOW_XRP_2024_5M_2000:3; REAL_FOLLOW_BTC_6000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_XRP:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:38,1,0,0,0
dio_mcm_episode_0o47ti3,active_recoupling,compact_carried_recoupling,0.678873,0.843766,multiworld_depth_seed,8,23,0.796533,0.861177,0.718861,0.164806,0.84671,MB_TARGET_RUHIG_PAXG_REAL2024,realworld_bound,0.92692,8,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:6; MB_TARGET_RUHIG_PAXG_REAL2024:3; PAXG_1846_A:3; REAL_FOLLOW_DOGE_6000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_PAXG:3; REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:23,1,0,0,0
dio_mcm_episode_1xlv7yw,active_recoupling,compact_carried_recoupling,0.689837,0.841667,multiworld_depth_seed,12,30,0.790663,0.838404,0.726776,0.160109,0.870161,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.898744,11,1,0,0.933333,0.066667,0.0,FOLLOW_EQ10K_PAXG_2024_5M:6; BTC_LONG_2024_5M_QUIET:3; FOLLOW_EQ10K_XRP_2024_5M:3; FOLLOW_XRP_2024_5M_2000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_XRP:3; PAXG_1846_A:2; REAL_FOLLOW_BTC_6000:2,stabil:30,1,0,0,0
dio_mcm_episode_14xx81a,active_recoupling,compact_carried_recoupling,0.777388,0.838924,multiworld_depth_seed,8,1193,0.770271,0.84796,0.725265,0.159161,0.863262,MB_TARGET_RUHIG_BTC_QUIET2025,realworld_bound,0.939841,8,0,0,1.0,0.0,0.0,REAL_FOLLOW_PAXG_6000:835; REAL_TIME_2024_SOL_ALTSEQ_A:155; PAXG_1846_A:100; BTC_LONG_2025_5M_QUIET:31; MB_TARGET_RUHIG_BTC_QUIET2025:31; QUIET_NEAR_BTC_1869:31; REAL_TIME_2024_BTC_5M:5; WB_REAL_BTC_2024_10K:5,stabil:1193,1,0,0,0
dio_mcm_episode_0s2q227,active_recoupling,compact_carried_recoupling,0.677074,0.838662,multiworld_depth_seed,12,30,0.818542,0.836225,0.710208,0.17606,0.832054,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.92575,12,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:11; FOLLOW_DOGE_2024_5M_2000:3; MB_TARGET_UEBERGANG_DOGE2024:3; FOLLOW_EQ10K_DOGE_2024_5M:2; REAL_FOLLOW_SOL_6000:2; REAL_TIME_2024_BTC_5M:2; WB_REAL_BTC_2024_10K:2; BTC_10K_A:1,stabil:30,1,0,0,0
dio_mcm_episode_0n6m7si,active_recoupling,compact_carried_recoupling,0.709272,0.83842,multiworld_depth_seed,18,86,0.775852,0.844904,0.723635,0.160474,0.857195,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.930214,18,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:18; REAL_TIME_2023_SOL_ALTSEQ_A:8; FOLLOW_EQ10K_DOGE_2024_5M:7; PAXG_1846_A:7; FOLLOW_EQ10K_PAXG_2024_5M:6; REAL_FOLLOW_PAXG_6000:6; BTC_LONG_2024_5M_QUIET:5; FOLLOW_XRP_2024_5M_2000:5,stabil:86,1,0,0,0
dio_mcm_episode_05upp98,active_recoupling,compact_carried_recoupling,0.74943,0.837232,multiworld_depth_seed,22,199,0.778839,0.849779,0.717183,0.166858,0.84649,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.917934,21,1,0,0.959799,0.040201,0.0,FOLLOW_EQ10K_XRP_2024_5M:38; FOLLOW_EQ10K_DOGE_2024_5M:28; REAL_TIME_2023_SOL_ALTSEQ_A:17; FOLLOW_XRP_2024_5M_2000:15; QUIET_NEAR_PAXG2025_1H:12; FOLLOW_EQ10K_PAXG_2024_5M:11; REAL_FOLLOW_XRP_6000:10; FOLLOW_DOGE_2024_5M_2000:8,stabil:199,1,0,0,0
dio_mcm_episode_0iwh9d2,active_recoupling,compact_carried_recoupling,0.777949,0.836199,multiworld_depth_seed,28,15849,0.765014,0.84158,0.724448,0.159359,0.862353,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.938846,27,1,0,0.998675,0.001325,0.0,REAL_FOLLOW_PAXG_6000:2831; PAXG_1846_A:2460; FOLLOW_EQ10K_PAXG_2024_5M:1844; FOLLOW_EQ10K_DOGE_2024_5M:852; BTC_LONG_2025_5M_QUIET:742; MB_TARGET_RUHIG_BTC_QUIET2025:742; QUIET_NEAR_BTC_1869:742; REAL_FOLLOW_XRP_6000:649,stabil:15849,1,0,0,0
dio_mcm_episode_14pd6eb,active_recoupling,compact_carried_recoupling,0.76278,0.83539,multiworld_depth_seed,23,233,0.773018,0.848278,0.716342,0.167565,0.844841,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.916387,22,1,0,0.95279,0.04721,0.0,FOLLOW_EQ10K_XRP_2024_5M:42; FOLLOW_EQ10K_DOGE_2024_5M:33; FOLLOW_XRP_2024_5M_2000:19; REAL_TIME_2023_SOL_ALTSEQ_A:14; FOLLOW_EQ10K_PAXG_2024_5M:13; QUIET_NEAR_PAXG2025_1H:12; WB_NULL_BTC_SHUFFLE_10K:11; REAL_FOLLOW_XRP_6000:10,stabil:233,1,0,0,0
dio_mcm_episode_0vig3jz,active_recoupling,compact_carried_recoupling,0.77698,0.834919,multiworld_depth_seed,13,17479,0.765413,0.838742,0.72308,0.160761,0.857906,MB_TARGET_RUHIG_BTC_QUIET2025,realworld_bound,0.936117,12,1,0,0.993306,0.006694,0.0,MB_TARGET_RUHIG_PAXG_REAL2024:2836; REAL_TIME_2024_PAXG:2836; WB_REAL_BTC_2024_10K:2306; REAL_TIME_2024_BTC_5M:2302; REAL_TIME_2024_SOL_ALTSEQ_A:1855; REAL_FOLLOW_PAXG_6000:1748; PAXG_1846_A:1722; QUIET_NEAR_PAXG2024_1H:723,stabil:17479,1,0,0,0
dio_mcm_episode_0y7hhur,active_recoupling,compact_carried_recoupling,0.686635,0.834261,multiworld_depth_seed,11,22,0.769095,0.83108,0.723113,0.15662,0.861067,MB_TARGET_RUHIG_BTC_QUIET2025,realworld_bound,0.926296,11,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:5; REAL_TIME_2024_BTC_5M:4; WB_REAL_BTC_2024_10K:4; PAXG_1846_A:2; BTC_LONG_2025_5M_QUIET:1; MB_TARGET_RUHIG_BTC_QUIET2025:1; MB_TARGET_RUHIG_PAXG_REAL2024:1; QUIET_NEAR_BTC_1869:1,stabil:22,1,0,0,0
dio_mcm_episode_1chjpo0,active_recoupling,compact_carried_recoupling,0.686687,0.833123,multiworld_depth_seed,7,17,0.773865,0.817843,0.724632,0.154366,0.866475,MB_TARGET_RUHIG_BTC_QUIET2025,realworld_bound,0.926098,7,0,0,1.0,0.0,0.0,BTC_LONG_2025_5M_QUIET:3; MB_TARGET_RUHIG_BTC_QUIET2025:3; QUIET_NEAR_BTC_1869:3; REAL_FOLLOW_PAXG_6000:3; REAL_TIME_2024_BTC_5M:2; WB_REAL_BTC_2024_10K:2; REAL_TIME_2024_SOL_ALTSEQ_A:1,stabil:17,1,0,0,0
dio_mcm_episode_13nf5kn,active_recoupling,compact_carried_recoupling,0.703928,0.831039,multiworld_depth_seed,6,60,0.76191,0.817954,0.725753,0.150568,0.862512,MB_TARGET_RUHIG_BTC_QUIET2025,realworld_bound,0.928137,6,0,0,1.0,0.0,0.0,BTC_10K_A:36; BTC_STRESS_2025_5M:9; QUIET_NEAR_PAXG2025_1H:9; BTC_LONG_2025_5M_QUIET:2; MB_TARGET_RUHIG_BTC_QUIET2025:2; QUIET_NEAR_BTC_1869:2,stabil:60,1,0,0,0
dio_mcm_episode_1bxy0ae,active_recoupling,compact_carried_recoupling,0.632783,0.828509,multiworld_depth_seed,5,6,0.759891,0.810682,0.725033,0.157991,0.860679,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.877721,5,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_PAXG_2024_5M:2; BTC_LONG_2024_5M_QUIET:1; FOLLOW_DOGE_2024_5M_2000:1; FOLLOW_EQ10K_DOGE_2024_5M:1; MB_TARGET_UEBERGANG_DOGE2024:1,stabil:6,1,0,0,0
dio_mcm_episode_0imu3z8,active_recoupling,compact_carried_recoupling,0.668229,0.827312,multiworld_depth_seed,12,20,0.786734,0.835536,0.700672,0.18663,0.804369,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.922468,12,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:6; FOLLOW_EQ10K_DOGE_2024_5M:2; PAXG_1846_A:2; REAL_FOLLOW_XRP_6000:2; BTC_10K_A:1; FOLLOW_DOGE_2024_5M_2000:1; FOLLOW_EQ10K_PAXG_2024_5M:1; FOLLOW_XRP_2024_5M_2000:1,stabil:20,1,0,0,0
dio_mcm_episode_12tgchq,active_recoupling,compact_carried_recoupling,0.776192,0.826935,multiworld_depth_seed,30,35027,0.755482,0.822358,0.717226,0.164767,0.849475,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.935794,29,1,0,0.996089,0.003911,0.0,FOLLOW_EQ10K_DOGE_2024_5M:4715; FOLLOW_EQ10K_XRP_2024_5M:4040; FOLLOW_EQ10K_PAXG_2024_5M:2812; SOL_10K_A:2722; REAL_FOLLOW_XRP_6000:2518; REAL_FOLLOW_SOL_6000:2256; REAL_TIME_2024_SOL_ALTSEQ_A:2172; BTC_10K_A:1848,stabil:35027,1,0,0,0
dio_mcm_episode_0icnf2v,active_recoupling,compact_carried_recoupling,0.77763,0.826668,multiworld_depth_seed,44,116269,0.749252,0.824496,0.716579,0.162579,0.854706,MB_TARGET_UEBERGANG_DOGE2024,realworld_bound,0.906463,43,1,0,0.929078,0.070922,0.0,WB_NULL_BTC_SHUFFLE_10K:8246; REAL_TIME_2023_SOL_ALTSEQ_A:6873; FOLLOW_DOGE_2024_5M_2000:6679; MB_TARGET_UEBERGANG_DOGE2024:6675; REAL_FOLLOW_DOGE_6000:6538; FOLLOW_XRP_2024_5M_2000:6192; REAL_FOLLOW_BTC_6000:5866; BTC_10K_A:5850,stabil:116269,1,0,0,0
dio_mcm_episode_1i07qau,milieu_island,quiet_deep_recoupling,0.691237,0.8258,multiworld_depth_seed,3,3,0.823317,0.97967,0.723655,0.162608,0.835256,MB_TARGET_RUHIG_PAXG_REAL2024,realworld_bound,0.618751,2,1,0,0.666667,0.333333,0.0,MB_TARGET_RUHIG_PAXG_REAL2024:1; REAL_TIME_2024_PAXG:1; WB_NULL_BTC_SHUFFLE_10K:1,stabil:3,1,0,0,0
dio_mcm_episode_1fdlu6e,active_recoupling,compact_carried_recoupling,0.776521,0.824602,multiworld_depth_seed,14,3610,0.75262,0.81534,0.716832,0.163661,0.847575,MB_TARGET_RUHIG_BTC_QUIET2025,realworld_bound,0.937141,14,0,0,1.0,0.0,0.0,REAL_TIME_2024_BTC_5M:1010; WB_REAL_BTC_2024_10K:1006; QUIET_NEAR_PAXG2024_1H:715; REAL_FOLLOW_BTC_6000:285; REAL_FOLLOW_XRP_6000:154; REAL_TIME_2024_SOL_ALTSEQ_A:145; REAL_FOLLOW_DOGE_6000:129; MB_TARGET_RUHIG_PAXG_REAL2024:53,stabil:3610,1,0,0,0
dio_mcm_episode_01h2hhh,active_recoupling,compact_carried_recoupling,0.695691,0.820505,multiworld_depth_seed,8,20,0.722363,0.798814,0.727898,0.152873,0.876282,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.903088,7,1,0,0.95,0.05,0.0,FOLLOW_EQ10K_DOGE_2024_5M:4; FOLLOW_EQ10K_XRP_2024_5M:4; BTC_LONG_2024_5M_QUIET:3; REAL_TIME_2024_SOL_ALTSEQ_A:3; FOLLOW_EQ10K_PAXG_2024_5M:2; PAXG_1846_A:2; REAL_FOLLOW_XRP_6000:1; WB_NULL_BTC_SHUFFLE_10K:1,stabil:20,1,0,0,0
dio_mcm_episode_15jz0fg,milieu_island,quiet_deep_recoupling,0.685741,0.817314,multiworld_depth_seed,3,9,0.827099,0.922843,0.728937,0.154084,0.856119,MB_TARGET_RUHIG_PAXG_REAL2024,realworld_bound,0.616454,2,1,0,0.666667,0.333333,0.0,MB_TARGET_RUHIG_PAXG_REAL2024:3; REAL_TIME_2024_PAXG:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:9,1,0,0,0
dio_mcm_episode_0v9h8bc,active_recoupling,compact_carried_recoupling,0.685339,0.808889,multiworld_depth_seed,7,16,0.720758,0.781305,0.712384,0.169348,0.840265,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.839047,6,1,0,0.8125,0.1875,0.0,REAL_TIME_2024_BTC_5M:3; WB_NULL_BTC_SHUFFLE_10K:3; WB_REAL_BTC_2024_10K:3; BTC_10K_A:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_TIME_2024_SOL_ALTSEQ_A:1,stabil:16,1,0,0,0
dio_mcm_episode_1j0qf7r,milieu_island,quiet_deep_recoupling,0.601177,0.803804,multiworld_depth_seed,4,4,0.698441,0.757813,0.720775,0.155162,0.865183,MB_TARGET_RUHIG_BTC_QUIET2025,realworld_bound,0.82885,4,0,0,1.0,0.0,0.0,BTC_LONG_2025_5M_QUIET:1; MB_TARGET_RUHIG_BTC_QUIET2025:1; PAXG_1846_A:1; QUIET_NEAR_BTC_1869:1,stabil:4,1,0,0,0
dio_mcm_episode_0flz7zv,active_recoupling,compact_carried_recoupling,0.691937,0.80095,multiworld_depth_seed,6,13,0.694637,0.758922,0.714755,0.163785,0.857989,MB_TARGET_RUHIG_BTC_QUIET2025,realworld_bound,0.921042,6,0,0,1.0,0.0,0.0,REAL_FOLLOW_PAXG_6000:3; REAL_TIME_2024_SOL_ALTSEQ_A:3; BTC_LONG_2025_5M_QUIET:2; MB_TARGET_RUHIG_BTC_QUIET2025:2; QUIET_NEAR_BTC_1869:2; REAL_FOLLOW_BTC_6000:1,stabil:13,1,0,0,0
dio_mcm_episode_05w9z7v,milieu_island,quiet_deep_recoupling,0.664993,0.79936,multiworld_depth_seed,3,9,0.774647,0.871719,0.736964,0.146799,0.870334,MB_TARGET_RUHIG_PAXG_REAL2024,realworld_bound,0.610317,2,1,0,0.666667,0.333333,0.0,MB_TARGET_RUHIG_PAXG_REAL2024:3; REAL_TIME_2024_PAXG:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:9,1,0,0,0
