dataset,path_key_posthoc,source_key_posthoc,source_asset_posthoc,source_year_posthoc,target_key_posthoc,target_universe,candidate_shape_distance,candidate_all_percentile,candidate_source_percentile,candidate_target_percentile,candidate_descending_rank,candidate_distance_ties,candidate_left_crosses_boundary,candidate_right_open_delay,candidate_right_closure_delay,all_transition_count,source_transition_count,target_transition_count,episode_shapes_strength_normalized,contact_boundary_visible_to_field,contact_boundary_visible_to_segmenter,contact_candidate_selected_posthoc,fixed_salience_threshold_used,field_learning_used,memory_read,memory_written,influences_action
2091_basis,2091_basis|BTC|2024|13000->2091_basis|BTC|2025|2000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|2000,a,1.7142857142857142,0.8206106870229007,0.8404255319148937,0.8029556650246306,70,3,1,2,3,393,188,203,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|SOL|2024|2000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2024|2000,a,0.7272727272727273,0.15081521739130435,0.1702127659574468,0.12921348314606743,313,1,1,8,11,368,188,178,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|BTC|2025|7000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|7000,a,0.5555555555555556,0.068,0.06382978723404255,0.07027027027027027,350,1,1,4,6,375,188,185,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|BTC|2024|1000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2024|1000,a,1.8,0.8763440860215054,0.8803191489361702,0.8736263736263736,46,2,1,6,7,372,188,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|SOL|2025|8000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|8000,a,0.8,0.21941489361702127,0.23404255319148937,0.20430107526881722,294,1,1,4,10,376,188,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|BTC|2024|4000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2024|4000,b,0.5641025641025641,0.08181818181818182,0.07446808510638298,0.08717948717948718,354,1,1,7,11,385,188,195,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|SOL|2025|15000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|15000,b,0.988095238095238,0.3635135135135135,0.35638297872340424,0.36666666666666664,236,1,1,4,12,370,188,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|BTC|2025|13000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|13000,b,0.6913265306122449,0.13215258855585832,0.1276595744680851,0.13559322033898305,319,1,1,3,12,367,188,177,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|SOL|2025|0,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|0,b,2.0,0.9705128205128205,0.973404255319149,0.97,1,23,1,3,4,390,188,200,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|BTC|2025|8000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|8000,b,1.0857142857142859,0.46495956873315364,0.4521276595744681,0.47513812154696133,199,1,1,3,11,371,188,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|SOL|2025|1000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|1000,b,0.6190476190476191,0.1091644204851752,0.11170212765957446,0.10497237569060773,331,1,1,5,13,371,188,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|SOL|2025|7000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|7000,b,0.8004032258064516,0.23983739837398374,0.23404255319148937,0.24022346368715083,281,1,1,7,13,369,188,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000->2091_basis|BTC|2025|12000,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|12000,b,0.7244582043343654,0.16888297872340424,0.16489361702127658,0.17204301075268819,313,1,1,5,18,376,188,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|SOL|2024|10000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2024|10000,a,0.875,0.2971830985915493,0.28735632183908044,0.3055555555555556,250,1,0,2,9,355,174,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|SOL|2024|13000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2024|13000,a,0.9444444444444445,0.3635057471264368,0.3448275862068966,0.3815028901734104,222,1,0,1,7,348,174,173,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|BTC|2025|1000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|1000,a,1.8461538461538463,0.9605978260869565,0.9540229885057471,0.9689119170984456,15,1,0,1,2,368,174,193,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|BTC|2025|2000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|2000,a,1.3846153846153846,0.6068601583113457,0.6724137931034483,0.5514705882352942,148,4,0,1,3,379,174,204,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|SOL|2024|2000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2024|2000,a,0.9696969696969697,0.3672316384180791,0.3620689655172414,0.3715083798882682,224,2,0,1,7,354,174,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|BTC|2025|7000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|7000,a,1.1384615384615384,0.4889196675900277,0.5172413793103449,0.46236559139784944,185,1,0,1,3,361,174,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|BTC|2024|1000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2024|1000,a,0.8461538461538463,0.2703081232492997,0.27586206896551724,0.26373626373626374,261,1,0,1,6,357,174,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|SOL|2025|8000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|8000,a,0.8391608391608392,0.25828729281767954,0.27011494252873564,0.24598930481283424,269,1,0,1,5,362,174,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|BTC|2024|4000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2024|4000,b,1.1176470588235294,0.4797843665768194,0.49712643678160917,0.4642857142857143,193,2,0,1,6,371,174,196,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|SOL|2025|15000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|15000,b,1.2758620689655173,0.5591549295774648,0.5977011494252874,0.5222222222222223,157,1,0,1,11,355,174,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|BTC|2025|13000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|13000,b,1.1363636363636365,0.5,0.5172413793103449,0.48314606741573035,177,1,0,2,9,353,174,178,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|SOL|2025|0,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|0,b,0.6153846153846154,0.09066666666666667,0.10344827586206896,0.0775,341,2,0,1,5,375,174,200,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|BTC|2025|8000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|8000,b,1.5970695970695972,0.8025210084033614,0.8218390804597702,0.7857142857142857,71,1,0,4,7,357,174,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|SOL|2025|1000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|1000,b,1.1906354515050168,0.5392156862745098,0.5402298850574713,0.5384615384615384,165,1,0,1,7,357,174,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|SOL|2025|7000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|7000,b,0.7692307692307693,0.2140845070422535,0.21551724137931033,0.2111111111111111,279,2,0,1,6,355,174,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000->2091_basis|BTC|2025|12000,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|12000,b,1.5384615384615383,0.7486187845303868,0.7816091954022989,0.7192513368983957,91,2,0,1,4,362,174,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|SOL|2024|10000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2024|10000,a,0.5229885057471264,0.032981530343007916,0.030456852791878174,0.03333333333333333,367,1,1,4,9,379,197,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|SOL|2024|13000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2024|13000,a,0.5714285714285715,0.06334231805929919,0.050761421319796954,0.0755813953488372,348,1,1,3,7,371,197,172,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|BTC|2025|1000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|1000,a,1.0269151138716355,0.43861892583120204,0.40609137055837563,0.46875,220,1,1,3,9,391,197,192,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|BTC|2025|2000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|2000,a,1.4074074074074074,0.6072319201995012,0.6446700507614214,0.5693069306930693,158,1,1,4,5,401,197,202,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|SOL|2024|2000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2024|2000,a,0.4977511244377811,0.03042328042328042,0.025380710659898477,0.0335195530726257,367,1,1,2,7,378,197,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|BTC|2025|7000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|7000,a,0.7244444444444444,0.14192708333333334,0.12690355329949238,0.15135135135135136,330,1,1,4,6,384,197,185,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|BTC|2024|1000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2024|1000,a,0.5294117647058824,0.04342105263157895,0.03553299492385787,0.049723756906077346,364,1,1,3,12,380,197,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|SOL|2025|8000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|8000,a,0.9565217391304347,0.35621761658031087,0.3604060913705584,0.34759358288770054,249,1,1,2,5,386,197,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|BTC|2024|4000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2024|4000,b,0.7326315789473684,0.16329113924050634,0.1319796954314721,0.19387755102040816,331,1,1,4,9,395,197,196,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|SOL|2025|15000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|15000,b,0.7321830457614403,0.15699208443271767,0.1319796954314721,0.18333333333333332,320,1,1,4,12,379,197,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|BTC|2025|13000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|13000,b,0.5843478260869566,0.0678191489361702,0.05583756345177665,0.07909604519774012,351,1,1,3,12,376,197,177,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|SOL|2025|0,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|0,b,0.689655172413793,0.1297229219143577,0.1065989847715736,0.15151515151515152,346,1,1,5,7,397,197,198,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|BTC|2025|8000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|8000,b,0.8961038961038961,0.2979002624671916,0.3096446700507614,0.2802197802197802,268,1,1,4,9,381,197,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|SOL|2025|1000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|1000,b,0.45248107653490327,0.02763157894736842,0.02030456852791878,0.03314917127071823,370,1,1,4,11,380,197,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|SOL|2025|7000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|7000,b,0.7000000000000001,0.13852242744063326,0.1116751269035533,0.16111111111111112,327,1,1,4,9,379,197,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2025|5000->2091_basis|BTC|2025|12000,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|12000,b,2.0,0.9689119170984456,0.9720812182741116,0.9679144385026738,1,24,1,2,3,386,197,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|SOL|2024|10000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2024|10000,a,0.643609022556391,0.10082872928176796,0.1111111111111111,0.08888888888888889,326,1,1,3,7,362,180,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|SOL|2024|13000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2024|13000,a,0.7999999999999999,0.2612994350282486,0.2722222222222222,0.2441860465116279,262,1,1,2,4,354,180,172,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|BTC|2025|1000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|1000,a,0.8333333333333333,0.29411764705882354,0.2916666666666667,0.296875,264,2,1,3,9,374,180,192,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|BTC|2025|2000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|2000,a,1.826086956521739,0.8974025974025974,0.9444444444444444,0.8571428571428571,40,1,1,2,3,385,180,203,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|SOL|2024|2000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2024|2000,a,0.5,0.0443213296398892,0.04722222222222222,0.03910614525139665,344,4,1,2,4,361,180,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|BTC|2025|7000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|7000,a,1.6,0.7771739130434783,0.7944444444444444,0.760752688172043,80,6,1,2,3,368,180,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|BTC|2024|1000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2024|1000,a,1.4666666666666668,0.7348901098901099,0.7666666666666667,0.7032967032967034,97,1,1,4,6,364,180,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|SOL|2025|8000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|8000,a,1.8333333333333333,0.943089430894309,0.9527777777777777,0.9358288770053476,21,2,1,2,3,369,180,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|BTC|2024|4000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2024|4000,b,0.7999999999999999,0.2552910052910053,0.2722222222222222,0.23979591836734693,282,1,1,3,6,378,180,196,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|SOL|2025|15000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|15000,b,0.7729138166894665,0.24447513812154695,0.2611111111111111,0.22777777777777777,274,1,1,3,12,362,180,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|BTC|2025|13000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|13000,b,0.5825602968460111,0.07381615598885793,0.07222222222222222,0.07344632768361582,333,1,1,3,12,359,180,177,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|SOL|2025|0,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|0,b,0.5714285714285714,0.06036745406824147,0.06111111111111111,0.05778894472361809,358,2,1,3,6,381,180,199,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|BTC|2025|8000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|8000,b,0.7714285714285714,0.21349862258953167,0.2611111111111111,0.16574585635359115,286,1,1,3,11,363,180,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|SOL|2025|1000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|1000,b,0.7759197324414716,0.25206611570247933,0.2611111111111111,0.2430939226519337,272,1,1,2,8,363,180,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|SOL|2025|7000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|7000,b,0.7777777777777778,0.23553719008264462,0.2611111111111111,0.20441988950276244,278,1,1,3,6,363,180,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|6000->2091_basis|BTC|2025|12000,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|12000,b,1.6666666666666667,0.8170731707317073,0.8666666666666667,0.7700534759358288,67,3,1,2,3,369,180,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|SOL|2024|10000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2024|10000,a,0.5125925925925926,0.04234972677595628,0.05405405405405406,0.027777777777777776,351,1,0,1,7,366,185,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|SOL|2024|13000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2024|13000,a,1.0933333333333333,0.49442896935933145,0.5297297297297298,0.45664739884393063,182,1,0,1,4,359,185,173,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|BTC|2025|1000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|1000,a,1.3599999999999999,0.7110817941952506,0.7135135135135136,0.7098445595854922,110,1,0,1,2,379,185,193,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|BTC|2025|2000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|2000,a,0.8400000000000001,0.24613402061855671,0.2918918918918919,0.20297029702970298,293,1,0,1,4,388,185,202,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|SOL|2024|2000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2024|2000,a,0.6666666666666667,0.13598901098901098,0.14054054054054055,0.12921348314606743,315,1,0,1,6,364,185,178,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|BTC|2025|7000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|7000,a,0.863448275862069,0.29324324324324325,0.31351351351351353,0.2717391304347826,262,1,0,1,6,370,185,184,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|BTC|2024|1000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2024|1000,a,1.04,0.453929539295393,0.5027027027027027,0.40437158469945356,202,1,0,1,2,369,185,183,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|SOL|2025|8000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2025|8000,a,0.6266666666666666,0.10053619302949061,0.10810810810810811,0.09090909090909091,336,1,0,1,5,373,185,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|BTC|2024|4000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2024|4000,b,0.9721212121212122,0.38350785340314136,0.41621621621621624,0.3520408163265306,236,1,0,1,6,382,185,196,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|SOL|2025|15000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2025|15000,b,0.3942857142857143,0.006811989100817439,0.0,0.011049723756906077,365,1,0,1,3,367,185,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|3000->2091_basis|BTC|2025|13000,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|13000,b,0.72,0.17445054945054944,0.1945945945945946,0.15168539325842698,301,1,0,1,3,364,185,178,1,0,0,1,0,0,0,0,0
