group,role_family,pseudo_index,pseudo_id,component,members,match_distance,source_event_ratio,real_family_continuity_score,control_family_continuity_score,control_minus_real_family_continuity_score,real_mean_family_event_share,control_mean_family_event_share,control_minus_real_mean_family_event_share,real_mean_member_coverage,control_mean_member_coverage,control_minus_real_mean_member_coverage,relation
year:2024,rf_05,6,rf_05_pseudo_006,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.6455122180451127,0.6148200879450879,-0.030692130100024806,0.025486250838363516,0.020679633355689692,-0.004806617482673824,0.6875,0.5625,-0.125,abgeschwaecht
year:2025,rf_05,6,rf_05_pseudo_006,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.6648502304147464,0.6154229738252917,-0.04942725658945479,0.025989268947015424,0.025318578135479542,-0.0006706908115358817,0.75,0.625,-0.125,abgeschwaecht
asset:BTC,rf_05,6,rf_05_pseudo_006,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.6769345238095238,0.6107530339005407,-0.0661814899089831,0.025486250838363516,0.02017661524703778,-0.005309635591325735,0.7708333333333334,0.5694444444444444,-0.20138888888888895,abgeschwaecht
asset:SOL,rf_05,6,rf_05_pseudo_006,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.6334715821812595,0.6182674963924963,-0.0152040857887632,0.025989268947015424,0.025821596244131453,-0.00016767270288397043,0.6666666666666666,0.6180555555555556,-0.04861111111111105,abgeschwaecht
overall,rf_05,7,rf_05_pseudo_007,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21354495271595075,0.9745515227367543,0.6545700187969925,0.6348341427425362,-0.01973587605445626,0.025486250838363516,0.023222669349429913,-0.0022635814889336026,0.71875,0.6180555555555556,-0.10069444444444442,abgeschwaecht
year:2024,rf_05,7,rf_05_pseudo_007,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21354495271595075,0.9745515227367543,0.6528038847117794,0.6362678783634665,-0.01653600634831287,0.025486250838363516,0.02090319695953499,-0.0045830538788285274,0.7083333333333334,0.5902777777777778,-0.11805555555555558,abgeschwaecht
year:2025,rf_05,7,rf_05_pseudo_007,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21354495271595075,0.9745515227367543,0.6563361528822055,0.6344175480184779,-0.021918604863727542,0.025486250838363516,0.02554214173932484,5.589090096132232e-05,0.7291666666666666,0.6458333333333334,-0.08333333333333326,gemischt
asset:BTC,rf_05,7,rf_05_pseudo_007,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21354495271595075,0.9745515227367543,0.6842261904761904,0.6291533584978706,-0.0550728319783198,0.025486250838363516,0.02062374245472837,-0.004862508383635146,0.7916666666666666,0.6180555555555556,-0.17361111111111105,abgeschwaecht
asset:SOL,rf_05,7,rf_05_pseudo_007,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21354495271595075,0.9745515227367543,0.6249138471177945,0.6404897186147186,0.015575871496924076,0.025486250838363516,0.025821596244131453,0.0003353454057679374,0.6458333333333334,0.6180555555555556,-0.02777777777777779,gemischt
overall,rf_05,8,rf_05_pseudo_008,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.21378330888421493,0.9841468502294535,0.6823750975800156,0.5937104666427975,-0.0886646309372181,0.0255700871898055,0.022300469483568078,-0.0032696177062374217,0.75,0.5555555555555556,-0.19444444444444442,abgeschwaecht
year:2024,rf_05,8,rf_05_pseudo_008,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.21378330888421493,0.9841468502294535,0.62932351994852,0.5906091923949066,-0.03871432755361337,0.024815560026827634,0.020344287949921755,-0.004471272076905879,0.6458333333333334,0.5277777777777778,-0.11805555555555558,abgeschwaecht
year:2025,rf_05,8,rf_05_pseudo_008,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.21378330888421493,0.9841468502294535,0.7354308841370942,0.5978796357252578,-0.1375512484118364,0.026324614352783368,0.0242566510172144,-0.0020679633355689675,0.8541666666666666,0.5833333333333334,-0.27083333333333326,abgeschwaecht
asset:BTC,rf_05,8,rf_05_pseudo_008,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.21378330888421493,0.9841468502294535,0.6838477609586879,0.5832366707366707,-0.1006110902220172,0.025318578135479542,0.019617706237424547,-0.005700871898054995,0.7916666666666666,0.5277777777777778,-0.26388888888888884,abgeschwaecht
asset:SOL,rf_05,8,rf_05_pseudo_008,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.21378330888421493,0.9841468502294535,0.680971706864564,0.6040228507510387,-0.07694885611352531,0.025821596244131457,0.024983232729711605,-0.0008383635144198522,0.7083333333333334,0.5833333333333334,-0.125,abgeschwaecht
overall,rf_05,9,rf_05_pseudo_009,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21469658095795074,0.98456403838131,0.6507219471947194,0.5936288861006552,-0.0570930610940642,0.02540241448692153,0.022272524033087413,-0.003129890453834116,0.7083333333333334,0.5555555555555556,-0.1527777777777778,abgeschwaecht
year:2024,rf_05,9,rf_05_pseudo_009,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21469658095795074,0.98456403838131,0.6297329418344519,0.595947677436097,-0.03378526439835494,0.024983232729711605,0.020511960652805722,-0.004471272076905883,0.6458333333333334,0.5416666666666666,-0.10416666666666674,abgeschwaecht
year:2025,rf_05,9,rf_05_pseudo_009,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21469658095795074,0.98456403838131,0.6717397186147186,0.5923620339608711,-0.07937768465384754,0.025821596244131457,0.024033087413369104,-0.0017885088307623524,0.7708333333333334,0.5694444444444444,-0.20138888888888895,abgeschwaecht
asset:BTC,rf_05,9,rf_05_pseudo_009,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21469658095795074,0.98456403838131,0.6684923298178331,0.5778085659551176,-0.09068376386271548,0.024983232729711605,0.019450033534540577,-0.005533199195171028,0.75,0.5138888888888888,-0.23611111111111116,abgeschwaecht
asset:SOL,rf_05,9,rf_05_pseudo_009,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21469658095795074,0.98456403838131,0.6330550401978973,0.6091709530879909,-0.023884087109906416,0.025821596244131457,0.02509501453163425,-0.0007265817124972075,0.6666666666666666,0.5972222222222222,-0.06944444444444442,abgeschwaecht
overall,rf_05,10,rf_05_pseudo_010,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_0nx9;dio_1sub;dio_1udx;dio_1v2w,0.219577402102768,0.985398414685023,0.6344713478611783,0.6030744047619048,-0.031396943099273544,0.024731723675385647,0.0223563603845294,-0.002375363290856247,0.6666666666666666,0.5659722222222222,-0.10069444444444442,abgeschwaecht
year:2024,rf_05,10,rf_05_pseudo_010,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_0nx9;dio_1sub;dio_1udx;dio_1v2w,0.219577402102768,0.985398414685023,0.62932351994852,0.5985356280193237,-0.030787891929196287,0.024815560026827634,0.020567851553767044,-0.00424770847306059,0.6458333333333334,0.5486111111111112,-0.09722222222222221,abgeschwaecht
year:2025,rf_05,10,rf_05_pseudo_010,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_0nx9;dio_1sub;dio_1udx;dio_1v2w,0.219577402102768,0.985398414685023,0.6396045918367347,0.6086640211640212,-0.030940570672713497,0.02464788732394366,0.024144869215291753,-0.0005030181086519078,0.6875,0.5833333333333334,-0.10416666666666663,abgeschwaecht
asset:BTC,rf_05,10,rf_05_pseudo_010,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_0nx9;dio_1sub;dio_1udx;dio_1v2w,0.219577402102768,0.985398414685023,0.6527111872146119,0.5909009791357526,-0.061810208078859286,0.02448021462105969,0.019729488039347196,-0.004750726581712494,0.7083333333333334,0.5486111111111112,-0.1597222222222222,abgeschwaecht
asset:SOL,rf_05,10,rf_05_pseudo_010,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_0nx9;dio_1sub;dio_1udx;dio_1v2w,0.219577402102768,0.985398414685023,0.616305129434324,0.6151339618621497,-0.001171167572174281,0.024983232729711605,0.024983232729711605,0.0,0.625,0.5833333333333334,-0.04166666666666663,gemischt
overall,rf_05,11,rf_05_pseudo_011,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1ejq;dio_1sub;dio_1v2w,0.2208894963760304,0.9712140175219024,0.6545700187969925,0.6319749495326584,-0.022595069264334078,0.025486250838363516,0.024061032863849766,-0.0014252179745137504,0.71875,0.6354166666666666,-0.08333333333333337,abgeschwaecht
year:2024,rf_05,11,rf_05_pseudo_011,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1ejq;dio_1sub;dio_1v2w,0.2208894963760304,0.9712140175219024,0.644720238095238,0.63219022258026,-0.01253001551497801,0.025150905432595575,0.022300469483568078,-0.0028504359490274973,0.6875,0.6319444444444444,-0.05555555555555558,abgeschwaecht
year:2025,rf_05,11,rf_05_pseudo_011,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1ejq;dio_1sub;dio_1v2w,0.2208894963760304,0.9712140175219024,0.6644480519480519,0.6327123273551845,-0.03173572459286744,0.025821596244131457,0.025821596244131453,-3.469446951953614e-18,0.75,0.6388888888888888,-0.11111111111111116,abgeschwaecht
asset:BTC,rf_05,11,rf_05_pseudo_011,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1ejq;dio_1sub;dio_1v2w,0.2208894963760304,0.9712140175219024,0.6676992225461612,0.6211058951071837,-0.04659332743897748,0.02464788732394366,0.02168566957299352,-0.002962217750950142,0.75,0.6180555555555556,-0.13194444444444442,abgeschwaecht
asset:SOL,rf_05,11,rf_05_pseudo_011,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1ejq;dio_1sub;dio_1v2w,0.2208894963760304,0.9712140175219024,0.6415804140127388,0.6429810983590052,0.0014006843462663898,0.026324614352783368,0.026436396154706013,0.00011178180192264464,0.6875,0.6527777777777778,-0.03472222222222221,gemischt
overall,rf_05,12,rf_05_pseudo_012,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0nx9;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.22130817625420562,0.9883187317480183,0.6466676059958867,0.6092850525052942,-0.037382553490592496,0.02523474178403756,0.022831433042700647,-0.002403308741336912,0.6979166666666666,0.5798611111111112,-0.11805555555555547,abgeschwaecht
year:2024,rf_05,12,rf_05_pseudo_012,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0nx9;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.22130817625420562,0.9883187317480183,0.6297329418344519,0.5906091923949066,-0.03912374943954533,0.024983232729711605,0.020344287949921755,-0.00463894477978985,0.6458333333333334,0.5277777777777778,-0.11805555555555558,abgeschwaecht
year:2025,rf_05,12,rf_05_pseudo_012,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0nx9;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.22130817625420562,0.9883187317480183,0.6636278195488721,0.6289646404919582,-0.03466317905691385,0.025486250838363516,0.025318578135479542,-0.0001676727028839739,0.75,0.6319444444444444,-0.11805555555555558,abgeschwaecht
asset:BTC,rf_05,12,rf_05_pseudo_012,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0nx9;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.22130817625420562,0.9883187317480183,0.6612006631511665,0.5996419227894296,-0.06155874036173692,0.0249832327297116,0.02017661524703778,-0.00480661748267382,0.7291666666666666,0.5694444444444444,-0.1597222222222222,abgeschwaecht
asset:SOL,rf_05,12,rf_05_pseudo_012,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0nx9;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.22130817625420562,0.9883187317480183,0.6322055137844611,0.6188361528822054,-0.013369360902255711,0.025486250838363516,0.025486250838363516,0.0,0.6666666666666666,0.5902777777777778,-0.07638888888888884,gemischt
overall,rf_05,13,rf_05_pseudo_013,volume,dio_0g2r;dio_0gh3;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w,0.2219481882315475,0.9753858990404672,0.662460495191562,0.6265590513435965,-0.035901443847965564,0.025737759892689473,0.024116923764811088,-0.0016208361278783855,0.7395833333333334,0.6354166666666666,-0.10416666666666674,abgeschwaecht
year:2024,rf_05,13,rf_05_pseudo_013,volume,dio_0g2r;dio_0gh3;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w,0.2219481882315475,0.9753858990404672,0.6524105171870073,0.63219022258026,-0.020220294606747236,0.025318578135479542,0.022300469483568078,-0.0030181086519114643,0.7083333333333334,0.6319444444444444,-0.07638888888888895,abgeschwaecht
year:2025,rf_05,13,rf_05_pseudo_013,volume,dio_0g2r;dio_0gh3;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w,0.2219481882315475,0.9753858990404672,0.6725389194139194,0.6218869731800766,-0.05065194623384284,0.026156941649899398,0.0259333780460541,-0.00022356360384529622,0.7708333333333334,0.6388888888888888,-0.13194444444444453,abgeschwaecht
asset:BTC,rf_05,13,rf_05_pseudo_013,volume,dio_0g2r;dio_0gh3;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w,0.2219481882315475,0.9753858990404672,0.6757839964844998,0.6211058951071837,-0.0546781013773161,0.024983232729711605,0.02168566957299352,-0.0032975631567180863,0.7708333333333334,0.6180555555555556,-0.1527777777777778,abgeschwaecht
asset:SOL,rf_05,13,rf_05_pseudo_013,volume,dio_0g2r;dio_0gh3;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w,0.2219481882315475,0.9753858990404672,0.6492729053646775,0.632126357560568,-0.017146547804109513,0.02649228705566734,0.02654817795662866,5.589090096132232e-05,0.7083333333333334,0.6527777777777778,-0.05555555555555558,gemischt
overall,rf_05,14,rf_05_pseudo_014,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1v2w,0.22257715340596018,0.9741343345848978,0.6666935483870967,0.643558423274397,-0.02313512511269966,0.025989268947015424,0.024536105522021016,-0.001453163424994408,0.75,0.6493055555555556,-0.10069444444444442,abgeschwaecht
year:2024,rf_05,14,rf_05_pseudo_014,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1v2w,0.22257715340596018,0.9741343345848978,0.6451188505203406,0.6354701627486437,-0.009648687771696918,0.025318578135479542,0.02207690587972278,-0.0032416722557567605,0.6875,0.6111111111111112,-0.07638888888888884,abgeschwaecht
year:2025,rf_05,14,rf_05_pseudo_014,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1v2w,0.22257715340596018,0.9741343345848978,0.6882833557951482,0.6526086340333234,-0.035674721761824846,0.026659959758551306,0.02699530516431925,0.00033534540576794433,0.8125,0.6875,-0.125,gemischt
asset:BTC,rf_05,14,rf_05_pseudo_014,volume,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1v2w,0.22257715340596018,0.9741343345848978,0.676172619047619,0.6295995670995671,-0.04657305194805195,0.02515090543259557,0.022132796780684104,-0.0030181086519114678,0.7708333333333334,0.6388888888888888,-0.13194444444444453,abgeschwaecht
