symbol_family,events,holdout_labels,dominant_field_contact_class,dominant_field_share,field_classes,syntax_reifung,avg_carry,avg_strain,avg_rekopplung
dio_1gw3,25,sol_negstress:2;sol_stress:2;btc_stress:2,tragende_rekopplung,0.88,tragende_rekopplung:22;offene_rekopplung:3,weltuebergreifend_feldstabil,0.43350201064814814,0.13706893009259258,0.6790888907407407
dio_02vn,24,doge_stress:1;stress_chain_2023:1,tragende_rekopplung,0.9166666666666666,tragende_rekopplung:22;offene_rekopplung:2,weltuebergreifend_feldstabil,0.4388761363636364,0.18581311363636366,0.6555592727272728
dio_02x1,24,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:24,junge_syntaxinsel,0.5024889583333334,0.15571566666666667,0.6880667916666667
dio_12dx,24,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:24,junge_syntaxinsel,0.49996870833333334,0.15919954166666667,0.6817605416666667
dio_1e0y,24,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:24,junge_syntaxinsel,0.5016302083333334,0.161082375,0.6867093333333333
dio_1mjc,24,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:24,junge_syntaxinsel,0.5320678333333333,0.11876491666666666,0.7182952083333334
dio_1qyl,24,sol_negstress:2;btc_stress:2;sol_stress:2;doge_stress:1,tragende_rekopplung,0.875,tragende_rekopplung:21;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4224729761904762,0.15098197142857142,0.6704631595238095
dio_00hc,22,doge_stress:3,offene_rekopplung,0.8181818181818182,offene_rekopplung:18;spannungsnahe_oeffnung:3;offener_feldkontakt:1,junge_syntaxinsel,0.3944367037037037,0.28047927777777776,0.5929994444444444
dio_06ik,22,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:22,junge_syntaxinsel,0.4925594545454546,0.15799304545454546,0.6880420454545455
dio_0gzn,22,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:22,junge_syntaxinsel,0.5367545,0.11088290909090909,0.7259818181818182
dio_0rgc,22,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:22,junge_syntaxinsel,0.5193654090909091,0.1329680909090909,0.7034155454545454
dio_0u2x,22,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:22,junge_syntaxinsel,0.4927063181818182,0.17259036363636363,0.6778929090909092
dio_19zk,22,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:22,junge_syntaxinsel,0.5085980454545455,0.14386404545454545,0.693539
dio_1gsb,22,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:22,junge_syntaxinsel,0.521985,0.12385886363636364,0.7118519545454546
dio_1yt8,22,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:22,junge_syntaxinsel,0.516705,0.1353254090909091,0.7010542272727273
dio_05s8,21,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.8571428571428571,tragende_rekopplung:18;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4141081746031746,0.1560731259920635,0.6660079246031746
dio_0abk,21,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.8571428571428571,tragende_rekopplung:18;offene_rekopplung:3,weltuebergreifend_feldstabil,0.41159017195767195,0.15442381084656084,0.6643689365079365
dio_0ad3,21,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.8571428571428571,tragende_rekopplung:18;offene_rekopplung:3,weltuebergreifend_feldstabil,0.40188572222222224,0.16683833333333334,0.6543758472222222
dio_1vl5,21,sol_negstress:2;sol_stress:2;btc_stress:2,tragende_rekopplung,0.8571428571428571,tragende_rekopplung:18;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4103023247863248,0.15962111965811965,0.6674046666666666
dio_00pl,20,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:20,junge_syntaxinsel,0.5126031,0.1330716,0.70103005
dio_0ioc,20,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:20,junge_syntaxinsel,0.47762225,0.18864285,0.6672276
dio_0lr0,20,doge_stress:1;stress_chain_2023:1,tragende_rekopplung,0.9,tragende_rekopplung:18;getragen_offen:2,weltuebergreifend_feldstabil,0.45114825000000003,0.23381275,0.6484225277777778
dio_0s8r,20,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:20,junge_syntaxinsel,0.48445495,0.16938825,0.67878875
dio_1n3f,20,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.85,tragende_rekopplung:17;offene_rekopplung:3,weltuebergreifend_feldstabil,0.410117,0.1652102152777778,0.6610381875
dio_1tfy,20,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.85,tragende_rekopplung:17;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4001673055555556,0.16929965277777778,0.6547990787037037
dio_03wz,19,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.8421052631578947,tragende_rekopplung:16;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4005802388888889,0.1589564111111111,0.6587548055555555
dio_0ef6,19,doge_stress:1;stress_chain_2023:1;sol_negstress:1,tragende_rekopplung,0.8421052631578947,tragende_rekopplung:16;offene_rekopplung:3,weltuebergreifend_feldstabil,0.38910202083333334,0.17483254166666667,0.6449900625
dio_0fc4,19,doge_stress:1;sol_negstress:1,tragende_rekopplung,0.9473684210526315,tragende_rekopplung:18;spannungsnahe_oeffnung:1,weltuebergreifend_feldstabil,0.4094703333333334,0.25991641666666665,0.6254571666666666
dio_0tp9,19,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.8421052631578947,tragende_rekopplung:16;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4171328833333333,0.16591667777777777,0.6596456722222223
dio_0u24,19,doge_stress:1;sol_negstress:1,tragende_rekopplung,1.0,tragende_rekopplung:19,weltuebergreifend_feldstabil,0.4708331388888889,0.13676727777777778,0.6885726388888889
dio_16ee,19,sol_negstress:2;sol_stress:2;btc_stress:2,tragende_rekopplung,0.8421052631578947,tragende_rekopplung:16;offene_rekopplung:3,weltuebergreifend_feldstabil,0.39720892424242427,0.17495823484848486,0.6531602537878788
dio_183x,19,sol_negstress:2;sol_stress:2;btc_stress:2,tragende_rekopplung,0.8421052631578947,tragende_rekopplung:16;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4128440984848485,0.14123782954545455,0.6702027386363636
dio_00v0,18,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:18,junge_syntaxinsel,0.5067345555555556,0.1448518888888889,0.7001398333333333
dio_01kh,18,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:18,junge_syntaxinsel,0.4874266666666667,0.17887188888888889,0.6689583888888889
dio_033x,18,doge_stress:2,tragende_rekopplung,0.8888888888888888,tragende_rekopplung:16;offene_rekopplung:2,junge_syntaxinsel,0.42698184375000003,0.23294625000000002,0.62506978125
dio_03yt,18,doge_stress:2,tragende_rekopplung,0.8888888888888888,tragende_rekopplung:16;offene_rekopplung:2,junge_syntaxinsel,0.41999725,0.235520375,0.62809496875
dio_06fh,18,doge_stress:2,tragende_rekopplung,0.8888888888888888,tragende_rekopplung:16;offene_rekopplung:2,junge_syntaxinsel,0.43681740625,0.218195,0.6385970000000001
dio_09ep,18,doge_stress:2,tragende_rekopplung,0.8888888888888888,tragende_rekopplung:16;offene_rekopplung:2,junge_syntaxinsel,0.4322991875,0.22679715625,0.62747109375
dio_0dj7,18,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.8333333333333334,tragende_rekopplung:15;offene_rekopplung:3,weltuebergreifend_feldstabil,0.40250755555555556,0.15822524074074074,0.6605531481481481
dio_0idr,18,doge_stress:2,tragende_rekopplung,0.6666666666666666,tragende_rekopplung:12;offene_rekopplung:6,junge_syntaxinsel,0.43444649999999996,0.2394184583333333,0.629097625
dio_0uzq,18,sol_negstress:2;btc_stress:2;stress_chain_2024:1;sol_stress:1,tragende_rekopplung,0.7222222222222222,tragende_rekopplung:13;offene_rekopplung:5,weltuebergreifend_feldoffen,0.38984509523809524,0.15648590476190477,0.6563841706349206
dio_126s,18,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:18,junge_syntaxinsel,0.48531683333333336,0.18169294444444445,0.6678017222222222
dio_13it,18,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:18,junge_syntaxinsel,0.4757570555555556,0.19450722222222222,0.6530843888888889
dio_18yk,18,sol_negstress:2;btc_stress:2;sol_stress:2,tragende_rekopplung,0.8333333333333334,tragende_rekopplung:15;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4088613392857143,0.15138010714285713,0.666772255952381
dio_19tt,18,sol_negstress:2;btc_stress:2;sol_stress:2;stress_chain_2024:1,tragende_rekopplung,0.7222222222222222,tragende_rekopplung:13;offene_rekopplung:5,weltuebergreifend_feldoffen,0.4075049675324675,0.15085992857142858,0.6627264350649351
dio_1ap6,18,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:18,junge_syntaxinsel,0.479826,0.1858956111111111,0.6664178888888889
dio_1gm9,18,btc_stress:2;sol_negstress:2;sol_stress:2,tragende_rekopplung,0.8333333333333334,tragende_rekopplung:15;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4087602857142857,0.15518966666666667,0.6620011904761904
dio_1kue,18,doge_stress:1,tragende_rekopplung,1.0,tragende_rekopplung:18,junge_syntaxinsel,0.496397,0.16085927777777778,0.6777931666666667
