dataset,control,phase,metric,observed,null_mean,null_sd,null_min,null_max,observed_minus_null_mean,lower_empirical_p,upper_empirical_p,two_sided_empirical_p,permutations,seed
2091_basis,world_activity_event_age_and_support_trajectory_preserving,second_half,indirect_minus_direct_depth_change_share,0.06718616100064878,0.07531244166251082,0.0749460452861756,-0.1232622853514248,0.22162851331556788,-0.008126280661862037,0.42574257425742573,0.5841584158415841,0.8514851485148515,100,2103
2091_basis,world_activity_event_age_and_support_trajectory_preserving,second_half,mean_world_indirect_depth_change_share,0.8361099780693073,0.8161894484558947,0.06916611595773106,0.6360926226869554,0.9686150648816644,0.01992052961341262,0.6237623762376238,0.38613861386138615,0.7722772277227723,100,2103
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,all,indirect_depth_change_share,0.7773269084453461,0.7906839124186322,0.05704530300186509,0.6362752557274495,0.9019570546960859,-0.013357003973286097,0.37623762376237624,0.6336633663366337,0.7524752475247525,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,all,indirect_mean_absolute_depth_change,1.5269887564460225,1.5561387268577225,0.17293526048903365,1.1723941161552118,1.9501225800997548,-0.029149970411699977,0.45544554455445546,0.5544554455445545,0.9108910891089109,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,all,indirect_minus_direct_depth_change_share,-0.000545431980185751,0.028803061354802387,0.05948976795139998,-0.14457751325178114,0.14430458501734822,-0.029348493334988138,0.27722772277227725,0.7326732673267327,0.5544554455445545,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,all,mean_world_indirect_depth_change_share,0.8378952337729996,0.8055346351437105,0.04240536282827192,0.6815577050337138,0.9023069789505199,0.032360598629289083,0.7920792079207921,0.21782178217821782,0.43564356435643564,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,first_half,indirect_depth_change_share,0.7956650045792205,0.7945100234049048,0.07101294247369903,0.5865472677317595,0.9379261219090261,0.0011549811743156724,0.44554455445544555,0.5643564356435643,0.8910891089108911,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,first_half,indirect_mean_absolute_depth_change,1.3893355042230588,1.4930375496082222,0.20176728454609752,1.0570876157525186,2.087412231606798,-0.10370204538516337,0.31683168316831684,0.693069306930693,0.6336633663366337,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,first_half,indirect_minus_direct_depth_change_share,-0.02052069178213456,0.009284176478932456,0.07738261033703192,-0.21395461432595697,0.1574995221599672,-0.029804868261067013,0.32673267326732675,0.6831683168316832,0.6534653465346535,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,first_half,mean_world_indirect_depth_change_share,0.8863244935243625,0.8204922195307368,0.051514564101297684,0.6531641049399597,0.9348706424512307,0.06583227399362568,0.9405940594059405,0.06930693069306931,0.13861386138613863,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,second_half,indirect_depth_change_share,0.7725199391821601,0.7896809730854384,0.06839626475523211,0.6194883832590893,0.9113073168129318,-0.017161033903278278,0.36633663366336633,0.6435643564356436,0.7326732673267327,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,second_half,indirect_mean_absolute_depth_change,1.5630718344047587,1.572679452639441,0.21087317870010666,1.129291258769239,2.086958841260103,-0.009607618234682258,0.5148514851485149,0.49504950495049505,0.9900990099009901,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,second_half,indirect_minus_direct_depth_change_share,0.00891330521813305,0.03649246572734449,0.07204936115989824,-0.16105068309720616,0.16660507108558742,-0.027579160509211442,0.32673267326732675,0.6831683168316832,0.6534653465346535,100,2104
2092_holdout,world_activity_event_age_and_support_trajectory_preserving,second_half,mean_world_indirect_depth_change_share,0.7926945913383941,0.7915742230491525,0.06576831888668129,0.6196900438327491,0.9064080340599823,0.0011203682892416689,0.49504950495049505,0.5148514851485149,0.9900990099009901,100,2104
