dataset,universe_scope,source_key_posthoc,paths,original_synchrony_excess,alternative_order_excess_mean,forward_rotation_excess_mean,reverse_rotation_excess_mean,original_minus_alternative_mean,original_minus_forward_mean,original_minus_reverse_mean,alternative_orders_at_least_original,direction,direction_vs_forward,direction_vs_reverse
2091_basis,a,2091_basis|BTC|2025|15000,8,83.474320241,36.926047551,75.051634167,1.977593152,46.54827269,8.422686074,81.496727089,5,positive,positive,positive
2091_basis,a,2091_basis|BTC|2025|3000,8,83.464249748,36.385656115,73.852421496,2.041121182,47.078593633,9.611828252,81.423128566,5,positive,positive,positive
2091_basis,a,2091_basis|BTC|2025|4000,8,82.047331318,36.454748457,74.065366657,1.978348439,45.592582861,7.981964661,80.068982879,6,positive,positive,positive
2091_basis,a,2091_basis|BTC|2025|5000,8,83.545820744,36.499802969,74.160395496,1.977593152,47.046017775,9.385425248,81.568227592,5,positive,positive,positive
2091_basis,a,2091_basis|BTC|2025|6000,8,85.947633433,36.334603092,73.814977571,1.977593152,49.613030341,12.132655862,83.970040281,3,positive,positive,positive
2091_basis,a,2091_basis|BTC|2025|9000,8,82.970795569,36.660930864,74.499130276,1.975914737,46.309864705,8.471665293,80.994880832,6,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|0,8,82.047331318,36.325452078,73.795935183,1.977509232,45.72187924,8.251396135,80.069822086,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|1000,8,83.470292043,36.439817856,74.033141079,1.979271568,47.030474187,9.437150964,81.491020475,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|11000,8,83.235649547,36.389509173,73.519454362,2.353726083,46.846140374,9.716195185,80.881923464,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|12000,8,85.723061429,36.133368362,73.380939303,1.989761665,49.589693067,12.342122126,83.733299764,3,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|14000,8,80.356495468,35.743640265,72.467637096,2.079976503,44.612855203,7.888858372,78.276518966,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|15000,8,82.876132929,35.551731687,72.147853154,2.005287009,47.324401242,10.728279775,80.87084592,2,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|3000,8,82.886203423,36.538333552,74.241050993,1.977509232,46.347869871,8.64515243,80.908694191,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|4000,8,86.199395769,36.941941416,75.094845739,1.968445787,49.257454353,11.10455003,84.230949982,3,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|5000,8,83.545820744,36.363106966,73.874576582,1.977593152,47.182713778,9.671244162,81.568227592,4,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|6000,8,83.147029204,36.176102281,73.503433123,1.959382343,46.970926923,9.643596081,81.187646861,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|7000,8,82.79758308,36.566530934,74.299642955,1.977844915,46.231052146,8.497940125,80.819738165,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|8000,8,79.715005036,35.424449407,71.803716928,2.076787513,44.290555629,7.911288108,77.638217523,6,positive,positive,positive
2091_basis,a,2091_basis|SOL|2024|9000,8,87.49144008,36.11042515,73.318959993,2.002601544,51.38101493,14.172480087,85.488838536,1,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|10000,8,83.159113796,36.338762643,73.823949464,1.97734139,46.820351153,9.335164332,81.181772406,4,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|11000,8,81.896273916,35.767021323,72.52256706,2.074437731,46.129252593,9.373706856,79.821836185,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|12000,8,81.043303121,35.722754937,72.425890324,2.078214166,45.320548184,8.617412797,78.965088955,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|13000,8,84.492447129,36.054380665,73.204156368,2.000419604,48.438066464,11.288290761,82.492027525,3,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|14000,8,83.362537763,35.46849687,71.976471665,2.002853307,47.894040893,11.386066098,81.359684456,3,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|2000,8,82.886203423,36.257673278,73.656779273,1.97515945,46.628530145,9.22942415,80.911043973,4,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|3000,8,83.464249748,36.373746661,73.828069212,2.040617657,47.090503087,9.636180536,81.423632091,4,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|4000,8,83.474320241,36.745610579,74.674356862,1.977593152,46.728709662,8.799963379,81.496727089,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|5000,8,82.13695871,35.728841018,72.444200311,2.073094999,46.408117692,9.692758399,80.063863711,5,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|6000,8,82.135951661,36.283768992,73.717934633,1.969117154,45.852182669,8.418017028,80.166834507,4,positive,positive,positive
2091_basis,a,2091_basis|SOL|2025|9000,8,80.195367572,35.547002934,72.063718759,2.073346761,44.648364638,8.131648813,78.122020811,6,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|0,8,106.278952669,39.080782871,75.436510116,5.754699564,67.198169798,30.842442553,100.524253105,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|10000,8,106.278952669,39.080782871,75.436510116,5.754699564,67.198169798,30.842442553,100.524253105,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|11000,8,107.582074521,39.052454135,75.24471299,5.876216852,68.529620386,32.337361531,101.705857669,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|12000,8,104.064451157,38.279697009,73.739448869,5.774924472,65.784754148,30.325002288,98.289526685,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|13000,8,107.209466263,38.793335961,74.835667857,5.754531722,68.416130302,32.373798406,101.454934541,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|14000,8,106.314199396,38.72564473,74.673807562,5.773162135,67.588554666,31.640391834,100.541037261,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|15000,8,105.901309165,38.930732519,75.102444383,5.773329977,66.970576646,30.798864782,100.127979188,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|2000,8,105.901309165,38.928849775,75.096768287,5.774924471,66.97245939,30.804540878,100.126384694,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|3000,8,107.04531722,38.675423618,74.590588666,5.75318899,68.369893602,32.454728554,101.29212823,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|5000,8,106.673716013,38.656464819,74.528975556,5.773329977,68.017251194,32.144740457,100.900386036,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|6000,8,106.278952669,38.859538509,74.977112515,5.751762337,67.41941416,31.301840154,100.527190332,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|7000,8,106.191339376,39.433425281,76.152613751,5.774169184,66.757914095,30.038725625,100.417170192,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|8000,8,106.278952669,38.909803406,75.080106198,5.753692514,67.369149263,31.198846471,100.525260155,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2024|9000,8,106.278952669,39.01786418,75.304861302,5.754783485,67.261088489,30.974091367,100.524169184,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|0,8,104.095669688,38.222295197,73.543531997,5.844494797,65.873374491,30.552137691,98.251174891,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|10000,8,106.278952669,39.135601384,75.455186304,5.84264854,67.143351285,30.823766365,100.436304129,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|11000,8,107.04531722,38.841411621,74.935823492,5.754867405,68.203905599,32.109493728,101.290449815,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|14000,8,107.04531722,38.658216209,74.556440538,5.751510574,68.387101011,32.488876682,101.293806646,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|15000,8,106.962739175,39.401462411,76.102627483,5.758727761,67.561276764,30.860111692,101.204011414,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|3000,8,107.419939576,38.849161522,74.851231346,5.847264183,68.570778054,32.56870823,101.572675393,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|4000,8,107.04531722,38.903235693,75.066648357,5.753440752,68.142081527,31.978668863,101.291876468,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|5000,8,106.355488419,38.791628355,74.811590222,5.773329977,67.563860064,31.543898197,100.582158442,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|6000,8,106.410876133,38.387013442,73.964753273,5.774085264,68.023862691,32.44612286,100.636790869,0,positive,positive,positive
2091_basis,b,2091_basis|BTC|2025|9000,8,105.901309165,39.144051841,75.548658793,5.773162135,66.757257324,30.352650372,100.12814703,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|0,8,107.04531722,38.681816192,74.605053557,5.75218194,68.363501028,32.440263663,101.29313528,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|1000,8,106.191339376,39.17535794,75.63123684,5.757468949,67.015981436,30.560102536,100.433870427,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|11000,8,106.422960724,38.824510705,74.634532637,5.998657268,67.598450019,31.788428087,100.424303456,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|12000,8,106.650553877,38.403257586,73.997161952,5.775511917,68.247296291,32.653391925,100.87504196,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|14000,8,105.735146021,38.182319716,73.457383503,5.846844579,67.552826305,32.277762518,99.888301442,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|15000,8,105.231621348,38.543325014,74.217248008,5.842228936,66.688296334,31.01437334,99.389392412,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|3000,8,106.044310171,38.92512807,75.10747963,5.757972474,67.119182101,30.936830541,100.286337697,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|4000,8,105.879154078,38.75427996,74.671518813,5.830144344,67.124874118,31.207635265,100.049009734,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|5000,8,106.355488419,38.840317002,74.912386707,5.774253105,67.515171417,31.443101712,100.581235314,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|6000,8,107.499496475,38.621174307,74.479996338,5.750587446,68.878322168,33.019500137,101.748909029,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|7000,8,106.278952669,39.26183283,75.811956422,5.75755287,67.017119839,30.466996247,100.521399799,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|8000,8,106.135951662,38.372345549,73.858097592,5.84373951,67.763606113,32.27785407,100.292212152,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2024|9000,8,105.73716012,38.775077718,74.775611096,5.774588788,66.962082402,30.961549024,99.962571332,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|10000,8,107.209466263,38.830334078,74.819188868,5.840550521,68.379132185,32.390277395,101.368915742,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|11000,8,105.27391742,38.568676387,74.266684976,5.845501847,66.705241033,31.007232444,99.428415574,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|12000,8,105.242698891,38.770567888,74.690378101,5.844075193,66.472131003,30.55232079,99.398623698,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|13000,8,106.650553877,38.213494461,73.601483109,5.774504868,68.437059416,33.049070768,100.876049009,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|14000,8,103.595166163,38.276807216,73.732948823,5.775344076,65.318358947,29.86221734,97.819822088,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|2000,8,107.04531722,38.643241823,74.527876957,5.748992951,68.402075397,32.517440263,101.296324269,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|3000,8,107.193353473,38.697491134,74.629131191,5.760154414,68.495862339,32.564222282,101.433199059,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|4000,8,105.901309165,39.14155611,75.560651835,5.757385029,66.759753055,30.34065733,100.143924136,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|5000,8,105.789526686,38.758395727,74.665934267,5.843152065,67.031130959,31.123592419,99.946374621,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|6000,8,107.04531722,38.677787994,74.602307058,5.746978852,68.367529226,32.443010162,101.298338368,0,positive,positive,positive
2091_basis,b,2091_basis|SOL|2025|9000,8,106.62940584,38.455755506,74.032500229,5.84373951,68.173650334,32.596905611,100.78566633,0,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|0,16,189.076535749,75.500109462,149.428728371,7.732208795,113.576426287,39.647807378,181.344326954,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|10000,16,189.076535749,75.501554359,149.431657969,7.732292716,113.57498139,39.64487778,181.344243033,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|11000,16,191.134944611,75.455098735,149.04467637,7.997985902,115.679845876,42.090268241,183.136958709,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|12000,16,187.191339373,73.882875783,145.997802801,7.777526016,113.30846359,41.193536572,179.413813357,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|13000,16,190.257804631,75.159770568,148.715462785,7.733719369,115.098034063,41.542341846,182.524085262,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|14000,16,190.86304129,75.299706642,148.991302755,7.749076872,115.563334648,41.871738535,183.113964418,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|15000,16,189.362537764,75.637155743,149.696695047,7.749244714,113.725382021,39.665842717,181.613293051,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|2000,16,189.375629406,75.503261965,149.414995881,7.750839208,113.872367441,39.960633525,181.624790198,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|3000,16,190.093655588,74.972634529,148.327474137,7.730698221,115.121021059,41.766181451,182.362957367,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|5000,16,190.606243705,75.011734314,148.361622265,7.774337026,115.594509391,42.24462144,182.831906679,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|6000,16,189.165156092,75.332501423,149.079831548,7.730782142,113.832654669,40.085324544,181.43437395,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|7000,16,189.661631419,76.270896274,151.019042388,7.751762337,113.390735145,38.642589031,181.909869082,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|8000,16,189.076535749,75.273260651,148.951844731,7.734558577,113.803275098,40.124691018,181.341977172,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2024|9000,16,189.076535749,75.474057533,149.374073056,7.732376637,113.602478216,39.702462693,181.344159112,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|0,16,184.523665661,73.660493017,145.371143459,7.925730111,110.863172644,39.152522202,176.59793555,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|10000,16,189.165156092,75.674197645,149.696786597,7.820157772,113.490958447,39.468369495,181.34499832,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|11000,16,189.092648538,75.270239503,148.947816534,7.732460558,113.822409035,40.144832004,181.36018798,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|14000,16,190.093655588,75.046674548,148.484116085,7.729019806,115.04698104,41.609539503,182.364635782,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|15000,16,190.437059416,76.327509961,151.15426165,7.736320914,114.109549455,39.282797766,182.700738502,0,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|3000,16,190.884189324,75.234817636,148.703652842,7.888385365,115.649371688,42.180536482,182.995803959,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|4000,16,189.092648538,75.35798415,149.132015014,7.731789192,113.734664388,39.960633524,181.360859346,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|5000,16,189.901309163,75.291431324,148.971985718,7.750923129,114.609877839,40.929323445,182.150386034,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|6000,16,192.358509566,74.721616533,147.779730843,7.751678416,117.636893033,44.578778723,184.60683115,1,positive,positive,positive
2091_basis,all,2091_basis|BTC|2025|9000,16,188.872104734,75.804982705,150.047789069,7.749076872,113.067122029,38.824315665,181.123027862,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|0,16,189.092648538,75.007268269,148.400988739,7.729691172,114.085380269,40.691659799,181.362957366,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|1000,16,189.661631419,75.615175796,149.664377918,7.736740517,114.046455623,39.997253501,181.924890902,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|11000,16,189.658610271,75.214019878,148.153986999,8.352383351,114.444590393,41.504623272,181.30622692,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|12000,16,192.373615306,74.536625947,147.378101255,7.765273582,117.836989359,44.995514051,184.608341724,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|14000,16,186.091641489,73.925959981,145.925020599,7.926821081,112.165681508,40.16662089,178.164820408,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|15000,16,188.107754277,74.095056701,146.365101162,7.847515945,114.012697576,41.742653115,180.260238332,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|3000,16,188.930513594,75.463461623,149.348530623,7.735481706,113.467051971,39.581982971,181.195031888,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|4000,16,192.078549847,75.696221376,149.766364552,7.798590131,116.382328471,42.312185295,184.279959716,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|5000,16,189.901309163,75.203423968,148.786963289,7.751846258,114.697885195,41.114345874,182.149462905,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|6000,16,190.646525679,74.797276588,147.98342946,7.709969789,115.849249091,42.663096219,182.93655589,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|7000,16,189.076535749,75.828363764,150.111599377,7.735397785,113.248171985,38.964936372,181.341137964,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|8000,16,185.850956698,73.796794956,145.66181452,7.920527023,112.054161742,40.189142178,177.930429675,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2024|9000,16,193.2286002,74.885502868,148.094571089,7.777190333,118.343097332,45.134029111,185.451409867,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|10000,16,190.368580059,75.169096721,148.643138332,7.817891911,115.199483338,41.725441727,182.550688148,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|11000,16,187.170191336,74.33569771,146.789252037,7.919939578,112.834493626,40.380939299,179.250251758,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|12000,16,186.286002012,74.493322826,147.116268425,7.922289359,111.792679186,39.169733587,178.363712653,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|13000,16,191.143001006,74.267875126,146.805639477,7.774924472,116.87512588,44.337361529,183.368076534,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|14000,16,186.957703926,73.745304085,145.709420489,7.778197382,113.212399841,41.248283437,179.179506544,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|2000,16,189.931520643,74.900915101,148.18465623,7.7241524,115.030605542,41.746864413,182.207368242,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|3000,16,190.657603221,75.071237795,148.457200402,7.800772072,115.586365426,42.200402819,182.856831149,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|4000,16,189.375629406,75.887166689,150.235008697,7.734978181,113.488462717,39.140620709,181.640651225,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|5000,16,187.926485396,74.487236744,147.110134578,7.916247063,113.439248652,40.816350818,180.010238333,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|6000,16,189.181268881,74.961556986,148.320241692,7.716096006,114.219711895,40.861027189,181.465172875,1,positive,positive,positive
2091_basis,all,2091_basis|SOL|2025|9000,16,186.824773412,74.00275844,146.096218988,7.917086271,112.822014972,40.728554424,178.907687141,1,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2024|0,8,94.766364551,41.501247866,82.705117642,3.731033904,53.265116685,12.061246909,91.035330647,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2024|1000,8,94.812688822,41.083497526,81.60102536,3.942430346,53.729191296,13.211663462,90.870258476,3,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2024|2000,8,95.055387714,41.406191164,82.568067381,3.674471299,53.64919655,12.487320333,91.380916415,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2024|3000,8,95.497482377,41.440080564,82.484299185,3.816213494,54.057401813,13.013183192,91.681268883,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2024|4000,8,94.436052366,41.753404265,83.16918429,3.788939241,52.682648101,11.266868076,90.647113125,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2024|6000,8,98.087613295,42.159551644,84.166346242,3.653323263,55.928061651,13.921267053,94.434290032,4,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2024|7000,8,95.497482377,41.265466965,82.12304312,3.812688822,54.232015412,13.374439257,91.684793555,4,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2024|8000,8,98.124874119,42.278295897,84.356403918,3.706696878,55.846578222,13.768470201,94.418177241,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2025|1000,8,98.264853978,42.638250361,84.975556166,3.829053374,55.626603617,13.289297812,94.435800605,3,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2025|3000,8,94.693856998,41.992469022,83.798498581,3.67027526,52.701387976,10.895358417,91.023581738,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2025|4000,8,96.963746223,41.63317133,82.792914035,3.903407184,55.330574893,14.170832188,93.060339039,4,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2025|5000,8,95.767371601,41.567537983,82.845463701,3.729439409,54.199833618,12.9219079,92.037932192,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2025|6000,8,95.839879154,41.450063488,82.598461961,3.730698221,54.389815666,13.241417193,92.109180933,4,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2025|7000,8,95.767371601,42.254608345,84.434679118,3.589543471,53.512763256,11.332692483,92.17782813,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2025|8000,8,94.910372608,42.206751609,84.24654399,3.67027526,52.703620999,10.663828618,91.240097348,5,positive,positive,positive
2092_holdout,a,2092_holdout|DOGE|2025|9000,8,95.497482377,41.181225097,82.040831274,3.726586103,54.31625728,13.456651103,91.770896275,4,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|0,8,97.233635448,42.6892596,85.278861119,3.648791541,54.544375848,11.954774329,93.584843907,6,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|2000,8,94.712990937,41.434695039,82.394854893,3.887881839,53.278295898,12.318136044,90.825109098,5,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|3000,8,99.703927493,42.000306493,83.858738442,3.630077207,57.703621,15.845189051,96.073850286,4,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|4000,8,94.693856998,42.081527212,84.072416003,3.589879154,52.612329786,10.621440995,91.103977844,5,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|5000,8,95.788519637,41.737510399,83.018126888,3.896945284,54.051009238,12.770392749,91.891574353,4,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|6000,8,98.264853978,42.684530846,85.13851506,3.768378651,55.580323132,13.126338918,94.496475327,5,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|7000,8,101.650553878,42.507596655,84.835759407,3.706780799,59.142957223,16.814794471,97.943773079,1,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|8000,8,95.933534743,41.66872455,83.056760963,3.729691171,54.264810193,12.87677378,92.203843572,4,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2024|9000,8,95.694864048,42.250667718,84.164789893,3.829389057,53.44419633,11.530074155,91.865474991,5,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2025|1000,8,96.005035247,41.46573843,82.5385883,3.815626049,54.539296817,13.466446947,92.189409198,4,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2025|2000,8,98.508559918,41.957791497,83.687173854,3.70585767,56.550768421,14.821386064,94.802702248,4,positive,positive,positive
2092_holdout,a,2092_holdout|PAXG|2025|3000,8,94.693856998,42.132755375,84.179529434,3.589879154,52.561101623,10.514327564,91.103977844,5,positive,positive,positive
