group,role_family,pseudo_index,pseudo_id,component,members,match_distance,source_event_ratio,real_family_continuity_score,control_family_continuity_score,control_minus_real_family_continuity_score,real_mean_family_event_share,control_mean_family_event_share,control_minus_real_mean_family_event_share,real_mean_member_coverage,control_mean_member_coverage,control_minus_real_mean_member_coverage,relation
timeframe:15m,rf_05,1,rf_05_pseudo_001,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20766033226272262,0.9758030871923238,0.6522945468509984,0.6248337301587301,-0.027460816692268297,0.02079141515761234,0.020959087860496314,0.0001676727028839739,0.7083333333333334,0.6180555555555556,-0.09027777777777779,gemischt
timeframe:15m,rf_05,1,rf_05_pseudo_001,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20766033226272262,0.9758030871923238,0.6522945468509984,0.6027890179060129,-0.0495055289449855,0.02079141515761234,0.02269170579029734,0.0019002906326850005,0.7083333333333334,0.5694444444444444,-0.13888888888888895,gemischt
overall,rf_05,2,rf_05_pseudo_002,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6365111758989309,0.606710937310095,-0.02980023858883596,0.020539906103286387,0.018248379163872123,-0.0022915269394142637,0.6666666666666666,0.5694444444444444,-0.09722222222222221,abgeschwaecht
overall,rf_05,2,rf_05_pseudo_002,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6365111758989309,0.5894356320468608,-0.047075543852070134,0.020539906103286387,0.018136597361949475,-0.002403308741336912,0.6666666666666666,0.5381944444444444,-0.1284722222222222,abgeschwaecht
overall,rf_05,2,rf_05_pseudo_002,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6365111758989309,0.611797381906558,-0.024713793992372945,0.020539906103286387,0.019757433489827857,-0.0007824726134585298,0.6666666666666666,0.5868055555555556,-0.07986111111111105,abgeschwaecht
overall,rf_05,2,rf_05_pseudo_002,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6365111758989309,0.6049214262553271,-0.03158974964360384,0.020539906103286387,0.02154594232059021,0.0010060362173038226,0.6666666666666666,0.5729166666666666,-0.09375,gemischt
timeframe:1h,rf_05,2,rf_05_pseudo_002,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6201785714285714,0.5971012774299627,-0.023077293998608694,0.02012072434607646,0.014028616141292197,-0.006092108204784261,0.625,0.5277777777777778,-0.09722222222222221,abgeschwaecht
timeframe:1h,rf_05,2,rf_05_pseudo_002,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6201785714285714,0.6015512589928058,-0.018627312435765542,0.02012072434607646,0.015537670467247931,-0.0045830538788285274,0.625,0.5625,-0.0625,abgeschwaecht
timeframe:1h,rf_05,2,rf_05_pseudo_002,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6201785714285714,0.5960586393191815,-0.024119932109389897,0.02012072434607646,0.018555779119159403,-0.0015649452269170562,0.625,0.5486111111111112,-0.07638888888888884,abgeschwaecht
timeframe:1h,rf_05,2,rf_05_pseudo_002,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6201785714285714,0.5993773568359203,-0.02080121459265105,0.02012072434607646,0.020232506147999107,0.00011178180192264811,0.625,0.5555555555555556,-0.06944444444444442,gemischt
timeframe:15m,rf_05,2,rf_05_pseudo_002,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6527738095238095,0.6181888178156835,-0.03458499170812601,0.02095908786049631,0.022468142186452045,0.0015090543259557339,0.7083333333333334,0.6111111111111112,-0.09722222222222221,gemischt
timeframe:15m,rf_05,2,rf_05_pseudo_002,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6527738095238095,0.5782246074530442,-0.07454920207076532,0.02095908786049631,0.020735524256651018,-0.00022356360384529275,0.7083333333333334,0.5138888888888888,-0.19444444444444453,abgeschwaecht
timeframe:15m,rf_05,2,rf_05_pseudo_002,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6527738095238095,0.6272642857142857,-0.02550952380952376,0.02095908786049631,0.020959087860496314,3.469446951953614e-18,0.7083333333333334,0.625,-0.08333333333333337,gemischt
timeframe:15m,rf_05,2,rf_05_pseudo_002,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1udx;dio_1v2w,0.20873912203161948,0.9799749687108886,0.6527738095238095,0.6105266668607133,-0.04224714266309615,0.02095908786049631,0.02285937849318131,0.0019002906326850005,0.7083333333333334,0.5902777777777778,-0.11805555555555558,gemischt
overall,rf_05,3,rf_05_pseudo_003,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6484303284566838,0.6275972873942764,-0.020833041062407354,0.020875251509054324,0.019142633579253297,-0.0017326179298010266,0.6979166666666666,0.6215277777777778,-0.07638888888888884,abgeschwaecht
overall,rf_05,3,rf_05_pseudo_003,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6484303284566838,0.6154965124816446,-0.03293381597503919,0.020875251509054324,0.01903085177733065,-0.0018443997317236747,0.6979166666666666,0.6041666666666666,-0.09375,abgeschwaecht
overall,rf_05,3,rf_05_pseudo_003,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6484303284566838,0.6234195858575988,-0.02501074259908498,0.020875251509054324,0.02042812430136374,-0.0004471272076905855,0.6979166666666666,0.6145833333333334,-0.08333333333333326,abgeschwaecht
overall,rf_05,3,rf_05_pseudo_003,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6484303284566838,0.6153091848129536,-0.0331211436437302,0.020875251509054324,0.022244578582606752,0.001369327073552428,0.6979166666666666,0.5972222222222222,-0.10069444444444442,gemischt
timeframe:1h,rf_05,3,rf_05_pseudo_003,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6196503601440576,0.6164835309916108,-0.003166829152446815,0.01995305164319249,0.01469930695282808,-0.005253744690364407,0.625,0.5763888888888888,-0.04861111111111116,abgeschwaecht
timeframe:1h,rf_05,3,rf_05_pseudo_003,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6196503601440576,0.6304116898697463,0.010761329725688662,0.01995305164319249,0.016823161189358372,-0.003129890453834116,0.625,0.6319444444444444,0.00694444444444442,gemischt
timeframe:1h,rf_05,3,rf_05_pseudo_003,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6196503601440576,0.6078822905131045,-0.011768069630953115,0.01995305164319249,0.01922646993069528,-0.0007265817124972075,0.625,0.5763888888888888,-0.04861111111111116,abgeschwaecht
timeframe:1h,rf_05,3,rf_05_pseudo_003,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6196503601440576,0.602616533670689,-0.017033826473368596,0.01995305164319249,0.020511960652805722,0.0005589090096132336,0.625,0.5625,-0.0625,gemischt
timeframe:15m,rf_05,3,rf_05_pseudo_003,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6769345238095238,0.6404761904761904,-0.03645833333333337,0.021797451374916163,0.023585960205678515,0.0017885088307623524,0.7708333333333334,0.6666666666666666,-0.10416666666666674,gemischt
timeframe:15m,rf_05,3,rf_05_pseudo_003,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6769345238095238,0.6016609231411862,-0.07527360066833755,0.021797451374916163,0.02123854236530293,-0.0005589090096132336,0.7708333333333334,0.5763888888888888,-0.19444444444444453,abgeschwaecht
timeframe:15m,rf_05,3,rf_05_pseudo_003,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6769345238095238,0.6387158545588778,-0.03821866925064599,0.021797451374916163,0.021629778672032193,-0.00016767270288397043,0.7708333333333334,0.6527777777777778,-0.11805555555555558,abgeschwaecht
timeframe:15m,rf_05,3,rf_05_pseudo_003,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w,0.20936207585715216,0.9787234042553191,0.6769345238095238,0.6279238122988122,-0.04901071151071157,0.021797451374916163,0.02397719651240778,0.0021797451374916156,0.7708333333333334,0.6319444444444444,-0.13888888888888895,gemischt
overall,rf_05,4,rf_05_pseudo_004,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.6409672619047618,0.601410934744268,-0.03955632716049384,0.02012072434607646,0.018108651911468814,-0.002012072434607645,0.6354166666666666,0.5555555555555556,-0.07986111111111105,abgeschwaecht
overall,rf_05,4,rf_05_pseudo_004,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.6409672619047618,0.5827693382951936,-0.058197923609568214,0.02012072434607646,0.017968924659065504,-0.0021517996870109544,0.6354166666666666,0.5208333333333334,-0.11458333333333326,abgeschwaecht
overall,rf_05,4,rf_05_pseudo_004,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.6409672619047618,0.6134190520777599,-0.0275482098270019,0.02012072434607646,0.019897160742231166,-0.00022356360384529275,0.6354166666666666,0.5902777777777778,-0.04513888888888884,abgeschwaecht
overall,rf_05,4,rf_05_pseudo_004,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.6409672619047618,0.6022569444444444,-0.03871031746031739,0.02012072434607646,0.021462105969148222,0.0013413816230717635,0.6354166666666666,0.5659722222222222,-0.06944444444444442,gemischt
timeframe:1h,rf_05,4,rf_05_pseudo_004,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.5961360837438423,0.6025754593175853,0.006439375573742967,0.019450033534540577,0.014196288844176168,-0.005253744690364409,0.5625,0.5416666666666666,-0.02083333333333337,gemischt
timeframe:1h,rf_05,4,rf_05_pseudo_004,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.5961360837438423,0.5880835667600374,-0.008052516983804936,0.019450033534540577,0.015202325061479992,-0.004247708473060585,0.5625,0.5277777777777778,-0.03472222222222221,abgeschwaecht
timeframe:1h,rf_05,4,rf_05_pseudo_004,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.5961360837438423,0.6018135332768122,0.0056774495329698915,0.019450033534540577,0.018835233623966018,-0.0006147999105745594,0.5625,0.5625,0.0,gemischt
timeframe:1h,rf_05,4,rf_05_pseudo_004,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.5961360837438423,0.5988813724189769,0.0027452886751345718,0.019450033534540577,0.020064833445115133,0.0006147999105745559,0.5625,0.5555555555555556,-0.00694444444444442,gemischt
timeframe:15m,rf_05,4,rf_05_pseudo_004,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.6856278801843317,0.6023874989928288,-0.0832403811915029,0.02079141515761234,0.022021014978761456,0.0012295998211491153,0.7083333333333334,0.5694444444444444,-0.13888888888888895,gemischt
timeframe:15m,rf_05,4,rf_05_pseudo_004,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.6856278801843317,0.5782246074530442,-0.10740327273128758,0.02079141515761234,0.020735524256651018,-5.589090096132232e-05,0.7083333333333334,0.5138888888888888,-0.19444444444444453,abgeschwaecht
timeframe:15m,rf_05,4,rf_05_pseudo_004,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.6856278801843317,0.6248337301587301,-0.06079415002560162,0.02079141515761234,0.020959087860496314,0.0001676727028839739,0.7083333333333334,0.6180555555555556,-0.09027777777777779,gemischt
timeframe:15m,rf_05,4,rf_05_pseudo_004,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.20965059176934864,0.9803921568627451,0.6856278801843317,0.6056655557496022,-0.0799623244347295,0.02079141515761234,0.022859378493181308,0.0020679633355689675,0.7083333333333334,0.5763888888888888,-0.13194444444444453,gemischt
overall,rf_05,5,rf_05_pseudo_005,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.6653375,0.6289704200457475,-0.03636707995425248,0.02095908786049631,0.019198524480214623,-0.0017605633802816878,0.6979166666666666,0.625,-0.07291666666666663,abgeschwaecht
overall,rf_05,5,rf_05_pseudo_005,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.6653375,0.6063638517969007,-0.05897364820309936,0.02095908786049631,0.018835233623966018,-0.0021238542365302933,0.6979166666666666,0.5798611111111112,-0.11805555555555547,abgeschwaecht
overall,rf_05,5,rf_05_pseudo_005,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.6653375,0.6246348636353766,-0.04070263636462346,0.02095908786049631,0.02042812430136374,-0.0005309635591325725,0.6979166666666666,0.6180555555555556,-0.07986111111111105,abgeschwaecht
overall,rf_05,5,rf_05_pseudo_005,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.6653375,0.6232493468401853,-0.042088153159814734,0.02095908786049631,0.02249608763693271,0.0015369997764363985,0.6979166666666666,0.6180555555555556,-0.07986111111111105,gemischt
timeframe:1h,rf_05,5,rf_05_pseudo_005,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.6196503601440576,0.6088122605363984,-0.010838099607659246,0.01995305164319249,0.014587525150905433,-0.0053655264922870555,0.625,0.5555555555555556,-0.06944444444444442,abgeschwaecht
timeframe:1h,rf_05,5,rf_05_pseudo_005,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.6196503601440576,0.617328936078936,-0.002321424065121591,0.01995305164319249,0.016543706684551754,-0.0034093449586407344,0.625,0.5972222222222222,-0.02777777777777779,abgeschwaecht
timeframe:1h,rf_05,5,rf_05_pseudo_005,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.6196503601440576,0.6078822905131045,-0.011768069630953115,0.01995305164319249,0.01922646993069528,-0.0007265817124972075,0.625,0.5763888888888888,-0.04861111111111116,abgeschwaecht
timeframe:1h,rf_05,5,rf_05_pseudo_005,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.6196503601440576,0.6108499297842461,-0.008800430359811484,0.01995305164319249,0.020847306058573666,0.000894254415381178,0.625,0.5833333333333334,-0.04166666666666663,gemischt
timeframe:15m,rf_05,5,rf_05_pseudo_005,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.7107040621592148,0.6507349653476413,-0.059969096811573475,0.021965124077800133,0.02380952380952381,0.0018443997317236782,0.7708333333333334,0.6944444444444444,-0.07638888888888895,gemischt
timeframe:15m,rf_05,5,rf_05_pseudo_005,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.7107040621592148,0.5964592781557068,-0.11424478400350802,0.021965124077800133,0.02112676056338028,-0.0008383635144198522,0.7708333333333334,0.5625,-0.20833333333333337,abgeschwaecht
timeframe:15m,rf_05,5,rf_05_pseudo_005,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.7107040621592148,0.6411464101144334,-0.06955765204478137,0.021965124077800133,0.021629778672032193,-0.00033534540576794086,0.7708333333333334,0.6597222222222222,-0.11111111111111116,abgeschwaecht
timeframe:15m,rf_05,5,rf_05_pseudo_005,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1udx;dio_1v2w,0.21045355732739934,0.9828952857738841,0.7107040621592148,0.6356150793650793,-0.07508898279413545,0.021965124077800133,0.024144869215291753,0.002179745137491619,0.7708333333333334,0.6527777777777778,-0.11805555555555558,gemischt
overall,rf_05,6,rf_05_pseudo_006,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.6531778425655976,0.62371293580971,-0.029464906755887643,0.020539906103286387,0.019058797227811314,-0.0014811088754750727,0.6666666666666666,0.6111111111111112,-0.05555555555555547,abgeschwaecht
overall,rf_05,6,rf_05_pseudo_006,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.6531778425655976,0.5997406971770745,-0.05343714538852318,0.020539906103286387,0.018667560921082047,-0.0018723451822043394,0.6666666666666666,0.5625,-0.10416666666666663,abgeschwaecht
overall,rf_05,6,rf_05_pseudo_006,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.6531778425655976,0.6262303743961353,-0.026947468169462363,0.020539906103286387,0.020567851553767044,2.794545048065769e-05,0.6666666666666666,0.6215277777777778,-0.04513888888888884,gemischt
overall,rf_05,6,rf_05_pseudo_006,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.6531778425655976,0.6206042433598543,-0.03257359920574332,0.020539906103286387,0.022412251285490722,0.001872345182204336,0.6666666666666666,0.6111111111111112,-0.05555555555555547,gemischt
timeframe:1h,rf_05,6,rf_05_pseudo_006,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.595570652173913,0.6142406204906204,0.01866996831670742,0.019282360831656607,0.014755197853789405,-0.004527162977867202,0.5625,0.5694444444444444,0.00694444444444442,gemischt
timeframe:1h,rf_05,6,rf_05_pseudo_006,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.595570652173913,0.6040178571428572,0.008447204968944133,0.019282360831656607,0.016208361278783816,-0.00307399955287279,0.5625,0.5625,0.0,gemischt
timeframe:1h,rf_05,6,rf_05_pseudo_006,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.595570652173913,0.6135763462500569,0.01800569407614383,0.019282360831656607,0.019505924435501903,0.00022356360384529622,0.5625,0.5902777777777778,0.02777777777777779,verstaerkt
timeframe:1h,rf_05,6,rf_05_pseudo_006,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.595570652173913,0.6103828828828829,0.014812230708969865,0.019282360831656607,0.020679633355689692,0.0013972725240330858,0.5625,0.5833333333333334,0.02083333333333337,verstaerkt
timeframe:15m,rf_05,6,rf_05_pseudo_006,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,0.21136629030580767,0.9833124739257405,0.7102678571428571,0.6350682577656261,-0.07519959937723097,0.021797451374916163,0.02336239660183322,0.0015649452269170562,0.7708333333333334,0.6527777777777778,-0.11805555555555558,gemischt
