preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,12851,12707,12850,weite_unruhige_seitwaerts,seitwaerts,-0.15798150257096863,2.0635972094068156,0.11588138011899589,77.0,0.001827,-0.783805,-0.547815,0.580044,0.556918,0.570331,0.466127,0.376187,0.268576,0.59013,0.565075,0.03745
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,12987,12843,12986,weite_unruhige_fallend,fallend,-0.9602524844019532,2.4384665491407507,0.10494888905346907,75.0,0.643826,0.38084,0.452041,0.827973,0.783484,0.809287,0.71461,0.35211,0.30174,0.57467,0.619513,0.092502
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,14944,14800,14943,weite_unruhige_fallend,fallend,-0.20464546461789623,2.3727422800821305,0.10492479933441953,66.0,-0.097772,-0.432659,-0.167138,0.679334,0.713405,0.693644,0.506976,0.36038,0.27654,0.584821,0.621346,0.0424
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,15203,15059,15202,weite_unruhige_steigend,steigend,3.799193188942502,3.911917934753981,0.09507783838268254,76.0,0.292048,-0.661621,-0.43802,0.728146,0.721319,0.725279,0.548493,0.350593,0.302064,0.565948,0.61289,0.019666
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,40,1,39,weite_unruhige_seitwaerts,seitwaerts,-0.10093136288002638,1.0724602680882,0.08032313468382432,17.0,0.018755,-0.440594,-0.313267,0.728192,0.520521,0.64097,0.56147,0.363496,0.281144,0.579099,0.64551,0.02272
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,238,94,237,weite_unruhige_seitwaerts,seitwaerts,-0.16114647120697517,0.9768564155577117,0.08188175619961773,81.0,0.022339,-0.574727,-0.241406,0.788031,0.633588,0.723165,0.487316,0.3535,0.296031,0.567599,0.647686,0.025769
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,598,454,597,weite_unruhige_steigend,steigend,1.0533449420360022,1.5374751242085682,0.07198778232319555,72.0,-0.241897,-0.626962,-0.130783,0.623546,0.740674,0.67274,0.391356,0.356243,0.288795,0.575744,0.649833,0.024063
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,722,578,721,weite_unruhige_steigend,steigend,2.087046230430154,2.376662771999653,0.06170497091869234,78.0,-0.093448,-0.741512,-0.300949,0.534782,0.551115,0.541642,0.424122,0.378814,0.267924,0.586695,0.602773,0.015505
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,918,774,917,weite_unruhige_steigend,steigend,0.24082091582150522,1.1654725885266368,0.07131721845848127,64.0,-0.046641,-0.486695,-0.181057,0.840321,0.656924,0.763294,0.491502,0.352046,0.291481,0.572179,0.652915,0.042141
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,1730,1586,1729,weite_unruhige_fallend,fallend,-1.0564309693663505,1.6855853965589565,0.0588340589592948,72.0,0.610529,-0.507247,-0.688909,0.731066,0.637254,0.691665,0.672722,0.362503,0.284049,0.581549,0.654723,0.023543
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,1890,1746,1889,weite_unruhige_seitwaerts,seitwaerts,-0.176992727923627,1.2623026710400145,0.06484120140394097,76.0,-0.272225,-0.706528,0.17965,0.461088,0.521195,0.486333,0.324951,0.384892,0.260837,0.596846,0.609411,0.042322
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,2265,2121,2264,weite_unruhige_steigend,steigend,0.5063369873633866,1.8893567228619381,0.08285498524344033,78.0,0.657101,-0.415444,0.675556,0.443547,-0.637087,0.524833,0.580458,0.383728,0.262973,0.596979,0.656411,0.067929
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,2766,2622,2765,weite_unruhige_steigend,steigend,2.1804618398241433,2.82697342173986,0.07597884437642521,71.0,-0.328889,-0.929524,0.326093,0.350216,0.416289,0.377967,0.211726,0.380965,0.270355,0.587752,0.602671,0.020818
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3431,3287,3430,enge_unruhige_seitwaerts,seitwaerts,0.1061719005899795,0.7972256678051256,0.04758230936851954,74.0,0.941273,0.879393,0.90965,0.883446,0.684864,0.800042,0.674005,0.366123,0.302024,0.575284,0.657289,0.139036
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3437,3293,3436,weite_unruhige_steigend,steigend,1.0122480370001412,1.912266683928768,0.05908316100758663,73.0,-0.2701,0.661579,-0.275571,-0.07065,0.175955,0.114878,0.372668,0.417139,0.203172,0.628688,0.628652,0.077829
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3474,3330,3473,weite_unruhige_steigend,steigend,0.4944193600227483,1.9115024692960547,0.08159573063486023,72.0,0.81711,-0.676299,-0.718632,0.769932,0.702278,0.741517,0.698039,0.358835,0.290896,0.576679,0.658736,0.030049
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3901,3757,3900,weite_unruhige_seitwaerts,seitwaerts,-0.10477192235357961,2.106622182598623,0.09048246027077904,69.0,0.784987,-0.902455,-0.92984,0.833516,0.70758,0.780623,0.633751,0.356061,0.297823,0.571086,0.659902,0.050944
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,5696,5552,5695,weite_unruhige_steigend,steigend,0.2240368936683763,2.194336596942765,0.08123880034886118,77.0,0.831503,-0.453809,-0.740774,0.816586,0.575044,0.715138,0.718916,0.361888,0.286074,0.582216,0.661322,0.022514
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,6001,5857,6000,weite_unruhige_steigend,steigend,2.0992978534421054,3.549310247455828,0.10167807258324676,69.0,0.098977,-0.569348,-0.371801,0.640367,0.752622,0.687514,0.533002,0.352027,0.297339,0.568556,0.65181,0.018804
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,6601,6457,6600,weite_unruhige_steigend,steigend,2.6471890805968843,3.49288543394252,0.16831684722420268,71.0,0.311425,-0.805516,0.773839,0.827531,0.642448,0.749796,0.298746,0.374908,0.293776,0.576928,0.653221,0.107341
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,7602,7458,7601,weite_unruhige_fallend,fallend,-0.9793835481153614,1.5594216137485681,0.07731209232898202,75.0,-0.07616,-0.530131,-0.254508,0.76541,0.642663,0.713856,0.484728,0.403558,0.271022,0.597332,0.655484,0.026523
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,7728,7584,7727,weite_unruhige_steigend,steigend,0.6391942811938013,1.2505013677227486,0.06364322298096424,71.0,-0.129896,-0.569799,-0.230536,0.689326,0.724547,0.704119,0.453297,0.417805,0.272701,0.602198,0.657902,0.027367
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,7946,7802,7945,enge_unruhige_steigend,steigend,0.2466066710308201,0.7875385591043726,0.055426779272374105,76.0,0.713065,0.378752,0.558561,0.848069,0.778146,0.818702,0.713221,0.354051,0.303836,0.573358,0.662149,0.09879
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,8222,8078,8221,weite_unruhige_steigend,steigend,1.2141938841089026,2.601890120338285,0.07845355471834173,77.0,0.890048,-0.260194,-0.830844,0.774778,0.672824,0.731958,0.732026,0.357582,0.291708,0.576356,0.663368,0.024925
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,9002,8858,9001,weite_unruhige_fallend,fallend,-0.19785601521951912,1.766245064932663,0.08026101925261207,74.0,0.012231,-0.747528,-0.392629,0.593982,0.620868,0.605274,0.454112,0.368226,0.280425,0.580185,0.614993,0.023445
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,10858,10714,10857,weite_unruhige_fallend,fallend,-1.3517961889648866,2.645770975279804,0.07271504149752624,71.0,0.602726,-0.75367,-0.618232,0.85574,0.687772,0.785193,0.60788,0.413921,0.286239,0.594586,0.660056,0.03448
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,12049,11905,12048,weite_unruhige_steigend,steigend,3.3656903408506023,3.4459108144753117,0.08605555432793252,65.0,0.971447,0.946995,0.956073,0.739015,0.764509,0.749723,0.674449,0.374866,0.292169,0.583221,0.664083,0.139463
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,12696,12552,12695,weite_unruhige_fallend,fallend,-1.240704109199905,1.7387944710839407,0.07438196607466221,77.0,0.133075,-0.668755,-0.519681,0.726907,0.672878,0.704215,0.523079,0.404019,0.273932,0.596563,0.661978,0.018542
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,14037,13893,14036,weite_unruhige_steigend,steigend,1.566772371606033,1.6727431369973573,0.06183602130361049,68.0,0.778651,0.609947,0.659463,0.803191,0.79274,0.798802,0.69671,0.360296,0.301195,0.576402,0.66482,0.106619
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,14371,14227,14370,weite_unruhige_fallend,fallend,-1.1887657583164057,2.449629454199154,0.09865537052538444,71.0,0.152117,-0.616541,-0.365464,0.65946,0.55225,0.614432,0.534634,0.367415,0.278623,0.584542,0.620109,0.022997
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,14600,14456,14599,weite_unruhige_fallend,fallend,-0.985076948909115,1.8143208546105338,0.08750713719617306,66.0,-0.237282,-0.622432,-0.17866,0.66694,0.554708,0.619803,0.408289,0.412416,0.263496,0.603473,0.625446,0.030637
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,15738,15594,15737,weite_unruhige_fallend,fallend,-3.253223709569133,4.171627997252244,0.10440354620093917,73.0,0.13505,-0.503744,0.657334,-0.245133,-0.448691,0.330627,0.446066,0.38495,0.255806,0.595394,0.609982,0.010747
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,751,607,750,weite_unruhige_steigend,steigend,3.508266051518638,4.603998462129956,0.15545570079883894,64.0,0.695486,0.581414,0.655067,0.766921,0.736471,0.754132,0.685097,0.372286,0.286367,0.581975,0.689346,0.10205
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,1611,1467,1610,weite_unruhige_steigend,steigend,1.1110596731632822,2.6248784778482555,0.12242231583928732,70.0,0.2223,-0.480927,-0.293442,0.662532,0.773691,0.709219,0.582826,0.358222,0.285248,0.575553,0.690357,0.025786
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,1907,1763,1906,weite_unruhige_fallend,fallend,-1.8659295093296526,2.2990094448283713,0.08689754024930259,72.0,0.609896,-0.38331,-0.39984,0.764575,0.724637,0.747801,0.722,0.354074,0.289006,0.578322,0.691331,0.025826
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,4942,4798,4941,weite_unruhige_steigend,steigend,1.7515704525654516,6.025035535787985,0.19856736006032163,52.0,0.349822,-0.47732,-0.854557,0.161564,0.39203,0.25836,0.638039,0.423506,0.188508,0.643879,0.657374,0.064172
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,4973,4829,4972,weite_unruhige_steigend,steigend,8.889298722854905,9.622389229563376,0.3075675841824584,54.0,-0.092585,-0.194586,0.590228,-0.432072,-0.436343,0.433866,0.513445,0.38358,0.254997,0.599025,0.639804,0.030747
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5096,4952,5095,weite_unruhige_steigend,steigend,11.927131577786595,19.932953994089374,0.5278708972304317,64.0,0.671665,0.843001,-0.925844,0.055146,-0.360646,0.183456,0.413849,0.414368,0.221601,0.620427,0.661736,0.05616
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5097,4953,5096,weite_unruhige_steigend,steigend,7.500436071864651,19.706087563230433,0.5358233036804468,64.0,0.641921,0.087365,-0.905237,-0.240046,-0.241617,0.240706,0.705393,0.448283,0.161099,0.665304,0.666027,0.104069
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5229,5085,5228,weite_unruhige_steigend,steigend,1.9323091694671082,11.265802528404555,0.5056642396116701,76.0,0.762694,0.671033,0.686515,0.769077,0.786474,0.776384,0.686355,0.367311,0.294421,0.578336,0.691988,0.104718
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5342,5198,5341,weite_unruhige_steigend,steigend,8.595330739299602,17.023346303501935,0.5810365326415913,77.0,-0.008083,-0.78624,0.568472,-0.268053,-0.529283,0.37777,0.307276,0.378467,0.264737,0.587938,0.644922,0.031568
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5687,5543,5686,weite_unruhige_fallend,fallend,-3.136808744057546,16.74860834586162,0.5757362335721604,76.0,0.057433,-0.557293,0.803657,-0.425003,-0.284519,0.366,0.378362,0.376781,0.268983,0.585398,0.64959,0.028091
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5814,5670,5813,weite_unruhige_fallend,fallend,-4.676360414065337,9.948846014419779,0.5178334071776699,76.0,-0.01626,-0.839375,-0.496514,0.59798,0.558736,0.581497,0.43001,0.374063,0.273667,0.585865,0.653341,0.026638
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6034,5890,6033,weite_unruhige_steigend,steigend,6.577181208053694,10.188758389261741,0.35770879940343037,72.0,0.375517,-0.637683,-0.455534,0.635242,0.703534,0.663925,0.588265,0.361333,0.286099,0.57931,0.687162,0.018238
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6323,6179,6322,weite_unruhige_steigend,steigend,3.2853886661950735,7.392124498938919,0.3033384421913068,71.0,0.760938,-0.567774,-0.632213,0.746677,0.764632,0.754218,0.705543,0.353222,0.296481,0.571985,0.69279,0.039874
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6578,6434,6577,weite_unruhige_fallend,fallend,-0.6777893639207498,5.666960776449825,0.31029139149577034,75.0,0.803967,0.371613,0.69841,0.801534,0.75082,0.780234,0.717849,0.365113,0.294784,0.580465,0.693432,0.097708
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6753,6609,6752,weite_unruhige_steigend,steigend,6.50286125895394,7.735403577574126,0.2613372105948836,74.0,-0.314507,-0.703268,0.100767,0.548067,0.545198,0.546862,0.321465,0.377648,0.269403,0.590259,0.657264,0.030076
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6798,6654,6797,weite_unruhige_steigend,steigend,7.65751340965495,8.85437515010808,0.23430759035394338,70.0,-0.336032,-0.618234,-0.029155,0.635594,0.737748,0.678498,0.355303,0.359266,0.282629,0.579751,0.69425,0.032598
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,7575,7431,7574,weite_unruhige_fallend,fallend,-11.497294983069326,12.186198575487488,0.23866206532691617,72.0,0.046292,-0.7013,-0.381699,0.67102,0.646294,0.660635,0.472386,0.409521,0.269015,0.598493,0.688927,0.021477
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,7577,7433,7576,weite_unruhige_fallend,fallend,-12.321942866038762,12.349186580524632,0.244760990460376,72.0,0.272224,-0.844642,-0.766445,0.788053,0.575596,0.698821,0.52625,0.362843,0.288244,0.575174,0.690071,0.035394
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,9613,9469,9612,weite_unruhige_fallend,fallend,-3.659737956851545,14.914786720520146,0.6564760997821785,74.0,0.649661,-0.632704,0.773925,-0.149133,-0.768352,0.409205,0.489905,0.376492,0.273017,0.58501,0.654045,0.01803
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,10029,9885,10028,weite_unruhige_steigend,steigend,4.674708133507729,7.7120573560044505,0.3187117505530534,81.0,0.097216,-0.751198,-0.605131,0.768082,0.628217,0.709339,0.494553,0.354642,0.297266,0.568568,0.691145,0.024161
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,10032,9888,10031,weite_unruhige_steigend,steigend,3.5111808552373605,7.806983130639461,0.3361544287520167,81.0,0.46957,0.908427,-0.917124,-0.249613,-0.33029,0.283497,0.328566,0.400086,0.243445,0.604304,0.668974,0.073383
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,14872,14728,14871,weite_unruhige_steigend,steigend,2.602337497840987,4.266221428982668,0.1963907600386396,72.0,0.22685,-0.774883,-0.513054,0.66133,0.769396,0.706718,0.501773,0.404783,0.275544,0.594666,0.692623,0.018973
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,15819,15675,15818,weite_unruhige_fallend,fallend,-7.622377622377628,9.796567069294339,0.3304019213110122,79.0,0.26786,0.910981,-0.85697,-0.341513,-0.512886,0.41349,0.27316,0.389639,0.26226,0.593084,0.657764,0.059453
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,15968,15824,15967,weite_unruhige_fallend,fallend,-7.232832182039826,10.747663551401873,0.5335079085587007,57.0,0.74383,-0.680186,0.841493,-0.530343,-0.207732,0.394846,0.484424,0.383371,0.271262,0.58746,0.661522,0.029394
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,16890,16746,16889,weite_unruhige_steigend,steigend,12.775126981683849,16.64614437432662,0.420439775622937,71.0,-0.33571,-0.724805,-0.050366,0.59634,0.687953,0.634818,0.321388,0.411565,0.263542,0.603312,0.694049,0.031364
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,116,1,115,weite_unruhige_fallend,fallend,-3.0272108843537335,6.1564625850340216,0.18698609878734027,49.0,0.512488,-0.35911,-0.400027,0.726716,0.629821,0.68602,0.707941,0.36,0.282016,0.584427,0.706897,0.027306
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,474,330,473,weite_unruhige_steigend,steigend,13.597615912398645,17.7281862914963,0.326936108608436,69.0,0.999168,0.664942,0.998719,0.006779,-0.087235,0.04057,0.781941,0.467488,0.123021,0.691664,0.684046,0.168527
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,486,342,485,weite_unruhige_steigend,steigend,17.80783712174036,27.757634918421424,0.49955259610468156,67.0,-0.284682,0.661586,-0.773674,-0.429229,-0.391846,0.413528,0.253631,0.387879,0.254451,0.59716,0.685957,0.099018
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,739,595,738,weite_unruhige_fallend,fallend,-3.689456198636116,8.818558022964385,0.3085475316197469,76.0,0.409981,-0.676862,-0.540939,0.639859,0.631201,0.636223,0.597854,0.371995,0.274594,0.583416,0.707681,0.046545
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,787,643,786,weite_unruhige_fallend,fallend,-7.530585580235187,8.783703527734897,0.40595181533832175,82.0,0.361701,-0.906451,-0.765673,0.667587,0.754988,0.704295,0.52222,0.360821,0.291146,0.572466,0.70675,0.031016
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,790,646,789,weite_unruhige_fallend,fallend,-7.884661402249346,8.560660445082558,0.41842811943314423,83.0,0.447424,0.274424,-0.913528,0.259153,0.023952,0.160369,0.592204,0.481207,0.162263,0.669029,0.690181,0.044629
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1061,917,1060,weite_unruhige_seitwaerts,seitwaerts,0.007340527049856366,9.344490934449087,0.42580154477313537,71.0,0.127365,-0.545235,0.653165,-0.373758,-0.40659,0.387547,0.421461,0.378704,0.268561,0.585919,0.67684,0.010835
