dataset,prefix_ticks,profile_component,edge_index,left_anonymous_node,right_anonymous_node,distance,same_source_posthoc,left_source_posthoc,right_source_posthoc,graph_used_source_label,memory_written,influences_action
2091_basis,1,count,1,a_001,b_021,0.25,0,2091_basis|BTC|2024|0,2091_basis|BTC|2025|4000,0,0,0
2091_basis,1,count,2,a_001,b_035,0.25,0,2091_basis|BTC|2024|0,2091_basis|SOL|2024|7000,0,0,0
2091_basis,1,count,3,a_002,b_039,0.75,0,2091_basis|BTC|2024|10000,2091_basis|SOL|2025|11000,0,0,0
2091_basis,1,count,4,a_004,b_013,0.75,0,2091_basis|BTC|2024|12000,2091_basis|BTC|2024|8000,0,0,0
2091_basis,1,count,5,a_004,b_022,0.75,0,2091_basis|BTC|2024|12000,2091_basis|BTC|2025|5000,0,0,0
2091_basis,1,count,6,a_004,b_045,0.75,0,2091_basis|BTC|2024|12000,2091_basis|SOL|2025|4000,0,0,0
2091_basis,1,count,7,a_005,b_024,0.5,0,2091_basis|BTC|2024|13000,2091_basis|BTC|2025|9000,0,0,0
2091_basis,1,count,8,a_006,b_042,0.25,0,2091_basis|BTC|2024|14000,2091_basis|SOL|2025|14000,0,0,0
2091_basis,1,count,9,a_007,b_037,0.5,0,2091_basis|BTC|2024|15000,2091_basis|SOL|2024|9000,0,0,0
2091_basis,1,count,10,a_007,b_048,0.5,0,2091_basis|BTC|2024|15000,2091_basis|SOL|2025|9000,0,0,0
2091_basis,1,count,11,a_008,b_042,0.25,0,2091_basis|BTC|2024|2000,2091_basis|SOL|2025|14000,0,0,0
2091_basis,1,count,12,a_009,b_021,0.25,0,2091_basis|BTC|2024|3000,2091_basis|BTC|2025|4000,0,0,0
2091_basis,1,count,13,a_009,b_035,0.25,0,2091_basis|BTC|2024|3000,2091_basis|SOL|2024|7000,0,0,0
2091_basis,1,count,14,a_010,b_037,0.5,0,2091_basis|BTC|2024|5000,2091_basis|SOL|2024|9000,0,0,0
2091_basis,1,count,15,a_010,b_048,0.5,0,2091_basis|BTC|2024|5000,2091_basis|SOL|2025|9000,0,0,0
2091_basis,1,count,16,a_011,b_006,0.5,0,2091_basis|BTC|2024|6000,2091_basis|BTC|2024|14000,0,0,0
2091_basis,1,count,17,a_012,b_021,0.25,0,2091_basis|BTC|2024|7000,2091_basis|BTC|2025|4000,0,0,0
2091_basis,1,count,18,a_012,b_035,0.25,0,2091_basis|BTC|2024|7000,2091_basis|SOL|2024|7000,0,0,0
2091_basis,1,count,19,a_013,b_041,0.5,0,2091_basis|BTC|2024|8000,2091_basis|SOL|2025|13000,0,0,0
2091_basis,1,count,20,a_014,b_014,0.5,1,2091_basis|BTC|2024|9000,2091_basis|BTC|2024|9000,0,0,0
2091_basis,1,count,21,a_014,b_017,0.5,0,2091_basis|BTC|2024|9000,2091_basis|BTC|2025|11000,0,0,0
2091_basis,1,count,22,a_014,b_026,0.5,0,2091_basis|BTC|2024|9000,2091_basis|SOL|2024|1000,0,0,0
2091_basis,1,count,23,a_015,b_015,0.75,1,2091_basis|BTC|2025|0,2091_basis|BTC|2025|0,0,0,0
2091_basis,1,count,24,a_015,b_045,0.75,0,2091_basis|BTC|2025|0,2091_basis|SOL|2025|4000,0,0,0
2091_basis,1,count,25,a_017,b_008,0.5,0,2091_basis|BTC|2025|11000,2091_basis|BTC|2024|2000,0,0,0
2091_basis,1,count,26,a_018,b_014,0.5,0,2091_basis|BTC|2025|14000,2091_basis|BTC|2024|9000,0,0,0
2091_basis,1,count,27,a_018,b_017,0.5,0,2091_basis|BTC|2025|14000,2091_basis|BTC|2025|11000,0,0,0
2091_basis,1,count,28,a_018,b_026,0.5,0,2091_basis|BTC|2025|14000,2091_basis|SOL|2024|1000,0,0,0
2091_basis,1,count,29,a_020,b_011,0.5,0,2091_basis|BTC|2025|3000,2091_basis|BTC|2024|6000,0,0,0
2091_basis,1,count,30,a_021,b_001,0.5,0,2091_basis|BTC|2025|4000,2091_basis|BTC|2024|0,0,0,0
2091_basis,1,count,31,a_021,b_009,0.5,0,2091_basis|BTC|2025|4000,2091_basis|BTC|2024|3000,0,0,0
2091_basis,1,count,32,a_021,b_012,0.5,0,2091_basis|BTC|2025|4000,2091_basis|BTC|2024|7000,0,0,0
2091_basis,1,count,33,a_021,b_019,0.5,0,2091_basis|BTC|2025|4000,2091_basis|BTC|2025|15000,0,0,0
2091_basis,1,count,34,a_022,b_030,0.5,0,2091_basis|BTC|2025|5000,2091_basis|SOL|2024|15000,0,0,0
2091_basis,1,count,35,a_023,b_031,0.75,0,2091_basis|BTC|2025|6000,2091_basis|SOL|2024|3000,0,0,0
2091_basis,1,count,36,a_023,b_043,0.75,0,2091_basis|BTC|2025|6000,2091_basis|SOL|2025|2000,0,0,0
2091_basis,1,count,37,a_024,b_003,0.5,0,2091_basis|BTC|2025|9000,2091_basis|BTC|2024|11000,0,0,0
2091_basis,1,count,38,a_024,b_037,0.5,0,2091_basis|BTC|2025|9000,2091_basis|SOL|2024|9000,0,0,0
2091_basis,1,count,39,a_024,b_048,0.5,0,2091_basis|BTC|2025|9000,2091_basis|SOL|2025|9000,0,0,0
2091_basis,1,count,40,a_025,b_010,0.5,0,2091_basis|SOL|2024|0,2091_basis|BTC|2024|5000,0,0,0
2091_basis,1,count,41,a_026,b_008,0.5,0,2091_basis|SOL|2024|1000,2091_basis|BTC|2024|2000,0,0,0
2091_basis,1,count,42,a_027,b_041,0.5,0,2091_basis|SOL|2024|11000,2091_basis|SOL|2025|13000,0,0,0
2091_basis,1,count,43,a_028,b_028,1.25,1,2091_basis|SOL|2024|12000,2091_basis|SOL|2024|12000,0,0,0
2091_basis,1,count,44,a_029,b_029,0.5,1,2091_basis|SOL|2024|14000,2091_basis|SOL|2024|14000,0,0,0
2091_basis,1,count,45,a_030,b_030,0.5,1,2091_basis|SOL|2024|15000,2091_basis|SOL|2024|15000,0,0,0
2091_basis,1,count,46,a_031,b_008,0.5,0,2091_basis|SOL|2024|3000,2091_basis|BTC|2024|2000,0,0,0
2091_basis,1,count,47,a_031,b_020,0.5,0,2091_basis|SOL|2024|3000,2091_basis|BTC|2025|3000,0,0,0
2091_basis,1,count,48,a_031,b_037,0.5,0,2091_basis|SOL|2024|3000,2091_basis|SOL|2024|9000,0,0,0
2091_basis,1,count,49,a_031,b_040,0.5,0,2091_basis|SOL|2024|3000,2091_basis|SOL|2025|12000,0,0,0
2091_basis,1,count,50,a_031,b_048,0.5,0,2091_basis|SOL|2024|3000,2091_basis|SOL|2025|9000,0,0,0
2091_basis,1,count,51,a_032,b_031,0.75,0,2091_basis|SOL|2024|4000,2091_basis|SOL|2024|3000,0,0,0
2091_basis,1,count,52,a_032,b_043,0.75,0,2091_basis|SOL|2024|4000,2091_basis|SOL|2025|2000,0,0,0
2091_basis,1,count,53,a_033,b_037,0.5,0,2091_basis|SOL|2024|5000,2091_basis|SOL|2024|9000,0,0,0
2091_basis,1,count,54,a_033,b_048,0.5,0,2091_basis|SOL|2024|5000,2091_basis|SOL|2025|9000,0,0,0
2091_basis,1,count,55,a_034,b_013,0.75,0,2091_basis|SOL|2024|6000,2091_basis|BTC|2024|8000,0,0,0
2091_basis,1,count,56,a_035,b_001,0.5,0,2091_basis|SOL|2024|7000,2091_basis|BTC|2024|0,0,0,0
2091_basis,1,count,57,a_035,b_009,0.5,0,2091_basis|SOL|2024|7000,2091_basis|BTC|2024|3000,0,0,0
2091_basis,1,count,58,a_035,b_012,0.5,0,2091_basis|SOL|2024|7000,2091_basis|BTC|2024|7000,0,0,0
2091_basis,1,count,59,a_035,b_019,0.5,0,2091_basis|SOL|2024|7000,2091_basis|BTC|2025|15000,0,0,0
2091_basis,1,count,60,a_036,b_037,0.5,0,2091_basis|SOL|2024|8000,2091_basis|SOL|2024|9000,0,0,0
2091_basis,1,count,61,a_036,b_048,0.5,0,2091_basis|SOL|2024|8000,2091_basis|SOL|2025|9000,0,0,0
2091_basis,1,count,62,a_039,b_014,0.5,0,2091_basis|SOL|2025|11000,2091_basis|BTC|2024|9000,0,0,0
2091_basis,1,count,63,a_040,b_006,0.5,0,2091_basis|SOL|2025|12000,2091_basis|BTC|2024|14000,0,0,0
2091_basis,1,count,64,a_040,b_036,0.5,0,2091_basis|SOL|2025|12000,2091_basis|SOL|2024|8000,0,0,0
2091_basis,1,count,65,a_040,b_037,0.5,0,2091_basis|SOL|2025|12000,2091_basis|SOL|2024|9000,0,0,0
2091_basis,1,count,66,a_040,b_040,0.5,1,2091_basis|SOL|2025|12000,2091_basis|SOL|2025|12000,0,0,0
2091_basis,1,count,67,a_040,b_048,0.5,0,2091_basis|SOL|2025|12000,2091_basis|SOL|2025|9000,0,0,0
2091_basis,1,count,68,a_042,b_014,0.5,0,2091_basis|SOL|2025|14000,2091_basis|BTC|2024|9000,0,0,0
2091_basis,1,count,69,a_042,b_017,0.5,0,2091_basis|SOL|2025|14000,2091_basis|BTC|2025|11000,0,0,0
2091_basis,1,count,70,a_042,b_026,0.5,0,2091_basis|SOL|2025|14000,2091_basis|SOL|2024|1000,0,0,0
2091_basis,1,count,71,a_043,b_020,0.5,0,2091_basis|SOL|2025|2000,2091_basis|BTC|2025|3000,0,0,0
2091_basis,1,count,72,a_044,b_034,0.5,0,2091_basis|SOL|2025|3000,2091_basis|SOL|2024|6000,0,0,0
2091_basis,1,count,73,a_045,b_003,0.5,0,2091_basis|SOL|2025|4000,2091_basis|BTC|2024|11000,0,0,0
2091_basis,1,count,74,a_045,b_037,0.5,0,2091_basis|SOL|2025|4000,2091_basis|SOL|2024|9000,0,0,0
2091_basis,1,count,75,a_045,b_048,0.5,0,2091_basis|SOL|2025|4000,2091_basis|SOL|2025|9000,0,0,0
2091_basis,1,count,76,a_046,b_005,0.5,0,2091_basis|SOL|2025|5000,2091_basis|BTC|2024|13000,0,0,0
2091_basis,1,count,77,a_046,b_046,0.5,1,2091_basis|SOL|2025|5000,2091_basis|SOL|2025|5000,0,0,0
2091_basis,1,count,78,a_047,b_031,0.75,0,2091_basis|SOL|2025|6000,2091_basis|SOL|2024|3000,0,0,0
