holdout_label,symbol_family,field_contact_class,events,distinct_symbols,runs,top_symbols,avg_carry,avg_strain,avg_rekopplung
doge2024,dio_104t,tragende_rekopplung,931,1,dio_mini_lauf_46:931,dio_104t4us:931,0.5890467196562835,0.1615807701396348,0.7253876015037594
btc2024,dio_104t,tragende_rekopplung,837,1,dio_mini_lauf_45:837,dio_104t4us:837,0.5889759964157706,0.16127044086021505,0.7253951063321386
btc2024,dio_0l7p,tragende_rekopplung,779,1,dio_mini_lauf_45:779,dio_0l7pvdk:779,0.5955532490372272,0.1506580680359435,0.7324862310654685
doge2024,dio_0l7p,tragende_rekopplung,753,1,dio_mini_lauf_46:753,dio_0l7pvdk:753,0.5955644714475432,0.15069500132802124,0.7326660225763613
paxg2024,dio_14wj,tragende_rekopplung,714,1,dio_mini_lauf_47:714,dio_14wjmk5:714,0.5982329425770309,0.1426391862745098,0.7421593767507003
paxg2024,dio_104t,tragende_rekopplung,644,1,dio_mini_lauf_47:644,dio_104t4us:644,0.5844779782608696,0.1647570900621118,0.728303049689441
paxg2024,dio_0l7p,tragende_rekopplung,531,1,dio_mini_lauf_47:531,dio_0l7pvdk:531,0.5917475103578155,0.1528431450094162,0.7347170320150659
btc2024,dio_14wj,tragende_rekopplung,493,1,dio_mini_lauf_45:493,dio_14wjmk5:493,0.599412537525355,0.14280429006085193,0.7373857667342799
doge2024,dio_14wj,tragende_rekopplung,489,1,dio_mini_lauf_46:489,dio_14wjmk5:489,0.5993293190184049,0.14322924948875257,0.7368578241308793
btc2024,dio_155c,tragende_rekopplung,485,1,dio_mini_lauf_45:485,dio_155c3g6:485,0.5819229092783506,0.16960934639175257,0.7202973649484536
btc2024,dio_0m9z,tragende_rekopplung,443,1,dio_mini_lauf_45:443,dio_0m9zys3:443,0.5761517539503386,0.180006079006772,0.7127306455981941
doge2024,dio_0m9z,tragende_rekopplung,434,1,dio_mini_lauf_46:434,dio_0m9zys3:434,0.5759771428571429,0.18098212442396314,0.711950638248848
doge2024,dio_155c,tragende_rekopplung,434,1,dio_mini_lauf_46:434,dio_155c3g6:434,0.5807486566820277,0.17113611059907835,0.7193704447004609
paxg2024,dio_02n3,tragende_rekopplung,421,1,dio_mini_lauf_47:421,dio_02n3w6a:421,0.5965274798099762,0.13960581472684086,0.7484000973871734
btc2024,dio_0h9h,tragende_rekopplung,365,1,dio_mini_lauf_45:365,dio_0h9h06p:365,0.5908711506849315,0.15618603013698631,0.7291611561643836
paxg2024,dio_1fll,tragende_rekopplung,357,1,dio_mini_lauf_47:357,dio_1fllaqz:357,0.6081533417366947,0.129205,0.7569336302521008
paxg2024,dio_0h9h,tragende_rekopplung,327,1,dio_mini_lauf_47:327,dio_0h9h06p:327,0.5881045382262997,0.15716517737003058,0.7328732262996942
doge2024,dio_0h9h,tragende_rekopplung,320,1,dio_mini_lauf_46:320,dio_0h9h06p:320,0.590265796875,0.156853946875,0.72872428125
paxg2024,dio_0m9z,tragende_rekopplung,314,1,dio_mini_lauf_47:314,dio_0m9zys3:314,0.572182601910828,0.18220866242038217,0.7146858280254778
paxg2024,dio_155c,tragende_rekopplung,289,1,dio_mini_lauf_47:289,dio_155c3g6:289,0.576249446366782,0.17298848442906575,0.7231410761245675
paxg2024,dio_01hu,tragende_rekopplung,275,1,dio_mini_lauf_47:275,dio_01huv7b:275,0.5856511490909091,0.1550418,0.7379177709090909
paxg2024,dio_06er,tragende_rekopplung,262,1,dio_mini_lauf_47:262,dio_06er2zu:262,0.5995940572519084,0.1423614465648855,0.7456929770992367
doge2024,dio_00ly,tragende_rekopplung,221,1,dio_mini_lauf_46:221,dio_00lyjkf:221,0.5885942171945702,0.1565667963800905,0.7279044208144796
doge2024,dio_06s7,tragende_rekopplung,212,1,dio_mini_lauf_46:212,dio_06s7dt1:212,0.5956482594339623,0.14540942452830188,0.7354360141509434
btc2024,dio_00ly,tragende_rekopplung,211,1,dio_mini_lauf_45:211,dio_00lyjkf:211,0.5886821943127962,0.155451336492891,0.7282222985781991
doge2024,dio_1kpz,tragende_rekopplung,206,1,dio_mini_lauf_46:206,dio_1kpzc2b:206,0.5962072233009709,0.1442984417475728,0.7358268980582524
btc2024,dio_1kpz,tragende_rekopplung,205,1,dio_mini_lauf_45:205,dio_1kpzc2b:205,0.5957284731707317,0.14498452195121952,0.7352031121951219
btc2024,dio_06s7,tragende_rekopplung,200,1,dio_mini_lauf_45:200,dio_06s7dt1:200,0.595203185,0.145294485,0.735135945
doge2024,dio_0pz6,tragende_rekopplung,195,1,dio_mini_lauf_46:195,dio_0pz659c:195,0.5934433641025642,0.15311813333333332,0.7321475435897435
paxg2024,dio_0dd2,tragende_rekopplung,195,1,dio_mini_lauf_47:195,dio_0dd2ogm:195,0.5890829897435897,0.15508299487179486,0.7386068051282051
paxg2024,dio_06s7,tragende_rekopplung,192,1,dio_mini_lauf_47:192,dio_06s7dt1:192,0.5923217916666667,0.14554977604166666,0.7387424739583334
paxg2024,dio_1kpz,tragende_rekopplung,190,1,dio_mini_lauf_47:190,dio_1kpzc2b:190,0.5936155105263158,0.14482042631578948,0.7387368947368421
