symbol_family,events,holdout_labels,dominant_field_contact_class,dominant_field_share,field_classes,syntax_reifung,avg_carry,avg_strain,avg_rekopplung
dio_03uk,464,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:464,weltuebergreifend_feldstabil,0.5905692090769744,0.14623193192181702,0.7360727372051008
dio_01hu,450,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:450,weltuebergreifend_feldstabil,0.5814672799033977,0.15526314559707344,0.7301865259358149
dio_0dd2,431,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:431,weltuebergreifend_feldstabil,0.5868758600869437,0.15568004407603891,0.7318191260389036
dio_1jc2,390,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:390,weltuebergreifend_feldstabil,0.596646508061001,0.13661083895390386,0.7403559832073687
dio_0kx9,380,doge2024:1;paxg2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:380,weltuebergreifend_feldstabil,0.5961373720836303,0.1366521607428526,0.7398072289419498
dio_17ct,349,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:349,weltuebergreifend_feldstabil,0.5782236591719369,0.16651558791730528,0.7224168389727046
dio_1r55,349,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:349,weltuebergreifend_feldstabil,0.5721203438749546,0.16760671522002132,0.7216087187296936
dio_0tay,334,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:334,weltuebergreifend_feldstabil,0.5809214489850427,0.1630959155448718,0.7246270504807693
dio_1492,300,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:300,weltuebergreifend_feldstabil,0.5942817592245371,0.13950167907407407,0.7390183817708333
dio_0nlj,292,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:292,weltuebergreifend_feldstabil,0.5938050791052268,0.13862545992247452,0.739978325387409
dio_09bn,283,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:283,weltuebergreifend_feldstabil,0.5864783325415569,0.1486058629847545,0.73308755801886
dio_1q85,276,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:276,weltuebergreifend_feldstabil,0.5678515319429016,0.1793723701535457,0.7119677849907231
dio_00ja,242,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:242,weltuebergreifend_feldstabil,0.5619531379482586,0.18305010480324274,0.7023863803610183
dio_1tiu,216,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:216,weltuebergreifend_feldstabil,0.5850372189158795,0.1460502204408457,0.7358221382051282
dio_19pg,215,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:215,weltuebergreifend_feldstabil,0.5623407944444445,0.17943017407407408,0.7058634699074074
dio_1uof,200,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:200,weltuebergreifend_feldstabil,0.5705039544444445,0.16335885615384615,0.713648424017094
dio_07uk,198,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:198,weltuebergreifend_feldstabil,0.5763105188805481,0.15875208375037098,0.7246843491321523
dio_05ap,196,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:196,weltuebergreifend_feldstabil,0.5899653553475911,0.13616742224899947,0.7414151710187697
dio_0ly7,176,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:176,weltuebergreifend_feldstabil,0.5886851041233953,0.13445776545282948,0.7411621767900137
dio_0oc3,175,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:175,weltuebergreifend_feldstabil,0.5455030457097564,0.1894428780109227,0.6997018409783375
dio_1350,172,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:172,weltuebergreifend_feldstabil,0.5798400263387978,0.14877405147540984,0.7295931610928962
dio_1gp2,171,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:171,weltuebergreifend_feldstabil,0.561834874679306,0.16947884347233697,0.7090994620276557
dio_10dv,168,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:168,weltuebergreifend_feldstabil,0.5688097846575604,0.15719427954897613,0.7253576093399128
dio_04uf,163,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:163,weltuebergreifend_feldstabil,0.5547599069448327,0.18501016383757274,0.7008849394582369
dio_1u5i,162,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:162,weltuebergreifend_feldstabil,0.5697833915342103,0.14889472180448982,0.7232534550733077
dio_0z9t,157,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:157,weltuebergreifend_feldstabil,0.5643058124893993,0.1666730497776598,0.7176346407822836
dio_02xf,150,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:150,weltuebergreifend_feldstabil,0.5607062630019876,0.17049219411908847,0.7073268783985407
dio_1ewh,150,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:150,weltuebergreifend_feldstabil,0.5591970354354354,0.16825231686590436,0.710288528473666
dio_06jk,149,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:149,weltuebergreifend_feldstabil,0.5580540310336977,0.1696548611338798,0.7152890419398907
dio_0obq,149,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:149,weltuebergreifend_feldstabil,0.5503267639095218,0.1776777934617356,0.7066713569866877
dio_05yg,147,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:147,weltuebergreifend_feldstabil,0.5448453290892115,0.19550066728913787,0.6912644886399004
dio_0fl2,146,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:146,weltuebergreifend_feldstabil,0.5771101570070293,0.14177100310395857,0.7342934454975952
dio_1o4z,145,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:145,weltuebergreifend_feldstabil,0.5619420336735084,0.16836366603600506,0.7095771985819669
dio_0g2r,138,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:138,weltuebergreifend_feldstabil,0.5580597071023312,0.1676518976835112,0.7090257484052092
dio_17db,133,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:133,weltuebergreifend_feldstabil,0.5340712827664399,0.20409021615646258,0.6859179848639456
dio_0n0i,129,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:129,weltuebergreifend_feldstabil,0.5865292755982906,0.1284492594871795,0.7401263376923077
dio_13o0,127,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:127,weltuebergreifend_feldstabil,0.5857798498930541,0.12774288461105482,0.7395011592930316
dio_161t,126,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:126,weltuebergreifend_feldstabil,0.5523378351851852,0.16290810952380952,0.7155186351851852
dio_06qi,125,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:125,weltuebergreifend_feldstabil,0.5631007078858249,0.15814836819061442,0.7181567088050315
dio_0jqc,122,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:122,weltuebergreifend_feldstabil,0.5613681777777778,0.15308863981481483,0.7224124064814815
dio_1cic,116,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:116,weltuebergreifend_feldstabil,0.5603920461035696,0.1571490218702866,0.7148132239064857
dio_0qqg,113,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:113,weltuebergreifend_feldstabil,0.5230149074504443,0.16598695406698563,0.7005862031442243
dio_08l0,112,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:112,weltuebergreifend_feldstabil,0.556420961168622,0.16413945958132045,0.7089369826777088
dio_1oye,110,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:110,weltuebergreifend_feldstabil,0.5334832565943044,0.19109395413165267,0.6939077216386554
dio_169a,103,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:103,weltuebergreifend_feldstabil,0.5374013119792725,0.19011099940730203,0.6953863632222448
dio_1mjc,99,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:99,weltuebergreifend_feldstabil,0.5701146110008819,0.1338852184744268,0.731831959766314
dio_06ik,97,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:97,weltuebergreifend_feldstabil,0.5278069044493904,0.17518130740550514,0.7005000174627632
dio_1nmh,97,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:97,weltuebergreifend_feldstabil,0.5337552545787546,0.1751913965201465,0.7046039821428571
dio_0pq6,95,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:95,weltuebergreifend_feldstabil,0.5483486964519141,0.16491437833800188,0.7049909901960785
dio_1v2w,95,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:95,weltuebergreifend_feldstabil,0.5291928425249169,0.19074487548911037,0.6811579407530455
dio_0jkk,94,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:94,weltuebergreifend_feldstabil,0.5321018738056238,0.19550518854081356,0.6846549555350805
dio_12fw,90,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:90,weltuebergreifend_feldstabil,0.5359287229276896,0.18703587469135802,0.6903441694003527
dio_1o0u,90,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:90,weltuebergreifend_feldstabil,0.5419012952812138,0.17554342921820681,0.70341107667017
dio_087m,86,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:86,weltuebergreifend_feldstabil,0.5688438439896036,0.1375418189408707,0.7295888026478232
dio_0g3b,86,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:86,weltuebergreifend_feldstabil,0.5765939019230769,0.12330780833333334,0.7391123967948718
dio_1ygx,86,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:86,weltuebergreifend_feldstabil,0.5773365278706801,0.12277320805462653,0.7396455596432553
dio_1wdi,85,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:85,weltuebergreifend_feldstabil,0.5585532588245088,0.1389857062104562,0.7206559105894106
dio_1xrt,85,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:85,weltuebergreifend_feldstabil,0.5497541345182595,0.15750563024475525,0.7119566958041958
dio_0fe7,83,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:83,weltuebergreifend_feldstabil,0.5502934341455645,0.15534480416202157,0.712446281626586
dio_17dc,78,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:78,weltuebergreifend_feldstabil,0.5484474030365769,0.1623719738325282,0.7101673199524576
dio_1j37,76,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:76,weltuebergreifend_feldstabil,0.552003279335607,0.15101901688349964,0.7119416147109595
dio_0v65,74,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:74,weltuebergreifend_feldstabil,0.554923401390214,0.14564059265821633,0.7153130415474082
dio_1ba6,74,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:74,weltuebergreifend_feldstabil,0.555386196996124,0.13608748139534885,0.7203403032945737
dio_1mwv,73,doge2024:1;paxg2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:73,weltuebergreifend_feldstabil,0.5539174365031898,0.15479993156897925,0.7150604588317384
dio_0pxr,72,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:72,weltuebergreifend_feldstabil,0.5344052484422387,0.18092694375516957,0.6921545317893576
dio_0ein,69,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:69,weltuebergreifend_feldstabil,0.5530717912698413,0.14487665873015873,0.7149122658730158
dio_0om4,68,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:68,weltuebergreifend_feldstabil,0.5530979935897435,0.14632785073260074,0.7153926675824176
dio_1rcm,68,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:68,weltuebergreifend_feldstabil,0.5259991274350649,0.18321010335497834,0.6934688373917749
dio_14d9,66,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:66,weltuebergreifend_feldstabil,0.5427182516209,0.16358518417874396,0.7048431031337401
dio_0kd6,63,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:63,weltuebergreifend_feldstabil,0.5461348311656138,0.1470219113918824,0.7191067052314299
dio_1772,63,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:63,weltuebergreifend_feldstabil,0.5258142519310754,0.1819667046939988,0.6899339974004753
dio_1aeg,63,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:63,weltuebergreifend_feldstabil,0.5367890236985237,0.17169712944832943,0.7034000042735042
dio_00pl,59,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:59,weltuebergreifend_feldstabil,0.5433923771929825,0.15051916264619883,0.709649327119883
dio_110p,56,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:56,weltuebergreifend_feldstabil,0.5347039440781441,0.141828278998779,0.7161706567765568
dio_18v0,56,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:56,weltuebergreifend_feldstabil,0.5063958945868946,0.19795924153846153,0.679221807977208
dio_0jmo,55,doge2024:2;paxg2024:1;btc2024:1,tragende_rekopplung,0.9818181818181818,tragende_rekopplung:54;offene_rekopplung:1,weltuebergreifend_feldstabil,0.47324823370313035,0.21688269414344685,0.6561372768317852
dio_18kx,54,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:54,weltuebergreifend_feldstabil,0.547249026322309,0.14282979134150872,0.7143556316734795
dio_1s2n,54,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:54,weltuebergreifend_feldstabil,0.5451956796825397,0.1467866419047619,0.7116089631746032
dio_0rgc,53,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:53,weltuebergreifend_feldstabil,0.5453116567460318,0.14783655456349207,0.7119228551587301
dio_1rqi,53,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:53,weltuebergreifend_feldstabil,0.5546891254901961,0.13623689841269843,0.7267684
dio_0d03,50,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:50,weltuebergreifend_feldstabil,0.5427624444444444,0.14345510582010582,0.7128138915343916
dio_0lsd,50,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:50,weltuebergreifend_feldstabil,0.5202415502479023,0.17428303527841343,0.6880265653127383
dio_16yy,50,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:50,weltuebergreifend_feldstabil,0.5123072232758621,0.17512492528735632,0.6918540754310345
dio_1p59,50,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:50,weltuebergreifend_feldstabil,0.47993331560283686,0.16644170212765957,0.6841651453900709
dio_0u1o,48,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:48,weltuebergreifend_feldstabil,0.5068475311447811,0.19809984175084175,0.6756855311447811
dio_1yoi,48,btc2024:2;doge2024:2;paxg2024:2,tragende_rekopplung,0.75,tragende_rekopplung:36;offene_rekopplung:12,weltuebergreifend_feldoffen,0.47503889920634923,0.2338277492063492,0.647947403968254
dio_05gr,47,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:47,weltuebergreifend_feldstabil,0.5044687464052288,0.2002876052287582,0.6733577071895425
dio_1qyl,46,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:46,weltuebergreifend_feldstabil,0.5484379930555556,0.12938565773809524,0.7194335866402116
dio_0ahb,45,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:45,weltuebergreifend_feldstabil,0.5143153288888889,0.1754663111111111,0.6838164666666666
dio_0gaw,45,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:45,weltuebergreifend_feldstabil,0.49708952284752284,0.1953264090909091,0.6782320885040884
dio_1vdo,44,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:44,weltuebergreifend_feldstabil,0.5367107568542568,0.1423808888888889,0.7107509736652237
dio_04q7,43,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:43,weltuebergreifend_feldstabil,0.5543841984126984,0.12105382195767196,0.7294989518518519
dio_1yt8,43,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:43,weltuebergreifend_feldstabil,0.5356601388471178,0.1502598894736842,0.7037026373433584
dio_0rlw,40,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:40,weltuebergreifend_feldstabil,0.49812569042145594,0.17183966245210727,0.6870995486590038
dio_1e0y,39,doge2024:1;paxg2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:39,weltuebergreifend_feldstabil,0.5134207858974359,0.17765406634615385,0.6885932506410256
dio_1oc2,39,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:39,weltuebergreifend_feldstabil,0.5260162947712418,0.15956288725490197,0.698702001633987
dio_1sa0,39,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:39,weltuebergreifend_feldstabil,0.5280388253968253,0.15907040476190476,0.6995460047619048
dio_07o8,38,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:38,weltuebergreifend_feldstabil,0.5093451248196248,0.16911660822510824,0.6909581645021645
dio_0klp,38,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:38,weltuebergreifend_feldstabil,0.4870019861111111,0.20525629292929293,0.6575511654040403
dio_0trm,37,paxg2024:2;doge2024:2;btc2024:1,tragende_rekopplung,0.9459459459459459,tragende_rekopplung:35;offene_rekopplung:2,weltuebergreifend_feldstabil,0.4431683907051282,0.21958378141025642,0.6512019153846154
dio_1un4,37,doge2024:2;btc2024:2;paxg2024:2,tragende_rekopplung,0.6216216216216216,tragende_rekopplung:23;offene_rekopplung:14,weltuebergreifend_feldoffen,0.4698113190476191,0.23819413611111112,0.6398508182539683
dio_01q0,36,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:36,weltuebergreifend_feldstabil,0.5385472878787879,0.1363002445887446,0.7136038506493506
dio_0ssi,36,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:36,weltuebergreifend_feldstabil,0.5151201277777777,0.1718213375,0.6913643541666666
dio_0cky,35,doge2024:1;paxg2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:35,weltuebergreifend_feldstabil,0.4880120978835979,0.20884232063492064,0.6590665105820106
dio_0jho,35,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:35,weltuebergreifend_feldstabil,0.4980169797008547,0.19274971474358973,0.6699013803418804
dio_0sxm,34,doge2024:2;paxg2024:2;btc2024:1,tragende_rekopplung,0.9411764705882353,tragende_rekopplung:32;offene_rekopplung:2,weltuebergreifend_feldstabil,0.4580501657342657,0.21491995926573426,0.651607348951049
dio_1b3m,34,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:34,weltuebergreifend_feldstabil,0.5041599871794872,0.1735766680911681,0.6779010626780627
dio_1w94,33,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:33,weltuebergreifend_feldstabil,0.5211521119047618,0.1454261103174603,0.6998795261904762
dio_0c76,32,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:32,weltuebergreifend_feldstabil,0.4861233857142857,0.20661347301587302,0.6660463428571429
dio_1vsy,31,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:31,weltuebergreifend_feldstabil,0.5331544777777778,0.1252994388888889,0.7130919
dio_1a0z,30,btc2024:1;doge2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:30,weltuebergreifend_feldstabil,0.5147099810606061,0.16730879545454547,0.692037481060606
dio_05mh,29,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:29,weltuebergreifend_feldstabil,0.5179755045454546,0.15208030909090908,0.7019717151515151
dio_0p8i,29,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:29,weltuebergreifend_feldstabil,0.5332182936507937,0.12871238174603175,0.7146066222222222
dio_0z3k,29,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:29,weltuebergreifend_feldstabil,0.5318744626984127,0.13950757222222224,0.7132876833333334
dio_18im,29,doge2024:1;paxg2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:29,weltuebergreifend_feldstabil,0.5026711833333333,0.1674150611111111,0.6907563888888889
dio_1pij,29,paxg2024:2;btc2024:1;doge2024:1,tragende_rekopplung,0.9655172413793104,tragende_rekopplung:28;offene_rekopplung:1,weltuebergreifend_feldstabil,0.4637699024725275,0.19607493612637364,0.6702364320054945
dio_1sub,29,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:29,weltuebergreifend_feldstabil,0.4775784208333333,0.20681207499999998,0.6587386791666666
dio_04k7,28,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:28,weltuebergreifend_feldstabil,0.5347117142857143,0.12364052380952381,0.7166452857142858
dio_1i76,28,doge2024:1;btc2024:1;paxg2024:1,tragende_rekopplung,1.0,tragende_rekopplung:28,weltuebergreifend_feldstabil,0.49720817037037035,0.18019847037037037,0.6828893111111111
dio_1q2r,28,btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:28,weltuebergreifend_feldstabil,0.5405765208333333,0.14713409375,0.71021853125
dio_0h6t,27,doge2024:1;paxg2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:27,weltuebergreifend_feldstabil,0.5190693666666667,0.14417185092592594,0.7009875481481481
dio_0u24,27,paxg2024:1;doge2024:1;btc2024:1,tragende_rekopplung,1.0,tragende_rekopplung:27,weltuebergreifend_feldstabil,0.5305606111111111,0.12424404563492064,0.7127348253968254
dio_1nuc,27,paxg2024:1;btc2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:27,weltuebergreifend_feldstabil,0.4956896777777778,0.1726155888888889,0.68478675
dio_0jkx,26,btc2024:1;paxg2024:1;doge2024:1,tragende_rekopplung,1.0,tragende_rekopplung:26,weltuebergreifend_feldstabil,0.5230142224358975,0.13139463141025642,0.7065245634615385
