preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,world_binding_quality,world_binding_confidence,real_world_count,null_world_count,synthetic_world_count,real_observation_share,null_observation_share,synthetic_observation_share,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_1rj8742,active_recoupling,distributed_active_recoupling,0.813393,0.724841,multiworld_depth_seed,46,20147,0.502365,0.589289,0.709609,0.153767,0.856785,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.900716,45,1,0,0.946295,0.053705,0.0,REAL_FOLLOW_BTC_6000:1547; WB_NULL_BTC_SHUFFLE_10K:1082; BTC_STRESS_2025_5M:870; FOLLOW_EQ10K_PAXG_2024_5M:858; REAL_FOLLOW_XRP_6000:838; REAL_FOLLOW_DOGE_6000:750; BTC_FIELD_QUIET_04:718; BTC_LONG_2024_5M_QUIET:694,stabil:20147,1,0,0,0
dio_mcm_episode_1yxc2ug,active_recoupling,distributed_active_recoupling,0.804771,0.721273,multiworld_depth_seed,28,1592,0.52137,0.581687,0.698172,0.166885,0.829395,MB_FOLLOW_XRP_2025_5K_6K,realworld_bound,0.922497,28,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_DOGE_2024_5M:294; FOLLOW_EQ10K_XRP_2024_5M:210; REAL_FOLLOW_XRP_6000:168; FOLLOW_DOGE_2024_5M_2000:126; REAL_FOLLOW_DOGE_6000:115; REAL_FOLLOW_SOL_6000:113; SOL_10K_A:100; QUIET_NEAR_PAXG2024_1H:62,stabil:1592,1,0,0,0
dio_mcm_episode_1qlxgj7,active_recoupling,distributed_active_recoupling,0.811588,0.718367,multiworld_depth_seed,47,19180,0.498403,0.574779,0.704098,0.159433,0.846219,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.921483,46,1,0,0.996715,0.003285,0.0,FOLLOW_EQ10K_XRP_2024_5M:2420; FOLLOW_EQ10K_DOGE_2024_5M:2338; FOLLOW_EQ10K_PAXG_2024_5M:1153; FOLLOW_DOGE_2024_5M_2000:1109; REAL_FOLLOW_SOL_6000:1032; REAL_FOLLOW_DOGE_6000:921; REAL_FOLLOW_XRP_6000:890; FOLLOW_XRP_2024_5M_2000:719,stabil:19180,1,0,0,0
dio_mcm_episode_0izppf1,active_recoupling,distributed_active_recoupling,0.724506,0.717519,multiworld_depth_seed,23,83,0.531659,0.590991,0.683275,0.187782,0.788884,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.884078,22,1,0,0.939759,0.060241,0.0,FOLLOW_EQ10K_XRP_2024_5M:13; REAL_FOLLOW_SOL_6000:11; FOLLOW_EQ10K_DOGE_2024_5M:7; SOL_10K_A:7; FOLLOW_XRP_2024_5M_2000:5; REAL_FOLLOW_DOGE_6000:5; REAL_TIME_2024_XRP:5; WB_NULL_BTC_SHUFFLE_10K:5,stabil:83,1,0,0,0
dio_mcm_episode_10r2mum,active_recoupling,distributed_active_recoupling,0.823967,0.714683,multiworld_depth_seed,9,1805,0.464898,0.556223,0.719468,0.146274,0.873783,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.922779,8,1,0,0.99723,0.00277,0.0,PAXG_1846_A:1384; REAL_TIME_2024_PAXG:109; FOLLOW_PAXG_2024_5M_2000:108; REAL_FOLLOW_PAXG_6000:101; FOLLOW_EQ10K_PAXG_2024_5M:39; BTC_FIELD_QUIET_04:25; BTC_FIELD_QUIET_03:18; BTC_10K_A:16,stabil:1805,1,0,0,0
dio_mcm_episode_1eav7xq,active_recoupling,distributed_active_recoupling,0.81104,0.713773,multiworld_depth_seed,44,532,0.493354,0.5647,0.701028,0.163493,0.840987,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.915408,43,1,0,0.984962,0.015038,0.0,FOLLOW_EQ10K_XRP_2024_5M:89; FOLLOW_EQ10K_DOGE_2024_5M:81; FOLLOW_EQ10K_PAXG_2024_5M:27; FOLLOW_XRP_2024_5M_2000:24; REAL_FOLLOW_DOGE_6000:23; REAL_TIME_2024_XRP:21; SOL_10K_A:17; FOLLOW_DOGE_2024_5M_2000:16,stabil:532,1,0,0,0
dio_mcm_episode_15z3zml,active_recoupling,distributed_active_recoupling,0.805514,0.709698,multiworld_depth_seed,28,293,0.499871,0.557784,0.693279,0.170828,0.820541,MB_FOLLOW_XRP_2025_5K_6K,realworld_bound,0.920518,28,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_DOGE_2024_5M:56; FOLLOW_EQ10K_XRP_2024_5M:40; SOL_10K_A:21; REAL_FOLLOW_SOL_6000:20; REAL_FOLLOW_XRP_6000:17; FOLLOW_DOGE_2024_5M_2000:15; BTC_10K_A:13; REAL_TIME_2024_BTC_5M:12,stabil:293,1,0,0,0
dio_mcm_episode_14sn1ov,active_recoupling,distributed_active_recoupling,0.808147,0.709526,multiworld_depth_seed,34,364,0.490474,0.558802,0.696416,0.16702,0.827505,MB_FOLLOW_DOGE_2025_5K_6K,realworld_bound,0.912394,33,1,0,0.980769,0.019231,0.0,FOLLOW_EQ10K_DOGE_2024_5M:57; FOLLOW_EQ10K_XRP_2024_5M:36; BTC_10K_A:22; FOLLOW_XRP_2024_5M_2000:21; FOLLOW_DOGE_2024_5M_2000:20; REAL_TIME_2024_XRP:19; SOL_10K_A:19; REAL_FOLLOW_DOGE_6000:17,stabil:364,1,0,0,0
dio_mcm_episode_0he6atw,active_recoupling,distributed_active_recoupling,0.740758,0.708464,multiworld_depth_seed,14,39,0.457159,0.540046,0.715458,0.142035,0.875388,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.866102,13,1,0,0.897436,0.102564,0.0,BTC_LONG_2024_5M_QUIET:7; FOLLOW_EQ10K_DOGE_2024_5M:5; DOGE_1H_B:4; PAXG_1846_A:4; WB_NULL_BTC_SHUFFLE_10K:4; DOGE_1H_A:3; MB_FOLLOW_PAXG_2025_5K_6K:3; REAL_FOLLOW_BTC_6000:3,stabil:39,1,0,0,0
dio_mcm_episode_0hvxln3,active_recoupling,distributed_active_recoupling,0.818614,0.697197,multiworld_depth_seed,42,360,0.451384,0.523242,0.701808,0.157744,0.845863,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.906657,41,1,0,0.969444,0.030556,0.0,FOLLOW_EQ10K_DOGE_2024_5M:55; FOLLOW_EQ10K_XRP_2024_5M:55; FOLLOW_EQ10K_PAXG_2024_5M:31; REAL_TIME_2023_SOL_ALTSEQ_A:20; SOL_10K_A:15; BTC_10K_A:14; FOLLOW_DOGE_2024_5M_2000:14; FOLLOW_XRP_2024_5M_2000:12,stabil:360,1,0,0,0
dio_mcm_episode_0bsaqu1,active_recoupling,distributed_active_recoupling,0.815972,0.69677,multiworld_depth_seed,45,487,0.45788,0.52378,0.697666,0.164354,0.839733,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.908813,44,1,0,0.975359,0.024641,0.0,FOLLOW_EQ10K_XRP_2024_5M:78; FOLLOW_EQ10K_DOGE_2024_5M:65; FOLLOW_EQ10K_PAXG_2024_5M:28; SOL_10K_A:22; FOLLOW_XRP_2024_5M_2000:20; REAL_FOLLOW_DOGE_6000:19; REAL_TIME_2024_XRP:16; REAL_FOLLOW_SOL_6000:15,stabil:487,1,0,0,0
dio_mcm_episode_0tnueiv,active_recoupling,distributed_active_recoupling,0.746879,0.695056,multiworld_depth_seed,19,50,0.429505,0.512139,0.710986,0.144783,0.867526,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.892073,18,1,0,0.96,0.04,0.0,DOGE_1H_B:8; PAXG_1846_A:6; FOLLOW_EQ10K_PAXG_2024_5M:5; REAL_FOLLOW_PAXG_6000:4; DOGE_1H_A:3; QUIET_NEAR_BTC_FIELD_01:3; REAL_FOLLOW_BTC_6000:3; BTC_1H_A:2,stabil:50,1,0,0,0
dio_mcm_episode_01u58q5,active_recoupling,distributed_active_recoupling,0.791805,0.694635,multiworld_depth_seed,8,190,0.446965,0.518757,0.700828,0.155515,0.837587,MB_FOLLOW_BTC_2025_5K_6K,realworld_bound,0.915887,8,0,0,1.0,0.0,0.0,FOLLOW_XRP_2024_5M_2000:46; REAL_TIME_2024_XRP:46; BTC_10K_A:36; SOL_10K_A:28; MB_FOLLOW_BTC_2025_5K_6K:24; BTC_STRESS_2025_5M:7; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_FIELD_QUIET_02:1,stabil:190,1,0,0,0
dio_mcm_episode_0vcr3lw,active_recoupling,distributed_active_recoupling,0.81823,0.694209,multiworld_depth_seed,43,461,0.44688,0.518513,0.699094,0.160762,0.843141,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.904239,42,1,0,0.965293,0.034707,0.0,FOLLOW_EQ10K_XRP_2024_5M:76; FOLLOW_EQ10K_DOGE_2024_5M:59; FOLLOW_EQ10K_PAXG_2024_5M:29; REAL_TIME_2023_SOL_ALTSEQ_A:18; FOLLOW_DOGE_2024_5M_2000:17; FOLLOW_XRP_2024_5M_2000:17; SOL_10K_A:17; REAL_FOLLOW_SOL_6000:16,stabil:461,1,0,0,0
dio_mcm_episode_13vl4wk,active_recoupling,distributed_active_recoupling,0.817548,0.688289,multiworld_depth_seed,6,228,0.406252,0.506182,0.708899,0.147367,0.864281,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.870629,5,1,0,0.982456,0.017544,0.0,BTC_STRESS_2024_5M:177; DOGE_1H_B:37; FOLLOW_PAXG_2024_5M_2000:4; REAL_TIME_2024_PAXG:4; WB_NULL_BTC_SHUFFLE_10K:4; FOLLOW_EQ10K_XRP_2024_5M:2,stabil:228,1,0,0,0
dio_mcm_episode_0tfzgic,active_recoupling,distributed_active_recoupling,0.824949,0.687961,multiworld_depth_seed,34,8329,0.418996,0.50358,0.703822,0.153286,0.855483,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.918216,33,1,0,0.997479,0.002521,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:1804; BTC_LONG_2025_5M_QUIET:1320; QUIET_NEAR_BTC_1869:1317; QUIET_NEAR_PAXG2025_1H:723; QUIET_NEAR_PAXG2024_1H:603; BTC_FIELD_QUIET_02:503; DOGE_1H_A:297; BTC_1H_B:290,stabil:8329,1,0,0,0
dio_mcm_episode_08g1nk4,active_recoupling,distributed_active_recoupling,0.814264,0.685204,multiworld_depth_seed,38,347,0.438502,0.503163,0.691215,0.169413,0.822155,MB_FOLLOW_DOGE_2025_5K_6K,realworld_bound,0.905922,37,1,0,0.974063,0.025937,0.0,FOLLOW_EQ10K_DOGE_2024_5M:44; FOLLOW_EQ10K_XRP_2024_5M:38; FOLLOW_XRP_2024_5M_2000:19; REAL_TIME_2024_XRP:18; FOLLOW_DOGE_2024_5M_2000:17; BTC_10K_A:16; REAL_FOLLOW_DOGE_6000:14; REAL_TIME_2024_BTC_5M:14,stabil:347,1,0,0,0
dio_mcm_episode_0whyn34,active_recoupling,distributed_active_recoupling,0.722531,0.678109,multiworld_depth_seed,24,46,0.433915,0.504734,0.679411,0.18371,0.784485,MB_FOLLOW_DOGE_2025_5K_6K,realworld_bound,0.893649,23,1,0,0.978261,0.021739,0.0,FOLLOW_EQ10K_DOGE_2024_5M:7; FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_EQ10K_XRP_2024_5M:3; QUIET_NEAR_PAXG2025_1H:3; REAL_FOLLOW_DOGE_6000:3; REAL_FOLLOW_SOL_6000:3; SOL_10K_A:3; FOLLOW_EQ10K_PAXG_2024_5M:2,stabil:46,1,0,0,0
dio_mcm_episode_0m8cxz1,active_recoupling,distributed_active_recoupling,0.832299,0.67221,multiworld_depth_seed,24,1206,0.383627,0.460754,0.703802,0.151374,0.862487,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.914966,23,1,0,0.994196,0.005804,0.0,BTC_LONG_2025_5M_QUIET:330; QUIET_NEAR_BTC_1869:330; FOLLOW_EQ10K_XRP_2024_5M:99; FOLLOW_EQ10K_PAXG_2024_5M:83; BTC_FIELD_QUIET_05:55; BTC_FIELD_QUIET_04:47; BTC_FIELD_QUIET_02:40; BTC_STRESS_2024_5M:39,stabil:1206,1,0,0,0
dio_mcm_episode_1foqdcq,active_recoupling,distributed_active_recoupling,0.744276,0.671996,multiworld_depth_seed,16,25,0.383016,0.455394,0.706621,0.151225,0.869551,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.887558,15,1,0,0.96,0.04,0.0,FOLLOW_EQ10K_XRP_2024_5M:5; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_PAXG_2024_5M:2; REAL_FOLLOW_BTC_6000:2; REAL_TIME_2024_SOL_ALTSEQ_A:2; SOL_10K_A:2; BTC_LONG_2024_5M_QUIET:1; DOGE_1H_B:1,stabil:25,1,0,0,0
dio_mcm_episode_0bb4ews,active_recoupling,distributed_active_recoupling,0.694711,0.671839,multiworld_depth_seed,9,14,0.444246,0.511551,0.660387,0.208994,0.733814,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.866762,8,1,0,0.928571,0.071429,0.0,FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_10K_A:1; BTC_STRESS_2025_5M:1; REAL_FOLLOW_DOGE_6000:1; REAL_FOLLOW_XRP_6000:1; SOL_10K_A:1,stabil:14,1,0,0,0
dio_mcm_episode_0wo0tz1,active_recoupling,distributed_active_recoupling,0.832526,0.669846,multiworld_depth_seed,30,4973,0.368635,0.463951,0.704152,0.148986,0.858474,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.907393,29,1,0,0.977881,0.022119,0.0,BTC_FIELD_QUIET_03:442; BTC_STRESS_2025_5M:419; BTC_STRESS_2024_5M:401; XRP_1H_A:330; FOLLOW_PAXG_2024_5M_2000:327; REAL_TIME_2024_PAXG:327; BTC_10K_A:313; BTC_LONG_2024_5M_QUIET:289,stabil:4973,1,0,0,0
dio_mcm_episode_0vmqpav,active_recoupling,distributed_active_recoupling,0.680863,0.669531,multiworld_depth_seed,5,38,0.413203,0.470798,0.681069,0.18436,0.820084,MB_FOLLOW_XRP_2025_5K_6K,realworld_bound,0.855836,5,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:16; FOLLOW_EQ10K_DOGE_2024_5M:15; REAL_FOLLOW_XRP_6000:3; MB_FOLLOW_XRP_2025_5K_6K:2; SOL_10K_A:2,stabil:38,1,0,0,0
dio_mcm_episode_0rbjarj,active_recoupling,distributed_active_recoupling,0.834685,0.663995,multiworld_depth_seed,10,2022,0.355587,0.44892,0.703951,0.147977,0.858674,WB_REAL_BTC_2024_10K,realworld_bound,0.916375,10,0,0,1.0,0.0,0.0,REAL_FOLLOW_PAXG_6000:616; QUIET_NEAR_BTC_1869:373; BTC_LONG_2025_5M_QUIET:370; BTC_FIELD_QUIET_04:294; REAL_TIME_2023_SOL_ALTSEQ_A:117; REAL_TIME_2024_BTC_5M:100; WB_REAL_BTC_2024_10K:99; BTC_FIELD_QUIET_03:44,stabil:2022,1,0,0,0
dio_mcm_episode_17i3weh,active_recoupling,distributed_active_recoupling,0.75015,0.661165,multiworld_depth_seed,11,27,0.353542,0.429156,0.707375,0.145459,0.872198,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.904031,11,0,0,1.0,0.0,0.0,BTC_LONG_2024_5M_QUIET:7; SOL_10K_A:5; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_PAXG_2024_5M:2; MB_FOLLOW_PAXG_2025_5K_6K:2; PAXG_1846_A:2; REAL_FOLLOW_BTC_6000:2; DOGE_1H_A:1,stabil:27,1,0,0,0
dio_mcm_episode_16rn392,active_recoupling,distributed_active_recoupling,0.729071,0.647914,multiworld_depth_seed,11,36,0.36964,0.433013,0.672432,0.193479,0.793192,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.886472,10,1,0,0.972222,0.027778,0.0,FOLLOW_EQ10K_XRP_2024_5M:16; FOLLOW_EQ10K_DOGE_2024_5M:6; FOLLOW_XRP_2024_5M_2000:3; FOLLOW_EQ10K_PAXG_2024_5M:2; REAL_TIME_2023_SOL_ALTSEQ_A:2; REAL_TIME_2024_XRP:2; REAL_FOLLOW_XRP_6000:1; REAL_TIME_2024_BTC_5M:1,stabil:36,1,0,0,0
dio_mcm_episode_16hqn22,active_recoupling,distributed_active_recoupling,0.760382,0.645373,multiworld_depth_seed,26,78,0.335185,0.412762,0.690233,0.163385,0.827306,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.89698,25,1,0,0.987179,0.012821,0.0,FOLLOW_EQ10K_XRP_2024_5M:14; FOLLOW_EQ10K_DOGE_2024_5M:11; FOLLOW_XRP_2024_5M_2000:7; REAL_FOLLOW_SOL_6000:5; REAL_TIME_2023_SOL_ALTSEQ_A:4; REAL_TIME_2024_XRP:4; SOL_10K_A:4; FOLLOW_EQ10K_PAXG_2024_5M:3,stabil:78,1,0,0,0
dio_mcm_episode_171moy1,active_recoupling,distributed_active_recoupling,0.756031,0.639068,multiworld_depth_seed,23,85,0.338345,0.404954,0.679864,0.175079,0.800377,MB_FOLLOW_DOGE_2025_5K_6K,realworld_bound,0.900877,23,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_DOGE_2024_5M:13; FOLLOW_EQ10K_XRP_2024_5M:9; REAL_FOLLOW_XRP_6000:7; REAL_FOLLOW_DOGE_6000:5; BTC_10K_A:4; FOLLOW_DOGE_2024_5M_2000:4; FOLLOW_XRP_2024_5M_2000:4; REAL_TIME_2023_SOL_ALTSEQ_A:4,stabil:85,1,0,0,0
dio_mcm_episode_1xol2nw,active_recoupling,distributed_active_recoupling,0.755628,0.634195,multiworld_depth_seed,10,14,0.276548,0.370048,0.710068,0.128457,0.868534,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.868514,9,1,0,0.928571,0.071429,0.0,FOLLOW_EQ10K_DOGE_2024_5M:3; BTC_FIELD_QUIET_03:2; REAL_FOLLOW_PAXG_6000:2; BTC_10K_A:1; FOLLOW_EQ10K_XRP_2024_5M:1; FOLLOW_XRP_2024_5M_2000:1; QUIET_NEAR_PAXG2024_1H:1; REAL_FOLLOW_DOGE_6000:1,stabil:14,1,0,0,0
dio_mcm_episode_13yo8ly,active_recoupling,distributed_active_recoupling,0.746273,0.630838,multiworld_depth_seed,14,30,0.30296,0.375866,0.689289,0.156786,0.823711,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.883362,13,1,0,0.966667,0.033333,0.0,BTC_1H_A:3; BTC_FIELD_QUIET_02:3; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_KAS_2024_5M_2000:3; REAL_FOLLOW_SOL_6000:3; SOL_10K_A:3; BTC_FIELD_QUIET_05:2; BTC_STRESS_2025_5M:2,stabil:30,1,0,0,0
dio_mcm_episode_0bl40lr,milieu_island,local_milieu_seed,0.544749,0.621854,recurring_depth_seed,2,2,0.573459,0.642857,0.65338,0.232754,0.71535,WB_REAL_BTC_2024_10K,realworld_bound,0.708199,2,0,0,1.0,0.0,0.0,REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:2,1,0,0,0
dio_mcm_episode_0nu3wih,active_recoupling,distributed_active_recoupling,0.844871,0.619596,multiworld_depth_seed,24,3593,0.264246,0.347967,0.692257,0.154538,0.847765,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.909809,24,0,0,1.0,0.0,0.0,QUIET_NEAR_PAXG2025_1H:699; FOLLOW_KAS_2024_5M_2000:449; QUIET_NEAR_BTC_FIELD_01:432; SOL_10K_A:406; MB_FOLLOW_DOGE_2025_5K_6K:373; MB_FOLLOW_XRP_2025_5K_6K:273; REAL_TIME_2024_SOL_ALTSEQ_A:219; XRP_1H_A:161,stabil:3593,1,0,0,0
dio_mcm_episode_1fy7zy2,active_recoupling,distributed_active_recoupling,0.652695,0.613785,multiworld_depth_seed,4,6,0.247603,0.332341,0.693624,0.163239,0.864373,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.615192,3,1,0,0.666667,0.333333,0.0,FOLLOW_EQ10K_PAXG_2024_5M:2; WB_NULL_BTC_SHUFFLE_10K:2; FOLLOW_EQ10K_DOGE_2024_5M:1; FOLLOW_XRP_2024_5M_2000:1,stabil:6,1,0,0,0
dio_mcm_episode_0x29ikr,active_recoupling,distributed_active_recoupling,0.745642,0.610491,multiworld_depth_seed,6,8,0.265851,0.321454,0.6843,0.16253,0.834691,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.799278,5,1,0,0.875,0.125,0.0,FOLLOW_EQ10K_DOGE_2024_5M:3; BTC_LONG_2025_5M_QUIET:1; FOLLOW_EQ10K_PAXG_2024_5M:1; FOLLOW_EQ10K_XRP_2024_5M:1; QUIET_NEAR_BTC_1869:1; WB_NULL_BTC_SHUFFLE_10K:1,stabil:8,1,0,0,0
dio_mcm_episode_1tyoa8j,active_recoupling,distributed_active_recoupling,0.715714,0.608782,multiworld_depth_seed,8,10,0.305462,0.353016,0.655164,0.203431,0.738211,WB_REAL_BTC_2024_10K,realworld_bound,0.889781,8,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:3; BTC_10K_A:1; FOLLOW_EQ10K_PAXG_2024_5M:1; REAL_FOLLOW_DOGE_6000:1; REAL_FOLLOW_SOL_6000:1; REAL_TIME_2023_SOL_ALTSEQ_A:1; REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:10,1,0,0,0
dio_mcm_episode_00svqqo,active_recoupling,distributed_active_recoupling,0.787759,0.608457,multiworld_depth_seed,10,94,0.231122,0.319842,0.695721,0.145469,0.851239,WB_REAL_BTC_2024_10K,realworld_bound,0.899809,10,0,0,1.0,0.0,0.0,BTC_10K_A:26; REAL_FOLLOW_XRP_6000:23; PAXG_1H_A:12; BTC_STRESS_2025_5M:9; REAL_TIME_2024_BTC_5M:7; WB_REAL_BTC_2024_10K:7; FOLLOW_DOGE_2024_5M_2000:5; XRP_1H_A:3,stabil:94,1,0,0,0
dio_mcm_episode_0ajkz6f,active_recoupling,distributed_active_recoupling,0.643471,0.593081,multiworld_depth_seed,4,6,0.200376,0.311507,0.683111,0.154519,0.798308,WB_REAL_BTC_2024_10K,realworld_bound,0.796841,4,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:1; REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:6,1,0,0,0
dio_mcm_episode_0nleev0,active_recoupling,distributed_active_recoupling,0.765872,0.589871,multiworld_depth_seed,7,19,0.203279,0.263823,0.690556,0.150144,0.861592,MB_FOLLOW_PAXG_2025_5K_6K,realworld_bound,0.823925,6,1,0,0.842105,0.157895,0.0,FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_EQ10K_PAXG_2024_5M:3; FOLLOW_PAXG_2024_5M_2000:3; REAL_TIME_2024_PAXG:3; WB_NULL_BTC_SHUFFLE_10K:3; MB_FOLLOW_PAXG_2025_5K_6K:2; REAL_FOLLOW_SOL_6000:2,stabil:19,1,0,0,0
dio_mcm_episode_0zbvran,active_recoupling,distributed_active_recoupling,0.585548,0.580166,multiworld_depth_seed,3,3,0.304788,0.377315,0.684673,0.165477,0.829515,MB_FOLLOW_XRP_2025_5K_6K,realworld_bound,0.746407,3,0,0,1.0,0.0,0.0,BTC_STRESS_2024_5M:1; FOLLOW_EQ10K_XRP_2024_5M:1; MB_FOLLOW_XRP_2025_5K_6K:1,stabil:3,1,0,0,0
dio_mcm_episode_1xeuxgu,active_recoupling,distributed_active_recoupling,0.594533,0.570175,multiworld_depth_seed,3,7,0.264944,0.349882,0.695549,0.144097,0.828806,WB_REAL_BTC_2024_10K,realworld_bound,0.745866,3,0,0,1.0,0.0,0.0,REAL_TIME_2024_BTC_5M:3; WB_REAL_BTC_2024_10K:3; FOLLOW_EQ10K_XRP_2024_5M:1,stabil:7,1,0,0,0
dio_mcm_episode_0zkoaz0,active_recoupling,compact_carried_recoupling,0.499202,0.569433,recurring_depth_seed,2,2,0.396333,0.522727,0.669327,0.195717,0.756358,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.553759,1,1,0,0.5,0.5,0.0,FOLLOW_EQ10K_DOGE_2024_5M:1; WB_NULL_BTC_SHUFFLE_10K:1,stabil:2,1,0,0,0
dio_mcm_episode_09mbc4u,milieu_island,local_milieu_seed,0.536786,0.559478,local_depth_seed,1,1,0.446383,0.583333,0.704511,0.153292,0.831756,MB_FOLLOW_XRP_2025_5K_6K,realworld_bound,0.655856,1,0,0,1.0,0.0,0.0,MB_FOLLOW_XRP_2025_5K_6K:1,stabil:1,1,0,0,0
dio_mcm_episode_1of7d6d,active_recoupling,distributed_active_recoupling,0.673926,0.558542,multiworld_depth_seed,4,4,0.120789,0.1875,0.693027,0.136682,0.866955,WB_REAL_BTC_2024_10K,realworld_bound,0.794887,4,0,0,1.0,0.0,0.0,REAL_FOLLOW_DOGE_6000:1; REAL_TIME_2024_BTC_5M:1; SOL_10K_A:1; WB_REAL_BTC_2024_10K:1,stabil:4,1,0,0,0
dio_mcm_episode_1rppkb5,active_recoupling,distributed_active_recoupling,0.655783,0.546902,multiworld_depth_seed,4,15,0.129953,0.193375,0.664558,0.172654,0.78922,MB_FOLLOW_XRP_2025_5K_6K,realworld_bound,0.790252,4,0,0,1.0,0.0,0.0,FOLLOW_DOGE_2024_5M_2000:9; QUIET_NEAR_PAXG2024_1H:3; MB_FOLLOW_XRP_2025_5K_6K:2; REAL_FOLLOW_XRP_6000:1,stabil:15,1,0,0,0
dio_mcm_episode_1r085q1,active_recoupling,distributed_active_recoupling,0.756399,0.546726,multiworld_depth_seed,14,21,0.148027,0.185459,0.65843,0.183093,0.791199,MB_FOLLOW_XRP_2025_5K_6K,realworld_bound,0.884307,14,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; MB_FOLLOW_XRP_2025_5K_6K:2; REAL_TIME_2023_SOL_ALTSEQ_A:2; REAL_TIME_2024_BTC_5M:2; REAL_TIME_2024_SOL_ALTSEQ_A:2; WB_REAL_BTC_2024_10K:2; BTC_STRESS_2024_5M:1,stabil:21,1,0,0,0
dio_mcm_episode_1tlnw1j,active_recoupling,distributed_active_recoupling,0.686249,0.542599,multiworld_depth_seed,5,9,0.13984,0.21627,0.643246,0.20996,0.740096,WB_REAL_BTC_2024_10K,realworld_bound,0.833743,5,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:3; REAL_TIME_2024_BTC_5M:2; WB_REAL_BTC_2024_10K:2; FOLLOW_EQ10K_PAXG_2024_5M:1; REAL_FOLLOW_SOL_6000:1,stabil:9,1,0,0,0
dio_mcm_episode_1o136gs,active_recoupling,distributed_active_recoupling,0.770468,0.536744,multiworld_depth_seed,10,25,0.108899,0.152248,0.667795,0.167982,0.816373,MB_FOLLOW_BTC_2025_5K_6K,realworld_bound,0.884479,10,0,0,1.0,0.0,0.0,MB_FOLLOW_BTC_2025_5K_6K:6; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:3; BTC_1H_A:2; BTC_SHIFT_2025_15M_16000_17000:2; BTC_STRESS_2024_5M:2; REAL_FOLLOW_DOGE_6000:2; REAL_TIME_2024_BTC_5M:2,stabil:25,1,0,0,0
