dataset,direction,target_worlds,balanced_partitions,source_identities,asset_year_groups,minimum_candidate_pool,maximum_candidate_pool,source_target_paths,paths_with_rank_change,exact_convergence_paths,minimum_partition_auc,median_partition_auc,mean_partition_auc,maximum_partition_auc,partitions_above_half_auc,minimum_unique_nearest,median_unique_nearest,maximum_unique_nearest,aggregate_mean_identity_auc,aggregate_unique_nearest,aggregate_identity_in_nearest_tie,minimum_source_mean_auc,median_source_mean_auc,maximum_source_mean_auc,sources_mean_auc_above_half,sources_all_partitions_above_half,label_null_permutations,shared_label_across_partitions,label_null_mean_auc,label_null_max_auc,aggregate_auc_label_p,label_null_mean_unique_nearest,unique_nearest_label_p,label_null_mean_nearest_tie,nearest_tie_label_p,profile_mode,comparison_scope,source_label_read_by_field,field_learning_used,memory_read,memory_written,influences_action
2091_basis,a_to_b,8,35,56,4,13,15,448,447,448,0.6003401360544218,0.7932610544217688,0.7899508017492711,0.9027423469387755,35,7,17,25,0.7899508017492711,554,619,0.5081632653061224,0.8229591836734693,1.0,56,18,4096,1,0.49975237535897443,0.5905976676384841,0.000244081034903588,127.233154296875,0.000244081034903588,152.90234375,0.000244081034903588,shape,within_asset_year,0,0,0,0,0
2091_basis,b_to_a,8,35,56,4,13,15,448,447,448,0.6906887755102041,0.8184523809523809,0.8118136540330418,0.892750850340136,35,10,16,25,0.8118136540330417,589,649,0.6275510204081632,0.8005952380952381,0.9976190476190476,56,15,4096,1,0.4996696197835998,0.6171130952380935,0.000244081034903588,128.122802734375,0.000244081034903588,152.700927734375,0.000244081034903588,shape,within_asset_year,0,0,0,0,0
2092_holdout,a_to_b,8,35,52,6,7,10,416,416,416,0.6253434065934066,0.8350503663003663,0.8246527777777778,0.9116300366300366,35,10,23,29,0.8246527777777778,777,836,0.5984126984126984,0.8197278911564625,0.9959183673469387,52,12,4096,1,0.4990396553863306,0.6352667669631964,0.000244081034903588,194.02001953125,0.000244081034903588,225.172607421875,0.000244081034903588,shape,within_asset_year,0,0,0,0,0
2092_holdout,b_to_a,8,35,52,6,7,10,416,416,416,0.6600274725274725,0.8152281746031746,0.8163979373800803,0.9231150793650793,35,11,22,32,0.8163979373800803,756,786,0.46904761904761905,0.8243197278911565,1.0,51,13,4096,1,0.49982782094740197,0.6212170765742199,0.000244081034903588,205.316162109375,0.000244081034903588,215.327880859375,0.000244081034903588,shape,within_asset_year,0,0,0,0,0
