sequence,pair_key,world_pair_count,world_count,growth_seen_count,dominated_periphery,dominating_periphery,incomparable_periphery,dominated_periphery_ratio,undominated_by_periphery
forward,dio_mcm_episode_040q3nh|dio_mcm_episode_1vpfj3r,87,24,21,1860,70,90,0.9207920792079208,0
forward,dio_mcm_episode_04appcg|dio_mcm_episode_1o7gsvl,161,31,27,1931,31,58,0.9559405940594059,0
forward,dio_mcm_episode_04asuuf|dio_mcm_episode_1ugezq6,48,18,15,1776,132,112,0.8792079207920792,0
forward,dio_mcm_episode_05dxhcl|dio_mcm_episode_1qlxgj7,415,59,52,2000,5,15,0.9900990099009901,0
forward,dio_mcm_episode_05dxhcl|dio_mcm_episode_1tvdhgs,453,58,54,1999,6,15,0.9896039603960396,0
forward,dio_mcm_episode_0ff8lrz|dio_mcm_episode_0l909ce,440,40,37,1969,6,45,0.9747524752475247,0
forward,dio_mcm_episode_0ff8lrz|dio_mcm_episode_1ugezq6,93,25,21,1875,68,77,0.9282178217821783,0
forward,dio_mcm_episode_0hchn9l|dio_mcm_episode_0t4969n,81,22,19,1832,80,108,0.906930693069307,0
forward,dio_mcm_episode_0ilwqth|dio_mcm_episode_0qxnz4m,146,24,21,1860,42,118,0.9207920792079208,0
forward,dio_mcm_episode_0l909ce|dio_mcm_episode_0z5d2qb,510,45,43,1983,4,33,0.9816831683168317,0
forward,dio_mcm_episode_0l909ce|dio_mcm_episode_1ugezq6,89,26,23,1885,67,68,0.9331683168316832,0
forward,dio_mcm_episode_0qxnz4m|dio_mcm_episode_1w9k3lg,39,14,11,1696,167,157,0.8396039603960396,0
forward,dio_mcm_episode_0z5d2qb|dio_mcm_episode_15a14p0,554,46,45,1986,2,32,0.9831683168316832,0
forward,dio_mcm_episode_1nxni6k|dio_mcm_episode_1ohydo7,1183,68,67,2010,1,9,0.995049504950495,0
forward,dio_mcm_episode_1nxni6k|dio_mcm_episode_1xdd59l,773,60,59,2002,1,17,0.9910891089108911,0
forward,dio_mcm_episode_1o7gsvl|dio_mcm_episode_1qpd84c,350,37,36,1957,9,54,0.9688118811881188,0
