dataset,source_key_posthoc,source_asset_posthoc,source_year_posthoc,source_start_posthoc,target_key_posthoc,target_universe,source_ticks,target_ticks,source_closed_episodes,target_emitted_episodes,boundary_crossing_episodes,strict_postboundary_episodes,first_strict_open_delay,first_strict_closure_delay,first_strict_cycle_span,first_strict_transition_observations,field_reset_at_hidden_boundary,segmenter_reset_at_hidden_boundary,segmenter_received_hidden_boundary,profile_includes_preboundary_episode,profile_used_reset_field,field_learning_used,memory_read,memory_written,influences_action
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|SOL|2024|10000,a,994,994,177,182,1,181,4,7,4,16,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|SOL|2024|13000,a,994,994,177,174,1,173,3,7,5,28,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|BTC|2025|1000,a,994,994,177,194,1,193,3,6,5,12,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|BTC|2025|2000,a,994,994,177,205,1,204,2,3,1,3,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|SOL|2024|2000,a,994,994,177,180,1,179,2,6,5,30,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|BTC|2025|7000,a,994,994,177,187,1,186,4,6,4,20,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|BTC|2024|1000,a,994,994,177,184,1,183,2,7,2,12,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|SOL|2025|8000,a,994,994,177,189,1,188,2,3,1,2,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|BTC|2024|4000,b,994,994,177,198,1,197,4,6,3,12,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|SOL|2025|15000,b,994,994,177,182,1,181,4,12,2,42,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|BTC|2025|13000,b,994,994,177,179,1,178,3,12,2,49,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|SOL|2025|0,b,994,994,177,202,1,201,3,4,2,2,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|BTC|2025|8000,b,994,994,177,183,1,182,3,11,8,35,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|SOL|2025|1000,b,994,994,177,184,1,183,2,4,2,6,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|SOL|2025|7000,b,994,994,177,181,1,180,4,13,2,46,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,3000,2091_basis|BTC|2025|12000,b,994,994,177,189,1,188,2,3,2,4,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|SOL|2024|10000,a,994,994,189,182,1,181,6,9,4,20,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|SOL|2024|13000,a,994,994,189,174,1,173,5,11,7,34,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|BTC|2025|1000,a,994,994,189,194,1,193,3,6,4,12,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|BTC|2025|2000,a,994,994,189,205,1,204,2,3,1,3,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|SOL|2024|2000,a,994,994,189,180,1,179,8,11,5,28,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|BTC|2025|7000,a,994,994,189,187,1,186,4,6,3,18,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|BTC|2024|1000,a,994,994,189,184,1,183,6,7,2,2,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|SOL|2025|8000,a,994,994,189,188,1,187,4,10,2,15,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|BTC|2024|4000,b,994,994,189,197,1,196,7,11,5,18,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|SOL|2025|15000,b,994,994,189,182,1,181,4,12,2,42,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|BTC|2025|13000,b,994,994,189,179,1,178,3,12,2,49,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|SOL|2025|0,b,994,994,189,202,1,201,3,4,2,2,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|BTC|2025|8000,b,994,994,189,183,1,182,3,11,8,35,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|SOL|2025|1000,b,994,994,189,183,1,182,5,13,1,42,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|SOL|2025|7000,b,994,994,189,181,1,180,7,13,2,32,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,13000,2091_basis|BTC|2025|12000,b,994,994,189,188,1,187,5,18,2,76,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,4000,2091_basis|SOL|2024|10000,a,994,994,175,181,0,181,2,9,6,32,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,4000,2091_basis|SOL|2024|13000,a,994,994,175,174,0,174,1,7,5,36,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,4000,2091_basis|BTC|2025|1000,a,994,994,175,194,0,194,1,2,1,4,0,0,0,0,0,0,0,0,0
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,4000,2091_basis|BTC|2025|2000,a,994,994,175,205,0,205,1,3,1,8,0,0,0,0,0,0,0,0,0
