transfer,phase,predictions,cumulative_mean_score,frozen_source_mean_score,target_online_mean_score,target_full_mean_score_diagnostic,cumulative_minus_frozen_mean,cumulative_minus_online_mean,cumulative_minus_target_full_mean,cumulative_better_than_frozen,cumulative_equal_to_frozen,cumulative_worse_than_frozen,cumulative_frozen_nontie_win_share,cumulative_frozen_one_sided_sign_p,cumulative_better_than_online,cumulative_equal_to_online,cumulative_worse_than_online
2091_basis_plus_2092_holdout,first_half,2210,0.9072008113590264,0.9072983304727726,0.8620572632235918,0.9091902012794507,-9.751911374629445e-05,0.045143548135434544,-0.0019893899204244045,32,2136,42,0.43243243243243246,0.8996608984353072,521,1482,207
2091_basis_plus_2092_holdout,second_half,3665,0.9455191231123865,0.9452580326480688,0.9451192548337018,0.945721409418074,0.0002610904643176369,0.00039986827868466817,-0.00020228630568753858,113,3484,68,0.6243093922651933,0.0005091667086332455,356,2990,319
2092_holdout_plus_2091_basis,first_half,3049,0.9196854600662301,0.9196457855034438,0.8872025730276453,0.9217776320104952,3.9674562786318314e-05,0.03248288703858483,-0.002092171944265175,105,2837,107,0.49528301886792453,0.5815899943224433,473,2400,176
2092_holdout_plus_2091_basis,second_half,4463,0.9518279328962871,0.9516110962537856,0.9508666237811974,0.9525272310683541,0.00021683664250142905,0.0009613091150896616,-0.0006992981720671036,350,3783,330,0.5147058823529411,0.23313094148782637,236,4086,141
