asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
PAXG,start0_null_random_1000,36,32,1,3,0.6470588235294118,0.1956521739130435,0.37225094579725826,0.28104302452801827,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_null_shuffle_1000,36,33,2,0,0.5849056603773585,0.16666666666666666,0.42683641224072155,0.3432521525827199,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_real_1000,36,33,0,1,0.5,0.16666666666666666,0.40311072995280184,0.3399281797243266,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.40311072995280184,0.3399281797243266,,,real,,kind_summary,1,33.0,0.5,0.16666666666666666,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.37225094579725826,0.28104302452801827,,,null_random,,kind_summary,1,32.0,0.6470588235294118,0.1956521739130435,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.42683641224072155,0.3432521525827199,,,null_shuffle,,kind_summary,1,33.0,0.5849056603773585,0.16666666666666666,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,,,,,,,,,,,,,0,window_summary,,,,,,-0.1470588235294118,-0.02898550724637683,-0.023725682287919714,-0.0033239728583933092,-0.05386563241516948,graduell_nullnaeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,56,3,field_stabil,24,0.07228915662650602,0.7523893333333334,0.15232979166666666,0.486649375,0.7747569583333332,21,0.0634441087613293,0.7552851904761905,0.16323161904761904,0.7603558095238095,0.9066893809523809,11,0.03323262839879154,0.7586756363636364,0.162498,0.8166628181818182,0.9300760909090908,-0.03905652822771448,0.3300134431818182,0.15531913257575758,0.010168208333333345,fruehe_familie_mit_nachhallrest
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,48,3,field_stabil,16,0.04819277108433735,0.7377908125,0.165935625,0.3973198125,0.724653125,14,0.04229607250755287,0.7497484285714285,0.17393071428571427,0.7430950714285715,0.8928007857142857,18,0.054380664652567974,0.737074,0.18644805555555555,0.8005808333333334,0.9198770000000001,0.006187893568230622,0.40326102083333343,0.19522387500000005,0.020512430555555544,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,46,3,field_stabil,16,0.04819277108433735,0.7448450625,0.1585100625,0.400266875,0.7225429375,22,0.06646525679758308,0.7528865,0.1684509090909091,0.7365474545454546,0.8947667272727273,8,0.02416918429003021,0.758059625,0.167586375,0.819873125,0.9251015,-0.02402358679430714,0.41960624999999996,0.20255856250000004,0.009076312500000017,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0h9h,31,3,field_stabil,10,0.030120481927710843,0.7538372,0.1401637,0.2942956,0.6579061,14,0.04229607250755287,0.7674297142857143,0.14694421428571428,0.6655695714285714,0.8622008571428571,7,0.021148036253776436,0.755477,0.16193085714285713,0.7929584285714285,0.9103075714285714,-0.008972445673934407,0.4986628285714285,0.2524014714285714,0.021767157142857124,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0l7p,22,3,field_stabil,7,0.02108433734939759,0.7473732857142857,0.13262342857142856,0.21667999999999998,0.6017137142857143,9,0.027190332326283987,0.7666653333333334,0.14123466666666668,0.5723422222222223,0.8316668888888888,6,0.01812688821752266,0.7615711666666667,0.149989,0.7535565000000001,0.8908656666666667,-0.0029574491318749285,0.5368765000000001,0.28915195238095237,0.017365571428571452,kernfamilie_mit_feldzeitverdichtung
