holdout_label,symbol_family,field_contact_class,events,distinct_symbols,runs,top_symbols,avg_carry,avg_strain,avg_rekopplung
doge_random,dio_1q85,tragende_rekopplung,181,1,dio_mini_lauf_1:181,dio_1q85toi:181,0.574970226519337,0.18222554696132598,0.715702546961326
xrp_shuffle,dio_0dd2,tragende_rekopplung,181,1,dio_mini_lauf_47:181,dio_0dd2ogm:181,0.5898391491712707,0.15637772928176796,0.7314251602209945
btc_shuffle,dio_00ly,tragende_rekopplung,180,1,dio_mini_lauf_44:180,dio_00lyjkf:180,0.5865397777777778,0.15691822777777778,0.72921825
xrp_shuffle,dio_00ly,tragende_rekopplung,180,1,dio_mini_lauf_47:180,dio_00lyjkf:180,0.5866431722222222,0.15747073888888888,0.7277607722222222
paxg_shuffle,dio_0tay,tragende_rekopplung,179,1,dio_mini_lauf_46:179,dio_0tay831:179,0.587320905027933,0.16328158659217878,0.7249552234636871
xrp_random,dio_0dd2,tragende_rekopplung,179,1,dio_mini_lauf_1:179,dio_0dd2ogm:179,0.5894221061452514,0.15789097206703911,0.7331169273743017
xrp_shuffle,dio_1kpz,tragende_rekopplung,179,1,dio_mini_lauf_47:179,dio_1kpzc2b:179,0.5944097430167598,0.14557259776536313,0.7356152067039106
paxg_random,dio_06s7,tragende_rekopplung,178,1,dio_mini_lauf_1:178,dio_06s7dt1:178,0.5931636011235955,0.14711007303370788,0.7366822134831461
doge_shuffle,dio_00ly,tragende_rekopplung,177,1,dio_mini_lauf_45:177,dio_00lyjkf:177,0.5863373050847458,0.1570517627118644,0.7282279717514124
xrp_shuffle,dio_17ct,tragende_rekopplung,177,1,dio_mini_lauf_47:177,dio_17ctp0f:177,0.584104593220339,0.166936802259887,0.7240128644067797
paxg_shuffle,dio_1r55,tragende_rekopplung,176,1,dio_mini_lauf_46:176,dio_1r55zet:176,0.5767263977272727,0.1681851590909091,0.7220754488636364
btc_random,dio_1kpz,tragende_rekopplung,175,1,dio_mini_lauf_1:175,dio_1kpzc2b:175,0.5942364457142857,0.14727158857142858,0.7361841485714286
xrp_random,dio_0obq,tragende_rekopplung,175,1,dio_mini_lauf_1:175,dio_0obqjqx:175,0.5684395885714286,0.1800682,0.7141162857142858
paxg_shuffle,dio_0pz6,tragende_rekopplung,174,1,dio_mini_lauf_46:174,dio_0pz659c:174,0.5950220574712644,0.14997118390804598,0.734602408045977
btc_random,dio_06er,tragende_rekopplung,173,1,dio_mini_lauf_1:173,dio_06er2zu:173,0.5972862427745664,0.14358394219653178,0.7429476473988439
xrp_shuffle,dio_0nlj,tragende_rekopplung,173,1,dio_mini_lauf_47:173,dio_0nljypu:173,0.600398485549133,0.13948373988439305,0.7412500115606936
btc_random,dio_0tay,tragende_rekopplung,170,1,dio_mini_lauf_1:170,dio_0tay831:170,0.5847177176470588,0.16726149411764707,0.7248533235294118
paxg_shuffle,dio_1lsu,tragende_rekopplung,170,1,dio_mini_lauf_46:170,dio_1lsuk2g:170,0.5757692294117647,0.1730308,0.7172224647058824
btc_random,dio_19pg,tragende_rekopplung,167,1,dio_mini_lauf_1:167,dio_19pgsid:167,0.5725561556886227,0.1831717724550898,0.7105588862275449
btc_shuffle,dio_1492,tragende_rekopplung,166,1,dio_mini_lauf_44:166,dio_1492fc4:166,0.5997321807228916,0.13971195180722892,0.7417800662650602
doge_random,dio_09bn,tragende_rekopplung,166,1,dio_mini_lauf_1:166,dio_09bnon2:166,0.5930146204819277,0.1533345843373494,0.7345785421686747
doge_shuffle,dio_0kx9,tragende_rekopplung,165,1,dio_mini_lauf_45:165,dio_0kx9346:165,0.5991832545454545,0.1361754303030303,0.7415096909090909
paxg_shuffle,dio_1q85,tragende_rekopplung,164,1,dio_mini_lauf_46:164,dio_1q85toi:164,0.5754019451219512,0.18049742682926828,0.7139533963414634
