family;bridge_type;total_ticks;near_ticks;before_ticks;after_ticks;before_worlds;after_worlds;all_stable_share;all_unrest_share;normal_stable_share;near_stable_share;normal_strain;near_strain;strain_delta;normal_trust;near_trust;trust_delta;normal_afterimage;near_afterimage;normal_embedding;near_embedding;embedding_delta;normal_hearing_stimulation;near_hearing_stimulation;before_trust;after_trust;before_stable_share;after_stable_share
dio_155c;balancierte_bruecke;472;13;6;7;adapted_state_negative_stress_2024_5m_10k:6;adapted_state_negative_stress_2024_5m_10k:7;0.9851694915254238;0.014830508474576272;0.9869281045751634;0.9230769230769231;0.1555093246187364;0.1533773076923077;-0.002132016926428698;0.8241511459694989;0.8166006153846154;-0.00755053058488353;0.35893446623093683;0.33025392307692314;0.7793583638344227;0.7547451538461538;-0.02461320998826888;0.24281858823529412;0.23380892307692308;0.8262513333333333;0.8083285714285714;0.8333333333333334;1.0
dio_104t;offene_bruecke;721;8;5;3;adapted_state_negative_stress_2024_5m_10k:5;adapted_state_negative_stress_2024_5m_10k:3;0.9930651872399445;0.006934812760055479;0.9943899018232819;0.875;0.14928275736325386;0.152908875;0.00362611763674614;0.8538827769985974;0.8468085;-0.007074276998597417;0.4639324333800841;0.44086274999999997;0.8049921599579242;0.76748513125;-0.03750702870792422;0.14396577699859747;0.13728275;0.840972;0.8565360000000001;0.8;1.0
dio_0oc3;offene_bruecke;174;8;3;5;adapted_state_negative_stress_2024_5m_10k:3;adapted_state_negative_stress_2024_5m_10k:5;0.9367816091954023;0.06321839080459771;0.9457831325301205;0.75;0.16902613253012047;0.17395375000000002;0.004927617469879547;0.7821990361445784;0.775755875;-0.006443161144578435;0.22267734939759037;0.220780875;0.7423962234939759;0.7087913875;-0.0336048359939759;0.3431559457831325;0.34461725;0.780532;0.7728902;1.0;0.6
dio_0m9z;instabile_kontaktzone;404;7;2;5;adapted_state_negative_stress_2024_5m_10k:2;adapted_state_negative_stress_2024_5m_10k:5;0.7277227722772277;0.2722772277227723;0.7304785894206549;0.5714285714285714;0.16427699244332494;0.17001200000000002;0.005735007556675081;0.8187225415617129;0.8217675714285715;0.0030450298668586173;0.3425294206549119;0.34256114285714284;0.77271074093199;0.73673855;-0.03597219093199;0.23671947355163728;0.2409744285714286;0.8137295;0.8249828000000001;1.0;0.4
dio_1gp2;balancierte_bruecke;86;5;1;4;adapted_state_negative_stress_2024_5m_10k:1;adapted_state_negative_stress_2024_5m_10k:4;0.8604651162790697;0.13953488372093023;0.8518518518518519;1.0;0.14917355555555556;0.14135740000000002;-0.007816155555555537;0.7475474567901235;0.7768554;0.029307943209876508;0.1569001234567901;0.187258;0.7265750938271605;0.69444226;-0.03213283382716048;0.14029951851851852;0.1228032;0.778571;0.7764265;1.0;1.0
dio_0h9h;balancierte_bruecke;310;4;2;2;adapted_state_negative_stress_2024_5m_10k:2;adapted_state_negative_stress_2024_5m_10k:2;1.0;0.0;1.0;1.0;0.13831007843137255;0.1399165;0.0016064215686274474;0.8106642124183007;0.822119;0.011454787581699377;0.3143354019607843;0.340571;0.7735679653594772;0.7184098750000001;-0.05515809035947716;0.15041832679738562;0.1595635;0.814998;0.82924;1.0;1.0
dio_00ly;balancierte_bruecke;149;4;2;2;adapted_state_negative_stress_2024_5m_10k:2;adapted_state_negative_stress_2024_5m_10k:2;1.0;0.0;1.0;1.0;0.1349426275862069;0.143921;0.008978372413793095;0.7753587103448276;0.775706;0.0003472896551723892;0.21184624827586207;0.1829875;0.7484843572413793;0.680744175;-0.06774018224137934;0.1468007448275862;0.154191;0.776493;0.774919;1.0;1.0
dio_0h6t;vorfeld_anker;19;3;3;0;adapted_state_negative_stress_2024_5m_10k:3;;1.0;0.0;1.0;1.0;0.1299833125;0.132794;0.002810687499999992;0.6916997500000001;0.4467236666666667;-0.24497608333333337;0.052432;0.026383;0.6880456031250001;0.5542892666666668;-0.1337563364583333;0.12078875;0.11047766666666665;0.4467236666666667;0.0;1.0;0.0
