world,family,relation,total,open_count,mature_count,open_share,mature_share,avg_rekopplung,avg_adaptive_rekopplung,avg_strain,avg_role_experience,avg_path_experience
DOGE_2025,dio_0fe7,offen_und_gereift,35,18,17,0.514286,0.485714,0.712066,0.752692,0.135758,0.514286,0.117857
DOGE_2025,dio_1ewh,offen_und_gereift,74,63,11,0.851351,0.148649,0.711074,0.748061,0.147154,0.341216,0.035473
DOGE_2025,dio_12ze,nur_offen,1,1,0,1.000000,0.000000,0.586996,0.634199,0.277582,0.416667,0.000000
DOGE_2025,dio_17db,offen_und_gereift,38,24,14,0.631579,0.368421,0.683088,0.719497,0.184468,0.385965,0.078947
DOGE_2025,dio_1feg,nur_gereift,4,0,4,0.000000,1.000000,0.716907,0.768251,0.112291,0.895833,0.468750
DOGE_2025,dio_00pl,offen_und_gereift,16,9,7,0.562500,0.437500,0.704044,0.745967,0.135519,0.479167,0.054688
DOGE_2025,dio_1jsj,nur_gereift,4,0,4,0.000000,1.000000,0.715274,0.765885,0.111198,0.937500,0.000000
DOGE_2025,dio_08l0,offen_und_gereift,12,1,11,0.083333,0.916667,0.696329,0.737607,0.146080,0.847222,0.635417
DOGE_2025,dio_1gp2,offen_und_gereift,50,42,8,0.840000,0.160000,0.708079,0.746041,0.145134,0.333333,0.122500
DOGE_2025,dio_1s59,nur_gereift,4,0,4,0.000000,1.000000,0.676982,0.723795,0.170315,0.937500,0.250000
DOGE_2025,dio_05yg,offen_und_gereift,37,26,11,0.702703,0.297297,0.685656,0.721372,0.175820,0.238739,0.216216
DOGE_2025,dio_1kpz,offen_und_gereift,49,30,19,0.612245,0.387755,0.726822,0.767774,0.121681,0.528912,0.344388
DOGE_2025,dio_0jqc,offen_und_gereift,11,6,5,0.545455,0.454545,0.710658,0.757036,0.133561,0.484848,0.431818
DOGE_2025,dio_03uk,nur_gereift,12,0,12,0.000000,1.000000,0.715702,0.760809,0.120730,0.986111,0.447917
DOGE_2025,dio_1350,offen_und_gereift,23,5,18,0.217391,0.782609,0.718812,0.761749,0.126671,0.793478,0.065217
DOGE_2025,dio_03yt,offen_und_gereift,5,3,2,0.600000,0.400000,0.641051,0.682737,0.218885,0.350000,0.000000
DOGE_2025,dio_16yy,offen_und_gereift,7,2,5,0.285714,0.714286,0.681851,0.727910,0.166363,0.726190,0.214286
DOGE_2025,dio_14fv,offen_und_gereift,2,1,1,0.500000,0.500000,0.634066,0.680942,0.216763,0.458334,0.000000
DOGE_2025,dio_1nmh,nur_gereift,6,0,6,0.000000,1.000000,0.685147,0.731651,0.159825,1.000000,0.583333
DOGE_2025,dio_1i76,nur_gereift,8,0,8,0.000000,1.000000,0.679709,0.724262,0.170777,1.000000,0.468750
DOGE_2025,dio_02xf,offen_und_gereift,32,16,16,0.500000,0.500000,0.701528,0.738920,0.149256,0.515625,0.207031
DOGE_2025,dio_17qz,nur_gereift,5,0,5,0.000000,1.000000,0.671927,0.717431,0.173175,1.000000,0.550000
DOGE_2025,dio_0m49,nur_gereift,8,0,8,0.000000,1.000000,0.684601,0.730109,0.160493,1.000000,0.000000
DOGE_2025,dio_1492,offen_und_gereift,42,32,10,0.761905,0.238095,0.732638,0.775654,0.117015,0.335317,0.238095
DOGE_2025,dio_0c76,offen_und_gereift,7,1,6,0.142857,0.857143,0.663042,0.706439,0.193623,0.761905,0.142857
DOGE_2025,dio_0dli,nur_gereift,1,0,1,0.000000,1.000000,0.666150,0.721488,0.174449,1.000000,1.000000
DOGE_2025,dio_0idr,offen_und_gereift,9,8,1,0.888889,0.111111,0.634956,0.672572,0.233977,0.138889,0.000000
DOGE_2025,dio_19pg,offen_und_gereift,41,30,11,0.731707,0.268293,0.698864,0.735542,0.156720,0.327236,0.134146
DOGE_2025,dio_1uyk,offen_und_gereift,6,1,5,0.166667,0.833333,0.674075,0.718004,0.170179,0.888889,0.333333
DOGE_2025,dio_1xkg,offen_und_gereift,6,1,5,0.166667,0.833333,0.658342,0.700935,0.193867,0.833333,0.333333
DOGE_2025,dio_0x7g,offen_und_gereift,5,2,3,0.400000,0.600000,0.639508,0.681997,0.226066,0.616667,0.200000
DOGE_2025,dio_0ioc,offen_und_gereift,4,1,3,0.250000,0.750000,0.660122,0.704384,0.189279,0.750000,0.250000
DOGE_2025,dio_0z3k,offen_und_gereift,11,7,4,0.636364,0.363636,0.712268,0.761470,0.134306,0.416666,0.090909
DOGE_2025,dio_1ap6,nur_gereift,2,0,2,0.000000,1.000000,0.649511,0.694873,0.194854,1.000000,0.000000
DOGE_2025,dio_18po,offen_und_gereift,8,2,6,0.250000,0.750000,0.674394,0.718696,0.173965,0.770833,0.000000
DOGE_2025,dio_01hu,nur_gereift,14,0,14,0.000000,1.000000,0.708922,0.753087,0.133127,1.000000,0.607143
DOGE_2025,dio_17j2,nur_gereift,2,0,2,0.000000,1.000000,0.694070,0.747119,0.139616,1.000000,1.000000
DOGE_2025,dio_010q,nur_offen,1,1,0,1.000000,0.000000,0.586757,0.631196,0.285123,0.000000,0.000000
DOGE_2025,dio_1rcm,offen_und_gereift,11,3,8,0.272727,0.727273,0.682193,0.725445,0.168189,0.750000,0.136364
DOGE_2025,dio_1f23,offen_und_gereift,5,1,4,0.200000,0.800000,0.688003,0.734876,0.167485,0.816667,0.000000
DOGE_2025,dio_0une,nur_gereift,6,0,6,0.000000,1.000000,0.716685,0.766475,0.117754,1.000000,0.437500
DOGE_2025,dio_0jsd,offen_und_gereift,7,1,6,0.142857,0.857143,0.661915,0.703388,0.194188,0.583333,0.142857
DOGE_2025,dio_1pol,offen_und_gereift,4,3,1,0.750000,0.250000,0.632183,0.674152,0.227778,0.270833,0.000000
DOGE_2025,dio_0sa1,offen_und_gereift,7,2,5,0.285714,0.714286,0.647474,0.685301,0.206215,0.476190,0.571429
DOGE_2025,dio_01q0,offen_und_gereift,9,4,5,0.444444,0.555556,0.711660,0.758689,0.124666,0.592592,0.263889
DOGE_2025,dio_1mwv,offen_und_gereift,24,18,6,0.750000,0.250000,0.713568,0.757732,0.135913,0.388889,0.166667
DOGE_2025,dio_17rn,offen_und_gereift,8,6,2,0.750000,0.250000,0.636064,0.675770,0.228513,0.343750,0.000000
DOGE_2025,dio_1grc,nur_gereift,1,0,1,0.000000,1.000000,0.599556,0.645972,0.259424,1.000000,0.000000
DOGE_2025,dio_083d,nur_gereift,2,0,2,0.000000,1.000000,0.645987,0.689358,0.193165,0.666667,1.000000
DOGE_2025,dio_10yy,nur_gereift,1,0,1,0.000000,1.000000,0.685548,0.741047,0.144958,1.000000,1.000000
DOGE_2025,dio_0v4v,offen_und_gereift,3,2,1,0.666667,0.333333,0.634884,0.676435,0.217749,0.333333,0.000000
DOGE_2025,dio_04uf,offen_und_gereift,55,48,7,0.872727,0.127273,0.695551,0.731816,0.167148,0.116667,0.086364
DOGE_2025,dio_02n3,nur_gereift,5,0,5,0.000000,1.000000,0.711161,0.759583,0.116578,1.000000,0.575000
DOGE_2025,dio_0fc4,nur_gereift,4,0,4,0.000000,1.000000,0.656841,0.702699,0.191825,1.000000,0.750000
DOGE_2025,dio_14ks,nur_gereift,4,0,4,0.000000,1.000000,0.670445,0.717749,0.174845,1.000000,0.500000
DOGE_2025,dio_13df,nur_gereift,2,0,2,0.000000,1.000000,0.708334,0.760605,0.131803,1.000000,1.000000
DOGE_2025,dio_1qbu,nur_offen,1,1,0,1.000000,0.000000,0.564140,0.604461,0.316170,0.083333,0.000000
DOGE_2025,dio_1hbv,nur_gereift,1,0,1,0.000000,1.000000,0.642857,0.694274,0.202999,1.000000,0.000000
DOGE_2025,dio_066j,nur_gereift,1,0,1,0.000000,1.000000,0.639839,0.688466,0.201096,1.000000,0.000000
DOGE_2025,dio_0lg0,offen_und_gereift,3,1,2,0.333333,0.666667,0.637805,0.676801,0.209082,0.333333,0.666667
DOGE_2025,dio_1cks,nur_gereift,1,0,1,0.000000,1.000000,0.608761,0.649622,0.236488,1.000000,1.000000
DOGE_2025,dio_1oc2,offen_und_gereift,16,4,12,0.250000,0.750000,0.700539,0.742946,0.146352,0.770833,0.156250
DOGE_2025,dio_0rgc,nur_gereift,5,0,5,0.000000,1.000000,0.698770,0.744985,0.132825,1.000000,0.200000
DOGE_2025,dio_05mh,offen_und_gereift,15,13,2,0.866667,0.133333,0.702919,0.747156,0.142702,0.283333,0.000000
DOGE_2025,dio_1vdo,nur_gereift,9,0,9,0.000000,1.000000,0.706038,0.750703,0.128387,1.000000,0.430556
DOGE_2025,dio_0inh,offen_und_gereift,5,1,4,0.200000,0.800000,0.683770,0.730106,0.163594,0.800000,0.200000
DOGE_2025,dio_1198,offen_und_gereift,15,6,9,0.400000,0.600000,0.681365,0.719249,0.166755,0.561111,0.241667
DOGE_2025,dio_0lsd,offen_und_gereift,33,6,27,0.181818,0.818182,0.693029,0.730876,0.162169,0.679293,0.409091
DOGE_2025,dio_1jc2,offen_und_gereift,36,29,7,0.805556,0.194444,0.731283,0.773881,0.113728,0.407408,0.166667
DOGE_2025,dio_1c9k,nur_gereift,2,0,2,0.000000,1.000000,0.672032,0.721974,0.168925,1.000000,0.750000
DOGE_2025,dio_0pq6,offen_und_gereift,21,17,4,0.809524,0.190476,0.694909,0.733719,0.155631,0.190476,0.113095
DOGE_2025,dio_0txd,offen_und_gereift,3,1,2,0.333333,0.666667,0.658991,0.705795,0.189715,0.666667,0.666667
DOGE_2025,dio_1of5,nur_gereift,1,0,1,0.000000,1.000000,0.610932,0.658791,0.246339,1.000000,0.000000
DOGE_2025,dio_1lhs,offen_und_gereift,4,1,3,0.250000,0.750000,0.660718,0.706950,0.189508,0.750000,0.156250
DOGE_2025,dio_04q7,offen_und_gereift,12,9,3,0.750000,0.250000,0.727450,0.775496,0.108817,0.368056,0.166667
DOGE_2025,dio_0jkk,offen_und_gereift,28,15,13,0.535714,0.464286,0.680259,0.716144,0.178732,0.306548,0.285714
DOGE_2025,dio_0y74,nur_gereift,2,0,2,0.000000,1.000000,0.655644,0.704484,0.187022,1.000000,0.937500
DOGE_2025,dio_0bzn,offen_und_gereift,2,1,1,0.500000,0.500000,0.654674,0.701092,0.193564,0.500000,0.000000
DOGE_2025,dio_1ygx,nur_gereift,10,0,10,0.000000,1.000000,0.728421,0.776158,0.102898,1.000000,0.437500
DOGE_2025,dio_0kx9,offen_und_gereift,34,14,20,0.411765,0.588235,0.730381,0.772541,0.113892,0.654412,0.386029
DOGE_2025,dio_09bn,offen_und_gereift,48,42,6,0.875000,0.125000,0.725617,0.767574,0.127830,0.326389,0.020833
DOGE_2025,dio_0seu,offen_und_gereift,3,1,2,0.333333,0.666667,0.707947,0.761742,0.122902,0.694444,0.333333
DOGE_2025,dio_00v0,nur_gereift,4,0,4,0.000000,1.000000,0.694984,0.744245,0.143731,1.000000,0.718750
DOGE_2025,dio_0u0b,nur_gereift,6,0,6,0.000000,1.000000,0.661048,0.704788,0.189921,1.000000,0.750000
DOGE_2025,dio_087m,offen_und_gereift,22,20,2,0.909091,0.090909,0.726846,0.772604,0.117455,0.386364,0.045455
DOGE_2025,dio_0n0i,nur_gereift,18,0,18,0.000000,1.000000,0.731834,0.777344,0.104394,1.000000,0.423611
DOGE_2025,dio_1mjc,nur_gereift,6,0,6,0.000000,1.000000,0.711040,0.758451,0.120236,1.000000,0.500000
DOGE_2025,dio_12fw,offen_und_gereift,34,21,13,0.617647,0.382353,0.688939,0.725487,0.169661,0.294118,0.198529
DOGE_2025,dio_0949,nur_gereift,3,0,3,0.000000,1.000000,0.701940,0.753728,0.132276,1.000000,0.666667
DOGE_2025,dio_05gr,offen_und_gereift,18,7,11,0.388889,0.611111,0.674041,0.712087,0.184551,0.490741,0.333333
DOGE_2025,dio_0k6o,nur_gereift,3,0,3,0.000000,1.000000,0.624181,0.666096,0.240089,1.000000,0.333333
DOGE_2025,dio_0t8h,nur_gereift,1,0,1,0.000000,1.000000,0.632031,0.680507,0.211712,1.000000,1.000000
DOGE_2025,dio_0qup,offen_und_gereift,7,2,5,0.285714,0.714286,0.710746,0.759062,0.122876,0.738095,0.142857
DOGE_2025,dio_0klp,offen_und_gereift,20,7,13,0.350000,0.650000,0.662444,0.696157,0.197078,0.420833,0.500000
DOGE_2025,dio_00ja,offen_und_gereift,79,44,35,0.556962,0.443038,0.700756,0.735355,0.160615,0.324894,0.232595
DOGE_2025,dio_1rrr,offen_und_gereift,9,2,7,0.222222,0.777778,0.681067,0.723731,0.169760,0.703704,0.277778
DOGE_2025,dio_0cky,offen_und_gereift,15,8,7,0.533333,0.466667,0.661072,0.696990,0.200207,0.350000,0.266667
DOGE_2025,dio_0s8r,nur_gereift,8,0,8,0.000000,1.000000,0.676007,0.719576,0.173308,1.000000,0.062500
DOGE_2025,dio_0u1o,offen_und_gereift,27,17,10,0.629630,0.370370,0.677589,0.714371,0.183180,0.216049,0.296296
DOGE_2025,dio_0ssi,offen_und_gereift,14,1,13,0.071429,0.928571,0.692996,0.734481,0.157248,0.869048,0.428571
DOGE_2025,dio_00hc,offen_und_gereift,4,3,1,0.750000,0.250000,0.592232,0.627344,0.281664,0.041667,0.281250
DOGE_2025,dio_0jho,offen_und_gereift,17,9,8,0.529412,0.470588,0.671001,0.707155,0.182554,0.308823,0.352941
DOGE_2025,dio_1xrt,offen_und_gereift,32,17,15,0.531250,0.468750,0.709875,0.749832,0.138991,0.515625,0.402344
DOGE_2025,dio_1jmw,nur_offen,1,1,0,1.000000,0.000000,0.566787,0.608671,0.304401,0.250000,0.000000
DOGE_2025,dio_02el,nur_gereift,2,0,2,0.000000,1.000000,0.633198,0.675334,0.211067,0.500000,1.000000
DOGE_2025,dio_1qyl,offen_und_gereift,7,5,2,0.714286,0.285714,0.710209,0.758424,0.119508,0.345238,0.035714
DOGE_2025,dio_18kx,offen_und_gereift,15,9,6,0.600000,0.400000,0.711351,0.755330,0.131626,0.494445,0.133333
DOGE_2025,dio_0ahb,offen_und_gereift,13,5,8,0.384615,0.615385,0.680988,0.719049,0.164815,0.346154,0.355769
DOGE_2025,dio_19yo,nur_offen,1,1,0,1.000000,0.000000,0.560625,0.600337,0.309482,0.333333,0.000000
DOGE_2025,dio_0vm1,nur_gereift,1,0,1,0.000000,1.000000,0.635739,0.683626,0.213653,1.000000,0.000000
DOGE_2025,dio_0ly7,offen_und_gereift,18,13,5,0.722222,0.277778,0.729460,0.774891,0.113458,0.337963,0.277778
DOGE_2025,dio_0uuz,offen_und_gereift,4,1,3,0.250000,0.750000,0.676783,0.724160,0.168991,0.770833,0.000000
DOGE_2025,dio_031e,offen_und_gereift,4,2,2,0.500000,0.500000,0.670534,0.713252,0.169443,0.333333,0.250000
DOGE_2025,dio_01kh,offen_und_gereift,8,2,6,0.250000,0.750000,0.666447,0.705620,0.183673,0.489583,0.500000
DOGE_2025,dio_0u24,offen_und_gereift,7,1,6,0.142857,0.857143,0.712338,0.759250,0.113357,0.869048,0.214286
DOGE_2025,dio_0bgx,offen_und_gereift,19,8,11,0.421053,0.578947,0.674141,0.711671,0.183284,0.412281,0.394737
DOGE_2025,dio_06zw,nur_gereift,1,0,1,0.000000,1.000000,0.606378,0.652289,0.248705,1.000000,0.000000
DOGE_2025,dio_0xnz,nur_gereift,5,0,5,0.000000,1.000000,0.694487,0.740774,0.142450,1.000000,0.400000
DOGE_2025,dio_00sp,offen_und_gereift,5,1,4,0.200000,0.800000,0.665785,0.711419,0.182361,0.816667,0.000000
DOGE_2025,dio_16vd,nur_gereift,1,0,1,0.000000,1.000000,0.608245,0.656805,0.250045,1.000000,0.000000
DOGE_2025,dio_17dc,offen_und_gereift,15,5,10,0.333333,0.666667,0.703775,0.747624,0.141504,0.694444,0.108333
DOGE_2025,dio_1o4z,offen_und_gereift,22,17,5,0.772727,0.227273,0.703077,0.743097,0.145022,0.257576,0.056818
DOGE_2025,dio_0pxr,offen_und_gereift,23,12,11,0.521739,0.478261,0.691903,0.730934,0.164187,0.445652,0.184783
DOGE_2025,dio_1e0y,nur_gereift,6,0,6,0.000000,1.000000,0.682582,0.727685,0.160365,1.000000,0.562500
DOGE_2025,dio_1yme,nur_gereift,9,0,9,0.000000,1.000000,0.705165,0.751156,0.139332,1.000000,0.513889
DOGE_2025,dio_1sub,offen_und_gereift,6,2,4,0.333333,0.666667,0.655478,0.696378,0.198375,0.597222,0.166667
DOGE_2025,dio_15ux,nur_gereift,3,0,3,0.000000,1.000000,0.674537,0.722192,0.169601,1.000000,0.333333
DOGE_2025,dio_1w73,nur_offen,2,2,0,1.000000,0.000000,0.601295,0.642178,0.265387,0.000000,0.000000
DOGE_2025,dio_0sxm,offen_und_gereift,8,4,4,0.500000,0.500000,0.658536,0.697118,0.197328,0.343750,0.375000
DOGE_2025,dio_0lfc,offen_und_gereift,2,1,1,0.500000,0.500000,0.605849,0.647471,0.264238,0.500000,0.000000
DOGE_2025,dio_1ae9,nur_gereift,1,0,1,0.000000,1.000000,0.619642,0.664771,0.233177,1.000000,0.000000
DOGE_2025,dio_0om4,offen_und_gereift,23,19,4,0.826087,0.173913,0.716376,0.760443,0.126792,0.351449,0.000000
DOGE_2025,dio_1q2r,nur_gereift,8,0,8,0.000000,1.000000,0.702261,0.748514,0.139382,1.000000,0.203125
DOGE_2025,dio_05qa,nur_gereift,1,0,1,0.000000,1.000000,0.648007,0.698826,0.196722,1.000000,1.000000
DOGE_2025,dio_1b3m,offen_und_gereift,13,6,7,0.461538,0.538462,0.681504,0.719972,0.164512,0.403846,0.230769
DOGE_2025,dio_12on,offen_und_gereift,3,2,1,0.666667,0.333333,0.610828,0.649712,0.261958,0.000000,0.333333
DOGE_2025,dio_1swb,nur_gereift,3,0,3,0.000000,1.000000,0.672688,0.719779,0.170075,1.000000,0.000000
DOGE_2025,dio_177f,nur_gereift,2,0,2,0.000000,1.000000,0.680407,0.730526,0.155402,1.000000,0.250000
DOGE_2025,dio_1wk2,offen_und_gereift,2,1,1,0.500000,0.500000,0.637794,0.677262,0.199047,0.500000,0.000000
DOGE_2025,dio_1j70,nur_gereift,1,0,1,0.000000,1.000000,0.682534,0.737632,0.139870,1.000000,0.000000
DOGE_2025,dio_1pod,nur_gereift,3,0,3,0.000000,1.000000,0.620708,0.657460,0.230418,0.472222,0.666667
DOGE_2025,dio_0ein,offen_und_gereift,15,1,14,0.066667,0.933333,0.705820,0.747436,0.131712,0.933333,0.233333
DOGE_2025,dio_1waj,nur_gereift,3,0,3,0.000000,1.000000,0.666008,0.712560,0.182321,1.000000,0.333333
DOGE_2025,dio_0if9,nur_gereift,4,0,4,0.000000,1.000000,0.681345,0.726898,0.154200,1.000000,0.250000
DOGE_2025,dio_14d9,offen_und_gereift,15,3,12,0.200000,0.800000,0.705798,0.749240,0.140136,0.816667,0.341667
DOGE_2025,dio_0ygv,offen_und_gereift,3,1,2,0.333333,0.666667,0.630076,0.672158,0.235096,0.666667,0.333333
DOGE_2025,dio_1mjk,offen_und_gereift,2,1,1,0.500000,0.500000,0.645790,0.686414,0.189785,0.500000,0.500000
DOGE_2025,dio_0ofe,nur_gereift,1,0,1,0.000000,1.000000,0.617224,0.664254,0.238562,1.000000,1.000000
DOGE_2025,dio_12n7,nur_gereift,1,0,1,0.000000,1.000000,0.569042,0.608724,0.310434,0.000000,0.875000
DOGE_2025,dio_1l0l,nur_offen,1,1,0,1.000000,0.000000,0.562606,0.595499,0.296169,0.000000,0.125000
DOGE_2025,dio_03al,nur_gereift,1,0,1,0.000000,1.000000,0.598956,0.637088,0.245590,1.000000,0.000000
DOGE_2025,dio_0nmu,offen_und_gereift,3,2,1,0.666667,0.333333,0.660812,0.704171,0.175551,0.333333,0.000000
DOGE_2025,dio_0f4r,offen_und_gereift,12,10,2,0.833333,0.166667,0.709342,0.756078,0.138032,0.284722,0.083333
DOGE_2025,dio_17gs,nur_gereift,2,0,2,0.000000,1.000000,0.709329,0.762904,0.112164,1.000000,0.437500
DOGE_2025,dio_0zad,nur_gereift,3,0,3,0.000000,1.000000,0.687119,0.733001,0.141659,1.000000,0.875000
DOGE_2025,dio_0z35,nur_gereift,3,0,3,0.000000,1.000000,0.695259,0.743602,0.130067,1.000000,0.333333
DOGE_2025,dio_1ydr,offen_und_gereift,6,2,4,0.333333,0.666667,0.675573,0.717615,0.168352,0.500000,0.166667
DOGE_2025,dio_1wdi,offen_und_gereift,8,2,6,0.250000,0.750000,0.708566,0.754158,0.121780,0.770833,0.187500
DOGE_2025,dio_16sk,nur_gereift,2,0,2,0.000000,1.000000,0.659991,0.707569,0.180002,1.000000,0.000000
