phase,phase_length,episodes,zentrum_share,open_share,rand_kipp_share,rekopplungsnaehe_share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_auditory_loudness,avg_adapted_field_intake,dominant_effect_class,dominant_awareness,dominant_symbol_family,dominant_preview_symbol
ruhige_form_leiser_ton,900,900,0.9988888888888889,0.0,0.0011111111111111111,0.0,0.761440631111111,0.6192601622222222,0.11957532111111112,0.9216454444444445,0.09039958222222222,0.0034623833333333335,0.011992933333333334,0.011555925555555555,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_1v8o9kh
ruhige_form_laute_wicks_1,1600,1600,0.88125,0.05875,0.06,0.0,0.7401494112499999,0.57929728625,0.144442340625,0.8893171150000001,0.08733115250000001,0.08742081812500001,0.172615259375,0.08682024437500001,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_0v5p8er
stille_rekopplung,900,900,0.9988888888888889,0.0,0.0011111111111111111,0.0,0.7617360633333333,0.6207783777777778,0.11947579777777777,0.9211307333333333,0.08875687222222223,0.004298496666666667,0.013611263333333333,0.0126885,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_0v5p8er
lauter_nachhall_ohne_form,1700,1700,0.9988235294117647,0.000588235294117647,0.000588235294117647,0.0,0.7631093982352941,0.6229822205882353,0.11958794235294117,0.9224446976470588,0.09139024705882352,0.0032823764705882355,0.011701524705882354,0.010629056470588236,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_0qvodoj
ruhige_form_laute_wicks_2,1400,1400,0.8814285714285715,0.060714285714285714,0.05785714285714286,0.0,0.7430876828571429,0.5856078021428571,0.14447515428571428,0.8895855914285715,0.08721383428571429,0.08732734428571429,0.1723437907142857,0.08671079857142856,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_077r0df
schluss_rekopplung,900,894,1.0,0.0,0.0,0.0,0.7627046465324384,0.6230248646532439,0.11933942953020134,0.9220379787472036,0.08693748210290828,0.0034757158836689036,0.011658093959731544,0.011857166666666667,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_077r0df
