movement_key,seen_count,total_events,total_worlds_observed,dominant_tragart,field_memory_quality,maturity_note,dominant_field_position,dominant_drift_label,dominant_movement_effect,avg_pressure_delta,avg_relaxation_delta,avg_rekopplung_delta,avg_strain_delta,avg_sharpness_delta,avg_loudness_delta,avg_top_share,avg_top_signature_share,tragart_profile,field_position_profile,drift_profile,movement_effect_profile,timeframes,assets,years,sources,caution_note
dio_mcm_episode_01vyv6a->dio_mcm_episode_0tf9fq3,1,2,1,-,recurrently_reconnecting,event_condensed_trace,-,-,rekoppelnd_entlastend,-0.021137,0.0,0.014372,0.0,-0.080962,-0.093819,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_023wqvt->dio_mcm_episode_1ycmerp,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.068455,0.0,-0.046224,0.0,-0.271111,0.164048,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_0393v08->dio_mcm_episode_1al8fjz,1,2,2,-,recurrently_reconnecting,cross_world_condensed_trace,-,-,rekoppelnd_entlastend,-0.041557,0.0,0.02182,0.0,0.152862,-0.148402,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_04s5k7g->dio_mcm_episode_05ce83b,1,1,1,-,young,young_trace,-,-,rekoppelnd_entlastend,-0.028955,0.0,0.024062,0.0,0.08691,-0.052139,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_05ce83b->dio_mcm_episode_0db07p4,1,2,1,-,recurrently_reconnecting,event_condensed_trace,-,-,rekoppelnd_entlastend,-0.021049,0.0,0.015419,0.0,0.163204,-0.059045,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_062iou2->dio_mcm_episode_1teq7yv,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.012797,0.0,-0.001632,0.0,0.055759,0.044206,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_06ccuqv->dio_mcm_episode_0393v08,1,2,2,-,recurrently_opening_strain,cross_world_condensed_trace,-,-,oeffnend_belastend,0.032736,0.0,-0.018212,0.0,-0.214603,0.08977,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_06zvueu->dio_mcm_episode_1f1rr0n,1,2,2,-,world_specific,cross_world_condensed_trace,-,-,bewegung_offen,-0.018466,0.0,0.043972,0.0,0.126269,0.037539,0.0,0.0,-,-,-,bewegung_offen:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_07llqq8->dio_mcm_episode_1rviit8,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.041814,0.0,-0.03404,0.0,0.189425,0.107148,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_09w1tmn->dio_mcm_episode_1yy9dcm,1,3,2,-,recurrently_reconnecting,cross_world_condensed_trace,-,-,rekoppelnd_entlastend,-0.020174,0.0,0.008029,0.0,0.008204,-0.071087,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,596_ALTSEQ_A_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
