row_type,condition,asset,core_pairs,state_profile,quality_profile,family,phase,baseline_quality,followup_state,followup_quality,first_core_quality,second_core_quality
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_0obq,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_0oc3,frueh,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_0oc3,spaet,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_0pz6,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_0pz6,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_0tay,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1492,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1492,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1492,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_17ct,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_19pg,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_19pg,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_19pg,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1ewh,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1lsu,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1lsu,mitte,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1lsu,spaet,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1pij,frueh,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1pij,mitte,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1pij,spaet,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_2400_3900,DOGE,,,,dio_1u5i,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_00ly,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_06er,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_06s7,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_06s7,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_06s7,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0dd2,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0dd2,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0h9h,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0h9h,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0jkk,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0l7p,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0nlj,mitte,phase_nullnah,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0nlj,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0obq,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0oc3,frueh,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0oc3,spaet,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0pz6,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0pz6,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_0tay,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1492,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1492,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1492,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_17ct,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_19pg,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_19pg,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_19pg,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1ewh,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1lsu,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1lsu,mitte,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1lsu,spaet,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1pij,frueh,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1pij,mitte,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1pij,spaet,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_3000_4500,DOGE,,,,dio_1u5i,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_00ly,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_06er,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_06s7,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_06s7,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_06s7,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0dd2,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0dd2,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0h9h,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0h9h,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0jkk,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0l7p,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0nlj,mitte,phase_nullnah,lokale_qualitaet_wird_nachhallnah,phase_nachhallnah_ohne_kern,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0nlj,spaet,phase_nullnah,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0obq,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0oc3,frueh,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0oc3,spaet,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0pz6,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0pz6,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_0tay,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1492,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1492,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1492,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_17ct,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_19pg,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_19pg,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_19pg,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1ewh,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1lsu,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1lsu,mitte,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1lsu,spaet,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1pij,frueh,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1pij,mitte,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1pij,spaet,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,syn_b_focus_3200_5200,DOGE,,,,dio_1u5i,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
