landkarte_class,rows,events,avg_field_recall,avg_sensory_recall,avg_motion_recall,avg_carry,avg_strain,avg_rekopplung,field_relations
stabil_wiederkehrend,7,132,0.9428571428571428,0.9285714285714286,0.15873015873015872,0.37447785714285714,0.27149895714285716,0.5862228428571429,feldrolle_identisch:7
teilstabil_wiederkehrend,3,132,0.5661375661375662,0.32275132275132273,0.2222222222222222,0.3825593492063492,0.25752980952380955,0.5955040952380952,feldrolle_identisch:3
umorganisierte_rekopplung,2,15,0.0,1.0,0.2777777777777778,0.421493,0.271759,0.601874,spannung_rekoppelt_um:2
verschobene_rekopplungsqualitaet,2,36,0.3333333333333333,0.08333333333333333,0.2222222222222222,0.40253866666666666,0.23342524999999997,0.6104512499999999,rekopplungsqualitaet_verschoben:2
