world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
SYNTH_ZUFALLSNAH,zentrum_stabil,5514,0.9516741456679323,0.7492472834602829,0.6024199013420385,0.12232598367791078,0.9096550830612986,0.0971376405513239,0.018416764780558578,0.26278563656147985,0.26278563656147985,0.21218715995647444,stabil,inner_effect_stable,dio_mcm_episode_0wjn8vm,dio_1fll
SYNTH_ZUFALLSNAH,offene_variante,274,0.04729030031066621,0.6771055328467154,0.4984921934306569,0.1762303905109489,0.7935258138686131,0.3702778284671533,0.08364021167883212,0.0,0.0,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1wj5tkj,dio_0lwq
SYNTH_ZUFALLSNAH,spannungsrand_kippnaehe,6,0.0010355540214014498,0.5858355000000001,0.3360633333333333,0.29889550000000004,0.7014433333333333,0.11162216666666668,0.5105055,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0d9qets,dio_00wk
