name,group,run,window,tick_start,tick_end,local_role,hearing_load,visual_load,field_pressure,relief,sensory_conflict,kipp_pressure,fit,rekopplung,field_strain,field_carry,afterimage
SOL_2024_5M,referenz,1,20,761,840,lokale_multisensorische_kippnaehe,0.2171459,0.32007178724999996,0.20914157974999997,0.703537787,0.12137297849999995,0.22364289020999997,0.940532736125,0.62001695,0.22990253749999998,0.36910607500000003,7.45875e-05
SOL_2024_5M,referenz,1,21,801,880,lokal_offen,0.230769952,0.29369470975000006,0.20507860374999998,0.7018867505,0.06737772900000007,0.21048025281,0.942846272875,0.6218114,0.21446421249999997,0.3610224625,8.65e-05
SOL_2024_5M,referenz,1,22,841,920,lokal_offen,0.22611259025000005,0.3003462675,0.20733442625000004,0.70063983475,0.08487113537499993,0.21456990097,0.944104997375,0.6202959124999999,0.21905653749999998,0.35936888749999996,0.0002324625
SOL_2024_5M,referenz,1,23,881,960,lokal_offen,0.2141973555,0.30396173699999995,0.20549553075000002,0.70236073525,0.10256374587499996,0.21474677260999997,0.9464159845000001,0.6220356375,0.21510156249999998,0.3597522375,0.0002495625
SOL_2024_5M,referenz,1,24,921,1000,lokal_offen,0.201091385,0.2997290595,0.20232687675000005,0.70391950275,0.10376648699999999,0.20963722023,0.9519166545000001,0.6244440375,0.2068617375,0.35869772499999997,0.0001625125
SOL_2024_5M,referenz,1,25,961,1040,lokal_offen,0.18980810500000003,0.29988248225,0.20226479525000005,0.7025993205,0.11720465162499999,0.20909381149000003,0.957419501625,0.6237033999999999,0.20472418750000002,0.3562630625,0.0001319125
SOL_2024_5M,referenz,1,26,1001,1080,lokale_multisensorische_kippnaehe,0.21070676625000004,0.32354387675,0.21118201849999998,0.695270634,0.13018744612499997,0.22507567236,0.944056697,0.615178925,0.22094745000000002,0.3494858625,3.635e-05
SOL_2024_5M,referenz,1,27,1041,1120,lokale_multisensorische_kippnaehe,0.2218965565,0.31584840975,0.20826300025,0.70303783875,0.113176053875,0.22214164061,0.939390517125,0.6202111125,0.2269550875,0.3682553125,0.0001491125
SOL_2024_5M,referenz,1,28,1081,1160,lokal_rekoppelnd,0.20591566275,0.28536732374999996,0.19980247275000002,0.7084503835,0.08736146849999996,0.20381464190999998,0.9541609795,0.627635225,0.2080143875,0.369449825,0.00021936250000000003
SOL_2024_5M,referenz,1,29,1121,1200,lokal_offen,0.21521722125,0.31269328525,0.20744701850000002,0.6985856797500001,0.104736328375,0.21813726076,0.94349176525,0.6195776375000001,0.213467475,0.35016645,0.00022867500000000002
SOL_2024_5M,referenz,1,30,1161,1240,lokal_offen,0.21038663250000003,0.3071746525,0.20387053400000005,0.7015891285,0.10346993124999994,0.21416328964,0.9450898915000001,0.62320385,0.20874557500000002,0.3556701875,0.0005612750000000001
SOL_2024_5M,referenz,1,31,1201,1280,lokal_offen,0.202363013,0.29080125625,0.20031502799999998,0.7018184107500001,0.09164619449999996,0.20513622581999996,0.953732893375,0.6250809375,0.1958982,0.349354675,0.0006717375
SOL_2024_5M,referenz,1,32,1241,1320,lokal_offen,0.21208159725000003,0.29042799150000004,0.20200277275,0.7019443552500001,0.079495606125,0.20604259647,0.9507479783749999,0.6238811875,0.20186441249999998,0.3524982125,0.00062135
SOL_2024_5M,referenz,1,33,1281,1360,lokale_multisensorische_kippnaehe,0.23372130200000002,0.31281406624999997,0.20690338875000003,0.6995846785000001,0.08185175737499994,0.21874998951000002,0.933635704625,0.62002835,0.2184061625,0.3607395125,0.0005864374999999999
SOL_2024_5M,referenz,1,34,1321,1400,lokale_multisensorische_kippnaehe,0.23203229350000001,0.32149411199999994,0.209325387,0.69402126725,0.09338711224999993,0.22314541459999998,0.93256218425,0.6161364875,0.214574475,0.3467858875,0.0007060874999999999
SOL_2024_5M,referenz,1,35,1361,1440,lokal_offen,0.22316187475000002,0.27780874050000004,0.20192941500000003,0.704159549,0.06263369950000003,0.20294892898000003,0.951444107375,0.625148825,0.206814825,0.3597595375,0.0005299125
SOL_2024_5M,referenz,1,36,1401,1480,lokal_rekoppelnd,0.208170194,0.2621896385,0.19852499050000003,0.70821964525,0.05754306512499999,0.1935622468,0.96334507425,0.6288961625,0.202334925,0.364669025,8.205e-05
SOL_2024_5M,referenz,1,37,1441,1520,lokal_offen,0.20519345025,0.29216679025,0.20270236350000004,0.70222177475,0.09062798312499998,0.20683978588,0.9540222432500001,0.6234359875,0.20534207499999999,0.35544652499999996,0.000621775
SOL_2024_5M,referenz,1,38,1481,1560,lokal_offen,0.19761887375000003,0.31337718899999994,0.2055744665,0.69979616975,0.12441712712499992,0.21655260333999998,0.950076435125,0.6205945374999999,0.211314075,0.35464815,0.001178925
SOL_2024_5M,referenz,1,39,1521,1600,lokal_rekoppelnd,0.1851660465,0.29094416275,0.19866206799999997,0.7052997242500001,0.10804619500000003,0.20307218589999998,0.960606963375,0.6269230875,0.198272225,0.3594447375,0.00076295
SOL_2024_5M,referenz,1,40,1561,1640,lokal_rekoppelnd,0.21046036250000003,0.28819835149999995,0.19707557225000003,0.70778354475,0.08089365024999992,0.20356828141,0.94774621525,0.6295822625,0.1986547875,0.36483656249999996,0.0010603
SOL_2024_5M,referenz,1,41,1601,1680,lokal_rekoppelnd,0.20761506300000002,0.28416700874999995,0.19921234175000002,0.707010417,0.07965452074999993,0.20248886356999998,0.9533213058750001,0.627996275,0.2026159125,0.36278981250000003,0.0009198875
SOL_2024_5M,referenz,1,42,1641,1720,lokal_offen,0.20537231874999998,0.29288367275,0.20407783699999998,0.7021835865,0.08851864525000001,0.20721244251999998,0.9549498412499999,0.6228925000000001,0.207741175,0.3532998125,8.7625e-05
SOL_2024_5M,referenz,1,43,1681,1760,lokale_multisensorische_kippnaehe,0.22587999875000003,0.3165241815,0.20961686425000003,0.69607552875,0.09163887837499997,0.22030129493,0.938414774125,0.6170788125,0.2174348875,0.3490604125,0.0005528875
SOL_2024_5M,referenz,1,44,1721,1800,lokal_offen,0.22044193925000005,0.30935092125,0.207924184,0.6995873195,0.09844013824999996,0.21775341488,0.94302775375,0.6195498749999999,0.2194476,0.35798015,0.0005580125
SOL_2024_5M,referenz,1,45,1761,1840,lokal_offen,0.19849240075,0.29941081199999997,0.20450729699999998,0.70104683975,0.10836113499999998,0.21045717957999996,0.955555690625,0.6222438875,0.20827425000000002,0.352837075,0.0018017374999999998
SOL_2024_5M,referenz,1,46,1801,1880,lokal_offen,0.2063810175,0.2951658445,0.20165460550000003,0.70074228075,0.09119135699999999,0.20755752198000002,0.9508811745000001,0.6239305625,0.1977257,0.34714398750000003,0.002161375
SOL_2024_5M,referenz,1,47,1841,1920,lokal_rekoppelnd,0.21630495400000002,0.27361090775,0.19658745575000003,0.70852593325,0.060846251875,0.19808669119,0.951629524875,0.6299675625,0.19910373750000002,0.367578,0.0006598875
SOL_2024_5M,referenz,1,48,1881,1960,lokal_rekoppelnd,0.21103376175000002,0.26434451525,0.19612218775,0.71044156225,0.0546223085,0.19343434343000002,0.95843304925,0.6306713875,0.20270136249999998,0.37517571250000004,0.00035845
SOL_2024_5M,referenz,2,1,1,80,lokal_offen,0.20008407825,0.27372300825,0.20035867875000005,0.702800365,0.07687020875000002,0.19814205851000002,0.9634551355000001,0.6244993,0.1962282375,0.35039545,0.0
SOL_2024_5M,referenz,2,2,41,120,lokal_rekoppelnd,0.21578829975,0.2682123745,0.199227217,0.7054460905000001,0.05316604412500002,0.196388527,0.957226879875,0.626628175,0.19989985,0.35973985,0.0
SOL_2024_5M,referenz,2,3,81,160,lokal_offen,0.223475238,0.25962925675,0.19836534625000002,0.70439153825,0.041193008124999986,0.19394748468999998,0.9568130988750001,0.6270048625,0.1946848625,0.3547317,0.00032235
SOL_2024_5M,referenz,2,4,121,200,lokal_offen,0.20554113899999996,0.2765553835,0.19970131350000003,0.7040673485,0.07380642637500003,0.19940466648,0.9586530522500001,0.62580265,0.1965868,0.3527278125,0.0003927
SOL_2024_5M,referenz,2,5,161,240,lokal_rekoppelnd,0.18511121,0.2691820095,0.19695536200000002,0.7097545475,0.08820769012499999,0.19404753341999997,0.9698087522500001,0.629742425,0.19877709999999998,0.36545335,0.000136075
SOL_2024_5M,referenz,2,6,201,280,lokal_rekoppelnd,0.18487052899999998,0.2472337335,0.19499210849999998,0.707618438,0.06443829325000003,0.18421230897999996,0.97893997725,0.629962125,0.18883115,0.35809786250000003,0.0001751
SOL_2024_5M,referenz,2,7,241,320,lokal_offen,0.21121218425,0.279224105,0.203589262,0.70131515,0.07171946200000001,0.20247195765999998,0.958371117375,0.62228165,0.2058022,0.35317945,0.00010937500000000002
SOL_2024_5M,referenz,2,8,281,360,lokal_offen,0.19443425925000002,0.28810680375000003,0.20322640125000002,0.70004351275,0.09977345137500002,0.20493511179,0.96195586975,0.6216877625,0.2021036375,0.3494188625,0.00046666249999999997
SOL_2024_5M,referenz,2,9,321,400,lokal_offen,0.18749744925,0.27031847325,0.19969260875,0.70022082175,0.08365255400000002,0.19514956919,0.9707846474999999,0.6237412125,0.1905022125,0.34490126249999997,0.0005038
SOL_2024_5M,referenz,2,10,361,440,lokal_offen,0.20254442074999998,0.28453455925,0.2037878025,0.69977852975,0.0863400435,0.20407697105999997,0.9602483125000001,0.6211794125,0.20434035,0.3510242875,8.008749999999999e-05
SOL_2024_5M,referenz,2,11,401,480,lokale_multisensorische_kippnaehe,0.21617455825000004,0.32360212774999997,0.21293256425,0.6938468565,0.12298900699999993,0.22588036889000002,0.9430442212500001,0.613169275,0.22507566250000002,0.350162675,4.295e-05
SOL_2024_5M,referenz,2,12,441,520,lokale_multisensorische_kippnaehe,0.23043946975000001,0.338531858,0.21490560850000004,0.6924899637499999,0.12183714200000001,0.23341308044,0.930419944625,0.6115868875,0.22744122500000002,0.346217775,0.000262575
SOL_2024_5M,referenz,2,13,481,560,lokal_rekoppelnd,0.19880870875,0.2903339425,0.20133500350000003,0.7062013205000001,0.10123975937499999,0.20607319906000002,0.956763677875,0.6251624,0.20749555000000003,0.3638725375,0.0003061875
SOL_2024_5M,referenz,2,14,521,600,lokal_rekoppelnd,0.19451535374999998,0.27644662625,0.19725253425,0.710240974,0.08934616687500001,0.19833717423,0.96177154425,0.6290901,0.20390511249999999,0.37346789999999996,4.3612499999999996e-05
SOL_2024_5M,referenz,2,15,561,640,lokal_rekoppelnd,0.19663882700000002,0.2756180145,0.19503767200000005,0.70986407825,0.07913140687499999,0.19621622898000002,0.95890925125,0.6304236624999999,0.19652165,0.37039005,0.0003697
SOL_2024_5M,referenz,2,16,601,680,lokal_rekoppelnd,0.179901527,0.26398490625,0.19370860699999998,0.7093880637500001,0.08656416612499998,0.19011810907999996,0.971765390375,0.6309563125000001,0.190732425,0.3665545125,0.0004041
SOL_2024_5M,referenz,2,17,641,720,lokal_offen,0.20952813175,0.29483265825,0.20432801900000003,0.7027492949999999,0.09024295649999997,0.20904354948,0.952147624,0.622190475,0.213528575,0.3627299125,5.887500000000001e-05
SOL_2024_5M,referenz,2,18,681,760,lokale_multisensorische_kippnaehe,0.24301949625000002,0.38897944850000005,0.2231719825,0.69018311275,0.17128998162500003,0.2594280575,0.907172510125,0.6065527625,0.25388069999999996,0.3558739625,0.0020661625
SOL_2024_5M,referenz,2,19,721,800,lokale_multisensorische_kippnaehe,0.22922062924999997,0.40585757899999997,0.22615625800000005,0.69010484,0.214391287875,0.26813762892,0.9086171538750001,0.604674525,0.26220322500000004,0.35735476250000003,0.002079625
SOL_2024_5M,referenz,2,20,761,840,lokale_multisensorische_kippnaehe,0.21722398075,0.32007178724999996,0.20910120050000003,0.7034037992500001,0.12129489774999996,0.22363460013999997,0.9404533165000001,0.6196620375,0.22972005,0.3694236375,7.45875e-05
SOL_2024_5M,referenz,2,21,801,880,lokal_offen,0.23084157025000002,0.29369470975000006,0.20504175350000003,0.70176427625,0.06730611075000005,0.21047271618000002,0.9427736135,0.6214858624999999,0.21429882500000003,0.3613162,8.65e-05
SOL_2024_5M,referenz,2,22,841,920,lokal_offen,0.22618160975000004,0.3003462675,0.20730023350000001,0.70052151825,0.08480211587499994,0.21456311313999998,0.944036294875,0.6199821875,0.21889940000000002,0.35964918749999997,0.0002324625
SOL_2024_5M,referenz,2,23,881,960,lokal_offen,0.2142692405,0.30396173699999995,0.20545876675000002,0.70223775275,0.10249186087499994,0.21473928837,0.9463432780000001,0.6217088875,0.21493583749999998,0.360046425,0.0002495625
SOL_2024_5M,referenz,2,24,921,1000,lokal_offen,0.20116731525,0.2997290595,0.20228820825000002,0.703789557,0.10369055675,0.20962937398999998,0.951840020875,0.6240989,0.2066870125,0.3590082,0.0001625125
SOL_2024_5M,referenz,2,25,961,1040,lokal_offen,0.18988099925000002,0.29988248225,0.20222681750000002,0.70247470275,0.117131757375,0.20908597104,0.95734507675,0.6233720625,0.20455475,0.3565625125,0.0001319125
SOL_2024_5M,referenz,2,26,1001,1080,lokale_multisensorische_kippnaehe,0.21077605800000002,0.32354387675,0.211147974,0.69515136125,0.130118154375,0.22506895968,0.9439880066249999,0.6148639625000001,0.22078875,0.34976425,3.635e-05
SOL_2024_5M,referenz,2,27,1041,1120,lokale_multisensorische_kippnaehe,0.22197146925000003,0.31584840975,0.2082271315,0.7029084875,0.11310114112499998,0.22213472088000003,0.939317192,0.6198705999999999,0.22678444999999997,0.3685531875,0.0001491125
SOL_2024_5M,referenz,2,28,1081,1160,lokal_rekoppelnd,0.205992858,0.28536732374999996,0.19976430675,0.70831784525,0.08728427324999996,0.20380707777,0.954084215875,0.6272843375,0.2078381625,0.36976213750000003,0.00021936250000000003
SOL_2024_5M,referenz,2,29,1121,1200,lokal_offen,0.215287316,0.31269328525,0.20741227125,0.69846556,0.10466623362500001,0.21813035933000002,0.943421970625,0.6192590250000001,0.21330808750000002,0.3504515625,0.00022867500000000002
SOL_2024_5M,referenz,2,30,1161,1240,lokal_offen,0.21045523400000005,0.3071746525,0.20383444225000003,0.7014719615,0.10340132974999992,0.21415578473,0.945019499,0.622892025,0.2085856125,0.3559529,0.0005612750000000001
SOL_2024_5M,referenz,2,31,1201,1280,lokal_offen,0.20242874075000003,0.29080125625,0.20028181925,0.701706004,0.09158046674999994,0.20512952888999997,0.95366682075,0.624782175,0.1957479375,0.3496237875,0.0006717375
SOL_2024_5M,referenz,2,32,1241,1320,lokal_offen,0.21214709400000004,0.29042799150000004,0.20196955900000002,0.7018323555,0.079430109375,0.20603587926000003,0.95068201625,0.623583475,0.20171445000000002,0.3527666,0.00062135
SOL_2024_5M,referenz,2,33,1281,1360,lokale_multisensorische_kippnaehe,0.23379478200000003,0.31281406624999997,0.20686770975000002,0.6994580935,0.08177827737499993,0.21874302347,0.933563285625,0.61969435,0.2182385625,0.3610337875,0.0005864374999999999
SOL_2024_5M,referenz,2,34,1321,1400,lokale_multisensorische_kippnaehe,0.23210080700000002,0.32149411199999994,0.20929402225,0.6939030337500001,0.09331859874999993,0.22313960436999997,0.9324965627499999,0.6158250625,0.2144223375,0.3470577875,0.0007060874999999999
SOL_2024_5M,referenz,2,35,1361,1440,lokal_offen,0.22322455825,0.27780874050000004,0.20189606,0.704052762,0.06257101600000003,0.20294193586,0.951379410625,0.6248639,0.20666864999999998,0.360019725,0.0005299125
SOL_2024_5M,referenz,2,36,1401,1480,lokal_rekoppelnd,0.20823500325,0.2621896385,0.19849017900000004,0.708109129,0.057478255874999995,0.19355489940000004,0.9632778581250001,0.628601575,0.20218267500000003,0.3649377625,8.205e-05
SOL_2024_5M,referenz,2,37,1441,1520,lokal_offen,0.20527276025,0.29216679025,0.20266316350000002,0.70208574725,0.09054867312499998,0.20683201868,0.95394338825,0.6230754875,0.20516169999999997,0.3557684875,0.000621775
SOL_2024_5M,referenz,2,38,1481,1560,lokal_offen,0.19769710575000002,0.31337718899999994,0.20553420949999998,0.6996622477500001,0.12433889512499993,0.21654436937999996,0.949997062125,0.6202389375,0.21113292499999997,0.3549682,0.001178925
SOL_2024_5M,referenz,2,39,1521,1600,lokal_rekoppelnd,0.18523852,0.29094416275,0.19862297375000001,0.70517621525,0.10797372150000002,0.20306390985,0.960531632375,0.6265936625,0.19810178750000002,0.359745775,0.00076295
SOL_2024_5M,referenz,2,40,1561,1640,lokal_rekoppelnd,0.21053475000000002,0.28819835149999995,0.19703628225000003,0.70765668075,0.08081926274999993,0.20356008800999997,0.9476697315,0.6292441375,0.19848166250000002,0.36514445,0.0010603
SOL_2024_5M,referenz,2,41,1601,1680,lokal_rekoppelnd,0.20768509175000002,0.28416700874999995,0.19917607725000003,0.70689067425,0.07958449199999992,0.20248141064999997,0.953250027,0.6276779625,0.2024536125,0.3630772,0.0009198875
SOL_2024_5M,referenz,2,42,1641,1720,lokal_offen,0.2054426445,0.29288367275,0.204044579,0.70206249925,0.0884483195,0.2072060957,0.954881420375,0.6225728375,0.20758337500000001,0.35358143750000004,8.7625e-05
SOL_2024_5M,referenz,2,43,1681,1760,lokale_multisensorische_kippnaehe,0.22595421025,0.3165241815,0.20958245949999998,0.69594772325,0.09156466687499999,0.22029484614,0.938343263625,0.6167414875,0.2172701,0.3493570875,0.0005528875
SOL_2024_5M,referenz,2,44,1721,1800,lokal_offen,0.22051565300000003,0.30935092125,0.20788806650000002,0.69946093575,0.09836642449999998,0.21774630968,0.9429547793749999,0.6192148125,0.21928085,0.3582793375,0.0005580125
SOL_2024_5M,referenz,2,45,1761,1840,lokal_offen,0.19855941275000002,0.29941081199999997,0.20447414025000005,0.70093212575,0.10829412299999995,0.21045060411,0.9554890278750001,0.6219392874999999,0.2081225125,0.353110425,0.0018017374999999998
SOL_2024_5M,referenz,2,46,1801,1880,lokal_offen,0.20644683875000003,0.2951658445,0.201621353,0.700629854,0.09112553574999997,0.20755081678,0.950815011375,0.623631375,0.19757582499999998,0.3474144875,0.002161375
SOL_2024_5M,referenz,2,47,1841,1920,lokal_rekoppelnd,0.21637893725,0.27361090775,0.19654737850000004,0.708399937,0.060772268625000035,0.19807818204000002,0.951552456,0.629631275,0.19892954999999998,0.3678858125,0.0006598875
SOL_2024_5M,referenz,2,48,1881,1960,lokal_rekoppelnd,0.21111317625,0.26434451525,0.196079407,0.71030616825,0.054542894000000015,0.19342529552,0.95835056125,0.6303104125,0.2025144,0.37550495,0.00035845
SOL_2025_5M,referenz,1,1,1,80,lokal_offen,0.20176291300000002,0.20289006425,0.18977524375000002,0.7083020615,0.0024303981249999855,0.16582466598999998,0.987448755125,0.633092675,0.1760332375,0.358669075,0.0
SOL_2025_5M,referenz,1,2,41,120,lokal_offen,0.20418603200000005,0.21317825925,0.19329843975,0.70153637275,0.012716262249999957,0.17178947017,0.984616294125,0.6282734875,0.1735266375,0.3425749,0.000777775
SOL_2025_5M,referenz,1,3,81,160,lokal_offen,0.19445214075,0.21538188349999998,0.18824433375000002,0.709920047,0.02936627399999998,0.17082672981,0.983327321625,0.634873125,0.1731400625,0.3592686875,0.00177645
SOL_2025_5M,referenz,1,4,121,200,lokal_offen,0.20128453500000001,0.21918830874999998,0.18797471825,0.7122779105,0.03124025249999996,0.17358282147,0.977738296375,0.636125375,0.1762926125,0.3644734,0.0009986749999999999
SOL_2025_5M,referenz,1,5,161,240,lokal_offen,0.20750402625,0.22709800025,0.19065590275,0.7097385202500001,0.03040795024999999,0.17780588339,0.9733548894999999,0.6333949375000001,0.18011816249999998,0.36084743750000003,0.0001414125
SOL_2025_5M,referenz,1,6,201,280,lokal_offen,0.19245373350000003,0.22481184925,0.18893904425,0.7097499672500001,0.039637231999999974,0.17450375291,0.980306252875,0.6346068875,0.1747455875,0.3588440125,0.0016531875000000001
SOL_2025_5M,referenz,1,7,241,320,lokale_multisensorische_kippnaehe,0.18654215075,0.24346497350000001,0.19441020100000003,0.70309026875,0.062141777750000016,0.18313206662000003,0.979406638875,0.6287029875,0.1788072,0.34547764999999997,0.0031462499999999997
SOL_2025_5M,referenz,1,8,281,360,lokale_multisensorische_kippnaehe,0.184162099,0.24998817825,0.19493687350000002,0.7078688009999999,0.06649022175,0.18501177648,0.977861734875,0.63060255,0.189327325,0.358449025,0.0044756625
SOL_2025_5M,referenz,1,9,321,400,lokal_rekoppelnd,0.17483327475000002,0.2205248655,0.18690176875000003,0.7160370337499999,0.051326227624999984,0.17038278683000002,0.989222698625,0.6390223625,0.1804596125,0.3734456625,0.0037740250000000003
SOL_2025_5M,referenz,1,10,361,440,lokal_offen,0.17923319525000003,0.20359083124999997,0.185402849,0.71223072,0.026577699124999937,0.16287522386,0.99399083575,0.637994125,0.169694725,0.3638738375,0.0014497125
SOL_2025_5M,referenz,1,11,401,480,lokal_offen,0.1926264055,0.2335641885,0.19401606775000002,0.7034137445,0.041134268625000005,0.17871300993,0.9809207707500001,0.62917895,0.1804818625,0.3497240875,0.0009683250000000001
SOL_2025_5M,referenz,1,12,441,520,lokale_multisensorische_kippnaehe,0.18998291200000003,0.24909265699999997,0.1950824135,0.70589260075,0.05948360187499994,0.18512518171999998,0.975544629,0.6292889625,0.18868605,0.3582074625,0.000517175
SOL_2025_5M,referenz,1,13,481,560,lokale_multisensorische_kippnaehe,0.1895974295,0.23689864525,0.19164505325000003,0.7079944175,0.052412974500000015,0.17973735303000002,0.978397015875,0.632011475,0.1814982125,0.359907925,0.0016347875000000001
SOL_2025_5M,referenz,1,14,521,600,lokal_offen,0.20890963599999998,0.21500193599999998,0.18935373325000004,0.708928957,0.013385092499999994,0.17204773604999998,0.9773979472500001,0.63400585,0.17739246250000001,0.3619915,0.0016580999999999998
SOL_2025_5M,referenz,1,15,561,640,lokal_rekoppelnd,0.18737112625000002,0.19251320849999998,0.1816448155,0.72035348075,0.00950235599999996,0.15808475087999999,0.991702648125,0.6437505875,0.171310075,0.38300305,0.000709725
SOL_2025_5M,referenz,1,16,601,680,lokal_rekoppelnd,0.18415169425000003,0.21333442649999998,0.183791693,0.71602670175,0.03345381287499995,0.16691428851999995,0.985048632625,0.6402232125,0.172940075,0.3750396625,0.0007962625000000001
SOL_2025_5M,referenz,1,17,641,720,lokale_multisensorische_kippnaehe,0.21971904574999998,0.23183450325,0.19279880775000002,0.7100153187500001,0.013061371875000007,0.17987024205,0.96702203325,0.6326083125,0.1907746625,0.3691929125,0.000175575
SOL_2025_5M,referenz,1,18,681,760,lokale_multisensorische_kippnaehe,0.21058264275,0.242034456,0.19706888500000003,0.7075596745,0.03435807325000002,0.18507019402,0.9707603356250001,0.6289273,0.195728425,0.36068113749999997,5.7850000000000003e-05
SOL_2025_5M,referenz,1,19,721,800,lokal_rekoppelnd,0.18289301125000001,0.23149699275,0.18935323775000001,0.712705936,0.04880872274999998,0.17543016219000002,0.98215823575,0.635708725,0.1812532625,0.36651388749999997,0.0006176875
SOL_2025_5M,referenz,1,20,761,840,lokal_rekoppelnd,0.18138041300000002,0.20137690325,0.18213093975,0.71759866425,0.022791725874999964,0.16107557035,0.9907522816250001,0.6424871624999999,0.1686040875,0.37597225,0.0009528999999999999
SOL_2025_5M,referenz,1,21,801,880,lokal_offen,0.20242834275000002,0.20416704374999997,0.18728550175000003,0.70773554725,0.007523483499999949,0.16620943075,0.9839878085,0.6350957875,0.1683266125,0.3556127875,0.0008110624999999999
