movement_key,seen_count,total_events,total_worlds_observed,dominant_tragart,field_memory_quality,maturity_note,dominant_field_position,dominant_drift_label,dominant_movement_effect,avg_pressure_delta,avg_relaxation_delta,avg_rekopplung_delta,avg_strain_delta,avg_sharpness_delta,avg_loudness_delta,avg_top_share,avg_top_signature_share,tragart_profile,field_position_profile,drift_profile,movement_effect_profile,timeframes,assets,years,sources,caution_note
dio_mcm_episode_00i7zy5->dio_mcm_episode_0krixak,1,1,1,-,young,young_trace,-,-,rekoppelnd_entlastend,-0.043157,0.0,0.023894,0.0,0.307186,-0.127435,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_00nzcuc->dio_mcm_episode_0b7nep9,1,1,1,-,young,young_trace,-,-,rekoppelnd_entlastend,-0.059992,0.0,0.023935,0.0,2.4e-05,-0.205789,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_00nzcuc->dio_mcm_episode_17c7qwp,1,5,1,-,recurrently_reconnecting,event_condensed_trace,-,-,rekoppelnd_entlastend,-0.035846,0.0,0.011943,0.0,0.088755,-0.131956,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_00pcu87->dio_mcm_episode_183drjy,1,1,1,-,young,young_trace,-,-,rekoppelnd_entlastend,-0.064617,0.0,0.025359,0.0,0.074101,-0.290419,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_010cbbb->dio_mcm_episode_1xp8xyu,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.193198,0.0,-0.086369,0.0,-0.114383,0.600942,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_025ygv9->dio_mcm_episode_0mvt50o,1,1,1,-,young,young_trace,-,-,rekoppelnd_entlastend,-0.061976,0.0,0.063734,0.0,0.242551,-0.17475,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_028a6an->dio_mcm_episode_1gq8840,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.165307,0.0,-0.122703,0.0,-0.06082,0.45379,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_03fuhr0->dio_mcm_episode_0jbl5pq,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.138186,0.0,-0.105822,0.0,-0.267733,0.314481,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_03fwcbs->dio_mcm_episode_028a6an,1,1,1,-,young,young_trace,-,-,spannungsnah,0.034936,0.0,0.003064,0.0,0.074796,0.199493,0.0,0.0,-,-,-,spannungsnah:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_03xfov3->dio_mcm_episode_183drjy,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.103393,0.0,-0.05628,0.0,-0.381319,0.31098,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_05lquqm->dio_mcm_episode_08ubq99,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.067054,0.0,-0.02473,0.0,0.357517,0.224048,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_05lquqm->dio_mcm_episode_1y1l1za,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.109272,0.0,-0.088627,0.0,-0.050675,0.34363,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_08fjvls->dio_mcm_episode_1do29ul,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.039767,0.0,-0.021195,0.0,0.002854,0.129484,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_08ubq99->dio_mcm_episode_05lquqm,1,1,1,-,young,young_trace,-,-,rekoppelnd_entlastend,-0.076603,0.0,0.030646,0.0,0.0,-0.276504,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_08ubq99->dio_mcm_episode_1y1l1za,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.088941,0.0,-0.070078,0.0,-0.458383,0.264674,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_09w1tmn->dio_mcm_episode_1aavr7r,1,1,1,-,young,young_trace,-,-,rekoppelnd_entlastend,-0.009661,0.0,0.026735,0.0,0.0,-0.008207,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_0ag2osp->dio_mcm_episode_0qkg6nj,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.07376,0.0,-0.007691,0.0,-0.079732,0.270522,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_0aztxel->dio_mcm_episode_0hjnwsk,1,1,1,-,young,young_trace,-,-,rekoppelnd_entlastend,-0.093151,0.0,0.063732,0.0,0.088759,-0.227881,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_0aztxel->dio_mcm_episode_0jbl5pq,1,2,2,-,recurrently_opening_strain,cross_world_condensed_trace,-,-,oeffnend_belastend,0.016977,0.0,-0.009912,0.0,-0.217009,0.064139,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_0b7nep9->dio_mcm_episode_00nzcuc,1,1,1,-,young,young_trace,-,-,oeffnend_belastend,0.083646,0.0,-0.047745,0.0,0.0,0.235637,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_0b7nep9->dio_mcm_episode_1eju9g0,1,6,1,-,recurrently_reconnecting,event_condensed_trace,-,-,rekoppelnd_entlastend,-0.020756,0.0,0.010687,0.0,0.042871,-0.062261,0.0,0.0,-,-,-,rekoppelnd_entlastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0lfde2c,1,6,2,-,recurrently_opening_strain,cross_world_condensed_trace,-,-,oeffnend_belastend,0.033999,0.0,-0.023415,0.0,0.072132,0.148131,0.0,0.0,-,-,-,oeffnend_belastend:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0mji3u6,1,3,2,-,world_specific,cross_world_condensed_trace,-,-,spannungsnah,0.021426,0.0,-0.055696,0.0,-0.29378,-0.100427,0.0,0.0,-,-,-,spannungsnah:1,-,-,-,603_PAXG_5M_10K_PREVIEW_UEBERGANGSPAARE.csv:1,passive_not_actionable
