token,world,tick,prev_token,next_token,prev_role,current_role,next_role,prev_same,next_same,prev_next_pair,current_rekopplung,prev_rekopplung,next_rekopplung,current_strain,prev_strain,next_strain,current_loudness,prev_loudness,next_loudness,current_blur,prev_blur,next_blur,current_tension,prev_tension,next_tension
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3311,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.687312,0.730804,0.694177,0.155302,0.124888,0.147153,0.362955,0.026289,0.2604,0.346212,0.343824,0.371547,0.176725,0.034917,0.135155
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3312,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.694177,0.687312,0.699123,0.147153,0.155302,0.159045,0.2604,0.362955,0.198353,0.371547,0.346212,0.442887,0.135155,0.176725,0.107481
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3313,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.699123,0.694177,0.726349,0.159045,0.147153,0.125013,0.198353,0.2604,0.154713,0.442887,0.371547,0.31992,0.107481,0.135155,0.080418
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3314,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.726349,0.699123,0.734471,0.125013,0.159045,0.122674,0.154713,0.198353,0.142946,0.31992,0.442887,0.199377,0.080418,0.107481,0.074381
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3315,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.734471,0.726349,0.741399,0.122674,0.125013,0.106415,0.142946,0.154713,0.117478,0.199377,0.31992,0.178274,0.074381,0.080418,0.066468
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3316,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.741399,0.734471,0.704047,0.106415,0.122674,0.165439,0.117478,0.142946,0.125612,0.178274,0.199377,0.40927,0.066468,0.074381,0.074238
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3317,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.704047,0.741399,0.685429,0.165439,0.106415,0.185117,0.125612,0.117478,0.257853,0.40927,0.178274,0.517782,0.074238,0.066468,0.133511
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3318,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.685429,0.704047,0.72251,0.185117,0.165439,0.11454,0.257853,0.125612,0.054315,0.517782,0.40927,0.333622,0.133511,0.074238,0.041093
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3319,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.72251,0.685429,0.698493,0.11454,0.185117,0.135585,0.054315,0.257853,0.156805,0.333622,0.517782,0.25698,0.041093,0.133511,0.084878
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3320,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.698493,0.72251,0.651292,0.135585,0.11454,0.194991,0.156805,0.054315,0.441065,0.25698,0.333622,0.229668,0.084878,0.041093,0.20561
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3321,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.651292,0.698493,0.656597,0.194991,0.135585,0.198121,0.441065,0.156805,0.418153,0.229668,0.25698,0.522681,0.20561,0.084878,0.187229
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3322,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.656597,0.651292,0.700236,0.198121,0.194991,0.151521,0.418153,0.441065,0.175939,0.522681,0.229668,0.41341,0.187229,0.20561,0.094901
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3323,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.700236,0.656597,0.715795,0.151521,0.198121,0.131801,0.175939,0.418153,0.125743,0.41341,0.522681,0.442597,0.094901,0.187229,0.079458
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3324,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.715795,0.700236,0.717164,0.131801,0.151521,0.102578,0.125743,0.175939,0.057974,0.442597,0.41341,0.180329,0.079458,0.094901,0.041669
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3325,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.717164,0.715795,0.689664,0.102578,0.131801,0.182042,0.057974,0.125743,0.2341,0.180329,0.442597,0.391059,0.041669,0.079458,0.115908
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3326,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.689664,0.717164,0.697274,0.182042,0.102578,0.164822,0.2341,0.057974,0.170379,0.391059,0.180329,0.485175,0.115908,0.041669,0.094719
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3327,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.697274,0.689664,0.7235,0.164822,0.182042,0.129876,0.170379,0.2341,0.138125,0.485175,0.391059,0.392535,0.094719,0.115908,0.076676
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3328,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.7235,0.697274,0.705744,0.129876,0.164822,0.133831,0.138125,0.170379,0.084941,0.392535,0.485175,0.452445,0.076676,0.094719,0.061637
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3329,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.705744,0.7235,0.707143,0.133831,0.129876,0.149402,0.084941,0.138125,0.187404,0.452445,0.392535,0.415725,0.061637,0.076676,0.102188
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3330,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.707143,0.705744,0.71202,0.149402,0.133831,0.16289,0.187404,0.084941,0.180669,0.415725,0.452445,0.388283,0.102188,0.061637,0.100093
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3331,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.71202,0.707143,0.715094,0.16289,0.149402,0.155795,0.180669,0.187404,0.2081,0.388283,0.415725,0.243794,0.100093,0.102188,0.101876
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3332,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.715094,0.71202,0.707251,0.155795,0.16289,0.128923,0.2081,0.180669,0.065571,0.243794,0.388283,0.453892,0.101876,0.100093,0.050932
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3333,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.707251,0.715094,0.71989,0.128923,0.155795,0.150875,0.065571,0.2081,0.183678,0.453892,0.243794,0.332416,0.050932,0.101876,0.093361
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3334,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.71989,0.707251,0.71429,0.150875,0.128923,0.16073,0.183678,0.065571,0.179644,0.332416,0.453892,0.390949,0.093361,0.050932,0.09186
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3335,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.71429,0.71989,0.707712,0.16073,0.150875,0.158659,0.179644,0.183678,0.267069,0.390949,0.332416,0.382946,0.09186,0.093361,0.125132
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3336,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.707712,0.71429,0.73315,0.158659,0.16073,0.127737,0.267069,0.179644,0.079972,0.382946,0.390949,0.292054,0.125132,0.09186,0.04461
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3337,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.73315,0.707712,0.721966,0.127737,0.158659,0.116886,0.079972,0.267069,0.032142,0.292054,0.382946,0.393965,0.04461,0.125132,0.031534
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3338,dio_mcm_episode_0b7nep9,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,0,dio_mcm_episode_0b7nep9->dio_mcm_episode_0ykar6i,0.721966,0.73315,0.726838,0.116886,0.127737,0.135202,0.032142,0.079972,0.134856,0.393965,0.292054,0.24139,0.031534,0.04461,0.07131
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3340,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,0,0,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.703956,0.726838,0.733508,0.15359,0.135202,0.115726,0.109749,0.134856,0.107441,0.432017,0.24139,0.286226,0.066388,0.07131,0.064265
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3342,dio_mcm_episode_0ykar6i,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,zentrum_stabil,0,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0b7nep9,0.683567,0.733508,0.712223,0.188385,0.115726,0.144444,0.245642,0.107441,0.170447,0.55742,0.286226,0.358977,0.13108,0.064265,0.089389
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3343,dio_mcm_episode_0b7nep9,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,0,dio_mcm_episode_0b7nep9->dio_mcm_episode_0ykar6i,0.712223,0.683567,0.704892,0.144444,0.188385,0.115809,0.170447,0.245642,0.099812,0.358977,0.55742,0.339216,0.089389,0.13108,0.060468
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3348,dio_mcm_episode_0ykar6i,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,offene_variante,0,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0b7nep9,0.702992,0.724533,0.709927,0.159834,0.147285,0.158957,0.14783,0.125628,0.137476,0.395671,0.331722,0.466506,0.079979,0.071328,0.085468
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3349,dio_mcm_episode_0b7nep9,dio_mcm_episode_0ykar6i,offene_variante,offene_variante,zentrum_stabil,1,0,dio_mcm_episode_0b7nep9->dio_mcm_episode_0ykar6i,0.709927,0.702992,0.732893,0.158957,0.159834,0.125541,0.137476,0.14783,0.074999,0.466506,0.395671,0.266747,0.085468,0.079979,0.044245
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3351,dio_mcm_episode_0ykar6i,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,offene_variante,0,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0b7nep9,0.624135,0.732893,0.63069,0.226564,0.125541,0.217468,0.471734,0.074999,0.459582,0.26143,0.266747,0.2696,0.216734,0.044245,0.212662
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3352,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,offene_variante,spannungsrand_kippnaehe,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.63069,0.624135,0.572814,0.217468,0.226564,0.284104,0.459582,0.471734,0.390269,0.2696,0.26143,0.793942,0.212662,0.216734,0.187404
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3353,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,spannungsrand_kippnaehe,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.572814,0.63069,0.691713,0.284104,0.217468,0.134973,0.390269,0.459582,0.236622,0.793942,0.2696,0.42257,0.187404,0.212662,0.123516
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3354,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,spannungsrand_kippnaehe,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.691713,0.572814,0.64516,0.134973,0.284104,0.183904,0.236622,0.390269,0.233889,0.42257,0.793942,0.444437,0.123516,0.187404,0.127199
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3355,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.64516,0.691713,0.645285,0.183904,0.134973,0.208006,0.233889,0.236622,0.258787,0.444437,0.42257,0.705406,0.127199,0.123516,0.144484
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3356,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.645285,0.64516,0.665131,0.208006,0.183904,0.164704,0.258787,0.233889,0.064449,0.705406,0.444437,0.512342,0.144484,0.127199,0.060471
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3357,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.665131,0.645285,0.683267,0.164704,0.208006,0.157914,0.064449,0.258787,0.283146,0.512342,0.705406,0.415301,0.060471,0.144484,0.139629
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3358,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.683267,0.665131,0.712304,0.157914,0.164704,0.161071,0.283146,0.064449,0.19011,0.415301,0.512342,0.371409,0.139629,0.060471,0.097113
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3359,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.712304,0.683267,0.722766,0.161071,0.157914,0.130882,0.19011,0.283146,0.102804,0.371409,0.415301,0.452751,0.097113,0.139629,0.06581
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3360,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.722766,0.712304,0.71163,0.130882,0.161071,0.161661,0.102804,0.19011,0.250266,0.452751,0.371409,0.326514,0.06581,0.097113,0.11884
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3361,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.71163,0.722766,0.659694,0.161661,0.130882,0.180896,0.250266,0.102804,0.258481,0.326514,0.452751,0.57968,0.11884,0.06581,0.132351
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3362,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.659694,0.71163,0.718698,0.180896,0.161661,0.123553,0.258481,0.250266,0.15078,0.57968,0.326514,0.361974,0.132351,0.11884,0.082792
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3363,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.718698,0.659694,0.658746,0.123553,0.180896,0.209521,0.15078,0.258481,0.256578,0.361974,0.57968,0.512126,0.082792,0.132351,0.130709
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3364,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.658746,0.718698,0.681316,0.209521,0.123553,0.166662,0.256578,0.15078,0.15307,0.512126,0.361974,0.514341,0.130709,0.082792,0.090333
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3365,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.681316,0.658746,0.700317,0.166662,0.209521,0.12648,0.15307,0.256578,0.099325,0.514341,0.512126,0.395662,0.090333,0.130709,0.061929
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3366,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.700317,0.681316,0.720521,0.12648,0.166662,0.147056,0.099325,0.15307,0.13439,0.395662,0.514341,0.339697,0.061929,0.090333,0.074988
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3367,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.720521,0.700317,0.712202,0.147056,0.12648,0.106297,0.13439,0.099325,0.059902,0.339697,0.395662,0.2734,0.074988,0.061929,0.044771
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3368,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.712202,0.720521,0.648518,0.106297,0.147056,0.191144,0.059902,0.13439,0.149644,0.2734,0.339697,0.635244,0.044771,0.074988,0.093136
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3369,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,spannungsrand_kippnaehe,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.648518,0.712202,0.570903,0.191144,0.106297,0.293052,0.149644,0.059902,0.726072,0.635244,0.2734,0.47975,0.093136,0.044771,0.304666
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3370,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,offene_variante,spannungsrand_kippnaehe,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.570903,0.648518,0.588568,0.293052,0.191144,0.263875,0.726072,0.149644,0.317765,0.47975,0.635244,0.846332,0.304666,0.093136,0.16838
dio_mcm_episode_0b7nep9,DOGE_2024_5M,3371,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,spannungsrand_kippnaehe,offene_variante,offene_variante,1,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0b7nep9,0.588568,0.570903,0.660562,0.263875,0.293052,0.185352,0.317765,0.726072,0.16761,0.846332,0.47975,0.625259,0.16838,0.304666,0.111408
