token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_1x00s47,2,1,SOL2025_30M,offene_variante,dio_1r0h,-0.0,4,2,2,dio_182o,dio_0rlh,0.574368,0.270583,0.258784,0.757682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,driftzone
dio_mcm_episode_1xdwlzk,2,1,SOL2025_30M,offene_variante,dio_1jv5,1.0,4,2,2,dio_mcm_episode_0hbu39y,dio_18lc,0.593831,0.323187,0.26319,0.804253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,driftzone
dio_mcm_episode_0hx9wod,45,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_1kvy,0.153742,84,45,45,dio_0dpe,dio_mcm_episode_00ecl4p,0.563267,0.299646,0.346889,0.74038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222,0.977778,hoeherer_cluster_uebergang
dio_mcm_episode_1be7j1w,40,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1uk7,1.370951,75,40,40,dio_mcm_episode_11j7ij1,dio_mcm_episode_1hd5g2b,0.604497,0.343355,0.243103,0.803542,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,hoeherer_cluster_uebergang
dio_mcm_episode_128nsns,24,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1l13,1.251629,43,24,24,dio_mcm_episode_0je96vc,dio_mcm_episode_12bfnxk,0.597847,0.321389,0.23738,0.786829,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.666667,0.166667,hoeherer_cluster_uebergang
dio_mcm_episode_1ov3cz9,22,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1co8,0.976021,42,22,22,dio_mcm_episode_1cz6mbd,dio_mcm_episode_1197wu2,0.588737,0.324576,0.263177,0.775103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590909,0.409091,hoeherer_cluster_uebergang
dio_mcm_episode_1bo74qv,18,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_07ao,1.347223,34,18,18,dio_mcm_episode_0hnaaze,dio_11k5,0.6027,0.330856,0.238709,0.80487,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.611111,0.166667,hoeherer_cluster_uebergang
dio_mcm_episode_0jo8skb,16,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",spannungsrand_kippnaehe,dio_18ke,0.33729,32,16,16,dio_1g1d,dio_mcm_episode_0j5grh9,0.560225,0.30035,0.356544,0.744999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,hoeherer_cluster_uebergang
dio_mcm_episode_1wq16f8,16,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1fjm,1.298795,29,16,16,dio_mcm_episode_07k4muz,dio_1mdj,0.604731,0.325495,0.223154,0.798302,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.625,0.125,hoeherer_cluster_uebergang
dio_mcm_episode_1tktg9t,14,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_097d,0.940286,26,14,14,dio_mcm_episode_1bna9pq,dio_mcm_episode_138muh7,0.586821,0.349512,0.305739,0.77708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.642857,hoeherer_cluster_uebergang
dio_mcm_episode_11yciv4,13,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_1buz,1.460485,23,13,13,dio_mcm_episode_0je96vc,dio_0t0n,0.599884,0.358195,0.26407,0.794472,0.0,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.384615,0.461538,hoeherer_cluster_uebergang
dio_mcm_episode_1xjzzi5,13,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1bxr,0.961237,26,13,13,dio_mcm_episode_1pyfvw3,dio_0fbo,0.593032,0.335148,0.270041,0.787667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615385,0.384615,hoeherer_cluster_uebergang
dio_mcm_episode_132mlqp,12,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_0i9w,1.384432,22,12,12,dio_mcm_episode_0je96vc,dio_1y9n,0.611287,0.343051,0.225334,0.812893,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.583333,0.166667,hoeherer_cluster_uebergang
dio_mcm_episode_1xji0ei,11,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1ybc,1.494919,22,11,11,dio_1pqz,dio_mcm_episode_12bfnxk,0.59551,0.341601,0.25979,0.77964,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.454545,0.363636,hoeherer_cluster_uebergang
dio_mcm_episode_014g8dl,10,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_0aqm,1.15678,19,10,10,dio_mcm_episode_10xxbb4,dio_0hb2,0.586337,0.347679,0.293553,0.768606,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.7,hoeherer_cluster_uebergang
dio_mcm_episode_07s9uiw,10,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_076w,0.970951,18,10,10,dio_mcm_episode_12lf9mj,dio_0z3q,0.598076,0.370285,0.306359,0.805926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,hoeherer_cluster_uebergang
dio_mcm_episode_1kp9bko,10,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_0hu1,1.295462,19,10,10,dio_mcm_episode_1hngpuz,dio_164d,0.600349,0.365646,0.282298,0.808869,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.6,hoeherer_cluster_uebergang
dio_mcm_episode_1tatuku,10,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",spannungsrand_kippnaehe,dio_110z,1.15678,19,10,10,dio_mcm_episode_0hx9wod,dio_mcm_episode_0oigkvy,0.59252,0.373189,0.303922,0.776287,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.7,hoeherer_cluster_uebergang
dio_mcm_episode_031n5bh,9,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_0rbl,1.435521,18,9,9,dio_0wk3,dio_1jdx,0.604364,0.354617,0.257902,0.807978,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.222222,0.555556,hoeherer_cluster_uebergang
dio_mcm_episode_0z798i5,9,3,"SOL2024_15M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_13ud,0.764205,15,9,9,dio_mcm_episode_1hngpuz,dio_0opi,0.586565,0.339454,0.28586,0.777418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.777778,hoeherer_cluster_uebergang
dio_mcm_episode_128c4k3,9,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",offene_variante,dio_0goy,0.503258,18,9,9,dio_mcm_episode_11rw4e1,dio_0sc5,0.595738,0.311728,0.232323,0.780688,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.888889,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1c86c4t,9,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1vkk,1.530493,16,9,9,dio_mcm_episode_07k4muz,dio_0mwj,0.618748,0.359696,0.215926,0.817043,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.444444,0.222222,hoeherer_cluster_uebergang
dio_mcm_episode_1vecn4h,9,3,"SOL2024_15M,SOL2025_15M,SOL2025_30M",offene_variante,dio_01fa,1.224394,18,9,9,dio_0xjl,dio_0vxe,0.602437,0.339403,0.252295,0.809322,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.666667,0.222222,hoeherer_cluster_uebergang
dio_mcm_episode_05jpj2j,8,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1p08,1.405639,15,8,8,dio_mcm_episode_1hngpuz,dio_mcm_episode_1b9q6zs,0.598693,0.342211,0.260328,0.792883,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.375,hoeherer_cluster_uebergang
dio_mcm_episode_12sn01q,8,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_0nsf,1.298795,16,8,8,dio_0y2n,dio_18ko,0.595045,0.36204,0.281234,0.789524,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.625,hoeherer_cluster_uebergang
dio_mcm_episode_1n72lbg,8,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_0bit,1.0,16,8,8,dio_mcm_episode_131jfpm,dio_1h8t,0.583682,0.315971,0.271202,0.773469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,hoeherer_cluster_uebergang
dio_0wa7,7,3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",zentrum_stabil,dio_0wa7,0.863121,14,7,7,dio_1u1c,dio_0dg8,0.641995,0.336089,0.12786,0.827833,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0.0,0.285714,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_02rnjmi,7,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_0xbm,1.378783,14,7,7,dio_1lyp,dio_1nyo,0.59399,0.330705,0.261291,0.78113,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.571429,0.285714,hoeherer_cluster_uebergang
dio_mcm_episode_0829g7v,7,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",zentrum_stabil,dio_149h,1.556657,14,7,7,dio_1aoo,dio_07qw,0.609713,0.35621,0.238987,0.804671,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.285714,0.285714,hoeherer_cluster_uebergang
dio_mcm_episode_0zgzdp7,7,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1iyd,0.591673,13,7,7,dio_mcm_episode_1hngpuz,dio_08m2,0.596877,0.306163,0.235782,0.800931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.142857,hoeherer_cluster_uebergang
dio_mcm_episode_1bnp5n8,7,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_1qli,1.556657,14,7,7,dio_mcm_episode_0hnaaze,dio_10sp,0.601319,0.350956,0.250916,0.787179,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.285714,0.428571,hoeherer_cluster_uebergang
dio_mcm_episode_1xnzd6i,7,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",zentrum_stabil,dio_0168,1.448816,13,7,7,dio_mcm_episode_12bfnxk,dio_mcm_episode_11u88rm,0.61827,0.357391,0.219451,0.825091,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.428571,0.142857,hoeherer_cluster_uebergang
dio_mcm_episode_1y7n2hw,7,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_0uu4,0.985228,14,7,7,dio_1iy1,dio_1uhs,0.588446,0.343756,0.285667,0.771825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.428571,hoeherer_cluster_uebergang
dio_mcm_episode_1yhjiow,7,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_0b0i,1.378783,14,7,7,dio_0rsj,dio_019x,0.605202,0.359041,0.268688,0.812556,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.285714,0.571429,hoeherer_cluster_uebergang
dio_0f2w,6,2,"SOL2024_15M,SOL2025_15M",zentrum_stabil,dio_0f2w,0.918296,12,6,6,dio_0fau,dio_0jkg,0.645973,0.344265,0.130982,0.847175,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_0uy5,6,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",zentrum_stabil,dio_0uy5,0.918296,12,6,6,dio_0632,dio_0h1g,0.638436,0.404057,0.206732,0.839663,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,hoeherer_cluster_uebergang
dio_164l,6,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",zentrum_stabil,dio_164l,-0.0,12,6,6,dio_1eo0,dio_0516,0.656944,0.406316,0.152924,0.863957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,hoeherer_cluster_uebergang
dio_1fdu,6,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_1fdu,0.918296,12,6,6,dio_0szn,dio_0hll,0.633076,0.31794,0.134032,0.838735,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.666667,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0rh7zse,6,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",spannungsrand_kippnaehe,dio_1gwe,0.918296,12,6,6,dio_mcm_episode_1cz6mbd,dio_mcm_episode_07k4muz,0.596098,0.343207,0.303681,0.801575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,hoeherer_cluster_uebergang
dio_mcm_episode_0z6zs08,6,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",spannungsrand_kippnaehe,dio_1pxy,0.918296,12,6,6,dio_10xw,dio_0qy1,0.604583,0.368613,0.285263,0.826728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,hoeherer_cluster_uebergang
dio_mcm_episode_12inecr,6,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_167o,0.650022,12,6,6,dio_mcm_episode_1r29kjz,dio_0y3f,0.606353,0.30652,0.206545,0.806476,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.833333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_13w9qpx,6,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",offene_variante,dio_00qt,0.650022,12,6,6,dio_mcm_episode_0jo8skb,dio_11oi,0.600878,0.312565,0.211434,0.79291,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.833333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1haxajw,6,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",offene_variante,dio_0fkn,0.918296,12,6,6,dio_mcm_episode_11u88rm,dio_mcm_episode_0s3vneq,0.584494,0.311674,0.273523,0.774362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,hoeherer_cluster_uebergang
dio_mcm_episode_1hz0mlh,6,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_0m0l,1.459148,12,6,6,dio_1u9n,dio_1dyr,0.597199,0.33346,0.256873,0.789541,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.5,0.333333,hoeherer_cluster_uebergang
dio_mcm_episode_1ocun1t,6,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",offene_variante,dio_03js,1.251629,11,6,6,dio_0589,dio_mcm_episode_1hdh460,0.617961,0.372066,0.233116,0.819513,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.666667,0.166667,hoeherer_cluster_uebergang
dio_mcm_episode_1xthm3h,6,3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",offene_variante,dio_0jud,1.459148,12,6,6,dio_mcm_episode_0m7gthm,dio_1j2z,0.602686,0.339312,0.242727,0.802212,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.5,0.333333,hoeherer_cluster_uebergang
dio_03u5,5,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",zentrum_stabil,dio_03u5,-0.0,10,5,5,dio_028n,dio_0pkg,0.657847,0.4137,0.158913,0.868248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,hoeherer_cluster_uebergang
dio_04bz,5,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",offene_variante,dio_04bz,0.970951,10,5,5,dio_1b91,dio_0k5f,0.629143,0.315408,0.142348,0.823525,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,hoeherer_cluster_uebergang
