token,world,tick,prev_token,next_token,prev_role,current_role,next_role,prev_same,next_same,prev_next_pair,current_rekopplung,prev_rekopplung,next_rekopplung,current_strain,prev_strain,next_strain,current_loudness,prev_loudness,next_loudness,current_blur,prev_blur,next_blur,current_tension,prev_tension,next_tension
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2313,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.746452,0.719225,0.732823,0.146635,0.146103,0.131728,0.138381,0.209117,0.095575,0.40199,0.212614,0.335443,0.084312,0.101638,0.064088
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2314,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.732823,0.746452,0.697841,0.131728,0.146635,0.16408,0.095575,0.138381,0.324907,0.335443,0.40199,0.424384,0.064088,0.084312,0.163966
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2315,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.697841,0.732823,0.714039,0.16408,0.131728,0.156635,0.324907,0.095575,0.217381,0.424384,0.335443,0.331941,0.163966,0.064088,0.103419
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2316,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.714039,0.697841,0.676549,0.156635,0.16408,0.184591,0.217381,0.324907,0.344234,0.331941,0.424384,0.485226,0.103419,0.163966,0.168866
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2317,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.676549,0.714039,0.738755,0.184591,0.156635,0.124039,0.344234,0.217381,0.006287,0.485226,0.331941,0.324725,0.168866,0.103419,0.02633
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2318,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.738755,0.676549,0.696593,0.124039,0.184591,0.166563,0.006287,0.344234,0.371458,0.324725,0.485226,0.344433,0.02633,0.168866,0.179262
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2319,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.696593,0.738755,0.712129,0.166563,0.124039,0.156952,0.371458,0.006287,0.218775,0.344433,0.324725,0.387111,0.179262,0.02633,0.107132
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2320,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.712129,0.696593,0.690327,0.156952,0.166563,0.168921,0.218775,0.371458,0.378694,0.387111,0.344433,0.208234,0.107132,0.179262,0.186477
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2321,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.690327,0.712129,0.720369,0.168921,0.156952,0.144665,0.378694,0.218775,0.184195,0.208234,0.387111,0.209612,0.186477,0.107132,0.089607
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2322,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.720369,0.690327,0.708159,0.144665,0.168921,0.15672,0.184195,0.378694,0.157233,0.209612,0.208234,0.462786,0.089607,0.186477,0.093462
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2323,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.708159,0.720369,0.710025,0.15672,0.144665,0.131995,0.157233,0.184195,0.250192,0.462786,0.209612,0.297888,0.093462,0.089607,0.118042
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2324,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.710025,0.708159,0.677607,0.131995,0.15672,0.170972,0.250192,0.157233,0.286458,0.297888,0.462786,0.392822,0.118042,0.093462,0.133848
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2325,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.677607,0.710025,0.731092,0.170972,0.131995,0.117544,0.286458,0.250192,0.003921,0.392822,0.297888,0.299318,0.133848,0.118042,0.016417
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2326,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.731092,0.677607,0.715923,0.117544,0.170972,0.154281,0.003921,0.286458,0.195101,0.299318,0.392822,0.294221,0.016417,0.133848,0.093638
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2327,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.715923,0.731092,0.726836,0.154281,0.117544,0.139975,0.195101,0.003921,0.143851,0.294221,0.299318,0.341236,0.093638,0.016417,0.083419
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2328,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.726836,0.715923,0.659052,0.139975,0.154281,0.217835,0.143851,0.195101,0.393555,0.341236,0.294221,0.22849,0.083419,0.093638,0.18896
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2329,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.659052,0.726836,0.656402,0.217835,0.139975,0.186858,0.393555,0.143851,0.401929,0.22849,0.341236,0.266905,0.18896,0.083419,0.19066
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2330,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.656402,0.659052,0.747537,0.186858,0.217835,0.126764,0.401929,0.393555,0.134429,0.266905,0.22849,0.219313,0.19066,0.18896,0.069697
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2331,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.747537,0.656402,0.750395,0.126764,0.186858,0.127456,0.134429,0.401929,0.165651,0.219313,0.266905,0.22306,0.069697,0.19066,0.082854
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2332,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.750395,0.747537,0.72415,0.127456,0.126764,0.131456,0.165651,0.134429,0.152076,0.22306,0.219313,0.196113,0.082854,0.069697,0.074396
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2333,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.72415,0.750395,0.729069,0.131456,0.127456,0.1274,0.152076,0.165651,0.037444,0.196113,0.22306,0.389991,0.074396,0.082854,0.042485
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2334,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.729069,0.72415,0.740627,0.1274,0.131456,0.122561,0.037444,0.152076,0.032321,0.389991,0.196113,0.309803,0.042485,0.074396,0.027592
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2335,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.740627,0.729069,0.755667,0.122561,0.1274,0.128748,0.032321,0.037444,0.037175,0.309803,0.389991,0.389964,0.027592,0.042485,0.042372
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2336,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.755667,0.740627,0.738794,0.128748,0.122561,0.126406,0.037175,0.032321,0.050505,0.389964,0.309803,0.305984,0.042372,0.027592,0.034742
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2337,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.738794,0.755667,0.653168,0.126406,0.128748,0.194061,0.050505,0.037175,0.545457,0.305984,0.389964,0.372215,0.034742,0.042372,0.253904
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2338,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.653168,0.738794,0.712642,0.194061,0.126406,0.15863,0.545457,0.050505,0.21722,0.372215,0.305984,0.411537,0.253904,0.034742,0.114961
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2339,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.712642,0.653168,0.661542,0.15863,0.194061,0.184943,0.21722,0.545457,0.439164,0.411537,0.372215,0.438193,0.114961,0.253904,0.216869
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2340,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.661542,0.712642,0.718054,0.184943,0.15863,0.141825,0.439164,0.21722,0.216347,0.438193,0.411537,0.349932,0.216869,0.114961,0.114933
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2341,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.718054,0.661542,0.725558,0.141825,0.184943,0.133684,0.216347,0.439164,0.048888,0.349932,0.438193,0.450049,0.114933,0.216869,0.049918
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2342,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.725558,0.718054,0.723782,0.133684,0.141825,0.141261,0.048888,0.216347,0.197303,0.450049,0.349932,0.323553,0.049918,0.114933,0.095056
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2343,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.723782,0.725558,0.733027,0.141261,0.133684,0.131849,0.197303,0.048888,0.017566,0.323553,0.450049,0.363009,0.095056,0.049918,0.023695
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2344,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.733027,0.723782,0.715392,0.131849,0.141261,0.154493,0.017566,0.197303,0.235532,0.363009,0.323553,0.413757,0.023695,0.095056,0.122017
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2345,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.715392,0.733027,0.674538,0.154493,0.131849,0.159763,0.235532,0.017566,0.232146,0.413757,0.363009,0.215412,0.122017,0.023695,0.113971
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2346,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.674538,0.715392,0.716338,0.159763,0.154493,0.149428,0.232146,0.235532,0.215803,0.215412,0.413757,0.386914,0.113971,0.122017,0.104612
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2347,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.716338,0.674538,0.748929,0.149428,0.159763,0.14738,0.215803,0.232146,0.130951,0.386914,0.215412,0.322471,0.104612,0.113971,0.069108
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2348,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.748929,0.716338,0.759321,0.14738,0.149428,0.11757,0.130951,0.215803,0.046689,0.322471,0.386914,0.208826,0.069108,0.104612,0.032186
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2349,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.759321,0.748929,0.729721,0.11757,0.14738,0.162182,0.046689,0.130951,0.241443,0.208826,0.322471,0.232196,0.032186,0.069108,0.115761
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2350,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.729721,0.759321,0.730473,0.162182,0.11757,0.129939,0.241443,0.046689,0.144689,0.232196,0.208826,0.177369,0.115761,0.032186,0.072359
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2351,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.730473,0.729721,0.729557,0.129939,0.162182,0.126508,0.144689,0.241443,0.217039,0.177369,0.232196,0.18884,0.072359,0.115761,0.107096
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2352,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.729557,0.730473,0.726294,0.126508,0.129939,0.132312,0.217039,0.144689,0.014506,0.18884,0.177369,0.445743,0.107096,0.072359,0.035609
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2353,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.726294,0.729557,0.732503,0.132312,0.126508,0.133635,0.014506,0.217039,0.077694,0.445743,0.18884,0.333293,0.035609,0.107096,0.056591
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2354,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.732503,0.726294,0.725019,0.133635,0.132312,0.141774,0.077694,0.014506,0.218274,0.333293,0.445743,0.326075,0.056591,0.035609,0.104736
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2355,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.725019,0.732503,0.629115,0.141774,0.133635,0.219954,0.218274,0.077694,0.420386,0.326075,0.333293,0.237708,0.104736,0.056591,0.197871
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2356,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.629115,0.725019,0.689878,0.219954,0.141774,0.15114,0.420386,0.218274,0.358849,0.237708,0.326075,0.261741,0.197871,0.104736,0.170063
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2357,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.689878,0.629115,0.723572,0.15114,0.219954,0.122325,0.358849,0.420386,0.10346,0.261741,0.237708,0.185306,0.170063,0.197871,0.057223
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2358,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.723572,0.689878,0.708667,0.122325,0.15114,0.13828,0.10346,0.358849,0.220007,0.185306,0.261741,0.260407,0.057223,0.170063,0.108243
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2359,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.708667,0.723572,0.745044,0.13828,0.122325,0.115238,0.220007,0.10346,0.079789,0.260407,0.185306,0.181392,0.108243,0.057223,0.042176
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2360,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.745044,0.708667,0.72445,0.115238,0.13828,0.137365,0.079789,0.220007,0.173158,0.181392,0.260407,0.183592,0.042176,0.108243,0.084047
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2361,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.72445,0.745044,0.709084,0.137365,0.115238,0.16477,0.173158,0.079789,0.235904,0.183592,0.181392,0.413886,0.084047,0.042176,0.122169
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2362,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,spannungsrand_kippnaehe,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.709084,0.72445,0.579567,0.16477,0.137365,0.288422,0.235904,0.173158,0.813623,0.413886,0.183592,0.419718,0.122169,0.084047,0.358946
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2363,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,spannungsrand_kippnaehe,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.579567,0.709084,0.700427,0.288422,0.16477,0.175936,0.813623,0.235904,0.27513,0.419718,0.413886,0.287049,0.358946,0.122169,0.127102
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2364,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,spannungsrand_kippnaehe,offene_variante,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.700427,0.579567,0.627143,0.175936,0.288422,0.218413,0.27513,0.813623,0.314752,0.287049,0.419718,0.410281,0.127102,0.358946,0.147889
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2365,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.627143,0.700427,0.699891,0.218413,0.175936,0.129287,0.314752,0.27513,0.171289,0.410281,0.287049,0.260283,0.147889,0.127102,0.08856
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2366,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.699891,0.627143,0.731324,0.129287,0.218413,0.127935,0.171289,0.314752,0.119717,0.260283,0.410281,0.270056,0.08856,0.147889,0.063579
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2367,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.731324,0.699891,0.62408,0.127935,0.129287,0.230947,0.119717,0.171289,0.549499,0.270056,0.260283,0.332737,0.063579,0.08856,0.25291
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2368,dio_mcm_episode_0ykar6i,dio_mcm_episode_0b7nep9,zentrum_stabil,offene_variante,offene_variante,1,0,dio_mcm_episode_0ykar6i->dio_mcm_episode_0b7nep9,0.62408,0.731324,0.606426,0.230947,0.127935,0.250224,0.549499,0.119717,0.489252,0.332737,0.270056,0.336985,0.25291,0.063579,0.220153
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2588,dio_mcm_episode_0b7nep9,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,0,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0ykar6i,0.736796,0.733163,0.747884,0.111762,0.123938,0.112348,0.051888,0.006743,0.029058,0.27695,0.386154,0.206581,0.034274,0.029544,0.024531
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2589,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.747884,0.736796,0.748947,0.112348,0.111762,0.11475,0.029058,0.051888,0.018105,0.206581,0.27695,0.189657,0.024531,0.034274,0.017571
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2590,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.748947,0.747884,0.72341,0.11475,0.112348,0.140458,0.018105,0.029058,0.178145,0.189657,0.206581,0.18417,0.017571,0.024531,0.087029
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2591,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.72341,0.748947,0.732874,0.140458,0.11475,0.127867,0.178145,0.018105,0.05049,0.18417,0.189657,0.391454,0.087029,0.017571,0.047947
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2592,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.732874,0.72341,0.73043,0.127867,0.140458,0.130804,0.05049,0.178145,0.103728,0.391454,0.18417,0.318363,0.047947,0.087029,0.057862
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2593,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.73043,0.732874,0.748168,0.130804,0.127867,0.143324,0.103728,0.05049,0.131367,0.318363,0.391454,0.401154,0.057862,0.047947,0.08144
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2594,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.748168,0.73043,0.738031,0.143324,0.130804,0.112127,0.131367,0.103728,0.040058,0.401154,0.318363,0.275535,0.08144,0.057862,0.02921
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2595,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.738031,0.748168,0.727576,0.112127,0.143324,0.127307,0.040058,0.131367,0.036661,0.275535,0.401154,0.395437,0.02921,0.08144,0.038662
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2596,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.727576,0.738031,0.706793,0.127307,0.112127,0.119791,0.036661,0.040058,0.113644,0.395437,0.275535,0.368092,0.038662,0.02921,0.065154
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2597,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.706793,0.727576,0.707473,0.119791,0.127307,0.154668,0.113644,0.036661,0.217323,0.368092,0.395437,0.423383,0.065154,0.038662,0.11343
dio_mcm_episode_0ykar6i,PAXG_2025_5M,2598,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.707473,0.706793,0.722407,0.154668,0.119791,0.13736,0.217323,0.113644,0.100346,0.423383,0.368092,0.354612,0.11343,0.065154,0.064905
