world,family,transition,base_total,follow_total,base_open_share,follow_open_share,base_mature_share,follow_mature_share,base_episode_count,base_raw_match_count,base_tick_start,base_tick_end,base_net_return_pct,base_avg_body_pct,base_avg_range_pct,base_avg_volume,base_avg_rekopplung,base_avg_adaptive_rekopplung,base_avg_strain,base_avg_visual_gap,base_avg_hearing_gap,base_avg_feld_coherence,base_avg_feld_tension,follow_episode_count,follow_raw_match_count,follow_tick_start,follow_tick_end,follow_net_return_pct,follow_avg_body_pct,follow_avg_range_pct,follow_avg_volume,follow_avg_rekopplung,follow_avg_adaptive_rekopplung,follow_avg_strain,follow_avg_visual_gap,follow_avg_hearing_gap,follow_avg_feld_coherence,follow_avg_feld_tension
DOGE_2025,dio_1c38,nur_gereift->offen_und_gereift,1,5,0.000000,0.200000,1.000000,0.800000,1,1,2174,2174,0.000000,0.298447,0.434631,4019151.000000,0.629736,0.674283,0.214122,0.297465,0.180282,0.488670,0.155056,5,5,453,4244,-16.738967,0.444360,0.611073,5100885.600000,0.660847,0.702705,0.186972,0.227291,0.187996,0.541153,0.167516
DOGE_2025,dio_1cic,nur_gereift->offen_und_gereift,23,30,0.000000,0.166667,1.000000,0.833333,23,23,78,4922,33.615988,0.145283,0.320723,3867205.565217,0.709238,0.750250,0.134243,0.238817,0.025126,0.550163,0.056776,30,30,42,4882,-34.508734,0.223716,0.397197,3647928.966667,0.712479,0.753050,0.133006,0.237371,0.019548,0.549182,0.055380
DOGE_2025,dio_1cmd,offen_und_gereift->nur_gereift,5,6,0.200000,0.000000,0.800000,1.000000,5,5,41,4385,18.106312,0.033552,0.100550,1217381.400000,0.661072,0.706717,0.187080,0.032493,0.249926,0.386335,0.232354,6,6,435,4215,-21.678749,0.060490,0.176219,2939006.833333,0.664559,0.708907,0.184226,0.013008,0.250179,0.385270,0.236056
DOGE_2025,dio_1ett,nur_offen->offen_und_gereift,1,3,1.000000,0.666667,0.000000,0.333333,1,1,2740,2740,0.000000,0.432784,0.686485,7187851.000000,0.587765,0.628849,0.277426,0.229268,0.379771,0.372956,0.322174,3,3,2978,4396,-9.792113,0.672054,0.974179,13191063.333333,0.602278,0.640173,0.266606,0.223148,0.401883,0.385578,0.341369
DOGE_2025,dio_1f23,offen_und_gereift->nur_gereift,5,2,0.200000,0.000000,0.800000,1.000000,5,5,225,4634,19.462011,0.457336,0.558437,5636048.800000,0.688003,0.734876,0.167485,0.090999,0.183804,0.833411,0.165691,2,2,1927,4915,-23.715053,0.460627,0.786755,7797494.000000,0.675137,0.723694,0.167915,0.071879,0.171069,0.844251,0.155961
DOGE_2025,dio_1foq,offen_und_gereift->nur_gereift,4,3,0.500000,0.000000,0.500000,1.000000,4,4,2031,4964,13.451661,0.233146,0.626176,12567222.250000,0.675262,0.717439,0.158363,0.368792,0.025339,0.487826,0.061310,3,3,448,2689,-12.732718,0.210825,1.105401,23032654.000000,0.671807,0.715645,0.160544,0.375386,0.021771,0.511688,0.059692
DOGE_2025,dio_1j37,offen_und_gereift->nur_gereift,13,8,0.153846,0.000000,0.846154,1.000000,13,13,1906,4934,10.898487,0.341863,0.527063,7484191.076923,0.701575,0.743037,0.136468,0.256846,0.018989,0.506106,0.056645,8,8,507,4837,-22.196593,0.369774,0.843841,9504054.375000,0.701391,0.745367,0.132022,0.217890,0.022732,0.528788,0.054954
DOGE_2025,dio_1l7p,offen_und_gereift->nur_gereift,2,2,0.500000,0.000000,0.500000,1.000000,2,2,2101,2113,0.627415,0.177603,0.376295,6143131.000000,0.637366,0.679686,0.210915,0.262991,0.226148,0.506176,0.192900,2,2,436,690,-7.091871,0.580849,0.965867,12851592.500000,0.643456,0.689208,0.202968,0.202003,0.217774,0.514193,0.193068
DOGE_2025,dio_1l99,nur_gereift->offen_und_gereift,2,2,0.000000,0.500000,1.000000,0.500000,2,2,4470,4956,5.533720,0.754480,0.798301,13759709.000000,0.667428,0.712867,0.161633,0.244520,0.060271,0.396772,0.093081,2,2,297,4436,-26.251378,1.301776,1.732450,34736212.000000,0.660695,0.706555,0.171349,0.302619,0.056230,0.404507,0.100459
DOGE_2025,dio_1lhs,offen_und_gereift->nur_gereift,4,3,0.250000,0.000000,0.750000,1.000000,4,4,343,3965,7.383234,0.512758,0.612448,6093965.750000,0.660718,0.706950,0.189508,0.043532,0.268885,0.632147,0.228096,3,3,3824,4444,-19.935262,0.656856,1.483376,28710654.333333,0.662681,0.708433,0.183026,0.026343,0.251418,0.615840,0.212854
DOGE_2025,dio_1mjk,offen_und_gereift->nur_offen,2,1,0.500000,1.000000,0.500000,0.000000,2,2,760,4972,8.422350,0.524144,0.936129,16682433.000000,0.645790,0.686414,0.189785,0.562667,0.010040,0.410123,0.058354,1,1,4539,4539,0.000000,0.640064,1.677408,38427836.000000,0.628828,0.669764,0.207038,0.584311,0.009830,0.364781,0.060017
DOGE_2025,dio_1of5,nur_gereift->offen_und_gereift,1,5,0.000000,0.600000,1.000000,0.400000,1,1,336,336,0.000000,0.171977,0.362056,4453793.000000,0.610932,0.658791,0.246339,0.117321,0.327855,0.415261,0.289047,5,5,409,4120,-17.864226,0.386310,0.532214,5206727.400000,0.634025,0.674970,0.226525,0.091879,0.354089,0.397336,0.299450
DOGE_2025,dio_1oo7,offen_und_gereift->nur_gereift,9,1,0.777778,0.000000,0.222222,1.000000,9,9,1642,4713,5.838611,0.504310,0.790195,15497200.888889,0.663015,0.697821,0.180762,0.590631,0.007496,0.375254,0.049844,1,1,772,772,0.000000,0.751552,1.218734,20256191.000000,0.625767,0.667210,0.208971,0.619237,0.009869,0.322019,0.050752
DOGE_2025,dio_1q2r,nur_gereift->offen_und_gereift,8,9,0.000000,0.222222,1.000000,0.777778,8,8,719,4779,17.609288,0.473234,0.835551,17925576.250000,0.702261,0.748514,0.139382,0.027029,0.135875,0.757197,0.129171,9,9,933,4769,-22.617146,0.663877,1.119449,22366564.888889,0.706001,0.752166,0.137804,0.021436,0.127180,0.750651,0.124500
DOGE_2025,dio_1qyl,offen_und_gereift->nur_gereift,7,4,0.714286,0.000000,0.285714,1.000000,7,7,464,4708,20.051300,0.411380,0.691521,12702452.714286,0.710209,0.758424,0.119508,0.118697,0.031865,0.611458,0.056717,4,4,357,4765,-26.579498,0.576365,0.921315,11539997.500000,0.702257,0.750566,0.124606,0.133302,0.031450,0.597194,0.056356
DOGE_2025,dio_1rcm,offen_und_gereift->nur_gereift,11,6,0.272727,0.000000,0.727273,1.000000,11,11,223,3738,4.724117,0.129961,0.367119,6158446.545455,0.682193,0.725445,0.168189,0.128832,0.180235,0.598766,0.162482,6,6,268,4099,-18.457655,0.111863,0.505743,9515296.166667,0.677184,0.721808,0.169576,0.121851,0.180949,0.622282,0.163987
DOGE_2025,dio_1rrr,offen_und_gereift->nur_gereift,9,5,0.222222,0.000000,0.777778,1.000000,9,9,425,4991,15.900625,0.150447,0.370238,8366565.333333,0.681067,0.723731,0.169760,0.129104,0.194667,0.737114,0.164182,5,5,47,4970,-31.665407,0.123537,0.407392,6478057.800000,0.673835,0.718323,0.174676,0.141223,0.195757,0.739708,0.164845
DOGE_2025,dio_1rx4,offen_und_gereift->nur_gereift,4,3,0.500000,0.000000,0.500000,1.000000,4,4,1441,3913,-8.365677,0.054332,0.289141,4245893.750000,0.707136,0.756617,0.126550,0.065392,0.077985,0.821444,0.077932,3,3,863,4171,-8.592632,0.037335,0.331579,4074031.666667,0.701089,0.750898,0.131528,0.083009,0.078479,0.819383,0.079257
DOGE_2025,dio_1s2n,nur_gereift->offen_und_gereift,2,7,0.000000,0.428571,1.000000,0.571429,2,2,3130,3656,-5.276199,0.311504,0.422497,5219008.500000,0.692037,0.741448,0.133958,0.143526,0.038191,0.634794,0.057493,7,7,418,4873,-33.209143,0.147063,0.719941,10537309.571429,0.700785,0.746046,0.135279,0.226615,0.029728,0.630015,0.055718
DOGE_2025,dio_1u4x,nur_gereift->offen_und_gereift,1,5,0.000000,0.400000,1.000000,0.600000,1,1,2051,2051,0.000000,0.188695,0.311633,2591306.000000,0.689254,0.743415,0.139806,0.011305,0.077554,0.813535,0.078814,5,5,732,4196,-13.549757,0.264751,0.448164,6304028.400000,0.717985,0.769140,0.122523,0.023153,0.083268,0.831110,0.084240
DOGE_2025,dio_1uof,offen_und_gereift->nur_gereift,27,11,0.185185,0.000000,0.814815,1.000000,27,27,87,4752,29.592607,0.222246,0.381009,4986873.259259,0.704658,0.743305,0.139905,0.332048,0.006393,0.522115,0.039669,11,11,704,4841,-21.683019,0.352774,0.580733,4622156.363636,0.697338,0.738582,0.140268,0.326040,0.007112,0.519839,0.039470
DOGE_2025,dio_1uyk,offen_und_gereift->nur_gereift,6,4,0.166667,0.000000,0.833333,1.000000,6,6,177,4297,18.754913,0.365344,0.532584,4436188.333333,0.674075,0.718004,0.170179,0.125250,0.180141,0.536274,0.164472,4,4,415,4912,-32.784097,0.687013,0.897496,5968647.750000,0.667674,0.713245,0.174676,0.135446,0.184219,0.536397,0.168998
DOGE_2025,dio_1vdo,nur_gereift->offen_und_gereift,9,8,0.000000,0.375000,1.000000,0.625000,9,9,304,4927,27.565841,0.230808,0.337074,2864416.333333,0.706038,0.750703,0.128387,0.194349,0.021971,0.544697,0.055506,8,8,113,4843,-27.997540,0.316593,0.667950,6974053.375000,0.702730,0.748269,0.130769,0.205215,0.022823,0.532901,0.057359
DOGE_2025,dio_1w94,offen_und_gereift->nur_gereift,7,4,0.285714,0.000000,0.714286,1.000000,7,7,1991,4773,16.298826,0.505519,0.730119,9456721.857143,0.698589,0.743159,0.137293,0.145075,0.067383,0.525797,0.084283,4,4,101,4563,-42.874362,0.836243,1.311278,21081441.750000,0.690604,0.737979,0.139188,0.159636,0.056660,0.515253,0.082460
DOGE_2025,dio_1x3j,offen_und_gereift->nur_offen,3,1,0.666667,1.000000,0.333333,0.000000,3,3,1462,4700,2.195770,0.728363,0.907726,22731246.666667,0.604726,0.642804,0.269097,0.238458,0.412814,0.629766,0.341674,1,1,2776,2776,0.000000,0.862327,1.027008,10827874.000000,0.577290,0.617545,0.299107,0.255561,0.436001,0.581912,0.363158
DOGE_2025,dio_1yme,nur_gereift->offen_und_gereift,9,7,0.000000,0.428571,1.000000,0.571429,9,9,637,4181,3.230674,0.046805,0.197861,3432867.444444,0.705165,0.751156,0.139332,0.079437,0.119410,0.823457,0.109994,7,7,1234,4985,-25.407401,0.108978,0.411134,3681066.142857,0.707433,0.754684,0.134158,0.059062,0.110645,0.836718,0.103274
XRP_2025,dio_00m4,offen_und_gereift->nur_gereift,5,3,0.400000,0.000000,0.600000,1.000000,5,5,377,4792,37.370257,0.537987,0.696046,2225376.600000,0.641121,0.680189,0.213800,0.333904,0.230151,0.518078,0.192626,3,3,84,2696,-9.050835,0.526115,0.880755,1917329.333333,0.640410,0.682524,0.210395,0.292956,0.221452,0.503861,0.190393
XRP_2025,dio_00sp,nur_gereift->offen_und_gereift,3,8,0.000000,0.125000,1.000000,0.875000,3,3,966,3448,1.857763,0.038461,0.152191,252249.333333,0.659487,0.705458,0.185221,0.039464,0.244987,0.484548,0.215021,8,8,279,3351,-3.564132,0.083177,0.174904,634987.750000,0.669174,0.712580,0.183445,0.046660,0.250569,0.499647,0.221783
XRP_2025,dio_01hu,nur_gereift->offen_und_gereift,19,45,0.000000,0.311111,1.000000,0.688889,19,19,552,4381,28.585791,0.042162,0.199794,518231.736842,0.711620,0.753736,0.134533,0.148504,0.075351,0.644673,0.076708,45,45,431,4062,-6.808217,0.050998,0.176281,479854.866667,0.719559,0.759546,0.134340,0.143420,0.076481,0.656670,0.075978
XRP_2025,dio_01q0,offen_und_gereift->nur_gereift,6,4,0.500000,0.000000,0.500000,1.000000,6,6,287,4977,35.288066,0.357227,0.500914,1414298.333333,0.706718,0.755192,0.125056,0.080033,0.069167,0.650442,0.077721,4,4,2639,4619,-14.546951,0.465896,0.713075,1700404.250000,0.699418,0.746969,0.131751,0.094029,0.075680,0.648491,0.081646
XRP_2025,dio_02vn,offen_und_gereift->nur_gereift,6,2,0.500000,0.000000,0.500000,1.000000,6,6,198,4852,43.624132,0.443793,0.753482,3053637.666667,0.662339,0.700505,0.178486,0.499671,0.030234,0.412835,0.072935,2,2,464,633,10.640162,0.615126,1.263119,3729687.000000,0.650397,0.693940,0.185345,0.467469,0.037139,0.425200,0.076831
XRP_2025,dio_02x1,offen_und_gereift->nur_gereift,17,7,0.176471,0.000000,0.823529,1.000000,17,17,183,4713,50.108111,0.478496,0.643540,1513506.000000,0.691707,0.732503,0.156713,0.166238,0.121827,0.523587,0.129283,7,7,657,4209,-14.811718,0.591515,0.743171,1798989.571429,0.683226,0.727018,0.159356,0.155108,0.128879,0.527246,0.133526
XRP_2025,dio_033x,offen_und_gereift->nur_offen,3,1,0.333333,1.000000,0.666667,0.000000,3,3,2095,4992,35.240515,0.632452,0.790142,1552715.333333,0.626427,0.664406,0.228352,0.360853,0.258953,0.494676,0.205811,1,1,4529,4529,0.000000,2.144201,12.706745,48101550.000000,0.606100,0.646963,0.248814,0.371310,0.254442,0.540065,0.210729
XRP_2025,dio_047z,offen_und_gereift->nur_gereift,4,1,0.250000,0.000000,0.750000,1.000000,4,4,347,3589,0.074997,0.865701,1.072096,3145988.250000,0.616636,0.652797,0.243888,0.450268,0.275003,0.473749,0.217735,1,1,520,520,0.000000,1.133845,1.178813,1694438.000000,0.600344,0.642590,0.255601,0.419129,0.265004,0.493899,0.206886
XRP_2025,dio_04q7,offen_und_gereift->nur_gereift,7,3,0.571429,0.000000,0.428571,1.000000,7,7,398,4807,35.841427,0.304695,0.463679,1323584.857143,0.721397,0.772338,0.108065,0.042292,0.036246,0.738493,0.052432,3,3,103,4873,-18.649619,0.394554,0.752993,1432476.666667,0.710055,0.761717,0.115358,0.050851,0.037637,0.721435,0.054372
XRP_2025,dio_05ap,offen_und_gereift->nur_gereift,16,32,0.125000,0.000000,0.875000,1.000000,16,16,181,3839,15.935484,0.100154,0.228539,713950.375000,0.728317,0.774225,0.111014,0.075640,0.042823,0.771326,0.048568,32,32,22,4030,-2.523506,0.133684,0.273123,770894.250000,0.732181,0.775908,0.112792,0.084377,0.043348,0.746716,0.048973
XRP_2025,dio_065r,nur_gereift->offen_und_gereift,2,2,0.000000,0.500000,1.000000,0.500000,2,2,2759,4671,46.457730,0.197753,0.479875,2765712.000000,0.626735,0.665771,0.224995,0.435159,0.193715,0.572913,0.168446,2,2,2582,4551,-19.854533,0.050516,0.863763,6264727.500000,0.628226,0.667269,0.223504,0.460306,0.172965,0.601147,0.160228
XRP_2025,dio_068s,nur_gereift->offen_und_gereift,3,9,0.000000,0.111111,1.000000,0.888889,3,3,572,1344,-1.664937,0.093071,0.344963,592405.000000,0.649750,0.695587,0.202104,0.071935,0.264468,0.493421,0.246092,9,9,163,3754,-4.179504,0.139293,0.283108,591974.333333,0.663013,0.704638,0.196638,0.093837,0.256028,0.533744,0.240863
XRP_2025,dio_06cv,offen_und_gereift->nur_gereift,5,1,0.200000,0.000000,0.800000,1.000000,5,5,238,2289,2.773464,0.499423,0.917456,3582082.800000,0.634944,0.670692,0.215103,0.581269,0.113644,0.397074,0.123463,1,1,4702,4702,0.000000,0.427108,0.926031,5299446.000000,0.607152,0.645411,0.240833,0.619724,0.101604,0.433956,0.123538
XRP_2025,dio_06fh,nur_gereift->offen_und_gereift,2,4,0.000000,0.500000,1.000000,0.500000,2,2,1612,1976,-4.368932,0.762213,0.942166,2052856.000000,0.634294,0.677086,0.220000,0.220764,0.260278,0.628430,0.226336,4,4,712,4627,-24.967920,0.944850,1.325057,3306120.250000,0.642440,0.683265,0.214066,0.246475,0.253894,0.592302,0.219635
XRP_2025,dio_06jk,offen_und_gereift->nur_gereift,16,40,0.125000,0.000000,0.875000,1.000000,16,16,50,3940,21.856287,0.091046,0.236100,530737.625000,0.700491,0.743238,0.148393,0.137287,0.119788,0.652512,0.115523,40,40,55,4142,-5.705375,0.105242,0.218299,465987.050000,0.709120,0.748855,0.149061,0.125430,0.121735,0.655793,0.116444
XRP_2025,dio_06zw,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,1542,4032,11.002302,0.500133,0.583873,1021776.500000,0.602068,0.640986,0.258540,0.248933,0.376029,0.334892,0.298812,1,1,814,814,0.000000,0.645873,1.187887,3379107.000000,0.592094,0.634418,0.268176,0.258539,0.354630,0.361341,0.288327
XRP_2025,dio_07o8,offen_und_gereift->nur_gereift,18,21,0.055556,0.000000,0.944444,1.000000,18,18,40,3783,20.338500,0.154705,0.352195,628909.166667,0.694722,0.736169,0.155203,0.131859,0.132945,0.541364,0.134919,21,21,1025,4780,-14.632688,0.177013,0.309203,546921.952381,0.697869,0.738761,0.153187,0.133070,0.126400,0.551536,0.129804
XRP_2025,dio_083d,nur_gereift->offen_und_gereift,2,6,0.000000,0.333333,1.000000,0.666667,2,2,2025,2173,-0.012909,0.443356,0.563311,1112581.500000,0.639219,0.680161,0.202501,0.391304,0.132869,0.430345,0.135093,6,6,623,4987,-18.331837,1.144765,1.429050,3617152.833333,0.657205,0.695502,0.188415,0.404122,0.103732,0.413428,0.125458
XRP_2025,dio_092o,offen_und_gereift->nur_offen,3,1,0.333333,1.000000,0.666667,0.000000,3,3,293,4520,37.936820,0.166722,0.864400,6458512.946667,0.650657,0.691116,0.189186,0.491271,0.052565,0.475095,0.090022,1,1,4701,4701,0.000000,0.136255,1.226297,12618724.000000,0.639930,0.683308,0.195412,0.464352,0.023147,0.484529,0.073051
XRP_2025,dio_0949,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,17,2945,10.953946,0.002381,0.137710,147199.000000,0.689623,0.742007,0.145558,0.070760,0.109885,0.814878,0.104330,1,1,2989,2989,0.000000,0.056971,0.316506,515747.000000,0.682067,0.734861,0.151228,0.048906,0.096235,0.825186,0.092129
XRP_2025,dio_09ep,offen_und_gereift->nur_offen,4,3,0.750000,1.000000,0.250000,0.000000,4,4,276,4650,42.339833,0.657990,0.951111,2830928.000000,0.636890,0.675112,0.216839,0.438082,0.178111,0.520177,0.167875,3,3,4283,4901,-12.743881,0.074485,0.803796,5026517.333333,0.628828,0.666064,0.223627,0.461508,0.193459,0.493919,0.166708
XRP_2025,dio_0c9j,nur_gereift->offen_und_gereift,4,3,0.000000,0.333333,1.000000,0.666667,4,4,1939,4033,15.032144,0.442103,0.720510,2554627.250000,0.653323,0.696265,0.196018,0.086507,0.263245,0.492381,0.229921,3,3,351,2794,-3.623604,0.543758,0.691887,2161120.333333,0.652743,0.698849,0.194850,0.075544,0.257854,0.499207,0.223713
XRP_2025,dio_0d03,offen_und_gereift->nur_gereift,6,5,0.333333,0.000000,0.666667,1.000000,6,6,1369,4975,32.724902,0.239310,0.555813,1921418.166667,0.703419,0.749213,0.128142,0.177742,0.028762,0.542241,0.053305,5,5,227,3060,-5.983932,0.206759,0.404362,811697.400000,0.700202,0.746942,0.129964,0.183199,0.023876,0.543369,0.057964
XRP_2025,dio_0ehc,offen_und_gereift->nur_gereift,7,1,0.285714,0.000000,0.714286,1.000000,7,7,2116,4821,37.753780,0.538727,0.835994,3282776.857143,0.641643,0.679089,0.218892,0.266936,0.272739,0.508610,0.227238,1,1,2567,2567,0.000000,0.840481,1.060935,5865568.000000,0.604600,0.646633,0.253412,0.292238,0.290327,0.490224,0.247313
XRP_2025,dio_0f38,nur_offen->offen_und_gereift,2,2,1.000000,0.500000,0.000000,0.500000,2,2,4167,4600,16.141775,1.283903,1.553968,9600407.000000,0.613592,0.653237,0.245791,0.256636,0.333489,0.529000,0.269525,2,2,4510,4745,14.950508,2.390933,4.137405,29832693.000000,0.609627,0.649025,0.251972,0.241781,0.357855,0.542532,0.288999
XRP_2025,dio_0f4r,offen_und_gereift->nur_gereift,5,3,0.200000,0.000000,0.800000,1.000000,5,5,241,4753,41.742861,0.237896,0.443017,1951616.600000,0.698822,0.748241,0.141726,0.024925,0.141207,0.834391,0.129357,3,3,187,840,-6.636771,0.155967,0.368580,1684780.333333,0.692799,0.744208,0.145235,0.044169,0.133713,0.843042,0.122265
XRP_2025,dio_0fc4,offen_und_gereift->nur_gereift,7,3,0.142857,0.000000,0.857143,1.000000,7,7,54,4737,56.314690,0.153406,0.450301,1246522.857143,0.661035,0.704030,0.191261,0.039431,0.271307,0.412047,0.241780,3,3,2026,3989,-1.743643,0.182159,0.276771,483082.666667,0.656955,0.702490,0.187640,0.027549,0.244123,0.414526,0.227691
XRP_2025,dio_0fwz,nur_gereift->offen_und_gereift,1,2,0.000000,0.500000,1.000000,0.500000,1,1,3074,3074,0.000000,0.345747,0.758144,1046102.000000,0.624921,0.671433,0.223499,0.065657,0.288584,0.414831,0.253061,2,2,832,4252,-5.017710,0.369917,0.934714,2100740.500000,0.637879,0.682532,0.209694,0.100100,0.281684,0.424778,0.240208
XRP_2025,dio_0h6t,offen_und_gereift->nur_gereift,17,5,0.411765,0.000000,0.588235,1.000000,17,17,210,4649,48.871543,0.499236,0.699595,2881422.117647,0.704546,0.747013,0.137716,0.172783,0.058994,0.523278,0.085876,5,5,490,4685,-20.415444,0.744870,1.096593,3248249.800000,0.693115,0.738961,0.138773,0.156985,0.064180,0.535475,0.085153
XRP_2025,dio_0if9,nur_gereift->offen_und_gereift,6,5,0.000000,0.200000,1.000000,0.800000,6,6,279,4298,31.316435,0.483408,0.637548,2576431.166667,0.685997,0.730520,0.152256,0.149057,0.112185,0.535072,0.118663,5,5,452,4670,-24.483661,0.772672,1.072848,3190994.400000,0.677692,0.722351,0.161706,0.205627,0.104620,0.518636,0.122406
XRP_2025,dio_0ilg,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,350,3660,2.697955,0.074087,0.470803,1843622.000000,0.666997,0.713210,0.167425,0.309292,0.057528,0.595858,0.085390,1,1,4560,4560,0.000000,0.046380,1.502713,5181293.000000,0.657412,0.704465,0.174711,0.298517,0.039919,0.574140,0.075139
XRP_2025,dio_0ioc,nur_gereift->offen_und_gereift,1,3,0.000000,0.333333,1.000000,0.666667,1,1,1376,1376,0.000000,0.045889,0.146010,340392.000000,0.631226,0.677357,0.217230,0.213764,0.219664,0.584279,0.189601,3,3,23,3090,0.351597,0.277911,0.367477,1191995.000000,0.658242,0.704279,0.190118,0.129340,0.218581,0.607849,0.199191
XRP_2025,dio_0jqc,offen_und_gereift->nur_gereift,11,21,0.090909,0.000000,0.909091,1.000000,11,11,45,3222,21.038640,0.106652,0.276610,704774.454545,0.709273,0.755678,0.135062,0.022006,0.124331,0.745969,0.121507,21,21,40,3982,-4.124587,0.135852,0.319552,868919.714286,0.715232,0.759425,0.134773,0.029608,0.121110,0.744743,0.117958
XRP_2025,dio_0lbk,offen_und_gereift->nur_gereift,3,1,0.333333,0.000000,0.666667,1.000000,3,3,195,4334,34.906370,0.341649,0.842977,3731259.333333,0.673724,0.717585,0.156027,0.382687,0.012736,0.471831,0.044524,1,1,785,785,0.000000,0.675939,0.909918,1516963.000000,0.654537,0.702224,0.176608,0.373795,0.000936,0.470840,0.058725
XRP_2025,dio_0lwc,offen_und_gereift->nur_gereift,6,1,0.833333,0.000000,0.166667,1.000000,6,6,2100,4485,46.028263,0.392000,0.905495,5254451.666667,0.643727,0.679171,0.205867,0.502991,0.114186,0.394829,0.130145,1,1,4530,4530,0.000000,5.431148,7.756612,29768195.000000,0.610810,0.650077,0.234805,0.577225,0.084537,0.361783,0.128086
XRP_2025,dio_0m49,nur_gereift->offen_und_gereift,3,5,0.000000,0.200000,1.000000,0.800000,3,3,2005,2726,1.320233,0.105507,0.224357,531393.000000,0.673349,0.720662,0.165817,0.025212,0.188087,0.519211,0.177021,5,5,374,3217,-2.366864,0.168453,0.324062,1415135.800000,0.679106,0.725764,0.163524,0.038719,0.186031,0.526513,0.175758
XRP_2025,dio_0n0d,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,3601,4216,25.707527,1.115347,1.297987,6510813.500000,0.645763,0.687677,0.192721,0.349419,0.108288,0.409665,0.131260,1,1,4542,4542,0.000000,0.927761,1.490722,12171779.000000,0.623162,0.664970,0.218909,0.446346,0.108291,0.434542,0.128712
XRP_2025,dio_0n0i,offen_und_gereift->nur_gereift,24,6,0.083333,0.000000,0.875000,1.000000,24,24,3,4734,57.265405,0.179406,0.333568,1128002.208333,0.734809,0.776900,0.104506,0.095465,0.012414,0.723188,0.028907,6,6,348,4231,-5.629975,0.214451,0.362155,1127250.500000,0.721599,0.770923,0.106087,0.090161,0.013395,0.728036,0.028802
XRP_2025,dio_0n2q,offen_und_gereift->nur_offen,3,1,0.333333,1.000000,0.666667,0.000000,3,3,1954,3689,7.328430,0.903830,1.016632,2213371.666667,0.647764,0.691300,0.199096,0.069022,0.295876,0.518860,0.231819,1,1,3298,3298,0.000000,1.685752,1.951039,4659949.000000,0.620395,0.665606,0.227912,0.120595,0.309066,0.499516,0.238508
XRP_2025,dio_0obq,nur_offen->offen_und_gereift,62,60,1.000000,0.866667,0.000000,0.133333,62,62,85,4885,53.047953,0.073900,0.242464,755317.258065,0.704990,0.743637,0.156495,0.118728,0.135678,0.539568,0.136833,60,60,75,4988,-17.687500,0.086930,0.263362,797290.250000,0.704294,0.742531,0.156018,0.114091,0.137854,0.540992,0.140737
XRP_2025,dio_0p8i,nur_gereift->offen_und_gereift,5,6,0.000000,0.166667,1.000000,0.833333,5,5,299,4646,38.744924,0.438943,0.756786,4373948.800000,0.705531,0.752946,0.121808,0.143872,0.020787,0.590516,0.050875,6,6,715,4641,-23.341389,0.620800,0.976506,2139722.666667,0.710295,0.757158,0.119774,0.109856,0.032681,0.595211,0.055891
XRP_2025,dio_0qqg,nur_gereift->offen_und_gereift,4,7,0.000000,0.428571,1.000000,0.571429,4,4,124,2896,11.538826,0.036721,0.125694,417290.250000,0.682759,0.730561,0.155739,0.073714,0.148788,0.551957,0.143641,7,7,1162,3768,-2.735399,0.030057,0.119698,291258.285714,0.691950,0.737679,0.148476,0.059623,0.140587,0.539575,0.138057
XRP_2025,dio_0qu8,nur_gereift->offen_und_gereift,2,2,0.000000,0.500000,1.000000,0.500000,2,2,1613,4772,35.784437,0.602201,0.726956,1951188.000000,0.636867,0.676026,0.205410,0.546523,0.066156,0.471171,0.097917,2,2,573,4969,-18.802476,0.806288,1.291573,2956080.500000,0.641304,0.681855,0.198975,0.548884,0.041167,0.462200,0.084197
XRP_2025,dio_0qup,nur_gereift->offen_und_gereift,1,6,0.000000,0.333333,1.000000,0.666667,1,1,2229,2229,0.000000,0.816834,1.296280,5696175.000000,0.680480,0.732352,0.143565,0.086373,0.040656,0.589551,0.069562,6,6,742,4981,-16.163281,0.891577,1.293105,4196547.666667,0.711120,0.760118,0.118900,0.042872,0.055994,0.640392,0.077018
XRP_2025,dio_0qzh,offen_und_gereift->nur_gereift,2,3,0.500000,0.000000,0.500000,1.000000,2,2,55,3229,20.975865,0.065045,0.142687,314164.500000,0.660154,0.710146,0.179364,0.017485,0.210668,0.423087,0.201499,3,3,493,2250,5.456746,0.055725,0.231973,829632.666667,0.664080,0.711725,0.176926,0.013947,0.213526,0.388702,0.208976
XRP_2025,dio_0rog,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,3158,4239,14.241026,0.063270,0.296815,872726.500000,0.652230,0.695326,0.193804,0.320088,0.148421,0.701563,0.134730,1,1,2700,2700,0.000000,0.078285,0.568414,745580.000000,0.650362,0.697306,0.190831,0.289770,0.108460,0.702937,0.107770
