asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
PAXG,start0_null_random_6000,36,28,0,6,0.5555555555555556,0.18604651162790697,0.3167326346335338,0.15305247392187932,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_null_shuffle_6000,36,29,0,7,0.5849056603773585,0.18181818181818182,0.3283052421108559,0.15764708660919455,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_real_6000,36,29,0,5,0.6470588235294118,0.2682926829268293,0.3521226006229422,0.17150881706618143,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3521226006229422,0.17150881706618143,,,real,,kind_summary,1,29.0,0.6470588235294118,0.2682926829268293,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3167326346335338,0.15305247392187932,,,null_random,,kind_summary,1,28.0,0.5555555555555556,0.18604651162790697,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3283052421108559,0.15764708660919455,,,null_shuffle,,kind_summary,1,29.0,0.5849056603773585,0.18181818181818182,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,,,,,,,,,,,,,0,window_summary,,,,,,0.062153163152053326,0.08224617129892231,0.02381735851208633,0.013861730456986882,0.05820093121788936,realwelt_kernnaehe_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_14wj,457,3,field_stabil,239,0.11961961961961962,0.7799746861924686,0.13983428033472803,0.7881475146443514,0.9254282343096234,118,0.05905905905905906,0.7772674322033898,0.1428955338983051,0.8461704406779661,0.9519549237288135,100,0.05005005005005005,0.7770142099999999,0.14329701,0.86100676,0.95677116,-0.06956956956956956,0.07285924535564858,0.031342925690376555,0.003462729665271974,anschlussfaehige_oberflaeche
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,402,3,field_stabil,156,0.07807807807807808,0.7646530641025641,0.15875285897435898,0.7569300320512821,0.907572173076923,123,0.06156156156156156,0.7621514959349593,0.16331651219512197,0.8382353333333333,0.946705162601626,123,0.06156156156156156,0.7610816422764227,0.1630270162601626,0.8370104390243903,0.9476431300813009,-0.01651651651651652,0.08008040697310825,0.040070957004377905,0.004274157285803631,anschlussfaehige_oberflaeche
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0l7p,264,3,field_stabil,100,0.05005005005005005,0.77053965,0.14939374,0.7346607,0.89466494,80,0.04004004004004004,0.7710141125,0.1523949875,0.8367006375000001,0.945321775,84,0.042042042042042045,0.7681343095238095,0.15366805952380952,0.8464582976190476,0.9502942976190476,-0.008008008008008008,0.1117975976190475,0.05562935761904764,0.004274319523809522,anschlussfaehige_oberflaeche
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1fll,244,3,field_stabil,110,0.055055055055055056,0.7935239363636364,0.1251378,0.7439234,0.8999138545454545,77,0.03853853853853854,0.7982834415584416,0.12947863636363638,0.8679468311688312,0.9559410649350649,57,0.028528528528528527,0.7923804912280702,0.13043187719298246,0.8679906491228071,0.9572535087719298,-0.02652652652652653,0.12406724912280709,0.057339654226475356,0.0052940771929824715,fruehe_familie_mit_nachhallrest
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,229,3,field_stabil,70,0.035035035035035036,0.7566528,0.1674997,0.7100776142857143,0.8759413,70,0.035035035035035036,0.7567294,0.17107311428571428,0.8413163428571429,0.9421625714285714,89,0.04454454454454455,0.7543515393258428,0.17248219101123596,0.8436268764044944,0.9463261460674157,0.00950950950950951,0.13354926211878015,0.07038484606741569,0.004982491011235962,anschlussfaehige_oberflaeche
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,210,3,field_stabil,70,0.035035035035035036,0.7461373428571428,0.17777157142857145,0.7074721142857143,0.8739340571428572,70,0.035035035035035036,0.7492354714285714,0.18464387142857142,0.8490288428571429,0.9435919285714286,70,0.035035035035035036,0.7462696571428571,0.1826879,0.8468711571428571,0.9469119571428573,0.0,0.13939904285714277,0.07297790000000004,0.004916328571428541,anschlussfaehige_oberflaeche
