preview_symbol,count,world_count,top_worlds,top_states,top_effects,top_families,avg_depth,avg_profile,avg_carry,avg_strain,avg_rekopplung,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_coherence,avg_tension,avg_asymmetry,avg_visual_salience,avg_field_pressure,raw_phase_reading
dio_mcm_episode_12fuh1y,5,1,NULL_BTC_RANDOM_SIGN:5,multiworld_depth_seed:5,stabil:5,dio_1o4z:1;dio_09bn:1;dio_06jk:1;dio_1vsj:1;dio_0tc2:1,0.700965,0.524563,0.445993,0.157001,0.676108,0.878023,0.087368,0.092984,0.648263,0.096756,-0.027956,0.320233,0.096756,zentrumsnah_getragen
dio_mcm_episode_1ole1yf,3,1,NULL_SOL_SHUFFLE:3,multiworld_depth_seed:3,stabil:3,dio_17ct:1;dio_0ui0:1;dio_06s7:1,0.50441,0.508265,0.438682,0.174711,0.657441,0.844917,0.161068,0.12236,0.667069,0.114433,-0.149387,0.310455,0.114433,zentrumsnah_getragen
dio_mcm_episode_1i3ov0z,1,1,NULL_BTC_SHUFFLE:1,multiworld_depth_seed:1,stabil:1,dio_0rog:1,0.739113,0.492872,0.424848,0.199868,0.640463,0.805542,0.274254,0.150481,0.687809,0.134722,0.040762,0.315016,0.134722,offene_sensorische_randnaehe
dio_mcm_episode_1foqdcq,1,1,NULL_BTC_SHUFFLE:1,multiworld_depth_seed:1,stabil:1,dio_0h9h:1,0.634184,0.748936,0.567221,0.135796,0.725283,0.876239,0.13113,0.046978,0.638799,0.064009,-0.176828,0.307958,0.064009,ruhig_getragene_nahe
dio_mcm_episode_1cbmua3,3,1,NULL_SOL_SHUFFLE:3,multiworld_depth_seed:3,stabil:3,dio_0n0i:1;dio_04q7:1;dio_1uof:1,0.538456,0.527635,0.461139,0.138841,0.681876,0.88523,0.154875,0.014996,0.681539,0.036816,0.1138,0.268674,0.036816,zentrumsnah_getragen
