token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_1k0rrn2,3,3,"BTC_FIELD,SOL_QUIET,XRP_FIELD",zentrum_stabil,dio_18im,0.918296,3,3,3,dio_mcm_episode_1al8fjz,dio_mcm_episode_1al8fjz,0.649274,0.429009,0.18392,0.821678,0.123896,0.550794,0.146362,0.123896,0.235487,0.457878,0.666667,0.0,0.333333,0.0,driftzone
dio_mcm_episode_079228h,2,1,DOGE_FIELD,offene_variante,dio_1uof,1.0,3,2,2,dio_mcm_episode_05lquqm,dio_mcm_episode_0i8oyce,0.707272,0.540524,0.140575,0.837051,0.078301,0.535782,0.091746,0.078301,0.134524,0.461667,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_0bntidq,2,1,PAXG_FIELD,offene_variante,dio_0klp,1.0,3,2,2,dio_mcm_episode_028a6an,dio_mcm_episode_0ybr5e3,0.649583,0.447117,0.197306,0.789435,0.165613,0.580262,0.195133,0.165613,0.332294,0.382842,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_0htnihj,2,2,"SOL_BREAK,XRP_FIELD",offene_variante,dio_04uf,-0.0,4,2,2,dio_mcm_episode_0qpk96k,dio_mcm_episode_0z748ck,0.685674,0.516124,0.170621,0.798256,0.133809,0.58292,0.157558,0.133809,0.270746,0.441536,0.0,0.0,1.0,0.0,driftzone
dio_mcm_episode_0q7j4gf,2,2,"SOL_BREAK,SOL_QUIET",offene_variante,dio_0rp4,-0.0,4,2,2,dio_mcm_episode_0fljihc,dio_mcm_episode_1mrdw5a,0.637169,0.418837,0.206602,0.809236,0.184841,0.610761,0.217631,0.184841,0.390311,0.349754,0.0,0.0,1.0,0.0,driftzone
dio_mcm_episode_0vq085e,2,1,SOL_BREAK,zentrum_stabil,dio_02v9,1.0,2,1,1,dio_mcm_episode_0ppr02l,dio_mcm_episode_0ne8zu9,0.630856,0.415564,0.215349,0.793976,0.187437,0.634439,0.225492,0.187437,0.398678,0.337098,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_0ya7fpm,2,1,SOL_BREAK,offene_variante,dio_1fgt,1.0,3,2,2,dio_mcm_episode_0u51f69,dio_mcm_episode_0y9vrlx,0.631573,0.415211,0.201485,0.762363,0.123047,0.281717,0.147231,0.123047,0.207879,0.564839,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1jansx7,2,1,DOGE_FIELD,offene_variante,dio_05yg,1.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1bnkysm,0.705567,0.548164,0.156589,0.819701,0.092652,0.576371,0.107292,0.092652,0.170586,0.394089,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1jc5z5p,2,1,KAS_FIELD,zentrum_stabil,dio_0oc3,1.0,2,1,1,dio_mcm_episode_102i30n,dio_mcm_episode_1ovglru,0.646168,0.423967,0.193771,0.819527,0.143,0.619959,0.166463,0.143,0.283212,0.337654,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1kvosdw,2,1,PAXG_FIELD,offene_variante,dio_1198,1.0,2,1,1,dio_mcm_episode_1do29ul,dio_mcm_episode_1x5cw2v,0.658359,0.439692,0.170167,0.825243,0.063863,0.572407,0.073322,0.063863,0.106064,0.422253,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1mrdw5a,2,2,"SOL_BREAK,SOL_QUIET",offene_variante,dio_0y66,-0.0,4,2,2,dio_mcm_episode_0q7j4gf,dio_mcm_episode_0ybhu2p,0.605232,0.398197,0.244428,0.710686,0.164758,0.491505,0.208603,0.164758,0.342477,0.703686,0.0,0.0,1.0,0.0,driftzone
dio_mcm_episode_0e7qvj1,11672,5,"BTC_FIELD,DOGE_FIELD,SOL_BREAK,SOL_QUIET,XRP_FIELD",zentrum_stabil,dio_104t,0.809943,12,43,40,dio_mcm_episode_0mji3u6,dio_mcm_episode_0mji3u6,0.702229,0.53142,0.153051,0.839707,0.105535,0.607853,0.12381,0.105535,0.206585,0.349017,0.779815,0.0,0.212217,0.007968,hoeherer_cluster_uebergang
dio_mcm_episode_1joiyc3,3984,6,"BTC_FIELD,DOGE_FIELD,KAS_FIELD,PAXG_FIELD,SOL_QUIET,XRP_FIELD",zentrum_stabil,dio_104t,0.882756,6,21,20,dio_mcm_episode_1jx2k4i,dio_mcm_episode_1jx2k4i,0.690316,0.505792,0.15717,0.835832,0.10703,0.599039,0.125854,0.10703,0.208898,0.361763,0.748243,0.0,0.23996,0.011797,hoeherer_cluster_uebergang
dio_mcm_episode_0mji3u6,296,5,"BTC_FIELD,DOGE_FIELD,SOL_BREAK,SOL_QUIET,XRP_FIELD",zentrum_stabil,dio_00ja,0.905407,4,16,16,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0e7qvj1,0.692801,0.515043,0.15687,0.828015,0.102888,0.578029,0.121087,0.102888,0.195208,0.388479,0.679054,0.0,0.320946,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_00nzcuc,19,2,"PAXG_FIELD,XRP_FIELD",zentrum_stabil,dio_033x,1.021455,4,5,5,dio_mcm_episode_17c7qwp,dio_mcm_episode_0b7nep9,0.691558,0.517857,0.165097,0.826282,0.128723,0.598571,0.154586,0.128723,0.262092,0.357514,0.736842,0.0,0.210526,0.052632,hoeherer_cluster_uebergang
dio_mcm_episode_0jbl5pq,9,2,"DOGE_FIELD,XRP_FIELD",zentrum_stabil,dio_0m9z,0.918296,4,3,3,dio_mcm_episode_0lne9ax,dio_mcm_episode_0qzjuvj,0.697544,0.533785,0.164446,0.825045,0.113431,0.631432,0.133776,0.113431,0.231037,0.370926,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_18n06fj,9,3,"DOGE_FIELD,SOL_QUIET,XRP_FIELD",zentrum_stabil,dio_0vdw,0.918296,4,4,4,dio_mcm_episode_0hjnwsk,dio_mcm_episode_0mji3u6,0.683848,0.502344,0.16459,0.818347,0.11729,0.544413,0.141265,0.11729,0.237869,0.39329,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0z748ck,8,2,"DOGE_FIELD,SOL_BREAK",zentrum_stabil,dio_155c,0.954434,5,3,3,dio_mcm_episode_0htnihj,dio_mcm_episode_0e7qvj1,0.702917,0.536146,0.165691,0.826667,0.122268,0.5708,0.145189,0.122268,0.248904,0.380415,0.625,0.0,0.375,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0lne9ax,7,2,"DOGE_FIELD,XRP_FIELD",zentrum_stabil,dio_0pq6,0.985228,5,3,3,dio_mcm_episode_0k1pid9,dio_mcm_episode_0jbl5pq,0.695542,0.522893,0.155924,0.82389,0.093458,0.553518,0.10899,0.093458,0.172427,0.397904,0.571429,0.0,0.428571,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_10b8y4e,6,3,"BTC_FIELD,DOGE_FIELD,XRP_FIELD",zentrum_stabil,dio_104t,0.918296,4,3,3,dio_mcm_episode_0s3bynh,dio_mcm_episode_0mji3u6,0.704027,0.549063,0.16112,0.819513,0.094618,0.595872,0.109847,0.094618,0.177067,0.406266,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_102i30n,5,2,"KAS_FIELD,SOL_QUIET",offene_variante,dio_1ewh,1.370951,4,2,2,dio_mcm_episode_1k0rrn2,dio_mcm_episode_1ovglru,0.633982,0.414826,0.204761,0.782122,0.139948,0.494936,0.169737,0.139948,0.280297,0.476282,0.2,0.0,0.6,0.2,hoeherer_cluster_uebergang
dio_mcm_episode_00olfe8,4,2,"DOGE_FIELD,SOL_BREAK",offene_variante,dio_1qez,1.5,4,2,2,dio_mcm_episode_1rxxgg5,dio_mcm_episode_0u51f69,0.630117,0.427314,0.207856,0.725974,0.092018,0.340689,0.110714,0.092018,0.133633,0.598742,0.25,0.0,0.5,0.25,hoeherer_cluster_uebergang
dio_mcm_episode_0ybhu2p,4,2,"SOL_BREAK,SOL_QUIET",zentrum_stabil,dio_15ud,0.811278,4,2,2,dio_mcm_episode_1mrdw5a,dio_mcm_episode_1i31hl0,0.658522,0.452902,0.187788,0.814987,0.142394,0.545129,0.168104,0.142394,0.280873,0.424277,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1al8fjz,4,2,"BTC_FIELD,XRP_FIELD",zentrum_stabil,dio_155c,0.811278,4,4,4,dio_mcm_episode_1k0rrn2,dio_mcm_episode_1k0rrn2,0.662176,0.439573,0.168899,0.856363,0.114169,0.64492,0.132021,0.114169,0.229837,0.318029,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1do29ul,4,3,"DOGE_FIELD,PAXG_FIELD,SOL_BREAK",zentrum_stabil,dio_1cic,0.811278,4,4,4,dio_mcm_episode_08fjvls,dio_mcm_episode_1y2gc2i,0.660629,0.444685,0.172005,0.829373,0.115777,0.5777,0.134925,0.115777,0.230343,0.370206,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ag2osp,3,3,"DOGE_FIELD,PAXG_FIELD,XRP_FIELD",zentrum_stabil,dio_1ewh,0.918296,4,3,3,dio_mcm_episode_1yxioww,dio_mcm_episode_05lquqm,0.687276,0.519773,0.173773,0.805497,0.150013,0.517281,0.179314,0.150013,0.29613,0.429884,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0dxi31r,3,2,"PAXG_FIELD,XRP_FIELD",zentrum_stabil,dio_0uuz,0.918296,4,2,2,dio_mcm_episode_13exxya,dio_mcm_episode_1bnkysm,0.695691,0.512795,0.157605,0.851672,0.144044,0.703769,0.166686,0.144044,0.297978,0.25402,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ultars,3,2,"BTC_FIELD,SOL_QUIET",zentrum_stabil,dio_104t,0.918296,4,2,2,dio_mcm_episode_0om13wf,dio_mcm_episode_0clehbn,0.672027,0.490129,0.183083,0.799955,0.127338,0.590457,0.149362,0.127338,0.249747,0.406522,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1y26981,2,2,"DOGE_FIELD,XRP_FIELD",spannungsrand_kippnaehe,dio_12mn,1.0,4,2,2,dio_mcm_episode_1y2gc2i,dio_mcm_episode_109l5cs,0.607657,0.38036,0.247406,0.761271,0.298918,0.414679,0.376935,0.298918,0.65173,0.384597,0.5,0.0,0.0,0.5,hoeherer_cluster_uebergang
dio_mcm_episode_008o5r1,1,1,BTC_FIELD,zentrum_stabil,dio_1r55,-0.0,1,0,1,-,dio_mcm_episode_0lg3agd,0.66411,0.434146,0.169695,0.873905,0.154646,0.620996,0.178548,0.154646,0.308866,0.20242,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_00er6t0,1,1,BTC_FIELD,offene_variante,dio_1v2w,-0.0,2,1,1,dio_mcm_episode_1ig1vs0,dio_mcm_episode_00yl137,0.673684,0.515748,0.186499,0.746743,0.08965,0.448584,0.107022,0.08965,0.136687,0.629538,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_00upvjc,1,1,SOL_BREAK,zentrum_stabil,dio_1198,-0.0,2,1,1,dio_mcm_episode_1rkfb77,dio_mcm_episode_1ur03vd,0.653209,0.430065,0.180902,0.832607,0.134831,0.524007,0.162975,0.134831,0.267465,0.550786,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_01yulb6,1,1,DOGE_FIELD,offene_variante,dio_1b3m,-0.0,2,1,1,dio_mcm_episode_00dz86x,dio_mcm_episode_0jkg1dk,0.62947,0.419639,0.207568,0.75544,0.093703,0.516353,0.111933,0.093703,0.164378,0.584849,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_069b5hv,1,1,DOGE_FIELD,spannungsrand_kippnaehe,dio_1lwv,-0.0,2,1,1,dio_mcm_episode_18pwekw,dio_mcm_episode_18zbzh2,0.5554,0.35304,0.30512,0.573493,0.196478,0.184803,0.254608,0.196478,0.421999,0.745723,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_080f74u,1,1,XRP_FIELD,zentrum_stabil,dio_0nlj,-0.0,2,1,1,dio_mcm_episode_0qzjuvj,dio_mcm_episode_1n9f8vr,0.741782,0.579525,0.109113,0.905667,0.049722,0.767317,0.054812,0.049722,0.090177,0.189081,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0a5a0d4,1,1,PAXG_FIELD,zentrum_stabil,dio_155c,-0.0,2,1,1,dio_mcm_episode_1chjrvj,dio_mcm_episode_0c3787x,0.719494,0.561077,0.147347,0.860037,0.109929,0.61169,0.126118,0.109929,0.204097,0.348492,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0ac3vc1,1,1,DOGE_FIELD,zentrum_stabil,dio_14wj,-0.0,2,1,1,dio_mcm_episode_1aurt3q,dio_mcm_episode_0z748ck,0.72299,0.541748,0.112526,0.877403,0.028235,0.611298,0.03146,0.028235,0.026013,0.309416,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0clehbn,1,1,SOL_QUIET,zentrum_stabil,dio_104t,-0.0,2,1,1,dio_mcm_episode_0ultars,dio_mcm_episode_0hjnwsk,0.714431,0.562307,0.153095,0.834471,0.085612,0.637441,0.097191,0.085612,0.169338,0.328983,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0i8oyce,1,1,DOGE_FIELD,zentrum_stabil,dio_0oc3,-0.0,1,1,1,dio_mcm_episode_079228h,dio_mcm_episode_079228h,0.703102,0.536781,0.16253,0.841393,0.180437,0.50221,0.214167,0.180437,0.357759,0.365347,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0jkg1dk,1,1,DOGE_FIELD,zentrum_stabil,dio_05mh,-0.0,2,1,1,dio_mcm_episode_01yulb6,dio_mcm_episode_18n06fj,0.696444,0.507919,0.141937,0.865252,0.134053,0.672323,0.156301,0.134053,0.28215,0.371963,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0jzhgzp,1,1,XRP_FIELD,offene_variante,dio_0ehc,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1j0eqqb,0.644976,0.463143,0.217772,0.751627,0.247894,0.540352,0.299222,0.247894,0.531423,0.248565,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0k1pid9,1,1,DOGE_FIELD,zentrum_stabil,dio_1oc2,-0.0,2,1,1,dio_mcm_episode_195dhqf,dio_mcm_episode_0lne9ax,0.692401,0.497305,0.137382,0.855603,0.104256,0.669101,0.118559,0.104256,0.198021,0.260244,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0krixak,1,1,PAXG_FIELD,zentrum_stabil,dio_0g3b,-0.0,2,1,1,dio_mcm_episode_00i7zy5,dio_mcm_episode_0w4721p,0.693589,0.469652,0.12605,0.913945,0.022606,0.766386,0.024739,0.022606,0.0312,0.188311,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0l3i7ey,1,1,XRP_FIELD,zentrum_stabil,dio_0qup,-0.0,2,1,1,dio_mcm_episode_0ldht3x,dio_mcm_episode_0apubpm,0.72878,0.556812,0.110539,0.900207,0.066227,0.636262,0.074468,0.066227,0.106677,0.232425,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0ldht3x,1,1,XRP_FIELD,zentrum_stabil,dio_14d9,-0.0,2,1,1,dio_mcm_episode_1mh0yjo,dio_mcm_episode_0l3i7ey,0.700307,0.542964,0.163812,0.833158,0.147318,0.678711,0.168955,0.147318,0.304544,0.264373,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0lg3agd,1,1,BTC_FIELD,zentrum_stabil,dio_0nlj,-0.0,2,1,1,dio_mcm_episode_008o5r1,dio_mcm_episode_0393v08,0.688994,0.467124,0.133501,0.916019,0.057083,0.803308,0.06344,0.057083,0.106232,0.197344,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0mlk2ts,1,1,XRP_FIELD,zentrum_stabil,dio_0p8i,-0.0,2,1,1,dio_mcm_episode_0r1re19,dio_mcm_episode_0lne9ax,0.720378,0.531579,0.106811,0.902019,0.052969,0.667685,0.059215,0.052969,0.07843,0.221328,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0mvjoir,1,1,DOGE_FIELD,offene_variante,dio_1915,-0.0,2,1,1,dio_mcm_episode_0mw7rev,dio_mcm_episode_0n5sqpn,0.680474,0.511824,0.174167,0.806208,0.150426,0.660021,0.182543,0.150426,0.321652,0.461235,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0n5sqpn,1,1,DOGE_FIELD,offene_variante,dio_04uf,-0.0,2,1,1,dio_mcm_episode_0mvjoir,dio_mcm_episode_0lne9ax,0.698632,0.547684,0.16794,0.806274,0.110568,0.596176,0.1295,0.110568,0.218239,0.455197,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0ne8zu9,1,1,SOL_BREAK,offene_variante,dio_00ok,-0.0,2,1,1,dio_mcm_episode_0vq085e,dio_mcm_episode_07llqq8,0.607996,0.402968,0.23951,0.713553,0.149459,0.487117,0.185884,0.149459,0.287052,0.664902,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0om13wf,1,1,SOL_QUIET,offene_variante,dio_0lsd,-0.0,2,1,1,dio_mcm_episode_1i31hl0,dio_mcm_episode_0ultars,0.668654,0.490564,0.182345,0.777149,0.155543,0.445006,0.184915,0.155543,0.304341,0.448953,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0pxjirg,1,1,SOL_BREAK,offene_variante,dio_16po,-0.0,2,1,1,dio_mcm_episode_0q7j4gf,dio_mcm_episode_0y1i8dq,0.649763,0.436322,0.187502,0.817673,0.104252,0.665005,0.122203,0.104252,0.181678,0.399492,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0qpk96k,1,1,SOL_BREAK,zentrum_stabil,dio_087m,-0.0,2,1,1,dio_mcm_episode_1ers5bo,dio_mcm_episode_0htnihj,0.681912,0.458254,0.146497,0.902718,0.084179,0.780863,0.094765,0.084179,0.164157,0.227739,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0qygf3a,1,1,PAXG_FIELD,zentrum_stabil,dio_0l7p,-0.0,2,1,1,dio_mcm_episode_160xe2z,dio_mcm_episode_1chjrvj,0.726729,0.572908,0.13557,0.848918,0.05743,0.58216,0.064766,0.05743,0.086101,0.347192,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0r1re19,1,1,XRP_FIELD,offene_variante,dio_0li1,-0.0,2,1,1,dio_mcm_episode_0mw7rev,dio_mcm_episode_0mlk2ts,0.623207,0.411515,0.233286,0.784461,0.204806,0.8407,0.248215,0.204806,0.458883,0.403291,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0rbnu89,1,1,XRP_FIELD,offene_variante,dio_06l6,-0.0,2,1,1,dio_mcm_episode_0mm85pw,dio_mcm_episode_1mesbjy,0.613987,0.40899,0.238285,0.750944,0.190293,0.686423,0.240619,0.190293,0.40753,0.599176,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0rg8u7m,1,1,XRP_FIELD,spannungsrand_kippnaehe,dio_1j7p,-0.0,2,1,1,dio_mcm_episode_0mm85pw,dio_mcm_episode_1w84tpt,0.571189,0.373296,0.291013,0.635258,0.217757,0.476315,0.289605,0.217757,0.486529,0.833307,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0rsf867,1,1,XRP_FIELD,zentrum_stabil,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_1chjrvj,dio_mcm_episode_1bnkysm,0.713914,0.567357,0.162227,0.832908,0.111529,0.609527,0.128936,0.111529,0.23795,0.328001,1.0,0.0,0.0,0.0,junge_spur
