world,block_index,base_sequence,adapted_lage,base_zentrum,base_rand,base_rekopplung,base_strain,adapted_zentrum,adapted_rand,adapted_rekopplung,adapted_strain
SOL_2023_NEG,21,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7375,0.0075,0.710933,0.150548,0.7475,0.0025,0.711798,0.149332
SOL_2023_NEG,22,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.6775,0.015,0.708113,0.15369,0.69,0.0075,0.709264,0.152092
SOL_2023_NEG,23,randlastige_sinneslage->offen_suchend,offen_suchend,0.645,0.0075,0.707587,0.153681,0.6625,0.0075,0.709006,0.151804
SOL_2023_NEG,24,offen_suchend->offen_suchend,offen_suchend,0.595,0.01,0.70467,0.157371,0.6025,0.0075,0.706007,0.155595
SOL_2024_SIDE,1,normale_weltspannung->offen_suchend,offen_suchend,0.615,0.0075,0.705937,0.156722,0.6225,0.0025,0.707547,0.154494
SOL_2024_SIDE,2,offen_suchend->offen_suchend,offen_suchend,0.66,0.0075,0.708778,0.152848,0.67,0.005,0.70988,0.151337
SOL_2024_SIDE,3,offen_suchend->offen_suchend,offen_suchend,0.605,0.0075,0.706423,0.155837,0.605,0.005,0.707807,0.153977
SOL_2024_SIDE,4,offen_suchend->offen_suchend,offen_suchend,0.6175,0.01,0.705739,0.156415,0.6375,0.005,0.707333,0.154238
SOL_2024_SIDE,5,offen_suchend->normale_weltspannung,normale_weltspannung,0.745,0.0,0.711266,0.149834,0.7575,0.0,0.712268,0.148446
SOL_2024_SIDE,6,normale_weltspannung->offen_suchend,offen_suchend,0.6725,0.01,0.708021,0.15414,0.6775,0.0025,0.709254,0.152417
SOL_2024_SIDE,7,offen_suchend->offen_suchend,offen_suchend,0.66,0.0075,0.708187,0.153853,0.6825,0.0,0.709573,0.151937
SOL_2024_SIDE,8,offen_suchend->offen_suchend,offen_suchend,0.6825,0.01,0.70843,0.15326,0.6875,0.0,0.709477,0.151835
SOL_2024_SIDE,9,offen_suchend->normale_weltspannung,normale_weltspannung,0.7325,0.005,0.71135,0.149811,0.74,0.0,0.712222,0.148617
SOL_2024_SIDE,10,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.8,0.0025,0.713436,0.147016,0.805,0.0025,0.7141,0.146073
SOL_2024_SIDE,11,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7125,0.01,0.709716,0.152084,0.72,0.005,0.71082,0.150535
SOL_2024_SIDE,12,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.705,0.005,0.709393,0.152873,0.72,0.005,0.710546,0.151263
SOL_2024_SIDE,13,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.7275,0.0025,0.711416,0.149726,0.735,0.0025,0.712564,0.148138
SOL_2024_SIDE,14,normale_weltspannung->offen_suchend,offen_suchend,0.64,0.0025,0.707643,0.154499,0.6525,0.0,0.708852,0.152866
SOL_2024_SIDE,15,offen_suchend->normale_weltspannung,normale_weltspannung,0.76,0.0025,0.713007,0.14767,0.765,0.0,0.713713,0.146697
SOL_2024_SIDE,16,normale_weltspannung->offen_suchend,offen_suchend,0.6575,0.0075,0.708548,0.153726,0.675,0.0025,0.709678,0.152168
SOL_2024_SIDE,17,offen_suchend->offen_suchend,offen_suchend,0.685,0.0025,0.709967,0.150953,0.6975,0.0025,0.710999,0.149546
SOL_2024_SIDE,18,offen_suchend->normale_weltspannung,normale_weltspannung,0.7375,0.005,0.711825,0.149204,0.74,0.0,0.712689,0.148016
SOL_2024_SIDE,19,normale_weltspannung->offen_suchend,normale_weltspannung,0.69,0.005,0.709792,0.151534,0.7025,0.0,0.710903,0.149993
SOL_2024_SIDE,20,offen_suchend->ruhig_zentrumsnah,ruhig_zentrumsnah,0.8325,0.0,0.714858,0.144908,0.8375,0.0,0.715431,0.144099
SOL_2024_SIDE,21,ruhig_zentrumsnah->offen_suchend,offen_suchend,0.665,0.005,0.709446,0.152513,0.67,0.0,0.710612,0.1509
SOL_2024_SIDE,22,offen_suchend->offen_suchend,offen_suchend,0.68,0.01,0.708248,0.153302,0.685,0.0,0.709429,0.151698
SOL_2024_SIDE,23,offen_suchend->offen_suchend,offen_suchend,0.6325,0.0025,0.708146,0.153348,0.6425,0.0,0.709225,0.151978
SOL_2024_SIDE,24,offen_suchend->offen_suchend,offen_suchend,0.6775,0.005,0.709016,0.152293,0.68,0.0025,0.710188,0.150714
SOL_2025_STRESS,1,offen_suchend->offen_suchend,normale_weltspannung,0.695,0.0025,0.710235,0.151393,0.705,0.0,0.711143,0.150142
SOL_2025_STRESS,2,offen_suchend->normale_weltspannung,normale_weltspannung,0.7825,0.0075,0.713624,0.146937,0.785,0.0025,0.714206,0.146118
SOL_2025_STRESS,3,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.7425,0.0075,0.710175,0.151633,0.7475,0.0075,0.710953,0.150528
SOL_2025_STRESS,4,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.745,0.0025,0.711866,0.149201,0.7625,0.0,0.71285,0.147824
SOL_2025_STRESS,5,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7575,0.0025,0.712956,0.147555,0.765,0.0025,0.713644,0.146625
SOL_2025_STRESS,6,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.79,0.0,0.714371,0.145726,0.795,0.0,0.7149,0.144988
SOL_2025_STRESS,7,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.8225,0.0,0.713954,0.145997,0.83,0.0,0.714516,0.145223
SOL_2025_STRESS,8,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.7275,0.005,0.71135,0.150016,0.745,0.0025,0.712226,0.148769
SOL_2025_STRESS,9,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.7,0.0025,0.709937,0.151488,0.71,0.0,0.711092,0.149894
SOL_2025_STRESS,10,normale_weltspannung->offen_suchend,offen_suchend,0.685,0.005,0.709448,0.152408,0.6925,0.0025,0.710458,0.151043
SOL_2025_STRESS,11,offen_suchend->normale_weltspannung,normale_weltspannung,0.77,0.0025,0.713262,0.147241,0.7825,0.0,0.714008,0.146211
SOL_2025_STRESS,12,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7675,0.0025,0.711918,0.148997,0.7675,0.0,0.712673,0.147949
SOL_2025_STRESS,13,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.7975,0.0025,0.7148,0.145466,0.805,0.0,0.715277,0.144782
SOL_2025_STRESS,14,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.5575,0.015,0.703108,0.15983,0.57,0.01,0.704939,0.157333
SOL_2025_STRESS,15,randlastige_sinneslage->offen_suchend,offen_suchend,0.655,0.0,0.708542,0.153069,0.66,0.0,0.709587,0.151671
SOL_2025_STRESS,16,offen_suchend->offen_suchend,offen_suchend,0.655,0.005,0.708711,0.152656,0.6725,0.005,0.710017,0.15089
SOL_2025_STRESS,17,offen_suchend->offen_suchend,offen_suchend,0.685,0.005,0.708481,0.153586,0.6925,0.0025,0.709513,0.152168
SOL_2025_STRESS,18,offen_suchend->offen_suchend,offen_suchend,0.635,0.0125,0.706534,0.155572,0.645,0.005,0.707877,0.153715
SOL_2025_STRESS,19,offen_suchend->offen_suchend,offen_suchend,0.57,0.0075,0.703486,0.159134,0.575,0.0025,0.705183,0.156864
SOL_2025_STRESS,20,offen_suchend->offen_suchend,offen_suchend,0.605,0.0125,0.705398,0.157518,0.615,0.0,0.706789,0.155621
SOL_2025_STRESS,21,offen_suchend->randlastige_sinneslage,offen_suchend,0.6825,0.015,0.708386,0.153832,0.6875,0.0075,0.709668,0.152039
SOL_2025_STRESS,22,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.6625,0.0175,0.70804,0.154412,0.68,0.005,0.709403,0.15251
SOL_2025_STRESS,23,randlastige_sinneslage->offen_suchend,normale_weltspannung,0.6975,0.0025,0.71087,0.150404,0.7025,0.0,0.712014,0.14881
SOL_2025_STRESS,24,offen_suchend->offen_suchend,offen_suchend,0.6675,0.01,0.70861,0.15277,0.6775,0.005,0.70975,0.151215
SOL_2026_STABLE,1,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.715,0.015,0.709852,0.151268,0.725,0.005,0.710911,0.149828
SOL_2026_STABLE,2,randlastige_sinneslage->normale_weltspannung,ruhig_zentrumsnah,0.815,0.01,0.714601,0.145372,0.82,0.0075,0.715179,0.144568
SOL_2026_STABLE,3,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.695,0.015,0.707522,0.154505,0.7025,0.01,0.708909,0.152617
SOL_2026_STABLE,4,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.705,0.005,0.71104,0.149901,0.7175,0.0,0.712076,0.148535
SOL_2026_STABLE,5,normale_weltspannung->offen_suchend,offen_suchend,0.6725,0.0125,0.708867,0.152673,0.6775,0.0075,0.710092,0.15102
SOL_2026_STABLE,6,offen_suchend->normale_weltspannung,normale_weltspannung,0.7475,0.0125,0.710663,0.150519,0.765,0.005,0.711598,0.149233
SOL_2026_STABLE,7,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.74,0.005,0.711159,0.150225,0.7475,0.0025,0.712063,0.148959
SOL_2026_STABLE,8,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7025,0.0125,0.709409,0.151945,0.7125,0.0125,0.710525,0.150461
SOL_2026_STABLE,9,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7075,0.0025,0.710033,0.151806,0.715,0.0,0.710971,0.150513
SOL_2026_STABLE,10,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.715,0.01,0.710277,0.151043,0.7175,0.005,0.711288,0.14966
SOL_2026_STABLE,11,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7175,0.0125,0.710128,0.151599,0.7225,0.0075,0.711187,0.150132
SOL_2026_STABLE,12,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7825,0.01,0.712841,0.148121,0.8,0.0,0.713826,0.14673
SOL_2026_STABLE,13,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.7275,0.0175,0.708715,0.153568,0.7375,0.0075,0.710098,0.151626
SOL_2026_STABLE,14,randlastige_sinneslage->offen_suchend,offen_suchend,0.6875,0.005,0.708782,0.153243,0.69,0.005,0.70982,0.151838
SOL_2026_STABLE,15,offen_suchend->offen_suchend,offen_suchend,0.655,0.0025,0.708751,0.153037,0.6625,0.0,0.709946,0.151419
SOL_2026_STABLE,16,offen_suchend->normale_weltspannung,normale_weltspannung,0.76,0.0025,0.712786,0.147394,0.77,0.0,0.713577,0.146314
SOL_2026_STABLE,17,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.805,0.005,0.713275,0.147228,0.81,0.0,0.713966,0.146236
SOL_2026_STABLE,18,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.73,0.01,0.710105,0.151441,0.7325,0.0075,0.711173,0.149959
SOL_2026_STABLE,19,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.725,0.005,0.709423,0.152115,0.74,0.0025,0.710451,0.150696
SOL_2026_STABLE,20,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.735,0.0025,0.711564,0.14937,0.75,0.0,0.712534,0.148012
SOL_2026_STABLE,21,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7575,0.005,0.711771,0.148915,0.76,0.0,0.712647,0.147695
SOL_2026_STABLE,22,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7775,0.01,0.712241,0.148411,0.785,0.005,0.713105,0.147203
SOL_2026_STABLE,23,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.745,0.005,0.710983,0.150168,0.76,0.0025,0.712094,0.148621
SOL_2026_STABLE,24,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7325,0.0,0.710617,0.15043,0.7375,0.0,0.711655,0.149012
BTC_2024_5M,1,normale_weltspannung->offen_suchend,offen_suchend,0.635,0.01,0.705953,0.156087,0.645,0.005,0.707272,0.154305
BTC_2024_5M,2,offen_suchend->offen_suchend,offen_suchend,0.635,0.01,0.705976,0.156617,0.6475,0.0075,0.707662,0.154271
BTC_2024_5M,3,offen_suchend->normale_weltspannung,normale_weltspannung,0.715,0.01,0.710577,0.150526,0.7225,0.005,0.711633,0.149076
BTC_2024_5M,4,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.745,0.005,0.711656,0.149372,0.75,0.0,0.712687,0.1479
BTC_2024_5M,5,normale_weltspannung->offen_suchend,offen_suchend,0.66,0.005,0.707991,0.15377,0.6675,0.0025,0.709076,0.152306
BTC_2024_5M,6,offen_suchend->offen_suchend,offen_suchend,0.685,0.0125,0.709078,0.15177,0.685,0.0075,0.710133,0.150321
BTC_2024_5M,7,offen_suchend->randlastige_sinneslage,offen_suchend,0.595,0.0175,0.704208,0.157775,0.5975,0.0075,0.705836,0.155598
BTC_2024_5M,8,randlastige_sinneslage->offen_suchend,offen_suchend,0.635,0.005,0.70798,0.153095,0.635,0.0025,0.709025,0.151743
BTC_2024_5M,9,offen_suchend->normale_weltspannung,normale_weltspannung,0.785,0.005,0.712048,0.148347,0.795,0.005,0.712891,0.147188
BTC_2024_5M,10,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.75,0.0,0.712258,0.148176,0.7575,0.0,0.713021,0.147152
BTC_2024_5M,11,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7575,0.0075,0.712531,0.147756,0.7675,0.0,0.713433,0.146508
BTC_2024_5M,12,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.005,0.711699,0.148912,0.7275,0.0,0.712586,0.147703
BTC_2024_5M,13,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.77,0.0,0.713091,0.147247,0.78,0.0,0.71381,0.146259
BTC_2024_5M,14,normale_weltspannung->lauter_feldkontakt,lauter_feldkontakt,0.77,0.0,0.711786,0.148973,0.785,0.0,0.712736,0.147613
BTC_2024_5M,15,lauter_feldkontakt->offen_suchend,offen_suchend,0.655,0.0025,0.708371,0.153594,0.655,0.0,0.709524,0.152039
BTC_2024_5M,16,offen_suchend->offen_suchend,offen_suchend,0.685,0.0025,0.709638,0.151566,0.6925,0.0,0.710638,0.150248
BTC_2024_5M,17,offen_suchend->normale_weltspannung,normale_weltspannung,0.76,0.0,0.712548,0.148076,0.7675,0.0,0.713233,0.147136
BTC_2024_5M,18,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.765,0.0025,0.712482,0.147919,0.765,0.0,0.713162,0.14698
BTC_2024_5M,19,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.745,0.0075,0.711269,0.150113,0.7475,0.0025,0.71199,0.149104
BTC_2024_5M,20,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7575,0.0125,0.710879,0.150505,0.76,0.005,0.711756,0.149291
BTC_2024_5M,21,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7575,0.0025,0.712419,0.148509,0.7625,0.0,0.713132,0.147521
BTC_2024_5M,22,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.725,0.0025,0.710834,0.150265,0.735,0.0,0.711709,0.149094
BTC_2024_5M,23,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.7275,0.005,0.711376,0.149729,0.7375,0.005,0.712269,0.148465
BTC_2024_5M,24,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.685,0.0,0.709028,0.153168,0.69,0.0,0.709984,0.151813
DOGE_2025_5M,1,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.74,0.0125,0.710714,0.150939,0.75,0.0025,0.711624,0.149666
DOGE_2025_5M,2,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7275,0.005,0.711509,0.149706,0.73,0.0025,0.712266,0.148671
DOGE_2025_5M,3,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.0,0.712892,0.147869,0.7975,0.0,0.713592,0.146861
DOGE_2025_5M,4,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.705,0.005,0.709366,0.152327,0.71,0.0025,0.710465,0.150803
DOGE_2025_5M,5,normale_weltspannung->offen_suchend,offen_suchend,0.65,0.005,0.708855,0.152733,0.655,0.005,0.710118,0.151006
DOGE_2025_5M,6,offen_suchend->offen_suchend,offen_suchend,0.6725,0.0075,0.708925,0.152885,0.685,0.0075,0.709993,0.151443
DOGE_2025_5M,7,offen_suchend->ruhig_zentrumsnah,ruhig_zentrumsnah,0.855,0.0,0.716279,0.143251,0.86,0.0,0.716641,0.142744
DOGE_2025_5M,8,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.77,0.0025,0.712538,0.148623,0.78,0.0,0.713225,0.14765
DOGE_2025_5M,9,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.705,0.0075,0.710061,0.151601,0.7125,0.0025,0.711093,0.150191
DOGE_2025_5M,10,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7225,0.01,0.71038,0.151266,0.735,0.005,0.711497,0.14969
DOGE_2025_5M,11,normale_weltspannung->offen_suchend,offen_suchend,0.685,0.0075,0.708538,0.153559,0.6925,0.0,0.709542,0.15216
DOGE_2025_5M,12,offen_suchend->offen_suchend,offen_suchend,0.64,0.0025,0.707864,0.154195,0.645,0.0,0.709191,0.152392
DOGE_2025_5M,13,offen_suchend->offen_suchend,offen_suchend,0.5525,0.0075,0.70535,0.156857,0.57,0.0025,0.706973,0.154656
DOGE_2025_5M,14,offen_suchend->randlastige_sinneslage,offen_suchend,0.5775,0.02,0.703784,0.158716,0.58,0.0075,0.705531,0.156364
DOGE_2025_5M,15,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.76,0.01,0.711444,0.149726,0.765,0.005,0.712103,0.148801
DOGE_2025_5M,16,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.71,0.0075,0.710739,0.150844,0.7175,0.0,0.711616,0.149622
DOGE_2025_5M,17,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.84,0.0025,0.715089,0.144529,0.84,0.0025,0.715556,0.143868
DOGE_2025_5M,18,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.74,0.0025,0.711887,0.149021,0.7525,0.0,0.712863,0.147664
DOGE_2025_5M,19,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.76,0.0075,0.712036,0.148693,0.7625,0.0,0.712825,0.147603
DOGE_2025_5M,20,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.725,0.01,0.711185,0.150147,0.7275,0.0025,0.712166,0.148786
DOGE_2025_5M,21,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.835,0.0,0.714596,0.145216,0.8425,0.0,0.715112,0.144493
DOGE_2025_5M,22,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7625,0.0025,0.71346,0.147146,0.7675,0.0,0.714076,0.146282
DOGE_2025_5M,23,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.59,0.02,0.703878,0.158385,0.595,0.0075,0.705345,0.156432
DOGE_2025_5M,24,randlastige_sinneslage->offen_suchend,offen_suchend,0.575,0.0125,0.704386,0.158205,0.5825,0.005,0.705846,0.156254
XRP_2025_5M,1,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7675,0.0075,0.711459,0.149183,0.77,0.0025,0.712275,0.148042
XRP_2025_5M,2,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.8375,0.0025,0.714432,0.145845,0.8425,0.0,0.714907,0.145162
XRP_2025_5M,3,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.795,0.0,0.714409,0.145891,0.8025,0.0,0.714854,0.145266
XRP_2025_5M,4,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.7175,0.0025,0.710455,0.151111,0.7275,0.0,0.711493,0.149671
XRP_2025_5M,5,lauter_feldkontakt->offen_suchend,offen_suchend,0.6675,0.0025,0.709072,0.152807,0.6725,0.0025,0.710214,0.151262
XRP_2025_5M,6,offen_suchend->normale_weltspannung,normale_weltspannung,0.7625,0.0025,0.711848,0.148924,0.77,0.0025,0.71272,0.147734
XRP_2025_5M,7,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7925,0.0025,0.714004,0.146549,0.795,0.0025,0.714588,0.145739
XRP_2025_5M,8,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.73,0.005,0.711423,0.149785,0.7375,0.0025,0.712219,0.1487
XRP_2025_5M,9,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.735,0.0125,0.710308,0.150948,0.7525,0.005,0.711524,0.149292
XRP_2025_5M,10,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.645,0.015,0.706632,0.156255,0.6525,0.01,0.708127,0.154179
XRP_2025_5M,11,randlastige_sinneslage->offen_suchend,offen_suchend,0.6375,0.01,0.706987,0.155117,0.6425,0.0,0.708468,0.153111
XRP_2025_5M,12,offen_suchend->offen_suchend,normale_weltspannung,0.6925,0.005,0.71014,0.151368,0.7,0.0025,0.711317,0.149744
XRP_2025_5M,13,offen_suchend->offen_suchend,offen_suchend,0.645,0.01,0.707184,0.15438,0.6525,0.0025,0.708523,0.152567
XRP_2025_5M,14,offen_suchend->offen_suchend,offen_suchend,0.585,0.0125,0.705352,0.157354,0.6,0.01,0.706788,0.15542
XRP_2025_5M,15,offen_suchend->normale_weltspannung,normale_weltspannung,0.8125,0.0075,0.713937,0.146182,0.82,0.0075,0.714668,0.145142
XRP_2025_5M,16,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7225,0.005,0.711049,0.150342,0.7275,0.0,0.711954,0.149071
XRP_2025_5M,17,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.84,0.0,0.716375,0.142994,0.85,0.0,0.716851,0.142303
XRP_2025_5M,18,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.755,0.0075,0.711808,0.149081,0.7575,0.0025,0.712571,0.148005
XRP_2025_5M,19,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7175,0.0025,0.711082,0.149979,0.7275,0.0,0.712005,0.148719
XRP_2025_5M,20,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7725,0.005,0.713007,0.147593,0.78,0.005,0.713873,0.146409
XRP_2025_5M,21,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.8425,0.0,0.715433,0.144143,0.855,0.0,0.715956,0.143406
XRP_2025_5M,22,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.8025,0.0025,0.714486,0.145665,0.8125,0.0025,0.714885,0.145096
XRP_2025_5M,23,normale_weltspannung->offen_suchend,offen_suchend,0.52,0.0075,0.701366,0.161659,0.53,0.005,0.702905,0.159622
XRP_2025_5M,24,offen_suchend->offen_suchend,offen_suchend,0.58,0.01,0.704629,0.157217,0.58,0.0025,0.706202,0.155149
PAXG_2024_5M,1,ruhig_zentrumsnah->normale_weltspannung,leise_duenn,0.72,0.0025,0.710437,0.149535,0.73,0.0,0.711513,0.148087
PAXG_2024_5M,2,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.805,0.0025,0.71525,0.143501,0.8125,0.0025,0.715834,0.14272
PAXG_2024_5M,3,ruhig_zentrumsnah->normale_weltspannung,ruhig_zentrumsnah,0.795,0.0,0.714222,0.14504,0.8025,0.0,0.715002,0.143979
PAXG_2024_5M,4,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.705,0.01,0.709928,0.151326,0.705,0.005,0.711382,0.149263
PAXG_2024_5M,5,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.805,0.0,0.715737,0.142494,0.81,0.0,0.716344,0.14169
PAXG_2024_5M,6,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.715,0.0025,0.710722,0.14952,0.72,0.0,0.711823,0.148009
PAXG_2024_5M,7,normale_weltspannung->leise_duenn,leise_duenn,0.765,0.0,0.713725,0.144986,0.7675,0.0,0.714385,0.144159
PAXG_2024_5M,8,leise_duenn->ruhig_zentrumsnah,ruhig_zentrumsnah,0.8,0.0,0.714576,0.144215,0.805,0.0,0.715181,0.143414
PAXG_2024_5M,9,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.79,0.0025,0.714932,0.144771,0.7975,0.0025,0.715766,0.143603
PAXG_2024_5M,10,ruhig_zentrumsnah->normale_weltspannung,leise_scharf_duenn,0.7575,0.005,0.714012,0.14545,0.765,0.0,0.71491,0.144189
PAXG_2024_5M,11,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7625,0.0025,0.712565,0.147218,0.77,0.0025,0.71353,0.145886
