asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
BTC,start2000_null_random_8000,36,28,0,8,0.7142857142857143,0.3076923076923077,0.28362122831744485,0.13593095597477503,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start2000_null_shuffle_8000,36,26,0,10,0.68,0.3611111111111111,0.286094062264151,0.13803429075204326,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start2000_real_8000,36,25,0,11,0.68,0.2972972972972973,0.2859356826808729,0.13791965981959498,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start8000_null_random_8000,36,31,0,5,0.68,0.3170731707317073,0.30560484098158697,0.15181818947906123,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start8000_null_shuffle_8000,36,27,0,9,0.6153846153846154,0.28205128205128205,0.2816745961137157,0.1358320079046638,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start8000_real_8000,36,30,1,5,0.75,0.358974358974359,0.30170351463533995,0.1472018407437763,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start2000_null_random_8000,36,27,0,9,0.68,0.28205128205128205,0.29131060563381445,0.14042573657081567,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start2000_null_shuffle_8000,36,27,0,9,0.68,0.28205128205128205,0.2819181803988361,0.1357139014755422,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start2000_real_8000,36,28,0,8,0.75,0.3783783783783784,0.2750071642565077,0.1328360048068214,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start8000_null_random_8000,36,29,2,5,0.6470588235294118,0.2682926829268293,0.3086678550247528,0.14942447736885395,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start8000_null_shuffle_8000,36,27,0,9,0.5849056603773585,0.21951219512195122,0.2826165789621433,0.13598687606287937,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start8000_real_8000,36,29,0,7,0.7142857142857143,0.3333333333333333,0.30238302815904206,0.14624135341759292,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start2000_null_random_8000,36,28,0,7,0.6153846153846154,0.24390243902439024,0.27718806161302995,0.13293731143467158,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start2000_null_shuffle_8000,36,27,0,9,0.6470588235294118,0.25,0.2787315686103771,0.13391707389935636,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start2000_real_8000,36,25,0,11,0.7142857142857143,0.2972972972972973,0.27955475913276556,0.13348451495637306,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start8000_null_random_8000,36,28,2,6,0.6470588235294118,0.275,0.3073283859031475,0.149751084873044,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start8000_null_shuffle_8000,36,29,0,7,0.5849056603773585,0.18181818181818182,0.27549068018617695,0.13262451840783293,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start8000_real_8000,36,29,0,7,0.6470588235294118,0.2682926829268293,0.30506574552380045,0.14667888653927305,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start2000_null_random_8000,36,24,0,11,0.7142857142857143,0.34285714285714286,0.2925066254511892,0.14216655285130586,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start2000_null_shuffle_8000,36,28,0,8,0.6470588235294118,0.275,0.2834585668180558,0.13759132903148802,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start2000_real_8000,36,25,0,11,0.75,0.37142857142857144,0.2983195006494517,0.14707665241855683,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start8000_null_random_8000,36,29,0,7,0.7142857142857143,0.3333333333333333,0.30591410275366226,0.14850174671148875,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start8000_null_shuffle_8000,36,27,0,9,0.6470588235294118,0.28205128205128205,0.2730126131202932,0.131654816852393,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start8000_real_8000,36,30,0,6,0.68,0.2926829268292683,0.29434505261087296,0.1419463501383933,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start2000_null_random_8000,36,27,0,9,0.68,0.28205128205128205,0.29130282349689396,0.1430276875639444,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start2000_null_shuffle_8000,36,27,0,9,0.68,0.3157894736842105,0.28783885474998233,0.13820095020088707,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start2000_real_8000,36,29,0,7,0.68,0.3333333333333333,0.288851015397665,0.1409991299852968,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,2000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start8000_null_random_8000,36,30,0,6,0.6153846153846154,0.2619047619047619,0.3020625170584928,0.14529869915210145,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start8000_null_shuffle_8000,36,28,0,8,0.68,0.3076923076923077,0.2740959653879331,0.13181330801549573,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start8000_real_8000,36,30,0,6,0.7142857142857143,0.325,0.30545124382993993,0.14613524958834379,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,8000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.29366167068762583,0.14205196424140226,,,real,,kind_summary,10,28.0,0.7079915966386554,0.32560181797986676,reifungsrolle_reproduziert:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.29655070462340144,0.14392824419800618,,,null_random,,kind_summary,10,28.1,0.6707744020685198,0.29141584025730366,reifungsrolle_reproduziert:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.28049316666116647,0.13513690726025818,,,null_shuffle,,kind_summary,10,27.3,0.6446372406727569,0.2757077115581609,reifungsrolle_reproduziert:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,,,,,,,,,,,2000,window_summary,,,,,,-0.03428571428571425,-0.06381381381381379,-0.00015837958327813428,-0.0001146309324482897,-0.037328596365003734,graduell_nullnaeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,,,,,,,,,,,8000,window_summary,,,,,,0.06999999999999995,0.041901188242651655,-0.003901326346247014,-0.004616348735284936,0.03507788344696344,graduell_realnaeher_kern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,2000,window_summary,,,,,,0.06999999999999995,0.09632709632709635,-0.01630344137730677,-0.007589731763994273,0.05726321737599819,graduell_realnaeher_kern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,8000,window_summary,,,,,,0.0672268907563025,0.06504065040650403,-0.0062848268657107464,-0.0031831239512610243,0.044654822749456674,graduell_realnaeher_kern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,,,,,,,,,,,,,2000,window_summary,,,,,,0.0672268907563025,0.047297297297297314,0.0008231905223884395,-0.0004325589429833021,0.038149101209770185,realwelt_anschluss_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,,,,,,,,,,,,,8000,window_summary,,,,,,0.0,-0.006707317073170738,-0.002262640379347036,-0.0030721983337709535,-0.0038185184898945307,graduell_gemischt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,,,,,,,,,,,,,2000,window_summary,,,,,,0.0357142857142857,0.02857142857142858,0.005812875198262457,0.0049100995672509695,0.023394160500541303,graduell_gemischt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,,,,,,,,,,,,,8000,window_summary,,,,,,-0.03428571428571425,-0.04065040650406504,-0.011569050142789306,-0.006555396573095451,-0.029582778505640544,graduell_nullnaeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,,,,,,,,,,,,,2000,window_summary,,,,,,0.0,0.017543859649122806,-0.002451808099228958,-0.002028557578647616,0.007222681990423777,graduell_kernnaehe_ohne_feldzeitvorsprung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,,,,,,,,,,,,,8000,window_summary,,,,,,0.03428571428571425,0.0173076923076923,0.003388726771447137,0.0008365504362423393,0.01699368169104352,graduell_gemischt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
