axis;inner_effect_state;mcm_preview_symbol;signature_label;world_count;worlds;total_count;world_relative_ratio_sum;recoupling_balance;stdev_recoupling_balance;avg_mcm_rekopplung_quality;avg_mcm_strain_quality;avg_mcm_carry_quality;avg_rezeptor_field_intake_pressure;avg_axis_z;avg_perception_adaptation_potential;avg_perception_visual_focus_tendency;avg_perception_visual_distance_tendency;avg_perception_auditory_listen_tendency;avg_perception_auditory_softening_tendency;avg_perception_felt_distance_tendency
sehen_fokus;inner_effect_stable;dio_mcm_episode_1ahj81f;einzelspur;1;SOL2025_1H;46;0.023069207622868605;0.5378956413043477;0.0;0.7029525;0.13997563043478262;0.5049503043478261;0.10032491304347825;0.9343750652173913;0.11444536956521739;0.6704256739130434;0.24793671739130435;0.8312467391304348;0.1687532608695652;0.13174289130434783
ausgeglichen;inner_effect_stable;dio_mcm_episode_1hdpu9s;einzelspur;1;SOL2025_1H;35;0.017552657973921765;0.5269493714285715;0.0;0.7094791142857143;0.15326374285714287;0.5415409714285714;0.117064;0.20710031428571427;0.1299324;0.6419245428571428;0.32190262857142854;0.7874764857142857;0.21252351428571428;0.166325
hoeren_leise;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;einzelspur;1;SOL2025_1H;35;0.017552657973921765;0.4012505714285714;0.0;0.6571626285714286;0.20410005714285714;0.4656934;0.20724800000000002;1.3059887142857143;0.16640205714285713;0.6169129714285715;0.39490257142857144;0.6397643142857142;0.3602356857142857;0.2595116571428571
feldinput;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;einzelspur;1;SOL2025_1H;30;0.015045135406218655;0.33919517500000007;0.0;0.6397630666666667;0.2278075;0.42976149999999996;0.29104156666666664;2.1105286666666667;0.17440979999999998;0.6045650666666667;0.33283630000000003;0.5793233666666667;0.4206766333333333;0.2979581
sehen_abstand;inner_effect_stable;dio_mcm_episode_1hdpu9s;einzelspur;1;SOL2025_1H;27;0.01354062186559679;0.5130416574074075;0.0;0.7014217037037037;0.16028885185185185;0.5336091111111111;0.11236477777777777;0.793817074074074;0.1389905925925926;0.6324795925925926;0.4241068518518518;0.7962822592592593;0.20371774074074073;0.18444362962962962
hoeren_leise;inner_effect_stable;dio_mcm_episode_1ahj81f;einzelspur;1;SOL2025_1H;25;0.012537612838515547;0.4554963799999999;0.0;0.6752996;0.17458488;0.46847520000000004;0.18087336;0.88816852;0.14893132;0.62300248;0.31631428;0.68631444;0.31368556;0.21701104000000002
hoeren_hin;inner_effect_stable;dio_mcm_episode_1q3us3f;einzelspur;1;SOL2025_1H;22;0.011033099297893681;0.5725333977272727;0.0;0.7240449090909091;0.13530013636363636;0.5626289545454545;0.0648455;0.8247268181818181;0.11383636363636364;0.6503135909090909;0.3241136363636364;0.8771512727272728;0.12284872727272728;0.13177145454545455
fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;einzelspur;1;SOL2025_1H;20;0.010030090270812437;0.3567507749999999;0.0;0.6352941999999999;0.2225521;0.4298202;0.2239653;1.6796255500000001;0.17507920000000002;0.60128585;0.44659699999999997;0.6355683;0.3644317;0.29673165
hoeren_leise;inner_effect_stable;dio_mcm_episode_1hdpu9s;einzelspur;1;SOL2025_1H;20;0.010030090270812437;0.4862054875000001;0.0;0.6930083;0.1647945;0.5099281;0.16803325;0.8226435000000001;0.15197385000000002;0.63135875;0.37254255000000003;0.6936147;0.30638529999999997;0.21057259999999997
feldinput;inner_effect_carried_unrest;dio_mcm_episode_1hdpu9s;einzelspur;1;SOL2025_1H;18;0.009027081243731194;0.34371855555555547;0.0;0.6390996666666666;0.22510422222222223;0.4302843333333333;0.28110755555555555;1.9826275555555553;0.16844099999999998;0.5975041666666666;0.3125097777777778;0.6037199444444444;0.39628005555555557;0.2908767222222222
