pair,worlds,passive_qualities,top_passive_quality,top_share,events,quality_profile
dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4,3,fragmentiert,0.500000,64,fragmentiert:32; breit_driftend:19; eng_getragen:13
dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4,3,eng_getragen,0.519481,77,eng_getragen:40; breit_driftend:25; fragmentiert:12
