token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_1eriotr,2,1,DOGE_2025_5M,offene_variante,dio_033x,1.0,3,2,2,dio_mcm_episode_1xp8o2t,dio_mcm_episode_07vx0iw,0.648956,0.455985,0.208945,0.781611,0.214255,0.485239,0.260535,0.214255,0.456291,0.385926,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1jc5z5p,2,1,KAS_2024_5M,zentrum_stabil,dio_0oc3,1.0,2,1,1,dio_mcm_episode_102i30n,dio_mcm_episode_1ovglru,0.646158,0.423962,0.193791,0.819526,0.143,0.619959,0.166463,0.143,0.283212,0.337654,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1ovglru,2,2,"KAS_2024_5M,XRP_2025_5M",zentrum_stabil,dio_0dd2,-0.0,4,2,2,dio_mcm_episode_1jc5z5p,dio_mcm_episode_0t1ymth,0.669524,0.447504,0.160015,0.865964,0.079212,0.717294,0.08876,0.079212,0.155786,0.258693,1.0,0.0,0.0,0.0,driftzone
dio_mcm_episode_1vprn0y,2,2,"DOGE_2025_5M,XRP_2025_5M",offene_variante,dio_1pkp,-0.0,4,2,2,dio_mcm_episode_0mw7rev,dio_mcm_episode_1uizm2j,0.592947,0.38188,0.266147,0.706145,0.246352,0.5285,0.313605,0.246352,0.557662,0.626347,0.0,0.0,1.0,0.0,driftzone
dio_mcm_episode_0e7qvj1,7519,3,"DOGE_2025_5M,SYNTH_RAND,XRP_2025_5M",zentrum_stabil,dio_104t,0.840587,12,54,52,dio_mcm_episode_18l3thm,dio_mcm_episode_18l3thm,0.703522,0.536937,0.154174,0.836935,0.107487,0.603933,0.126298,0.107487,0.210558,0.355871,0.759808,0.0,0.233276,0.006916,hoeherer_cluster_uebergang
dio_mcm_episode_1joiyc3,4629,3,"DOGE_2025_5M,KAS_2024_5M,XRP_2025_5M",zentrum_stabil,dio_104t,0.723711,5,14,13,dio_mcm_episode_1jx2k4i,dio_mcm_episode_1jx2k4i,0.699254,0.522749,0.153182,0.843557,0.108788,0.613298,0.12757,0.108788,0.215158,0.338598,0.819399,0.0,0.173688,0.006913,hoeherer_cluster_uebergang
dio_mcm_episode_0b7nep9,3050,3,"DOGE_2025_5M,PAXG_2025_5M,XRP_2025_5M",zentrum_stabil,dio_104t,0.771417,9,34,34,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,0.708602,0.540983,0.151403,0.843167,0.10232,0.610553,0.119889,0.10232,0.198935,0.347876,0.792787,0.0,0.201967,0.005246,hoeherer_cluster_uebergang
dio_mcm_episode_1xx3u1e,2964,2,"PAXG_2025_5M,XRP_2025_5M",zentrum_stabil,dio_14wj,0.619989,5,14,14,dio_mcm_episode_0ybr5e3,dio_mcm_episode_0ybr5e3,0.719568,0.553551,0.14654,0.854112,0.095226,0.618346,0.111231,0.095226,0.181937,0.328443,0.852901,0.0,0.144737,0.002362,hoeherer_cluster_uebergang
dio_mcm_episode_0wjn8vm,2172,2,"SYNTH_BRUCH_RAND,SYNTH_RAND",zentrum_stabil,dio_1fll,0.662694,4,7,7,dio_mcm_episode_1engxbn,dio_mcm_episode_1engxbn,0.724073,0.56325,0.1373,0.875879,0.060973,0.696772,0.070333,0.060973,0.110322,0.264475,0.827808,0.0,0.172192,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0v5p8er,2013,4,"DOGE_2025_5M,SYNTH_BRUCH_RAND,SYNTH_RAND,XRP_2025_5M",zentrum_stabil,dio_104t,0.642213,4,16,16,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,0.712168,0.550888,0.150384,0.847504,0.109886,0.616285,0.12893,0.109886,0.219079,0.325598,0.845504,0.0,0.151515,0.002981,hoeherer_cluster_uebergang
dio_mcm_episode_14coypf,1584,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_104t,0.726185,8,19,19,dio_mcm_episode_18l3thm,dio_mcm_episode_14l8khu,0.71102,0.550551,0.15036,0.843242,0.103475,0.612908,0.120981,0.103475,0.202265,0.340711,0.807449,0.0,0.190025,0.002525,hoeherer_cluster_uebergang
dio_mcm_episode_0ykar6i,1351,2,"PAXG_2025_5M,XRP_2025_5M",zentrum_stabil,dio_104t,0.711294,4,22,21,dio_mcm_episode_0b7nep9,dio_mcm_episode_0b7nep9,0.710596,0.539651,0.148141,0.847409,0.096871,0.600154,0.113357,0.096871,0.182951,0.35171,0.815692,0.0,0.181347,0.002961,hoeherer_cluster_uebergang
dio_mcm_episode_14l8khu,906,3,"DOGE_2025_5M,SYNTH_RAND,XRP_2025_5M",zentrum_stabil,dio_104t,0.797178,3,18,18,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,0.705251,0.540665,0.155737,0.837177,0.11148,0.602236,0.131658,0.11148,0.222375,0.35658,0.769316,0.0,0.228477,0.002208,hoeherer_cluster_uebergang
dio_mcm_episode_1hs3jsa,612,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_104t,0.594104,3,3,3,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,0.710574,0.545965,0.149182,0.850194,0.108631,0.628158,0.126948,0.108631,0.216026,0.318136,0.867647,0.0,0.127451,0.004902,hoeherer_cluster_uebergang
dio_mcm_episode_18l3thm,598,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_104t,0.678875,4,40,40,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0e7qvj1,0.710648,0.547651,0.14959,0.847519,0.105056,0.630239,0.122553,0.105056,0.2075,0.323022,0.831104,0.0,0.165552,0.003344,hoeherer_cluster_uebergang
dio_mcm_episode_0mji3u6,163,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_104t,0.909898,3,13,13,dio_mcm_episode_18n06fj,dio_mcm_episode_0e7qvj1,0.698711,0.529702,0.155877,0.830069,0.105526,0.590469,0.123616,0.105526,0.202399,0.380384,0.674847,0.0,0.325153,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1ds636q,108,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_155c,0.811278,3,8,8,dio_mcm_episode_0v5p8er,dio_mcm_episode_1ugblu1,0.706991,0.544004,0.151511,0.838609,0.102342,0.602376,0.119646,0.102342,0.196617,0.356952,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0hjnwsk,16,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_0klp,1.0,4,6,6,dio_mcm_episode_0aztxel,dio_mcm_episode_18n06fj,0.692075,0.527694,0.167201,0.810818,0.106275,0.617254,0.123757,0.106275,0.205887,0.376733,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0jbl5pq,13,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_0om4,0.890492,6,6,6,dio_mcm_episode_0lne9ax,dio_mcm_episode_0qzjuvj,0.684455,0.499237,0.162464,0.834295,0.143022,0.543991,0.172307,0.143022,0.290099,0.4361,0.692308,0.0,0.307692,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0qzjuvj,11,2,"DOGE_2025_5M,XRP_2025_5M",offene_variante,dio_155c,0.99403,3,5,5,dio_mcm_episode_0jbl5pq,dio_mcm_episode_0z748ck,0.677335,0.503223,0.181005,0.795417,0.123075,0.567238,0.144753,0.123075,0.242884,0.403229,0.454545,0.0,0.545455,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0om13wf,8,2,"DOGE_2025_5M,XRP_2025_5M",offene_variante,dio_12il,0.811278,8,6,6,dio_mcm_episode_0r1o8ja,dio_mcm_episode_0ultars,0.634529,0.424995,0.205671,0.760171,0.124456,0.416268,0.150102,0.124456,0.234657,0.546356,0.25,0.0,0.75,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_02ujuqf,6,2,"PAXG_2025_5M,XRP_2025_5M",zentrum_stabil,dio_14wj,0.650022,3,2,2,dio_mcm_episode_0jwgafx,dio_mcm_episode_1xx3u1e,0.727277,0.558551,0.146942,0.856791,0.087321,0.619256,0.102688,0.087321,0.17306,0.308157,0.833333,0.0,0.166667,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0l3i7ey,6,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_1gp2,0.918296,5,4,4,dio_mcm_episode_0ldht3x,dio_mcm_episode_0lne9ax,0.689956,0.514549,0.160466,0.821046,0.10872,0.540092,0.127539,0.10872,0.203415,0.452519,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ldht3x,4,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_19g0,1.0,5,3,3,dio_mcm_episode_0mvt50o,dio_mcm_episode_0l3i7ey,0.68794,0.508031,0.163683,0.831336,0.149225,0.667819,0.1737,0.149225,0.302838,0.326755,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ultars,4,2,"DOGE_2025_5M,XRP_2025_5M",offene_variante,dio_0m9z,0.811278,3,3,3,dio_mcm_episode_0om13wf,dio_mcm_episode_0aztxel,0.672186,0.496949,0.179932,0.776223,0.09591,0.475694,0.112415,0.09591,0.158511,0.486748,0.25,0.0,0.75,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1al8fjz,4,2,"DOGE_2025_5M,XRP_2025_5M",zentrum_stabil,dio_15ux,0.811278,4,2,2,dio_mcm_episode_06ccuqv,dio_mcm_episode_1y2gc2i,0.643255,0.41736,0.198008,0.825627,0.184846,0.581089,0.222058,0.184846,0.381841,0.27924,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_05lquqm,3,3,"PAXG_2025_5M,SYNTH_RAND,XRP_2025_5M",zentrum_stabil,dio_084i,0.918296,5,3,3,dio_mcm_episode_1b3r4if,dio_mcm_episode_08ubq99,0.695845,0.510357,0.176193,0.834469,0.175273,0.647004,0.205573,0.175273,0.361845,0.24956,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_00i7zy5,1,1,KAS_2024_5M,zentrum_stabil,dio_0z9t,-0.0,2,1,1,dio_mcm_episode_1yzsm16,dio_mcm_episode_0393v08,0.66325,0.436788,0.172877,0.865851,0.132544,0.708118,0.150204,0.132544,0.263717,0.191679,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_00yl137,1,1,XRP_2025_5M,spannungsrand_kippnaehe,dio_0j8p,-0.0,2,1,1,dio_mcm_episode_0ultars,dio_mcm_episode_0tv1tha,0.572982,0.361434,0.291499,0.670542,0.311249,0.412689,0.401379,0.311249,0.734374,0.454717,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_028a6an,1,1,PAXG_2025_5M,zentrum_stabil,dio_0pxr,-0.0,2,1,1,dio_mcm_episode_03efwme,dio_mcm_episode_077r0df,0.697638,0.533829,0.158831,0.822775,0.109445,0.636742,0.127455,0.109445,0.221698,0.422069,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_03hr8bf,1,1,XRP_2025_5M,offene_variante,dio_1ndp,-0.0,1,1,1,dio_mcm_episode_09rbps0,dio_mcm_episode_09rbps0,0.607567,0.393943,0.236574,0.701444,0.140048,0.302186,0.173841,0.140048,0.263001,0.675117,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_06ccuqv,1,1,DOGE_2025_5M,zentrum_stabil,dio_06jk,-0.0,2,1,1,dio_mcm_episode_0u69u6w,dio_mcm_episode_1al8fjz,0.652264,0.430755,0.184684,0.837446,0.134357,0.684976,0.153331,0.134357,0.273718,0.215177,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_06cf512,1,1,XRP_2025_5M,offene_variante,dio_0ha1,-0.0,2,1,1,dio_mcm_episode_0mw7rev,dio_mcm_episode_1mesbjy,0.585254,0.383419,0.267709,0.653746,0.169044,0.36249,0.219938,0.169044,0.323132,0.853153,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_079228h,1,1,XRP_2025_5M,zentrum_stabil,dio_0h9h,-0.0,2,1,1,dio_mcm_episode_0xsq19y,dio_mcm_episode_03zcjn0,0.724347,0.572468,0.139765,0.858606,0.070027,0.63125,0.079809,0.070027,0.129262,0.354609,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_07vx0iw,1,1,DOGE_2025_5M,offene_variante,dio_0n0d,-0.0,1,1,1,dio_mcm_episode_1eriotr,dio_mcm_episode_1eriotr,0.611306,0.40035,0.232239,0.724406,0.161275,0.381897,0.201859,0.161275,0.304192,0.777886,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_08ubq99,1,1,PAXG_2025_5M,zentrum_stabil,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_05lquqm,dio_mcm_episode_0jatqr8,0.742361,0.555751,0.160749,0.854365,0.109547,0.57,0.127547,0.109547,0.20339,0.408183,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0dsrwv5,1,1,KAS_2024_5M,zentrum_stabil,dio_104t,-0.0,2,1,1,dio_mcm_episode_0393v08,dio_mcm_episode_102i30n,0.670436,0.447624,0.154549,0.86225,0.068017,0.62316,0.07685,0.068017,0.133069,0.301623,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0fkg6al,1,1,XRP_2025_5M,zentrum_stabil,dio_05yg,-0.0,2,1,1,dio_mcm_episode_0tph7s0,dio_mcm_episode_0ag2osp,0.705048,0.549372,0.160014,0.825571,0.102349,0.668087,0.117472,0.102349,0.2054,0.263995,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0i5xsu7,1,1,DOGE_2025_5M,offene_variante,dio_1bs4,-0.0,2,1,1,dio_mcm_episode_0ixmssr,dio_mcm_episode_0pfredm,0.617858,0.402873,0.234901,0.776121,0.236949,0.642661,0.285114,0.236949,0.52673,0.27756,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0ifxej6,1,1,DOGE_2025_5M,zentrum_stabil,dio_1f3a,-0.0,2,1,1,dio_mcm_episode_0mm85pw,dio_mcm_episode_0r1o8ja,0.641231,0.42378,0.205465,0.833152,0.208146,0.739929,0.245878,0.208146,0.449897,0.285673,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0iiok1d,1,1,PAXG_2025_5M,zentrum_stabil,dio_1suk,-0.0,2,1,1,dio_mcm_episode_0a6333q,dio_mcm_episode_0i8oyce,0.685879,0.460938,0.14263,0.913495,0.085501,0.790027,0.096155,0.085501,0.163412,0.193021,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0ixmssr,1,1,DOGE_2025_5M,zentrum_stabil,dio_0sz4,-0.0,2,1,1,dio_mcm_episode_0mw7rev,dio_mcm_episode_0i5xsu7,0.648502,0.427221,0.199178,0.851867,0.20135,0.808416,0.236072,0.20135,0.427884,0.223537,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0jlkrep,1,1,XRP_2025_5M,zentrum_stabil,dio_0u2x,-0.0,1,1,1,dio_mcm_episode_0jbl5pq,dio_mcm_episode_0jbl5pq,0.690314,0.501037,0.151191,0.857183,0.173465,0.634832,0.206109,0.173465,0.372436,0.37592,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0jrpwoa,1,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_1jsj,-0.0,2,1,1,dio_mcm_episode_0ldenly,dio_mcm_episode_0k1pid9,0.737488,0.580154,0.119318,0.904876,0.06142,0.743161,0.06835,0.06142,0.107197,0.197508,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0k7ekcr,1,1,XRP_2025_5M,spannungsrand_kippnaehe,dio_04c2,-0.0,2,1,1,dio_mcm_episode_14coypf,dio_mcm_episode_0mvt50o,0.521554,0.311643,0.358715,0.54572,0.382636,0.207021,0.531516,0.382636,0.947515,0.625918,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0ldenly,1,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_17ct,-0.0,2,1,1,dio_mcm_episode_0q7j4gf,dio_mcm_episode_0jrpwoa,0.719265,0.561787,0.144456,0.878668,0.096102,0.773153,0.107764,0.096102,0.190319,0.195345,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0lfde2c,1,1,XRP_2025_5M,zentrum_stabil,dio_0oc3,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1gwv1sr,0.706736,0.54483,0.160745,0.84191,0.16021,0.538918,0.188426,0.16021,0.331738,0.334664,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0mb95f2,1,1,PAXG_2025_5M,zentrum_stabil,dio_0fc4,-0.0,2,1,1,dio_mcm_episode_1y1l1za,dio_mcm_episode_0ml8r41,0.668547,0.477792,0.187683,0.803934,0.243033,0.417279,0.297917,0.243033,0.515217,0.36754,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0mvjoir,1,1,DOGE_2025_5M,offene_variante,dio_1915,-0.0,2,1,1,dio_mcm_episode_1hdvp5m,dio_mcm_episode_0qhs6nb,0.670526,0.480223,0.172116,0.808616,0.162808,0.566641,0.191943,0.162808,0.341592,0.394619,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0oc1i7g,1,1,DOGE_2025_5M,zentrum_stabil,dio_1n80,-0.0,2,1,1,dio_mcm_episode_1ig1vs0,dio_mcm_episode_0tf9fq3,0.696988,0.492832,0.135396,0.881749,0.127142,0.672063,0.14534,0.127142,0.255039,0.223294,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0oiv16m,1,1,DOGE_2025_5M,offene_variante,dio_12sv,-0.0,2,1,1,dio_mcm_episode_0osumvl,dio_mcm_episode_0ro62tp,0.646456,0.425929,0.178693,0.794822,0.104174,0.221908,0.124825,0.104174,0.164584,0.565562,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0osumvl,1,1,DOGE_2025_5M,offene_variante,dio_1ndp,-0.0,2,1,1,dio_mcm_episode_0a6333q,dio_mcm_episode_0oiv16m,0.620963,0.404671,0.217828,0.734774,0.128629,0.304645,0.160394,0.128629,0.233253,0.703693,0.0,0.0,1.0,0.0,junge_spur
