world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
QUIET_2024_5M_100,zentrum_stabil,76,0.8085106382978723,0.6477643815789473,0.3993886710526316,0.18221917105263158,0.8791381710526315,0.07026886842105264,0.08484397368421052,0.3157894736842105,0.3026315789473684,0.07894736842105263,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1ltv
QUIET_2024_5M_100,offene_variante,15,0.1595744680851064,0.6206621333333333,0.38144286666666666,0.23591393333333333,0.8288239333333334,0.16594306666666667,0.10097826666666668,0.0,0.06666666666666667,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1gly
QUIET_2024_5M_100,spannungsrand_kippnaehe,3,0.031914893617021274,0.5693256666666667,0.33346766666666666,0.32162633333333335,0.696736,0.37354899999999996,0.24589866666666668,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_04q6913,dio_1lx6
STRESS_2024_5M_100,zentrum_stabil,79,0.8404255319148937,0.6494093037974683,0.3986959367088608,0.17825230379746834,0.8835663037974684,0.07077686075949367,0.07648120253164557,0.3037974683544304,0.27848101265822783,0.11392405063291139,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1h1r
STRESS_2024_5M_100,offene_variante,10,0.10638297872340426,0.6188335,0.3932959,0.24516179999999999,0.8008696000000001,0.1777541,0.180788,0.0,0.2,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0oi5
STRESS_2024_5M_100,spannungsrand_kippnaehe,5,0.05319148936170213,0.5689424,0.3507228,0.331096,0.7038972,0.3131218,0.2745696,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0y0oxs9,dio_0c76
POS_EXP_2023_5M_1K,zentrum_stabil,820,0.8249496981891348,0.6499324463414634,0.4010573243902439,0.18075825243902438,0.8792784073170732,0.07090018414634146,0.08119498902439025,0.30365853658536585,0.2780487804878049,0.09146341463414634,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_0xw3
POS_EXP_2023_5M_1K,offene_variante,148,0.1488933601609658,0.6190353986486486,0.3790988243243243,0.23893583783783784,0.8185661689189189,0.16710182432432433,0.1356928108108108,0.0,0.13513513513513514,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0tva
POS_EXP_2023_5M_1K,spannungsrand_kippnaehe,26,0.026156941649899398,0.586598076923077,0.3619490384615384,0.3084088461538462,0.7461291538461539,0.2580076153846154,0.23695103846153845,0.0,0.038461538461538464,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_180s
EXT_EXP_2023_5M_1K,zentrum_stabil,806,0.8108651911468813,0.6533439069478908,0.40487273573200994,0.17512934739454095,0.8840151662531017,0.06730720595533499,0.07767553846153846,0.30893300248138955,0.27915632754342434,0.07816377171215881,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1f3b
EXT_EXP_2023_5M_1K,offene_variante,148,0.1488933601609658,0.6201030135135135,0.3839906283783784,0.23743530405405405,0.8176813851351351,0.1635626554054054,0.14307581756756757,0.0,0.13513513513513514,0.9864864864864865,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1tyo
EXT_EXP_2023_5M_1K,spannungsrand_kippnaehe,40,0.04024144869215292,0.5836999,0.358153025,0.31122455,0.74286195,0.2307912,0.26084209999999997,0.0,0.1,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_13aw
