family;bridge_type;total_ticks;near_ticks;before_ticks;after_ticks;before_worlds;after_worlds;all_stable_share;all_unrest_share;normal_stable_share;near_stable_share;normal_strain;near_strain;strain_delta;normal_trust;near_trust;trust_delta;normal_afterimage;near_afterimage;normal_embedding;near_embedding;embedding_delta;normal_hearing_stimulation;near_hearing_stimulation;before_trust;after_trust;before_stable_share;after_stable_share
dio_155c;balancierte_bruecke;2612;14;8;6;kontrolliert_kas_2024_5m_test1_2000_kasusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_btc_2025_1h_test1_2000_btcusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;kontrolliert_2023_positive_expansion_10k_5m_solusdt:2,kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;0.9808575803981623;0.01914241960183767;0.9807544264819091;1.0;0.15548068899153195;0.14953992857142856;-0.005940760420103386;0.8172196585835257;0.8225547142857143;0.005335055702188507;0.3591989599692071;0.3527585714285714;0.7779840841608929;0.7623023035714286;-0.015681780589464345;0.24333677867590453;0.23755085714285712;0.822732;0.8223183333333334;1.0;1.0
dio_0m9z;instabile_kontaktzone;2327;12;9;3;kontrolliert_2023_negative_stress_10k_5m_solusdt:3,kontrolliert_2023_positive_expansion_10k_5m_solusdt:2,kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_sol_2025_5m_test1_2000_solusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1;kontrolliert_kas_2024_5m_test1_2000_kasusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:1;0.7430167597765364;0.2569832402234637;0.7442764578833694;0.5;0.16389770021598274;0.16749191666666666;0.003594216450683918;0.8098284552915767;0.8039295833333333;-0.005898871958243346;0.33765698315334775;0.31101683333333335;0.770216520388769;0.7426854833333333;-0.027531037055435692;0.23374429848812098;0.23363725;0.8035924444444444;0.804941;0.6666666666666666;0.0
dio_17ct;balancierte_bruecke;817;10;1;9;kontrolliert_2023_negative_stress_10k_5m_solusdt:1;kontrolliert_2023_negative_stress_10k_5m_solusdt:3,kontrolliert_2026_sideways_10k_5m_solusdt:3,kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_sol_2025_5m_test1_2000_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;1.0;0.0;1.0;1.0;0.14673529615861214;0.1472108;0.0004755038413878643;0.7572565080545229;0.7857643999999999;0.028507891945476982;0.20889445477075588;0.2569862;0.7416794516109045;0.7316120700000001;-0.01006738161090448;0.2359444027261462;0.2418806;0.814134;0.7826122222222222;1.0;1.0
dio_0h9h;balancierte_bruecke;1623;7;5;2;kontrolliert_2023_negative_stress_10k_5m_solusdt:2,kontrolliert_paxg_2024_5m_test1_2000_paxgusdt:1,kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_2023_positive_expansion_10k_5m_solusdt:1;kontrolliert_sol_2025_5m_test1_2000_solusdt:1,kontrolliert_2023_positive_expansion_10k_5m_solusdt:1;1.0;0.0;1.0;1.0;0.13823425433168315;0.13924271428571428;0.0010084599540311212;0.7937001225247525;0.8078764285714285;0.014176306046675968;0.2877477673267327;0.30561442857142856;0.765579211664604;0.7360930642857143;-0.02948614737888966;0.15108900742574258;0.1455552857142857;0.8061652;0.8121545;1.0;1.0
dio_1mwv;balancierte_bruecke;223;5;1;4;kontrolliert_sol_2024_5m_test1_2000_solusdt:1;kontrolliert_2023_negative_stress_10k_5m_solusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:2;1.0;0.0;1.0;1.0;0.13777192660550458;0.13803300000000002;0.00026107339449543687;0.6652751467889908;0.708295;0.04301985321100921;0.08494527064220184;0.0987978;0.6998295809633027;0.66389371;-0.03593587096330275;0.25054861467889905;0.2536096;0.691092;0.71259575;1.0;1.0
dio_0obq;balancierte_bruecke;712;5;3;2;kontrolliert_2023_positive_expansion_10k_5m_solusdt:2,kontrolliert_btc_2025_5m_10k_btcusdt:1;kontrolliert_btc_2025_5m_10k_btcusdt:2;0.9929775280898876;0.007022471910112359;0.9929278642149929;1.0;0.15539907779349363;0.153987;-0.0014120777934936157;0.7410958543140029;0.7829744;0.041878545685997026;0.15687749646393212;0.18786419999999998;0.7263294398161245;0.6929510999999999;-0.03337833981612459;0.27007895190947667;0.24404079999999997;0.7799913333333333;0.7874490000000001;1.0;1.0
