asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,symbol_family,target_members,event_count,world_event_share,phase_presence,dominant_field_contact_class,avg_carry,avg_strain,avg_rekopplung,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,boundary
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_05,dio_0v65,8,2,0.002012072434607646,2,tragende_rekopplung,0.47088450000000004,0.1430035,0.7332625,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.724299,0.153795,0.0,0.0,1,0.0030211480362537764,0.742226,0.132212,0.099848,0.622778,0.0030211480362537764,0.099848,0.622778,0.132212,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_05,dio_0ein,8,4,0.004024144869215292,1,tragende_rekopplung,0.4917785,0.13825474999999998,0.73958925,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,0.012084592145015106,0.73958925,0.13825474999999998,0.12732125,0.49953000000000003,0.012084592145015106,0.12732125,0.49953000000000003,0.13825474999999998,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_05,dio_0u24,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,6000,7000,btc_2025_1h_6000_7000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,994,rf_05,dio_0qup,8,1,0.001006036217303823,1,tragende_rekopplung,0.454136,0.143563,0.73463,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.73463,0.143563,0.0,0.0,0.0030211480362537764,0.0,0.0,0.143563,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_07,dio_1ewh,2,14,0.014084507042253521,3,tragende_rekopplung,0.5235562142857143,0.15503707142857143,0.7321645,3,0.009036144578313253,0.6838723333333334,0.150711,0.068753,0.426083,6,0.01812688821752266,0.7462606666666667,0.15000633333333332,0.3611061666666667,0.752009,5,0.015105740181268883,0.7442244,0.1636696,0.591628,0.8349826,0.00606959560295563,0.5228750000000001,0.40889960000000003,0.012958599999999987,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_07,dio_0g2r,2,9,0.009054325955734407,3,tragende_rekopplung,0.5071055555555556,0.15706433333333333,0.7334047777777778,4,0.012048192771084338,0.72955775,0.153725,0.09637675,0.49099275,1,0.0030211480362537764,0.727156,0.164358,0.280452,0.712244,4,0.012084592145015106,0.738814,0.15858025,0.43528275000000005,0.772161,3.639937393076775e-05,0.33890600000000004,0.28116825,0.004855250000000005,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_21,dio_1pij,2,2,0.002012072434607646,2,tragende_rekopplung,0.43559899999999996,0.191404,0.7020470000000001,1,0.0030120481927710845,0.690296,0.205001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.713798,0.177807,0.100271,0.616866,9.099843482691938e-06,0.100271,0.616866,-0.027193999999999996,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_21,dio_1v2w,2,6,0.006036217303822937,2,tragende_rekopplung,0.48350333333333334,0.18123999999999998,0.7008116666666666,2,0.006024096385542169,0.676809,0.18237799999999998,0.0493285,0.3135785,4,0.012084592145015106,0.712813,0.180671,0.294117,0.71232375,0,0.0,0.0,0.0,0.0,0.0,-0.006024096385542169,-0.0493285,-0.3135785,-0.18237799999999998,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_05,dio_0fe7,8,6,0.006036217303822937,3,tragende_rekopplung,0.5017718333333333,0.14663033333333333,0.7324518333333333,2,0.006024096385542169,0.7043155000000001,0.15087499999999998,0.048741,0.3143385,2,0.006042296072507553,0.741123,0.14718900000000001,0.227849,0.6874374999999999,2,0.006042296072507553,0.751917,0.141827,0.37446,0.746317,1.8199686965383877e-05,0.32571900000000004,0.4319785,-0.009047999999999973,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_05,dio_1xrt,8,6,0.006036217303822937,3,tragende_rekopplung,0.5028896666666667,0.14346383333333332,0.7439423333333334,2,0.006024096385542169,0.73792,0.1417225,0.047751,0.3130985,2,0.006042296072507553,0.746685,0.14096799999999998,0.22573349999999998,0.6794065,2,0.006042296072507553,0.747222,0.147701,0.36845,0.74823,1.8199686965383877e-05,0.320699,0.43513149999999995,0.005978499999999998,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_05,dio_17dc,8,1,0.001006036217303823,1,tragende_rekopplung,0.443165,0.163135,0.723087,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.723087,0.163135,0.0,0.0,0.0030211480362537764,0.0,0.0,0.163135,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_05,dio_1ba6,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_05,dio_0v65,8,5,0.005030181086519115,2,tragende_rekopplung,0.5001608,0.1361294,0.7433666,0,0.0,0.0,0.0,0.0,0.0,4,0.012084592145015106,0.7412004999999999,0.1364545,0.11191475000000001,0.49077175,1,0.0030211480362537764,0.752031,0.134829,0.299733,0.724149,0.0030211480362537764,0.299733,0.724149,0.134829,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_05,dio_0ein,8,2,0.002012072434607646,2,tragende_rekopplung,0.4639255,0.1451595,0.7469795,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.748187,0.159589,0.0,0.0,1,0.0030211480362537764,0.745772,0.13073,0.099796,0.630906,0.0030211480362537764,0.099796,0.630906,0.13073,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_05,dio_0u24,8,2,0.002012072434607646,2,tragende_rekopplung,0.480753,0.125635,0.746964,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.740752,0.132346,0.0,0.0,1,0.0030211480362537764,0.753176,0.118924,0.097668,0.623704,0.0030211480362537764,0.097668,0.623704,0.118924,passive_same_basis_family_followworld_member_no_action_no_direction
BTC,7000,8000,btc_2025_1h_7000_8000,data\1-12_2025_1h_BTCUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,994,rf_05,dio_0qup,8,1,0.001006036217303823,1,tragende_rekopplung,0.457538,0.139377,0.738188,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.738188,0.139377,0.0,0.0,0.0030211480362537764,0.0,0.0,0.139377,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_07,dio_1ewh,2,13,0.013078470824949699,3,tragende_rekopplung,0.5219876153846154,0.15742615384615385,0.7392912307692308,3,0.009036144578313253,0.72537,0.15988833333333333,0.08861766666666666,0.42783033333333337,4,0.012084592145015106,0.744406,0.1494365,0.355629,0.7413715000000001,6,0.01812688821752266,0.742842,0.1615215,0.5590361666666667,0.8233501666666667,0.009090743639209408,0.4704185,0.39551983333333335,0.0016331666666666855,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_07,dio_0g2r,2,11,0.011066398390342052,3,tragende_rekopplung,0.5163301818181818,0.157434,0.7332324545454546,4,0.012048192771084338,0.71508375,0.158559,0.13154225,0.4990475,5,0.015105740181268883,0.7407994,0.1578324,0.4361148,0.7705694000000001,2,0.006042296072507553,0.7506124999999999,0.154188,0.584871,0.8266015,-0.006005896698576785,0.45332875000000006,0.327554,-0.004371000000000014,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_21,dio_1pij,2,6,0.006036217303822937,3,tragende_rekopplung,0.46799999999999997,0.19078216666666667,0.7088531666666666,3,0.009036144578313253,0.7030713333333334,0.19062166666666666,0.09243566666666665,0.43095066666666665,1,0.0030211480362537764,0.716348,0.185416,0.263509,0.702648,2,0.006042296072507553,0.7137785,0.193706,0.371126,0.7422475,-0.0029938485058056998,0.2786903333333334,0.3112968333333333,0.003084333333333328,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_21,dio_1v2w,2,5,0.005030181086519115,3,tragende_rekopplung,0.47798759999999996,0.1804494,0.6981562,2,0.006024096385542169,0.673574,0.1859785,0.0492205,0.314431,2,0.006042296072507553,0.715118,0.1741935,0.22610950000000002,0.6806719999999999,1,0.0030211480362537764,0.713397,0.181903,0.341336,0.734803,-0.0030029483492883926,0.2921155,0.42037199999999997,-0.004075499999999982,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_05,dio_0fe7,8,3,0.0030181086519114686,2,tragende_rekopplung,0.4767196666666667,0.15151133333333333,0.7144006666666667,1,0.0030120481927710845,0.667238,0.16266,0.0,0.0,2,0.006042296072507553,0.737982,0.14593699999999998,0.140323,0.6466959999999999,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.16266,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_05,dio_1xrt,8,6,0.006036217303822937,3,tragende_rekopplung,0.5001555,0.14609833333333333,0.7405958333333333,1,0.0030120481927710845,0.720373,0.161662,0.0,0.0,4,0.012084592145015106,0.74370425,0.14204775,0.1974255,0.67748175,1,0.0030211480362537764,0.748385,0.146737,0.373712,0.754094,9.099843482691938e-06,0.373712,0.754094,-0.014924999999999994,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_05,dio_17dc,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_05,dio_1ba6,8,1,0.001006036217303823,1,tragende_rekopplung,0.445701,0.152824,0.725498,1,0.0030120481927710845,0.725498,0.152824,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.152824,passive_same_basis_family_followworld_member_no_action_no_direction
