row_type,condition,asset,core_pairs,state_profile,quality_profile,family,phase,baseline_quality,followup_state,followup_quality,first_core_quality,second_core_quality
worldstate_core_summary,syn_b_focus_2400_3900,SOL,27,fehlt_im_folgefenster:27,fehlt:27,,,,,,,
worldstate_core_summary,syn_b_focus_3000_4500,SOL,27,fehlt_im_folgefenster:27,fehlt:27,,,,,,,
worldstate_core_summary,syn_b_focus_3200_5200,SOL,27,fehlt_im_folgefenster:27,fehlt:27,,,,,,,
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_04uf,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_06er,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_06er,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_06s7,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_06s7,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_0h9h,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_0pz6,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_0pz6,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_0pz6,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_0tay,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_0tay,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_0tay,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_1492,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_1492,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_14wj,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_19pg,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_19pg,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_19pg,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_1cic,spaet,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_1ewh,spaet,phase_offen_gemischt,fehlt_im_folgefenster,fehlt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_1kpz,frueh,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_1kpz,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_1kpz,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,syn_b_focus_2400_3900,SOL,,,,dio_1pij,frueh,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
