asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
PAXG,start0_null_random_6000,36,30,0,6,0.68,0.2926829268292683,0.3318110318078353,0.15816974757196378,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_null_shuffle_6000,36,31,0,5,0.68,0.2857142857142857,0.3353536700847167,0.16180657763422848,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_real_6000,36,30,0,5,0.6153846153846154,0.20454545454545456,0.3502669896962253,0.16867468417202966,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3502669896962253,0.16867468417202966,,,real,,kind_summary,1,30.0,0.6153846153846154,0.20454545454545456,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3318110318078353,0.15816974757196378,,,null_random,,kind_summary,1,30.0,0.68,0.2926829268292683,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3353536700847167,0.16180657763422848,,,null_shuffle,,kind_summary,1,31.0,0.68,0.2857142857142857,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,,,,,,,,,,,,,0,window_summary,,,,,,-0.06461538461538463,-0.08813747228381372,0.014913319611508546,0.006868106537801177,-0.05254849475916587,nullwelt_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,393,3,field_stabil,134,0.06706706706706707,0.7554769477611941,0.16115990298507463,0.7490862462686567,0.9020971194029851,124,0.062062062062062065,0.7579695483870968,0.16445655645161292,0.8305491693548387,0.9440539274193548,135,0.06756756756756757,0.7580699629629629,0.16349058518518517,0.8379103481481481,0.9482783037037037,0.0005005005005005031,0.08882410187949141,0.0461811843007186,0.00233068220011054,anschlussfaehige_oberflaeche
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,270,3,field_stabil,100,0.05005005005005005,0.7515648,0.16800804,0.7376658500000001,0.89112959,71,0.03553553553553553,0.7536536338028169,0.1727044225352113,0.8474038028169014,0.9446642816901408,99,0.04954954954954955,0.7546088383838384,0.17170009090909089,0.8448233333333334,0.9472405757575757,-0.0005005005005005031,0.1071574833333333,0.05611098575757567,0.003692050909090888,anschlussfaehige_oberflaeche
PAXG,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,236,3,field_stabil,86,0.043043043043043044,0.7412175232558139,0.17848818604651165,0.7291858720930232,0.8846518139534884,59,0.02952952952952953,0.7409252033898306,0.18536710169491527,0.8667724745762712,0.9481926440677966,91,0.045545545545545546,0.7432706373626374,0.18229505494505496,0.8494527252747253,0.9474558021978022,0.0025025025025025016,0.12026685318170205,0.06280398824431388,0.003806868898543314,anschlussfaehige_oberflaeche
