name,group,run,tick_start,tick_end,local_role,rows,symbol,symbol_share,symbol_family,symbol_family_share,field_symbol,field_symbol_share,effect_class,effect_share,awareness_state,awareness_share,syntax_concentration,kipp_pressure,relief,rekopplung,field_pressure
PREVIEW_EXP_2023,preview,2,761,840,lokal_rekoppelnd,80,dio_1s8v90h,0.0125,dio_1s8v,0.0125,dio_mcm_episode_02xikfk,0.825,stabil,0.6875,inner_effect_stable,0.6875,0.383,0.16125911699,0.716947393,0.6417201,0.18305726475000003
PREVIEW_EXP_2023,preview,2,801,880,lokal_rekoppelnd,80,dio_0epwh5e,0.025,dio_0epw,0.025,dio_mcm_episode_02xikfk,0.5625,stabil,0.675,inner_effect_stable,0.675,0.32300000000000006,0.15205978032,0.72101708425,0.6446630625,0.18138049450000002
PREVIEW_EXP_2023,preview,2,841,920,lokal_rekoppelnd,80,dio_0epwh5e,0.025,dio_0epw,0.025,dio_mcm_episode_1t5bcxp,0.775,stabil,0.65,inner_effect_stable,0.65,0.36750000000000005,0.16121202067999998,0.71711907725,0.6421474125,0.182453065
PREVIEW_NEG_2023,preview,1,321,400,lokal_rekoppelnd,80,dio_0jaql9s,0.025,dio_0jaq,0.025,dio_mcm_episode_02xikfk,0.625,stabil,0.6125,inner_effect_stable,0.6125,0.32175000000000004,0.16757149089000004,0.7132901475000001,0.6369034,0.18863671375000002
PREVIEW_NEG_2023,preview,1,401,480,lokal_rekoppelnd,80,dio_1f085bl,0.025,dio_1f08,0.025,dio_mcm_episode_02xikfk,0.5,stabil,0.6375,inner_effect_stable,0.6375,0.29825,0.16997710927999998,0.710726046,0.63487595,0.19099062850000004
PREVIEW_NEG_2023,preview,1,441,520,lokal_rekoppelnd,80,dio_1f085bl,0.0125,dio_1f08,0.0125,dio_mcm_episode_02xikfk,0.975,stabil,0.6625,inner_effect_stable,0.6625,0.4125,0.16657063542,0.714725216,0.6382462,0.1866144795
PREVIEW_NEG_2023,preview,1,561,640,lokal_rekoppelnd,80,dio_08fyxzx,0.025,dio_08fy,0.025,dio_mcm_episode_1t5bcxp,0.4125,stabil,0.625,inner_effect_stable,0.625,0.274,0.16934848104000003,0.713357826,0.6381756249999999,0.18708979300000006
PREVIEW_NEG_2023,preview,1,601,680,lokal_rekoppelnd,80,dio_0ndy09n,0.0125,dio_0ndy,0.0125,dio_mcm_episode_1t5bcxp,0.4125,stabil,0.575,inner_effect_stable,0.575,0.25475,0.17267048591999998,0.71164953,0.635465425,0.190002416
PREVIEW_NEG_2023,preview,1,641,720,lokal_rekoppelnd,80,dio_143gw07,0.025,dio_143g,0.025,dio_mcm_episode_02xikfk,0.6875,stabil,0.5625,inner_effect_stable,0.5625,0.32375,0.17561503951000001,0.709501069,0.6334764749999999,0.19136583075000002
PREVIEW_NEG_2023,preview,1,761,840,lokal_rekoppelnd,80,dio_1rpwdoh,0.0125,dio_1rpw,0.0125,dio_mcm_episode_02xikfk,0.4875,stabil,0.6875,inner_effect_stable,0.6875,0.302,0.16985386403,0.70952130925,0.6357966125,0.18774323125
PREVIEW_NEG_2023,preview,2,321,400,lokal_rekoppelnd,80,dio_0jaql9s,0.025,dio_0jaq,0.025,dio_mcm_episode_02xikfk,0.6375,stabil,0.6125,inner_effect_stable,0.6125,0.32475000000000004,0.16756328800999998,0.713169841,0.6365822999999999,0.18859822975
PREVIEW_NEG_2023,preview,2,401,480,lokal_rekoppelnd,80,dio_1f085bl,0.025,dio_1f08,0.025,dio_mcm_episode_02xikfk,0.525,stabil,0.6375,inner_effect_stable,0.6375,0.30425,0.16996958483,0.7106105965,0.634567925,0.19095466825000001
PREVIEW_NEG_2023,preview,2,441,520,lokal_rekoppelnd,80,dio_1f085bl,0.0125,dio_1f08,0.0125,dio_mcm_episode_02xikfk,0.975,stabil,0.6625,inner_effect_stable,0.6625,0.4125,0.16656173158999998,0.714597985,0.63790545,0.18657308775000003
PREVIEW_NEG_2023,preview,2,561,640,lokal_rekoppelnd,80,dio_08fyxzx,0.025,dio_08fy,0.025,dio_mcm_episode_1t5bcxp,0.3875,stabil,0.625,inner_effect_stable,0.625,0.268,0.16934049505999998,0.7132427455,0.6378680250000001,0.1870525715
PREVIEW_NEG_2023,preview,2,601,680,lokal_rekoppelnd,80,dio_0ndy09n,0.0125,dio_0ndy,0.0125,dio_mcm_episode_1t5bcxp,0.3875,stabil,0.575,inner_effect_stable,0.575,0.24875000000000003,0.17266292080999998,0.711535671,0.635161725,0.18996655425
PREVIEW_NEG_2023,preview,2,641,720,lokal_rekoppelnd,80,dio_143gw07,0.025,dio_143g,0.025,dio_mcm_episode_02xikfk,0.6875,stabil,0.5625,inner_effect_stable,0.5625,0.32375,0.17560732150999997,0.70938492275,0.6331666375,0.19132924425
PREVIEW_NEG_2023,preview,2,761,840,lokal_rekoppelnd,80,dio_1rpwdoh,0.0125,dio_1rpw,0.0125,dio_mcm_episode_02xikfk,0.4875,stabil,0.6875,inner_effect_stable,0.6875,0.302,0.16984568214999998,0.70940095675,0.6354751375000001,0.18770478724999998
PREVIEW_REAL_2023,preview,1,41,120,lokal_rekoppelnd,80,dio_01x2707,0.025,dio_01x2,0.025,dio_mcm_episode_1r7e52w,0.2375,stabil,0.6625,inner_effect_stable,0.6625,0.24175000000000002,0.16637683464,0.711922697,0.63584025,0.18941414550000002
PREVIEW_REAL_2023,preview,1,81,160,lokal_rekoppelnd,80,dio_0f10dj6,0.025,dio_0f10,0.025,dio_mcm_episode_1r7e52w,0.3875,stabil,0.6125,inner_effect_stable,0.6125,0.26475000000000004,0.16646381038999997,0.71056053725,0.6362133125,0.18860057875
PREVIEW_REAL_2023,preview,1,161,240,lokal_rekoppelnd,80,dio_1enkiet,0.0125,dio_1enk,0.0125,dio_mcm_episode_02xikfk,0.4,stabil,0.6375,inner_effect_stable,0.6375,0.268,0.17197337322,0.7083454395,0.632778675,0.19124468700000002
PREVIEW_REAL_2023,preview,1,201,280,lokal_rekoppelnd,80,dio_1vn6ppz,0.025,dio_1vn6,0.025,dio_mcm_episode_1eik02d,0.4375,stabil,0.6,inner_effect_stable,0.6,0.2735,0.17114525476999998,0.707129564,0.6326285,0.19092264725
PREVIEW_REAL_2023,preview,1,281,360,lokal_rekoppelnd,80,dio_1pmi8g1,0.025,dio_1pmi,0.025,dio_mcm_episode_02xikfk,0.525,stabil,0.6125,inner_effect_stable,0.6125,0.29775,0.17382699192999998,0.70834585875,0.6344139625,0.19000589774999999
PREVIEW_REAL_2023,preview,1,561,640,lokal_rekoppelnd,80,dio_1j5i9ez,0.0125,dio_1j5i,0.0125,dio_mcm_episode_02xikfk,0.8375,stabil,0.6375,inner_effect_stable,0.6375,0.373,0.18329006463000003,0.7127304115,0.63433065,0.19360596225000004
PREVIEW_REAL_2023,preview,1,601,680,lokal_rekoppelnd,80,dio_08b7jvs,0.0125,dio_08b7,0.0125,dio_mcm_episode_02xikfk,0.55,stabil,0.5,inner_effect_stable,0.5,0.26825,0.20598933719999996,0.70641610575,0.6250641875,0.2041225675
PREVIEW_REAL_2023,preview,2,41,120,lokal_rekoppelnd,80,dio_01x2707,0.025,dio_01x2,0.025,dio_mcm_episode_1r7e52w,0.2375,stabil,0.6625,inner_effect_stable,0.6625,0.24175000000000002,0.16636895456999998,0.711805554,0.63552765,0.18937697375
PREVIEW_REAL_2023,preview,2,81,160,lokal_rekoppelnd,80,dio_0f10dj6,0.025,dio_0f10,0.025,dio_mcm_episode_1r7e52w,0.3875,stabil,0.6125,inner_effect_stable,0.6125,0.26475000000000004,0.16645543141999997,0.71043956675,0.6358902875,0.18856151150000003
PREVIEW_REAL_2023,preview,2,161,240,lokal_rekoppelnd,80,dio_1enkiet,0.0125,dio_1enk,0.0125,dio_mcm_episode_02xikfk,0.4,stabil,0.6375,inner_effect_stable,0.6375,0.268,0.17196533838,0.7082263677499999,0.6324604125,0.19120680850000002
PREVIEW_REAL_2023,preview,2,201,280,lokal_rekoppelnd,80,dio_1vn6ppz,0.025,dio_1vn6,0.025,dio_mcm_episode_02xikfk,0.4625,stabil,0.6,inner_effect_stable,0.6,0.2795,0.17113758995,0.70701045075,0.6323105375,0.19088581125000004
PREVIEW_REAL_2023,preview,2,281,360,lokal_rekoppelnd,80,dio_1pmi8g1,0.025,dio_1pmi,0.025,dio_mcm_episode_02xikfk,0.575,stabil,0.6125,inner_effect_stable,0.6125,0.30975,0.1738197369,0.70823248375,0.6341114625000001,0.18997095600000002
PREVIEW_REAL_2023,preview,2,561,640,lokal_rekoppelnd,80,dio_1j5i9ez,0.0125,dio_1j5i,0.0125,dio_mcm_episode_02xikfk,0.85,stabil,0.6375,inner_effect_stable,0.6375,0.376,0.18328297216,0.71261107175,0.6340139125,0.193570776
PREVIEW_REAL_2023,preview,2,601,680,lokal_rekoppelnd,80,dio_08b7jvs,0.0125,dio_08b7,0.0125,dio_mcm_episode_02xikfk,0.5625,stabil,0.5,inner_effect_stable,0.5,0.27125,0.20598339299999996,0.7062998895,0.6247577,0.204091072
PREVIEW_EXP_2023,preview,1,81,160,lokale_multisensorische_kippnaehe,80,dio_02xt0ht,0.0125,dio_02xt,0.0125,dio_mcm_episode_1eik02d,0.6125,tragend_unruhig,0.525,inner_effect_carried_unrest,0.525,0.28975,0.18542671308000003,0.698208705,0.625046025,0.19733043250000004
PREVIEW_EXP_2023,preview,1,121,200,lokale_multisensorische_kippnaehe,80,dio_02o7820,0.025,dio_02o7,0.025,dio_mcm_episode_1eik02d,0.4625,tragend_unruhig,0.5125,inner_effect_carried_unrest,0.5125,0.25675,0.18536223751000003,0.70035888125,0.6256791625,0.19919567875
PREVIEW_EXP_2023,preview,1,161,240,lokale_multisensorische_kippnaehe,80,dio_0w2xqix,0.025,dio_0w2x,0.025,dio_mcm_episode_02xikfk,0.375,tragend_unruhig,0.5,inner_effect_carried_unrest,0.5,0.23249999999999998,0.18490070907999998,0.70901965625,0.6299308375,0.19744908000000003
PREVIEW_EXP_2023,preview,1,321,400,lokale_multisensorische_kippnaehe,80,dio_0tbo7fb,0.025,dio_0tbo,0.025,dio_mcm_episode_02xikfk,0.3125,stabil,0.5125,inner_effect_stable,0.5125,0.22075,0.19119692759,0.7021578195000001,0.625899575,0.19989938775
PREVIEW_EXP_2023,preview,1,361,440,lokale_multisensorische_kippnaehe,80,dio_1l6ac6k,0.025,dio_1l6a,0.025,dio_mcm_episode_02xikfk,0.5375,stabil,0.475,inner_effect_stable,0.475,0.265,0.19522147592,0.7012880315,0.624857775,0.20124119950000002
PREVIEW_EXP_2023,preview,2,81,160,lokale_multisensorische_kippnaehe,80,dio_02xt0ht,0.0125,dio_02xt,0.0125,dio_mcm_episode_1eik02d,0.6125,tragend_unruhig,0.525,inner_effect_carried_unrest,0.525,0.28975,0.18542091391,0.69811153075,0.6247875625,0.19730168775
PREVIEW_EXP_2023,preview,2,121,200,lokale_multisensorische_kippnaehe,80,dio_02o7820,0.025,dio_02o7,0.025,dio_mcm_episode_1eik02d,0.4625,tragend_unruhig,0.5125,inner_effect_carried_unrest,0.5125,0.25675,0.18535619066000003,0.70025887725,0.6254131625,0.1991658775
PREVIEW_EXP_2023,preview,2,161,240,lokale_multisensorische_kippnaehe,80,dio_0w2xqix,0.025,dio_0w2x,0.025,dio_mcm_episode_02xikfk,0.375,tragend_unruhig,0.5,inner_effect_carried_unrest,0.5,0.23249999999999998,0.18489257637999998,0.708895319,0.62959945,0.19741028800000002
PREVIEW_EXP_2023,preview,2,321,400,lokale_multisensorische_kippnaehe,80,dio_0tbo7fb,0.025,dio_0tbo,0.025,dio_mcm_episode_02xikfk,0.3125,stabil,0.5125,inner_effect_stable,0.5125,0.22075,0.19118977668999998,0.702048436,0.625607875,0.19986526325000004
PREVIEW_EXP_2023,preview,2,361,440,lokale_multisensorische_kippnaehe,80,dio_1l6ac6k,0.025,dio_1l6a,0.025,dio_mcm_episode_02xikfk,0.5375,stabil,0.475,inner_effect_stable,0.475,0.265,0.1952147207,0.70118080775,0.6245723625,0.2012084815
PREVIEW_NEG_2023,preview,1,201,280,lokale_multisensorische_kippnaehe,80,dio_0ry1ywi,0.025,dio_0ry1,0.025,dio_mcm_episode_02xikfk,0.25,tragend_unruhig,0.4625,inner_effect_carried_unrest,0.4625,0.19275,0.19376131169999997,0.69713137775,0.6202862125,0.20544086700000003
PREVIEW_NEG_2023,preview,1,241,320,lokale_multisensorische_kippnaehe,80,dio_0ry1ywi,0.025,dio_0ry1,0.025,dio_mcm_episode_02xikfk,0.4,stabil,0.4875,inner_effect_stable,0.4875,0.23525000000000001,0.19371705603000003,0.701469344,0.624078225,0.20165342725000002
PREVIEW_NEG_2023,preview,1,801,880,lokale_multisensorische_kippnaehe,80,dio_1h7gd8o,0.0125,dio_1h7g,0.0125,dio_mcm_episode_02xikfk,0.1625,stabil,0.5125,inner_effect_stable,0.5125,0.1785,0.1989437441,0.7016660124999999,0.6244051749999999,0.2012659545
PREVIEW_NEG_2023,preview,1,841,920,lokale_multisensorische_kippnaehe,80,dio_1jd5mfp,0.025,dio_1jd5,0.025,dio_mcm_episode_02xikfk,0.3375,tragend_unruhig,0.425,inner_effect_carried_unrest,0.425,0.204,0.21232907817,0.70067272125,0.6210114875,0.20674044625
PREVIEW_NEG_2023,preview,1,881,960,lokale_multisensorische_kippnaehe,80,dio_1jd5mfp,0.025,dio_1jd5,0.025,dio_mcm_episode_02xikfk,0.425,tragend_unruhig,0.525,inner_effect_carried_unrest,0.525,0.251,0.20123514273999998,0.700346848,0.6233107,0.2026305605
PREVIEW_NEG_2023,preview,2,201,280,lokale_multisensorische_kippnaehe,80,dio_0ry1ywi,0.025,dio_0ry1,0.025,dio_mcm_episode_02xikfk,0.25,tragend_unruhig,0.4625,inner_effect_carried_unrest,0.4625,0.19275,0.19375541926,0.6970242225,0.62000225,0.20541061650000003
PREVIEW_NEG_2023,preview,2,241,320,lokale_multisensorische_kippnaehe,80,dio_0ry1ywi,0.025,dio_0ry1,0.025,dio_mcm_episode_02xikfk,0.4,stabil,0.4875,inner_effect_stable,0.4875,0.23525000000000001,0.19371102254,0.70136358675,0.6237971375,0.2016229255
PREVIEW_NEG_2023,preview,2,801,880,lokale_multisensorische_kippnaehe,80,dio_1h7gd8o,0.0125,dio_1h7g,0.0125,dio_mcm_episode_02xikfk,0.1625,stabil,0.5125,inner_effect_stable,0.5125,0.1785,0.19893670249999998,0.701543853,0.6240814,0.2012305655
PREVIEW_NEG_2023,preview,2,841,920,lokale_multisensorische_kippnaehe,80,dio_1jd5mfp,0.025,dio_1jd5,0.025,dio_mcm_episode_02xikfk,0.3375,tragend_unruhig,0.425,inner_effect_carried_unrest,0.425,0.204,0.21232296146000001,0.7005569374999999,0.6207055,0.20670849600000002
PREVIEW_NEG_2023,preview,2,881,960,lokale_multisensorische_kippnaehe,80,dio_1jd5mfp,0.025,dio_1jd5,0.025,dio_mcm_episode_02xikfk,0.425,tragend_unruhig,0.525,inner_effect_carried_unrest,0.525,0.251,0.20122900198,0.70024327125,0.6230352625,0.202600037
PREVIEW_REAL_2023,preview,1,721,800,lokale_multisensorische_kippnaehe,80,dio_0vbey4l,0.0125,dio_0vbe,0.0125,dio_mcm_episode_02xikfk,0.325,tragend_unruhig,0.3125,inner_effect_carried_unrest,0.3125,0.1655,0.27345154692,0.68482751,0.599917725,0.2314052305
PREVIEW_REAL_2023,preview,1,761,840,lokale_multisensorische_kippnaehe,80,dio_11620lr,0.0125,dio_0eu7,0.025,dio_mcm_episode_0e9ekzq,0.05,tragend_unruhig,0.4375,inner_effect_carried_unrest,0.4375,0.135,0.27842010304,0.68025468575,0.5961586875,0.23447910350000004
PREVIEW_REAL_2023,preview,1,801,880,lokale_multisensorische_kippnaehe,80,dio_0otpfv7,0.0125,dio_0otp,0.0125,dio_mcm_episode_0eje6op,0.0875,tragend_unruhig,0.5,inner_effect_carried_unrest,0.5,0.15725,0.2599512305,0.68591484625,0.6039690125,0.22550744050000002
PREVIEW_REAL_2023,preview,1,841,920,lokale_multisensorische_kippnaehe,80,dio_0p0s7cd,0.0125,dio_0p0s,0.0125,dio_mcm_episode_182yyt2,0.0875,tragend_unruhig,0.475,inner_effect_carried_unrest,0.475,0.15075,0.25486421156,0.690088024,0.6070733749999999,0.22272286700000002
PREVIEW_REAL_2023,preview,1,881,960,lokale_multisensorische_kippnaehe,80,dio_1d0un6u,0.025,dio_1d0u,0.025,dio_mcm_episode_037i64j,0.4625,tragend_unruhig,0.4625,inner_effect_carried_unrest,0.4625,0.24375000000000002,0.23414942540000003,0.70099198575,0.6161021875,0.214373276
PREVIEW_REAL_2023,preview,2,721,800,lokale_multisensorische_kippnaehe,80,dio_0vbey4l,0.0125,dio_0vbe,0.0125,dio_mcm_episode_02xikfk,0.325,tragend_unruhig,0.3125,inner_effect_carried_unrest,0.3125,0.1655,0.27344705305,0.6846853079999999,0.5995492,0.23137473075000003
PREVIEW_REAL_2023,preview,2,761,840,lokale_multisensorische_kippnaehe,80,dio_11620lr,0.0125,dio_0eu7,0.025,dio_mcm_episode_0e9ekzq,0.05,tragend_unruhig,0.4375,inner_effect_carried_unrest,0.4375,0.135,0.27841549882,0.68012026775,0.5958094875,0.23444924200000003
PREVIEW_REAL_2023,preview,2,801,880,lokale_multisensorische_kippnaehe,80,dio_0otpfv7,0.0125,dio_0otp,0.0125,dio_mcm_episode_0eje6op,0.0875,tragend_unruhig,0.5,inner_effect_carried_unrest,0.5,0.15725,0.25994628005000003,0.6857930675,0.60365075,0.22547812975000003
PREVIEW_REAL_2023,preview,2,841,920,lokale_multisensorische_kippnaehe,80,dio_0p0s7cd,0.0125,dio_0p0s,0.0125,dio_mcm_episode_182yyt2,0.0875,tragend_unruhig,0.475,inner_effect_carried_unrest,0.475,0.15075,0.25485889245,0.68996427625,0.6067494375,0.22269225475000004
PREVIEW_REAL_2023,preview,2,881,960,lokale_multisensorische_kippnaehe,80,dio_1d0un6u,0.025,dio_1d0u,0.025,dio_mcm_episode_037i64j,0.4625,tragend_unruhig,0.4625,inner_effect_carried_unrest,0.4625,0.24375000000000002,0.23414212704000004,0.70085263825,0.6157352375,0.21433506300000002
