preview_symbol,count,world_count,top_worlds,top_states,top_effects,top_families,avg_depth,avg_profile,avg_carry,avg_strain,avg_rekopplung,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_coherence,avg_tension,avg_asymmetry,avg_visual_salience,avg_field_pressure,raw_phase_reading
dio_mcm_episode_12fuh1y,3,2,QUIET_NEAR_PAXG2025_1H:2;QUIET_NEAR_BTC_1869:1,multiworld_depth_seed:3,stabil:3,dio_1o4z:1;dio_0h9h:1;dio_1rg9:1,0.777659,0.690503,0.530767,0.156052,0.701885,0.857264,0.168071,0.064302,0.621638,0.078928,-0.163234,0.331305,0.078928,zentrumsnah_getragen
dio_mcm_episode_1i3ov0z,350,1,QUIET_NEAR_BTC_FIELD_01:350,multiworld_depth_seed:350,stabil:350,dio_0l7p:26;dio_0dd2:24;dio_1r55:23;dio_06er:20;dio_104t:20,0.751609,0.758685,0.561669,0.152633,0.719014,0.868304,0.121944,0.088773,0.665543,0.090771,5.8e-05,0.192104,0.090771,ruhig_getragene_nahe
