label,unique,stable,unrest,dominant_symbol,second_symbol,carry,rekopplung,strain,coupling,afterimage,focus,observation,top_symbols
1433_BLOCK_FRAME_POSITIVE_DRIFT,52,1126,68,dio_0eindxe,dio_1fllaqz,0.573210,0.730389,0.129541,0.873480,0.539929,1022,172,dio_0eindxe:182|dio_1fllaqz:170|dio_0v65ujo:152|dio_0jt7iub:103|dio_13s036n:102|dio_15vu68q:36|dio_13o0i6x:35|dio_1492fc4:32
1434_BLOCK_FRAME_NEUTRAL_DRIFT_RUN1,52,1115,79,dio_0eindxe,dio_1fllaqz,0.573335,0.730473,0.130118,0.873103,0.545979,1020,174,dio_0eindxe:183|dio_1fllaqz:171|dio_0v65ujo:148|dio_13s036n:108|dio_0jt7iub:93|dio_15vu68q:40|dio_1kuey2k:33|dio_1le1nvy:31
1434_BLOCK_FRAME_NEUTRAL_DRIFT_RUN2,52,1115,79,dio_0eindxe,dio_1fllaqz,0.573485,0.730320,0.130022,0.872960,0.545979,1020,174,dio_0eindxe:183|dio_1fllaqz:171|dio_0v65ujo:148|dio_13s036n:108|dio_0jt7iub:93|dio_15vu68q:40|dio_1kuey2k:33|dio_1le1nvy:31
1428_STRONGLY_BROKEN,47,1102,92,dio_0eindxe,dio_0v65ujo,0.572284,0.729330,0.130062,0.867700,0.518075,1079,115,dio_0eindxe:197|dio_0v65ujo:146|dio_13s036n:102|dio_0jt7iub:93|dio_1fllaqz:84|dio_1wdik71:82|dio_1ba6gh7:80|dio_1kuey2k:51
