world,episodes,highload_episodes,highload_threshold,zentrum,offen,rand_kipp,rekopplungsnaehe,high_zentrum,high_offen,high_rand_kipp,high_rekopplungsnaehe,auditory_loudness,visual_sharpness,visual_blur,raw_field_intake,adapted_field_intake,intake_reduction,adaptation_ratio,felt_pressure,felt_relaxation,mcm_tension,mcm_coherence,mcm_asymmetry,high_auditory_loudness,high_visual_sharpness,high_visual_blur,high_raw_field_intake,high_adapted_field_intake,high_intake_reduction,high_adaptation_ratio,high_felt_pressure,high_felt_relaxation,high_mcm_tension,high_mcm_coherence,high_mcm_asymmetry
BTC_2024_5M_2K,1994,200,0.221854,0.413741,0.427282,0.021565,0.137412,0.0,0.825,0.175,0.0,0.207492,0.653681,0.346319,0.124058,0.105768,0.01829,0.852568,0.114662,0.794386,0.105768,0.608247,0.004276,0.51609,0.625985,0.374015,0.293872,0.23897,0.054902,0.813177,0.233324,0.719332,0.23897,0.521521,0.134927
SOL_2024_5M_2K,1994,200,0.219759,0.367101,0.466399,0.021063,0.145436,0.0,0.805,0.195,0.0,0.213473,0.644934,0.355066,0.127442,0.108495,0.018947,0.851326,0.117923,0.790627,0.108495,0.608048,-0.002718,0.515411,0.610768,0.389232,0.292693,0.237628,0.055065,0.811868,0.233617,0.716822,0.237628,0.524748,0.105647
KAS_2024_5M_2K,1994,200,0.224216,0.378134,0.443831,0.02006,0.157974,0.0,0.81,0.19,0.0,0.213587,0.649151,0.350849,0.127484,0.108574,0.01891,0.851666,0.117595,0.791599,0.108574,0.6089,0.00099,0.515728,0.610033,0.389967,0.293959,0.238644,0.055315,0.811827,0.234047,0.716574,0.238644,0.521442,0.115441
PAXG_2024_5M_10K,9994,1000,0.229412,0.642686,0.215129,0.008905,0.13328,0.001,0.813,0.088,0.098,0.190339,0.659771,0.340229,0.11751,0.100308,0.017202,0.853615,0.109422,0.797755,0.100308,0.604199,0.000186,0.508891,0.628186,0.371814,0.295945,0.240928,0.055017,0.814097,0.237598,0.708434,0.240928,0.467959,0.07317
DOGE_2024_5M_10K,9994,1000,0.220798,0.607064,0.259256,0.01611,0.117571,0.001,0.845,0.143,0.011,0.210337,0.657461,0.342539,0.125419,0.106953,0.018466,0.852766,0.115521,0.794415,0.106953,0.611479,-0.001289,0.513852,0.621014,0.378986,0.293365,0.238411,0.054954,0.812676,0.235322,0.713054,0.238411,0.505256,0.068069
XRP_2024_5M_10K,9994,1000,0.217619,0.620472,0.25035,0.018411,0.110766,0.0,0.813,0.171,0.016,0.2068,0.658973,0.341027,0.123581,0.105368,0.018213,0.852619,0.114192,0.795409,0.105368,0.613291,-0.002211,0.522346,0.615904,0.384096,0.298304,0.241669,0.056636,0.810142,0.238381,0.711529,0.241669,0.50645,0.074054
