token,world,segment,start_tick,end_tick,duration,enter_from,exit_to,enter_role,current_start_role,current_end_role,exit_role,start_rekopplung,end_rekopplung,after_rekopplung,start_strain,end_strain,after_strain,start_loudness,end_loudness,after_loudness,start_blur,end_blur,after_blur,start_tension,end_tension,after_tension
dio_mcm_episode_0v5p8er,DOGE_2025_5M,1,7197,7230,34,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.701317,0.725395,0.732055,0.140224,0.154478,0.137382,0.327061,0.161692,0.111115,0.224887,0.331491,0.333297,0.161185,0.080566,0.061147
dio_mcm_episode_0v5p8er,DOGE_2025_5M,2,7234,7234,1,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.674496,0.674496,0.715378,0.193644,0.193644,0.13648,0.483575,0.483575,0.059533,0.244031,0.244031,0.448898,0.235402,0.235402,0.0526
dio_mcm_episode_0v5p8er,DOGE_2025_5M,3,7241,7577,337,dio_mcm_episode_14l8khu,dio_mcm_episode_1ds636q,zentrum_stabil,zentrum_stabil,spannungsrand_kippnaehe,offene_variante,0.702296,0.577883,0.590402,0.167122,0.285404,0.259795,0.397039,0.698635,0.233823,0.343604,0.457696,0.822832,0.193088,0.29834,0.1384
dio_mcm_episode_0v5p8er,DOGE_2025_5M,4,8755,8755,1,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,offene_variante,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.677383,0.677383,0.72009,0.186053,0.186053,0.14648,0.488525,0.488525,0.193634,0.311922,0.311922,0.248248,0.229687,0.229687,0.093814
dio_mcm_episode_0v5p8er,DOGE_2025_5M,5,8757,8831,75,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.722034,0.722421,0.727816,0.137378,0.142174,0.142457,0.221568,0.135372,0.103558,0.287098,0.343078,0.344894,0.106066,0.071622,0.06379
dio_mcm_episode_0v5p8er,DOGE_2025_5M,6,8834,8835,2,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,zentrum_stabil,offene_variante,0.738293,0.741797,0.703463,0.114661,0.108476,0.155518,0.111858,0.043426,0.140356,0.244668,0.244389,0.433418,0.060673,0.03287,0.078672
dio_mcm_episode_0v5p8er,DOGE_2025_5M,7,9004,9004,1,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.732095,0.732095,0.726171,0.130358,0.130358,0.151988,0.200938,0.200938,0.146553,0.206631,0.206631,0.290653,0.098657,0.098657,0.07334
dio_mcm_episode_0v5p8er,DOGE_2025_5M,8,9008,9050,43,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,offene_variante,zentrum_stabil,0.71516,0.706585,0.723392,0.112521,0.159204,0.14512,0.110161,0.189332,0.100176,0.262978,0.375787,0.370548,0.055779,0.095146,0.057878
dio_mcm_episode_0v5p8er,DOGE_2025_5M,9,9053,9114,62,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,zentrum_stabil,offene_variante,0.671115,0.727741,0.670986,0.180797,0.133812,0.19069,0.49898,0.12408,0.40066,0.402746,0.321737,0.307938,0.244014,0.067847,0.188052
dio_mcm_episode_0v5p8er,DOGE_2025_5M,10,9118,9123,6,dio_mcm_episode_14l8khu,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.730018,0.711154,0.71458,0.12793,0.167282,0.143133,0.174718,0.176444,0.14432,0.274631,0.403824,0.380036,0.084005,0.09426,0.076815
dio_mcm_episode_0v5p8er,SYNTH_BRUCH_RAND,1,4915,4923,9,dio_mcm_episode_0vff3w6,dio_mcm_episode_0wjn8vm,zentrum_stabil,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.747849,0.75791,0.755843,0.122046,0.111687,0.116171,0.081879,0.01598,0.029262,0.174789,0.165445,0.175274,0.044146,0.018193,0.024291
dio_mcm_episode_0v5p8er,SYNTH_RAND,1,1450,1575,126,dio_mcm_episode_0wjn8vm,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,offene_variante,offene_variante,0.680813,0.688757,0.688905,0.183331,0.162213,0.149609,0.51785,0.206587,0.071111,0.570856,0.438228,0.55383,0.224892,0.109035,0.058755
dio_mcm_episode_0v5p8er,XRP_2025_5M,1,7142,7585,444,dio_mcm_episode_14l8khu,dio_mcm_episode_1ds636q,zentrum_stabil,zentrum_stabil,offene_variante,offene_variante,0.713902,0.62311,0.66243,0.149942,0.231409,0.180032,0.297874,0.570623,0.31734,0.240595,0.445505,0.446527,0.144487,0.249236,0.153033
dio_mcm_episode_0v5p8er,XRP_2025_5M,2,8523,8525,3,dio_mcm_episode_1ds636q,dio_mcm_episode_1ds636q,zentrum_stabil,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.729191,0.730935,0.701107,0.13956,0.141461,0.163539,0.075475,0.147438,0.347235,0.328453,0.330896,0.384595,0.048009,0.081249,0.174539
dio_mcm_episode_0v5p8er,XRP_2025_5M,3,8527,8531,5,dio_mcm_episode_1ds636q,dio_mcm_episode_1ds636q,zentrum_stabil,zentrum_stabil,zentrum_stabil,offene_variante,0.717077,0.715572,0.658251,0.14641,0.161048,0.209985,0.290779,0.154245,0.555515,0.25805,0.340985,0.280909,0.144026,0.080307,0.259675
dio_mcm_episode_0v5p8er,XRP_2025_5M,4,8544,9407,864,dio_mcm_episode_1ds636q,dio_mcm_episode_14l8khu,zentrum_stabil,zentrum_stabil,zentrum_stabil,offene_variante,0.722642,0.715791,0.652289,0.142181,0.159595,0.221152,0.190963,0.188129,0.442335,0.425512,0.392565,0.569934,0.101526,0.098585,0.200052
dio_mcm_episode_14l8khu,DOGE_2025_5M,1,7166,7196,31,dio_mcm_episode_14coypf,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,zentrum_stabil,0.725673,0.716966,0.701317,0.137386,0.149355,0.140224,0.171865,0.228357,0.327061,0.30152,0.237585,0.224887,0.084246,0.112285,0.161185
